,AC,label-val,cluster,max_ident_other,closest_other
84,4Y1M_B,0,1,0.5529999999999999,6CB3_A
85,4QJD_A,0,1,0.5,6JBG_B
86,1QCU_C,0,1,0.5379999999999999,1ZFV_A
87,2XSL_D,0,1,0.857,2VAL_D
88,7EAG_A,0,1,0.55,364D_B
89,1Z43_A,0,1,0.491,2HOK_A
90,5K8H_A,0,1,0.778,3P22_H
91,1L3Z_B,0,1,0.667,4JAB_B
92,4MCE_A,0,1,0.636,1DQH_B
93,1U9S_A,0,1,0.48,4MEG_B
94,5VJ9_A,0,1,0.632,4E5C_B
95,6UFM_A,0,1,0.696,A
96,5KVJ_A,0,1,0.526,397D_A
97,2QUW_D,0,1,0.5,5EAQ_A
98,2NOK_A,0,1,0.5379999999999999,6E7L_A
99,X,0,1,0.5,4MEG_B
100,1T0E_C,0,1,0.882,1T0D_D
101,1J8G_A,0,1,0.833,1P79_A
102,6C63_A,0,1,0.703,5V3F_B
103,433D_B,0,1,0.625,2OE5_A
104,4FRN_B,0,1,0.6609999999999999,4FRG_X
105,4L81_A,0,1,0.48100000000000004,4YB0_R
106,4JRT_B,0,1,0.667,3P59_B
107,1YKQ_B,0,1,0.456,7OA3_A
108,1QC0_D,0,1,0.737,1QC0_C
109,3GVN_B,0,1,0.7140000000000001,2V6W_B
110,5UNE_B,0,1,0.521,1DDY_A
111,5LYU_A,0,1,0.485,5EAQ_A
112,1MHK_L,0,1,0.632,364D_B
113,6E8S_A,0,1,0.769,6PQ7_C
114,1QC0_B,0,1,0.6,4U34_B
115,1ZFX_B,0,1,0.917,1ZFV_B
116,1F27_B,0,1,0.583,4MCE_B
117,6UFJ_E,0,1,0.6,488D_C
118,1Q93_A,0,1,0.633,1Q9A_A
119,1GID_A,0,1,0.503,7JRS_B
120,4P97_C,0,1,0.882,5CNR_E
121,280D_A,0,1,0.615,1YKQ_A
122,1RXA_A,0,1,0.625,402D_B
123,3F4E_X,0,1,0.5,2OIU_Q
124,4P43_B,0,1,0.87,3WRU_A
125,3BNP_A,0,1,0.955,3BNP_B
126,4NFO_A,0,1,0.688,7LNE_A
127,3GCA_A,0,1,0.579,3K1V_A
128,3F4E_Y,0,1,0.48100000000000004,1Y26_X
129,5BJP_E,0,1,0.545,6PQ7_C
130,1YKQ_A,0,2,0.615,413D_A
131,2V7R_A,0,2,0.857,2VUQ_A
132,3SKI_B,0,2,0.47700000000000004,5KPY_A
133,488D_B,0,2,0.84,1MME_B
134,2OE8_A,0,2,0.882,2OE5_A
135,3FS0_A,0,2,0.818,3FTM_C
136,3FS0_B,0,2,0.615,1MHK_S
137,3BNN_A,0,2,0.909,3BNP_A
138,1NTB_A,0,2,0.519,3BBM_C
139,5MWI_A,0,2,0.769,4E48_A
140,3P59_B,0,2,0.667,4JRT_B
141,3CGR_B,0,2,0.857,3CGQ_B
142,B,0,2,0.467,4FRN_B
143,1KXK_A,0,2,0.494,6UFM_A
144,4E59_B,0,2,0.75,3R1C_A
145,3FTM_D,0,2,0.615,1MHK_S
146,6UFJ_A,0,2,0.46799999999999997,2OIU_Q
147,1DUQ_B,0,2,0.688,1CSL_B
148,6HU6_F,0,2,0.636,1NUJ_B
149,1T0E_A,0,2,0.889,5T3K_C
150,3SUH_X,0,2,0.58,4LVV_A
151,3TZR_B,0,2,0.7,2NOK_D
152,1MSY_A,0,2,0.9259999999999999,1Q9A_A
153,1K9W_A,0,2,0.9129999999999999,1NLC_A
154,472D_B,0,2,0.625,1L3Z_B
155,1X9C_C,0,2,0.5,1F27_A
156,7L0Z_G,0,2,0.507,3VRS_A
157,4U34_B,0,2,0.857,434D_B
158,3B31_A,0,2,0.5329999999999999,7EAG_A
159,439D_B,0,2,0.556,1RXA_A
160,4MGM_A,0,2,0.595,A
161,6CB3_A,0,2,0.5529999999999999,4Y1M_B
162,2XSL_C,0,2,0.857,2VAL_B
163,353D_A,0,2,0.5,5CNR_E
164,5G4T_B,0,2,0.625,3GVN_A
165,3GLP_A,0,2,0.75,3R1C_A
166,6AZ4_A,0,2,0.675,4FNJ_A
167,1P79_A,0,2,0.833,1J8G_A
168,3WRU_A,0,2,0.9570000000000001,6JBG_B
169,3BNP_B,0,2,0.955,3BNP_A
170,5NXT_U,0,2,0.542,4P43_B
171,6JXM_B,0,2,0.52,A
172,6L0Y_B,0,2,0.545,4NFO_A
173,6OL3_C,0,2,0.527,6DLR_A
174,5TPY_A,0,2,0.525,4XWF_A
175,4MS9_A,0,2,0.583,1DUQ_A
176,3P22_D,0,2,1.0,3P22_H
177,5DA6_A,0,2,0.5,3ND3_A
178,5BTM_B,0,2,0.552,5M0H_A
179,2A64_A,0,2,0.39,7EZ0_N
180,4MEG_B,0,2,0.5,X
181,7LYF_A,0,2,0.509,7JRT_B
182,2O44_A,0,2,0.13699999999999998,1FG0_A
183,1QC0_A,0,2,0.667,434D_A
184,1SA9_A,0,2,0.875,2G3S_A
185,1SDR_D,0,2,0.615,422D_B
186,1SDR_C,0,2,0.5710000000000001,5CNR_F
187,2V6W_A,0,2,0.7140000000000001,3GVN_A
188,6E7L_A,0,2,0.625,4E48_A
189,2ZY6_A,0,2,0.465,364D_C
190,5VGW_B,0,2,0.9229999999999999,5VCF_B
191,4GPW_A,0,2,0.9129999999999999,5Z1I_A
192,1NUJ_A,0,2,0.5710000000000001,6HU6_B
193,3P22_B,0,2,1.0,3P22_H
194,4FRG_X,0,2,0.6609999999999999,4FRN_B
195,5M0H_A,0,3,0.5529999999999999,6AZ4_A
196,3FU2_A,0,3,0.579,3GCA_A
197,4FAW_B,0,3,0.8,4E8K_B
198,1RNA_B,0,3,0.5,4KZ2_A
199,2OE5_B,0,3,0.889,2OE8_B
200,6PQ7_C,0,3,0.769,6E8S_A
201,4KZ2_C,0,3,0.562,397D_B
202,2W89_C,0,3,0.7140000000000001,2VUQ_A
203,438D_B,0,3,0.667,1SA9_A
204,3K1V_A,0,3,0.579,3GCA_A
205,2CKY_A,0,3,0.682,2HOK_A
206,255D_A,0,3,0.917,205D_B
207,1ZEV_A,0,3,0.9,4E48_A
208,1ZFV_B,0,3,0.917,1ZFX_B
209,3SJ2_B,0,3,0.737,3SYW_A
210,7LNE_A,0,3,0.688,4NFO_A
211,6Y0T_B,0,3,0.815,1MSY_A
212,1NUJ_B,0,3,0.636,6HU6_F
213,1DQH_A,0,3,0.545,3P59_B
214,4U35_B,0,3,0.857,434D_B
215,4U3L_A,0,3,0.75,4JIY_A
216,5EW4_A,0,3,0.545,4E5C_B
217,A,0,3,0.696,6UFM_A
218,2OIU_Q,0,3,0.523,6UFM_A
219,364D_B,0,3,0.632,354D_A
220,3SJ2_A,0,3,0.8420000000000001,3SYW_A
221,1Q9A_A,0,3,0.9259999999999999,1MSY_A
222,3B4A_A,0,3,0.536,6U8F_A
223,5V9Z_B,0,3,0.6,1QC0_B
224,7EZ2_B,0,3,0.5,2XSL_D
225,1X9K_B,0,3,0.5710000000000001,1MHK_S
226,6G7Z_A,0,3,0.688,4P95_A
227,3ND3_A,0,3,0.812,3ND4_A
228,1FG0_A,0,3,0.38299999999999995,2A64_A
229,1NTB_B,0,3,0.611,6JJH_B
230,4XWF_A,0,3,0.649,4ZNP_B
231,2D2K_D,0,3,0.9470000000000001,1X9C_D
232,7EZ0_N,0,3,0.406,1GID_A
233,6HU6_B,0,3,0.583,4MCE_B
234,3CGQ_B,0,3,0.9229999999999999,3CGS_B
235,1NBS_B,0,3,0.473,2IL9_M
236,1J7T_A,0,3,0.955,3BNL_A
237,6HU6_E,0,3,0.6,2OE5_A
238,5VCF_A,0,3,0.8640000000000001,6U8F_A
239,283D_A,0,3,0.667,3NJ6_A
240,1ZFV_A,0,3,0.929,3GS8_A
241,1X9C_B,0,3,0.917,1ZFX_B
242,1XPE_A,0,3,0.87,1XP7_A
243,402D_B,0,3,0.625,2XSL_D
244,1LC4_A,0,3,0.9570000000000001,3BNL_A
245,3GS5_C,0,3,0.528,1X9C_D
246,7OA3_A,0,3,0.512,6UFM_A
247,6R47_B,0,3,0.6,6JJH_B
248,2G3S_A,0,3,0.875,1SA9_A
249,2NOK_D,0,3,0.7,3TZR_B
250,1DQH_B,0,3,0.7,439D_A
251,1QC0_C,0,3,0.737,1QC0_D
252,6JBG_B,0,3,0.9570000000000001,3WRU_A
253,1ZX7_A,0,3,0.833,1T0E_A
254,3FO4_A,0,3,0.6920000000000001,5KPY_A
255,353D_B,0,3,0.615,1QCU_D
256,4JRT_A,0,3,0.667,1ZFX_B
257,4JRD_A,0,3,1.0,4JRD_B
258,5T3K_C,0,3,0.889,1T0E_A
259,2VAL_B,0,3,0.857,2XSL_C
260,6UGJ_A,0,4,0.537,5BJP_E
261,2R22_B,0,4,0.5710000000000001,1ZFV_B
262,7JRT_B,0,4,0.509,7LYF_A
263,2F4S_A,0,4,0.955,3BNL_A
264,4KZ2_B,0,4,0.478,1QC0_C
265,1MME_A,0,4,0.941,1Q29_A
266,2YGH_A,0,4,0.496,4FRN_B
267,5KTJ_D,0,4,0.6,4JRT_B
268,3R4F_A,0,4,0.465,A
269,4MCE_B,0,4,0.583,1F27_B
270,2VUQ_A,0,4,0.857,2V7R_A
271,2VAL_D,0,4,0.857,2XSL_D
272,1DDY_A,0,4,0.521,5UNE_B
273,422D_B,0,4,0.615,1SDR_D
274,4P97_D,0,4,0.6920000000000001,5CNR_F
275,4E8K_B,0,4,0.8,4FAW_B
276,6YLB_B,0,4,0.556,5G4T_B
277,6U8F_A,0,4,0.8640000000000001,5VCF_A
278,472D_A,0,4,0.625,6T3K_B
279,4JAB_B,0,4,0.667,1L3Z_B
280,6MJ0_B,0,4,0.42200000000000004,4ZC7_A
281,387D_A,0,4,0.5670000000000001,6Y0T_B
282,7JRS_B,0,4,0.503,1GID_A
283,6QIR_A,0,4,0.8,3NJ6_A
284,2VUQ_B,0,4,0.5,157D_A
285,1XP7_A,0,4,0.9570000000000001,1NLC_A
286,3BBM_C,0,4,0.895,2D2K_D
287,5UEF_C,0,4,0.33299999999999996,1J8G_A
288,5G4T_A,0,4,0.583,3FS0_A
289,7ELP_A,0,4,0.509,5M0H_A
290,4ZNP_B,0,4,0.649,4XWF_A
291,3NPQ_A,0,4,0.5,A
292,1MHK_S,0,4,0.615,3FS0_B
293,2W89_D,0,4,0.625,3R1C_A
294,5KPY_A,0,4,0.6920000000000001,3FO4_A
295,4YB0_R,0,4,0.48100000000000004,4L81_A
296,1X9C_D,0,4,0.9470000000000001,2D2K_D
297,4PHY_B,0,4,0.609,3BNP_B
298,3ND4_A,0,4,0.812,3ND3_A
299,4K27_U,0,4,0.579,4FNJ_A
300,488D_C,0,4,0.6,6UFJ_E
301,7D82_A,0,4,0.508,6QN3_B
302,2V6W_B,0,4,0.7140000000000001,434D_A
303,5EAQ_A,0,4,0.526,6D3P_A
304,6G7Z_B,0,4,0.47,2CKY_A
305,2V7R_B,0,4,0.625,4E59_B
306,2IL9_M,0,4,0.473,1NBS_B
307,1T0D_D,0,4,0.882,1T0E_C
308,1Q29_B,0,4,0.8,488D_B
309,1QCU_D,0,4,0.667,4JRT_A
310,3GS8_A,0,4,0.929,1ZFV_A
311,1MME_B,0,4,0.84,488D_B
312,3VRS_A,0,4,0.507,7L0Z_G
313,4JIY_A,0,4,0.75,4U3L_A
314,3MIJ_A,0,4,0.5379999999999999,413D_A
315,6H0R_B,0,4,0.524,6PQ7_C
316,3B5A_C,0,4,0.895,2D2K_D
317,364D_C,0,4,0.568,6V9B_B
318,435D_C,0,4,0.857,434D_A
319,3EOH_B,0,4,0.75,4FAW_B
320,439D_A,0,4,0.7,1DQH_B
321,2QWY_A,0,4,0.46299999999999997,6E8S_A
322,2FQN_A,0,4,0.9570000000000001,4K31_B
323,6AZ4_B,0,4,0.636,3NJ6_A
324,3DIG_X,0,4,0.426,1NBS_B
