,AC,label-val,cluster,max_ident_other,closest_other
177,Q9USS2,Cytoplasm,0,0.289,O43066
178,Q9DAK8,Cytoplasm,0,0.21,P36154
179,Q93015,Cytoplasm,0,0.223,Q9LW57
180,Q9P7Y8,Cytoplasm,0,0.19,O00566
181,Q70YC5,Cytoplasm,0,0.20800000000000002,Q7XB08
182,O94236,Cytoplasm,0,0.18899999999999997,Q9D856
183,Q7TN29,Cytoplasm,0,0.21600000000000003,Q10367
184,Q5BKC6,Cytoplasm,0,0.192,O04492
185,Q6WCQ1,Cytoplasm,0,0.201,Q2PQA9
186,O14305,Cytoplasm,0,0.309,O61125
187,Q8R512,Cytoplasm,0,0.204,Q9C9T2
188,P47029,Cytoplasm,0,0.19899999999999998,O36025
189,Q969U6,Cytoplasm,0,0.196,Q96EX3
190,Q8VD46,Cytoplasm,0,0.21,Q10225
191,P39714,Cytoplasm,0,0.214,Q08257
192,O13828,Cytoplasm,0,0.24,P53550
193,Q96HU1,Cytoplasm,0,0.192,Q8H103
194,O13824,Cytoplasm,0,0.191,C4M1E4
195,Q08168,Cytoplasm,0,0.205,P53919
196,Q96CS2,Cytoplasm,0,0.247,F4IK01
197,O54988,Cytoplasm,0,0.203,Q6P5D4
198,Q9P219,Cytoplasm,0,0.191,Q5TZA2
199,Q6ZVX7,Cytoplasm,0,0.20600000000000002,Q91WK7
200,Q04432,Cytoplasm,0,0.21100000000000002,Q9C9E3
201,Q17827,Cytoplasm,0,0.218,Q01519
202,O82803,Cytoplasm,0,0.213,F4KDA6
203,E5FYH1,Cytoplasm,0,0.183,P47171
204,Q9I969,Cytoplasm,0,0.20600000000000002,Q7ZVT3
205,O89106,Cytoplasm,0,0.23,Q9UT87
206,Q9Y592,Cytoplasm,0,0.212,O42657
207,P48643,Cytoplasm,0,0.25,Q94K05
208,Q8IYE0,Cytoplasm,0,0.191,Q8TBZ0
209,Q8IYE1,Cytoplasm,0,0.214,P0CB05
210,Q8N865,Cytoplasm,0,0.19399999999999998,Q12362
211,Q8NEM0,Cytoplasm,0,0.196,Q8RXD4
212,Q05874,Cytoplasm,0,0.21899999999999997,P83774
213,Q8CDP0,Cytoplasm,0,0.183,Q9TYU9
214,O74781,Cytoplasm,0,0.247,P54136
215,P08536,Cytoplasm,0,0.20800000000000002,Q9LK31
216,Q05955,Cytoplasm,0,0.187,P35374
217,O60760,Cytoplasm,0,0.228,Q9FE46
218,P78789,Cytoplasm,0,0.20600000000000002,Q9P790
219,P24000,Cytoplasm,0,0.256,Q07915
220,Q54QV3,Cytoplasm,0,0.192,O88850
221,Q9P7W4,Cytoplasm,0,0.20199999999999999,A8MS68
222,P21524,Cytoplasm,0,0.18100000000000002,Q80T69
223,O08919,Cytoplasm,0,0.198,Q94AR8
224,Q9I9R0,Cytoplasm,0,0.20800000000000002,D4B4V1
225,P48361,Cytoplasm,0,0.187,Q12466
226,Q05580,Cytoplasm,0,0.275,Q76PD2
227,P41214,Cytoplasm,0,0.195,A8JF70
228,Q8VIN1,Cytoplasm,0,0.278,Q96S96
229,O13796,Cytoplasm,0,0.257,Q8R3L2
230,O42665,Cytoplasm,0,0.203,O60056
231,P32047,Cytoplasm,0,0.264,P40463
232,Q8TC76,Cytoplasm,0,0.20800000000000002,Q9UU83
233,Q10113,Cytoplasm,0,0.203,Q09842
234,Q02872,Cytoplasm,0,0.21600000000000003,Q09808
235,Q6KCA4,Cytoplasm,0,0.204,P38711
236,Q9FJT6,Cytoplasm,0,0.209,P23833
237,O43182,Cytoplasm,0,0.18899999999999997,Q6PDZ2
238,Q16851,Cytoplasm,0,0.19899999999999998,P53083
239,Q9SLN5,Cytoplasm,0,0.2,O04921
240,O75563,Cytoplasm,0,0.198,Q05543
241,Q05672,Cytoplasm,0,0.2,P38682
242,Q5TBA9,Cytoplasm,0,0.17300000000000001,P18963
243,P0CX24,Cytoplasm,0,0.215,O14182
244,P0CX27,Cytoplasm,0,0.223,P53188
245,P0CX26,Cytoplasm,0,0.22899999999999998,P63301
246,P0CX29,Cytoplasm,0,0.235,O14182
247,P33420,Cytoplasm,0,0.201,Q9Y809
248,Q5VYS8,Cytoplasm,0,0.184,Q9SJQ6
249,Q80VI1,Cytoplasm,0,0.21,Q1PSW8
250,P97789,Cytoplasm,0,0.182,F4IDQ6
251,P38276,Cytoplasm,0,0.21100000000000002,Q9SIY3
252,Q148B6,Cytoplasm,0,0.201,O13920
253,Q9S7N2,Cytoplasm,0,0.2,Q09842
254,O74414,Cytoplasm,0,0.215,Q9UT91
255,P40893,Cytoplasm,0,0.212,P53178
256,Q8N1E6,Cytoplasm,0,0.235,Q9LPL4
257,P0DL09,Cytoplasm,0,0.19,Q9MA15
258,Q9BSW2,Cytoplasm,0,0.21100000000000002,Q9D495
259,P14743,Cytoplasm,0,0.203,Q9AVJ9
260,Q96FT9,Cytoplasm,0,0.21100000000000002,P97440
261,Q9BY32,Cytoplasm,0,0.22399999999999998,D4B5D3
262,Q0IH24,Cytoplasm,0,0.207,Q8GWQ6
263,Q9BYP7,Cytoplasm,0,0.307,Q9H4A3
264,O42874,Cytoplasm,0,0.185,Q8WWL7
265,O42870,Cytoplasm,0,0.192,O74407
266,Q9VKK1,Cytoplasm,0,0.205,Q9LTT8
267,Q7G188,Cytoplasm,0,0.198,Q7ZZH7
268,O04350,Cytoplasm,0,0.212,Q49B96
269,Q9HDX7,Cytoplasm,0,0.203,Q9UU83
270,O74389,Cytoplasm,0,0.207,Q9Z2Q2
271,Q9P6L9,Cytoplasm,0,0.19899999999999998,O94488
272,O59762,Cytoplasm,0,0.19699999999999998,P33280
273,O59763,Cytoplasm,0,0.27699999999999997,Q08732
274,Q6ZRV2,Cytoplasm,0,0.207,Q96DN6
275,Q9BYN0,Cytoplasm,0,0.228,Q5ZIS0
276,Q08634,Cytoplasm,0,0.203,O04314
277,Q8T1C6,Cytoplasm,0,0.203,Q12124
278,P22987,Cytoplasm,0,0.226,Q91821
279,P38760,Cytoplasm,0,0.2,Q12050
280,O14100,Cytoplasm,0,0.193,Q10362
281,Q03233,Cytoplasm,0,0.237,Q9BUN5
282,Q8S905,Cytoplasm,0,0.248,F4IIS5
283,Q80VR3,Cytoplasm,0,0.237,Q9C9C9
284,Q7Z4H7,Cytoplasm,0,0.183,Q90WN7
285,Q9USP4,Cytoplasm,0,0.19899999999999998,Q06523
286,Q9USP7,Cytoplasm,0,0.207,Q9LVI4
287,Q12517,Cytoplasm,0,0.203,Q10308
288,O42890,Cytoplasm,0,0.18600000000000003,Q99109
289,Q9H2J4,Cytoplasm,0,0.248,Q12017
290,P78358,Cytoplasm,0,0.22,Q9NQ92
291,Q0WPN0,Cytoplasm,0,0.257,O14040
292,Q9D5U9,Cytoplasm,0,0.204,Q940A7
293,Q99LJ0,Cytoplasm,0,0.19699999999999998,P36041
294,Q9P7X5,Cytoplasm,0,0.2,O97143
295,P47011,Cytoplasm,0,0.213,P53336
296,Q9GT24,Cytoplasm,0,0.225,O97143
297,O00471,Cytoplasm,0,0.19,O74999
298,Q9CXF4,Cytoplasm,0,0.188,Q681K7
299,Q8IWE5,Cytoplasm,0,0.19699999999999998,Q99N50-11
300,P0DMR3,Cytoplasm,0,0.201,P17947
301,O64517,Cytoplasm,0,0.20199999999999999,Q05123
302,F5A894,Cytoplasm,0,0.20600000000000002,B5BUZ8
303,Q04429,Cytoplasm,0,0.205,Q9UNN4
304,B0EXJ8,Cytoplasm,0,0.204,P22135
305,P32452,Cytoplasm,0,0.19899999999999998,Q5F378
306,Q7XJ96,Cytoplasm,0,0.21,Q9C1W6
307,Q19087,Cytoplasm,0,0.23800000000000002,P14904
308,Q07655,Cytoplasm,0,0.24100000000000002,O74452
309,Q6ULP2,Cytoplasm,0,0.18600000000000003,O88588
310,Q62871,Cytoplasm,0,0.244,O94518
311,Q8CH72,Cytoplasm,0,0.19399999999999998,Q949P2
312,Q9TW28,Cytoplasm,0,0.237,O94477
313,O13781,Cytoplasm,0,0.326,D4B093
314,Q8TE68,Cytoplasm,0,0.195,Q9Y6B7
315,P62701,Cytoplasm,0,0.214,Q03798
316,Q9U6Z1,Cytoplasm,0,0.218,Q08245
317,B2GUZ5,Cytoplasm,0,0.303,Q10434
318,Q9NHD5,Cytoplasm,0,0.20800000000000002,Q05015
319,Q27YU0,Cytoplasm,0,0.19899999999999998,Q8N7J2
320,Q27YU7,Cytoplasm,0,0.21100000000000002,Q96M27
321,P42772,Cytoplasm,0,0.21,Q9NWW0
322,Q02910,Cytoplasm,0,0.201,Q6UBQ3
323,O42650,Cytoplasm,0,0.19899999999999998,Q9P7S7
324,O42654,Cytoplasm,0,0.247,O13699
325,Q9FK35,Cytoplasm,0,0.203,P93788
326,Q14134,Cytoplasm,0,0.198,A0JNT9
327,Q9C9Q4,Cytoplasm,0,0.203,B0F9L7
328,Q9UPM9,Cytoplasm,0,0.2,Q05015
329,P52732,Cytoplasm,0,0.332,P46863
330,P46781,Cytoplasm,0,0.21600000000000003,Q9BUH6
331,Q9V3D5,Cytoplasm,0,0.252,Q9XTF3
332,Q12196,Cytoplasm,0,0.20199999999999999,Q9FLD5
333,P22768,Cytoplasm,0,0.192,O59812
334,Q95QJ7,Cytoplasm,0,0.192,P81274
335,P40186,Cytoplasm,0,0.205,Q9P6K8
336,Q9SJM7,Cytoplasm,0,0.203,Q8L9A0
337,Q8N142,Cytoplasm,0,0.203,O14965
338,Q14008,Cytoplasm,0,0.284,Q94FN2
339,P0CX56,Cytoplasm,0,0.215,O42995
340,Q8T626,Cytoplasm,0,0.179,Q6PAJ1
341,F4JY37,Cytoplasm,0,0.213,Q2QAV0
342,Q9NY74,Cytoplasm,0,0.19699999999999998,Q04279
343,Q9W358,Cytoplasm,0,0.289,Q9NVN3
344,Q8N1F8,Cytoplasm,0,0.19699999999999998,Q53GL7
345,O74325,Cytoplasm,0,0.183,Q96RD9
346,P38818,Cytoplasm,0,0.2,P39723
347,Q10326,Cytoplasm,0,0.19,Q03824
348,P14755,Cytoplasm,0,0.24,P00348
349,O74774,Cytoplasm,0,0.289,P32769
350,O74779,Cytoplasm,0,0.203,Q9P6K0
351,Q9CQ84,Cytoplasm,0,0.21600000000000003,Q8N183
352,Q9Y2K2,Cytoplasm,0,0.24100000000000002,Q8CFH6
353,Q9HDY2,Cytoplasm,0,0.218,P54681
354,Q9LXD1,Cytoplasm,0,0.214,P53251
355,A5A3E0,Cytoplasm,0,0.17800000000000002,Q0VGM9
356,Q9VKJ9,Cytoplasm,0,0.192,Q9NVR5
357,Q9NX02,Cytoplasm,0,0.19699999999999998,Q7RTR2
358,Q8R0P4,Cytoplasm,0,0.233,O94307
359,P36138,Cytoplasm,0,0.21,Q22197
360,Q9H0C8,Cytoplasm,0,0.23399999999999999,Q8BXN7
361,Q7L7X3,Cytoplasm,0,0.2,Q9Y4K4
362,Q03426,Cytoplasm,0,0.207,Q9LN68
363,P33892,Cytoplasm,0,0.18,P18963
364,Q9VU68,Cytoplasm,0,0.213,P25382
365,Q9BPX1,Cytoplasm,0,0.298,Q99714
366,P25355,Cytoplasm,0,0.193,Q7KSD8
367,P39958,Cytoplasm,0,0.201,P26374
368,P40206,Cytoplasm,0,0.213,P32489
369,P80197,Cytoplasm,0,0.201,Q86XJ1
370,Q9BZL1,Cytoplasm,0,0.22699999999999998,P84590
371,Q9NZJ9,Cytoplasm,0,0.212,Q9P6R6
372,O35826,Cytoplasm,0,0.192,Q39659
373,Q54VB6,Cytoplasm,0,0.188,P40485
374,P05738,Cytoplasm,0,0.235,P32904
375,Q07729,Cytoplasm,0,0.19,P32316
376,Q9H788,Cytoplasm,0,0.20600000000000002,Q08421
377,Q2TBA0,Cytoplasm,0,0.23600000000000002,Q53GT1
378,P79065,Cytoplasm,0,0.196,Q66KE8
379,Q9SE37,Cytoplasm,0,0.218,P82953
380,Q12500,Cytoplasm,0,0.184,P09620
381,P78968,Cytoplasm,0,0.237,P53043
382,Q03735,Cytoplasm,0,0.19,Q69YH5
383,Q12508,Cytoplasm,0,0.203,O94548
384,Q9Z2K5,Cytoplasm,0,0.198,Q9LXL9
385,Q9USQ2,Cytoplasm,0,0.191,Q5TB30
386,O74919,Cytoplasm,0,0.2,Q9LZ82
387,Q9USQ6,Cytoplasm,0,0.243,P50942
388,Q08969,Cytoplasm,0,0.22,Q59X49
389,Q9ESN6,Cytoplasm,0,0.275,Q1PSW8
390,P17076,Cytoplasm,0,0.218,Q10267
391,Q8TF46,Cytoplasm,0,0.22899999999999998,O14040
392,Q54AX5,Cytoplasm,0,0.21600000000000003,Q9CQ76
393,Q96C12,Cytoplasm,0,0.2,Q9JJI6
394,P32469,Cytoplasm,0,0.2,O55233
395,Q07653,Cytoplasm,0,0.192,Q21227
396,Q80WS1,Cytoplasm,0,0.2,Q9STS7
397,O14323,Cytoplasm,0,0.195,Q9SW18
398,Q2PPJ7,Cytoplasm,0,0.175,Q86WI3
399,P39732,Cytoplasm,0,0.19399999999999998,P40494
400,Q9P2A4,Cytoplasm,0,0.215,O54751
401,Q8LDI5,Cytoplasm,0,0.242,Q8GXV2
402,P92186,Cytoplasm,0,0.23199999999999998,Q9LZ08
403,P25822,Cytoplasm,0,0.185,P20482
404,Q9H765,Cytoplasm,0,0.23199999999999998,Q96DX5
405,P35719,Cytoplasm,0,0.22899999999999998,Q9Y7V1
406,Q5XPI4,Cytoplasm,0,0.185,Q6P1X5
407,Q8CGF6,Cytoplasm,0,0.179,P25336
408,O14212,Cytoplasm,0,0.2,Q04922
409,P18589,Cytoplasm,0,0.195,Q02395
410,Q6ZU80,Cytoplasm,0,0.21100000000000002,Q6P5D4
411,Q9P3W4,Cytoplasm,0,0.209,Q04949
412,Q9C0D2,Cytoplasm,0,0.184,Q8MSS1
413,Q09815,Cytoplasm,0,0.268,Q9XTF3
414,O74558,Cytoplasm,0,0.209,Q9UT40
415,Q8SY33,Cytoplasm,0,0.182,Q9UPQ9
416,Q92615,Cytoplasm,0,0.201,Q9UI36
417,P08045,Cytoplasm,0,0.205,Q6KAS7
418,P23202,Cytoplasm,0,0.191,P38439
419,A9LLI8,Cytoplasm,0,0.233,Q0WVE8
420,A8K830,Cytoplasm,0,0.213,Q1EHW4
421,Q8TFH5,Cytoplasm,0,0.233,Q9UUH6
422,Q15555,Cytoplasm,0,0.198,Q06146
423,Q9UHD8,Cytoplasm,0,0.2,O36023
424,Q9VLU5,Cytoplasm,0,0.2,Q1MTQ5
425,Q9UHD2,Cytoplasm,0,0.213,Q60680
426,Q9NRD1,Cytoplasm,0,0.196,Q8VED8
427,Q5K131,Cytoplasm,0,0.218,B0YLW8
428,P05737,Cytoplasm,0,0.29100000000000004,P40693
429,P05739,Cytoplasm,0,0.21100000000000002,Q9SGH4
430,P49167,Cytoplasm,0,0.24100000000000002,Q5U5X0
431,P22211,Cytoplasm,0,0.23399999999999999,Q08732
432,O13772,Cytoplasm,0,0.213,Q9FYS5
433,Q86AT8,Cytoplasm,0,0.223,F4JTP5
434,Q9FR37,Cytoplasm,0,0.22399999999999998,Q9H0R6
435,P33401,Cytoplasm,0,0.201,Q6NUK1
436,Q96DB5,Cytoplasm,0,0.213,F4IK01
437,Q9R257,Cytoplasm,0,0.213,Q96D98
438,P81122,Cytoplasm,0,0.26,O14654
439,Q60I27,Cytoplasm,0,0.188,Q9P382
440,P40325,Cytoplasm,0,0.215,Q42577
441,Q9UJT2,Cytoplasm,0,0.207,Q9HB96
442,C6Y4C2,Cytoplasm,0,0.214,Q8N2Z9
443,Q7ZT42,Cytoplasm,0,0.184,Q949P2
444,O95613,Cytoplasm,0,0.201,Q8MSS1
445,O59704,Cytoplasm,0,0.179,Q60520
446,Q99J72,Cytoplasm,0,0.196,Q8IV63
447,Q10313,Cytoplasm,0,0.19,Q04779
448,Q8I236,Cytoplasm,0,0.259,Q09527
449,Q9Z1Z9,Cytoplasm,0,0.205,O15446
450,Q9P6N7,Cytoplasm,0,0.222,Q8VI04
451,Q9XW16,Cytoplasm,0,0.21899999999999997,P0C7P0
452,Q8NA72,Cytoplasm,0,0.19699999999999998,O95747
453,Q63HN8,Cytoplasm,0,0.158,Q9NZJ4
454,P40210,Cytoplasm,0,0.196,O76337
455,Q08817,Cytoplasm,0,0.198,P42843
456,A2A3N6,Cytoplasm,0,0.198,B0F9L4
457,P55163,Cytoplasm,0,0.18,O43156
458,Q8NHU6,Cytoplasm,0,0.188,P28273
459,P83887,Cytoplasm,0,0.19699999999999998,Q9FZ33
460,Q9BR61,Cytoplasm,0,0.22899999999999998,Q9SQK3
461,A8HNV0,Cytoplasm,0,0.20600000000000002,P00560
462,Q96BN8,Cytoplasm,0,0.203,Q9C801
463,O94564,Cytoplasm,0,0.263,Q08257
464,O94567,Cytoplasm,0,0.24600000000000002,O74407
465,O94560,Cytoplasm,0,0.20199999999999999,P16649
466,Q08971,Cytoplasm,0,0.21100000000000002,Q05926
467,Q06137,Cytoplasm,0,0.195,P38348
468,Q06134,Cytoplasm,0,0.196,O94647
