AC,label-val,cluster
Q9HBX8,Cell.membrane,0
Q8VHW2,Cell.membrane,0
Q12891,Cell.membrane,0
Q96EP9,Cell.membrane,0
Q8VHW8,Cell.membrane,0
Q96247,Cell.membrane,0
P54760,Cell.membrane,0
P24348,Cell.membrane,0
Q84T94,Cell.membrane,0
Q12207,Cell.membrane,0
P46940,Cell.membrane,0
Q8W4J9,Cell.membrane,0
O54698,Cell.membrane,0
Q12809,Cell.membrane,0
Q13237,Cell.membrane,0
Q9ZQI2,Cell.membrane,0
O61491,Cell.membrane,0
Q8IWT6,Cell.membrane,0
P11584,Cell.membrane,0
P04264,Cell.membrane,0
O88407,Cell.membrane,0
Q9SCZ4,Cell.membrane,0
Q9M9T4,Cell.membrane,0
P23949,Cytoplasm-Nucleus,0
Q62985,Cytoplasm-Nucleus,0
Q9UL40,Cytoplasm-Nucleus,0
P56477,Cytoplasm-Nucleus,0
Q03195,Cytoplasm-Nucleus,0
P0DJI6,Cytoplasm-Nucleus,0
O00422,Cytoplasm-Nucleus,0
Q9VVR2,Cytoplasm-Nucleus,0
Q9Y8G3,Cytoplasm-Nucleus,0
P63159,Cytoplasm-Nucleus,0
O16850,Cytoplasm-Nucleus,0
Q9GZT9,Cytoplasm-Nucleus,0
Q92804,Cytoplasm-Nucleus,0
Q923K9,Cytoplasm-Nucleus,0
Q9NRA8,Cytoplasm-Nucleus,0
Q9R1E0,Cytoplasm-Nucleus,0
D0VWM8,Cytoplasm-Nucleus,0
P70278,Cytoplasm-Nucleus,0
Q8BKT7,Cytoplasm-Nucleus,0
Q61823,Cytoplasm-Nucleus,0
Q21441,Cytoplasm,0
Q9BZL4,Cytoplasm,0
Q9P7D5,Cytoplasm,0
O16785,Cytoplasm,0
P20936,Cytoplasm,0
Q03441,Cytoplasm,0
Q49A88,Cytoplasm,0
Q42539,Cytoplasm,0
Q9XVI9,Cytoplasm,0
Q9WUD8,Cytoplasm,0
P38754,Cytoplasm,0
Q07963,Cytoplasm,0
Q6PDX6,Cytoplasm,0
Q3E7A7,Cytoplasm,0
P70569,Cytoplasm,0
Q9P3W6,Cytoplasm,0
Q08AG7,Cytoplasm,0
Q12525,Cytoplasm,0
P13693,Cytoplasm,0
Q9USS2,Cytoplasm,0
Q9DAK8,Cytoplasm,0
Q93015,Cytoplasm,0
Q9P7Y8,Cytoplasm,0
Q70YC5,Cytoplasm,0
O94236,Cytoplasm,0
Q7TN29,Cytoplasm,0
Q5BKC6,Cytoplasm,0
Q6WCQ1,Cytoplasm,0
O14305,Cytoplasm,0
Q8R512,Cytoplasm,0
P47029,Cytoplasm,0
Q969U6,Cytoplasm,0
Q8VD46,Cytoplasm,0
P39714,Cytoplasm,0
O13828,Cytoplasm,0
Q96HU1,Cytoplasm,0
O13824,Cytoplasm,0
Q08168,Cytoplasm,0
Q96CS2,Cytoplasm,0
O54988,Cytoplasm,0
Q9P219,Cytoplasm,0
Q6ZVX7,Cytoplasm,0
Q04432,Cytoplasm,0
Q17827,Cytoplasm,0
O82803,Cytoplasm,0
E5FYH1,Cytoplasm,0
Q9I969,Cytoplasm,0
O89106,Cytoplasm,0
Q9Y592,Cytoplasm,0
P48643,Cytoplasm,0
Q8IYE0,Cytoplasm,0
Q8IYE1,Cytoplasm,0
Q8N865,Cytoplasm,0
Q8NEM0,Cytoplasm,0
Q05874,Cytoplasm,0
Q8CDP0,Cytoplasm,0
O74781,Cytoplasm,0
P08536,Cytoplasm,0
Q05955,Cytoplasm,0
O60760,Cytoplasm,0
P78789,Cytoplasm,0
P24000,Cytoplasm,0
Q54QV3,Cytoplasm,0
Q9P7W4,Cytoplasm,0
P21524,Cytoplasm,0
O08919,Cytoplasm,0
Q9I9R0,Cytoplasm,0
P48361,Cytoplasm,0
Q05580,Cytoplasm,0
P41214,Cytoplasm,0
Q8VIN1,Cytoplasm,0
O13796,Cytoplasm,0
O42665,Cytoplasm,0
P32047,Cytoplasm,0
Q8TC76,Cytoplasm,0
Q10113,Cytoplasm,0
Q02872,Cytoplasm,0
Q6KCA4,Cytoplasm,0
Q9FJT6,Cytoplasm,0
O43182,Cytoplasm,0
Q16851,Cytoplasm,0
Q9SLN5,Cytoplasm,0
O75563,Cytoplasm,0
Q05672,Cytoplasm,0
Q5TBA9,Cytoplasm,0
P0CX24,Cytoplasm,0
P0CX27,Cytoplasm,0
P0CX26,Cytoplasm,0
P0CX29,Cytoplasm,0
P33420,Cytoplasm,0
Q5VYS8,Cytoplasm,0
Q80VI1,Cytoplasm,0
P97789,Cytoplasm,0
P38276,Cytoplasm,0
Q148B6,Cytoplasm,0
Q9S7N2,Cytoplasm,0
O74414,Cytoplasm,0
P40893,Cytoplasm,0
Q8N1E6,Cytoplasm,0
P0DL09,Cytoplasm,0
Q9BSW2,Cytoplasm,0
P14743,Cytoplasm,0
Q96FT9,Cytoplasm,0
Q9BY32,Cytoplasm,0
Q0IH24,Cytoplasm,0
Q9BYP7,Cytoplasm,0
O42874,Cytoplasm,0
O42870,Cytoplasm,0
Q9VKK1,Cytoplasm,0
Q7G188,Cytoplasm,0
O04350,Cytoplasm,0
Q9HDX7,Cytoplasm,0
O74389,Cytoplasm,0
Q9P6L9,Cytoplasm,0
O59762,Cytoplasm,0
O59763,Cytoplasm,0
Q6ZRV2,Cytoplasm,0
Q9BYN0,Cytoplasm,0
Q08634,Cytoplasm,0
Q8T1C6,Cytoplasm,0
P22987,Cytoplasm,0
P38760,Cytoplasm,0
O14100,Cytoplasm,0
Q03233,Cytoplasm,0
Q8S905,Cytoplasm,0
Q80VR3,Cytoplasm,0
Q7Z4H7,Cytoplasm,0
Q9USP4,Cytoplasm,0
Q9USP7,Cytoplasm,0
Q12517,Cytoplasm,0
O42890,Cytoplasm,0
Q9H2J4,Cytoplasm,0
P78358,Cytoplasm,0
Q0WPN0,Cytoplasm,0
Q9D5U9,Cytoplasm,0
Q99LJ0,Cytoplasm,0
Q9P7X5,Cytoplasm,0
P47011,Cytoplasm,0
Q9GT24,Cytoplasm,0
O00471,Cytoplasm,0
Q9CXF4,Cytoplasm,0
Q8IWE5,Cytoplasm,0
P0DMR3,Cytoplasm,0
O64517,Cytoplasm,0
F5A894,Cytoplasm,0
Q04429,Cytoplasm,0
B0EXJ8,Cytoplasm,0
P32452,Cytoplasm,0
Q7XJ96,Cytoplasm,0
Q19087,Cytoplasm,0
Q07655,Cytoplasm,0
Q6ULP2,Cytoplasm,0
Q62871,Cytoplasm,0
Q8CH72,Cytoplasm,0
Q9TW28,Cytoplasm,0
O13781,Cytoplasm,0
Q8TE68,Cytoplasm,0
P62701,Cytoplasm,0
Q9U6Z1,Cytoplasm,0
B2GUZ5,Cytoplasm,0
Q9NHD5,Cytoplasm,0
Q27YU0,Cytoplasm,0
Q27YU7,Cytoplasm,0
P42772,Cytoplasm,0
Q02910,Cytoplasm,0
O42650,Cytoplasm,0
O42654,Cytoplasm,0
Q9FK35,Cytoplasm,0
Q14134,Cytoplasm,0
Q9C9Q4,Cytoplasm,0
Q9UPM9,Cytoplasm,0
P52732,Cytoplasm,0
P46781,Cytoplasm,0
Q9V3D5,Cytoplasm,0
Q12196,Cytoplasm,0
P22768,Cytoplasm,0
Q95QJ7,Cytoplasm,0
P40186,Cytoplasm,0
Q9SJM7,Cytoplasm,0
Q8N142,Cytoplasm,0
Q14008,Cytoplasm,0
P0CX56,Cytoplasm,0
Q8T626,Cytoplasm,0
F4JY37,Cytoplasm,0
Q9NY74,Cytoplasm,0
Q9W358,Cytoplasm,0
Q8N1F8,Cytoplasm,0
O74325,Cytoplasm,0
P38818,Cytoplasm,0
Q10326,Cytoplasm,0
P14755,Cytoplasm,0
O74774,Cytoplasm,0
O74779,Cytoplasm,0
Q9CQ84,Cytoplasm,0
Q9Y2K2,Cytoplasm,0
Q9HDY2,Cytoplasm,0
Q9LXD1,Cytoplasm,0
A5A3E0,Cytoplasm,0
Q9VKJ9,Cytoplasm,0
Q9NX02,Cytoplasm,0
Q8R0P4,Cytoplasm,0
P36138,Cytoplasm,0
Q9H0C8,Cytoplasm,0
Q7L7X3,Cytoplasm,0
Q03426,Cytoplasm,0
P33892,Cytoplasm,0
Q9VU68,Cytoplasm,0
Q9BPX1,Cytoplasm,0
P25355,Cytoplasm,0
P39958,Cytoplasm,0
P40206,Cytoplasm,0
P80197,Cytoplasm,0
Q9BZL1,Cytoplasm,0
Q9NZJ9,Cytoplasm,0
O35826,Cytoplasm,0
Q54VB6,Cytoplasm,0
P05738,Cytoplasm,0
Q07729,Cytoplasm,0
Q9H788,Cytoplasm,0
Q2TBA0,Cytoplasm,0
P79065,Cytoplasm,0
Q9SE37,Cytoplasm,0
Q12500,Cytoplasm,0
P78968,Cytoplasm,0
Q03735,Cytoplasm,0
Q12508,Cytoplasm,0
Q9Z2K5,Cytoplasm,0
Q9USQ2,Cytoplasm,0
O74919,Cytoplasm,0
Q9USQ6,Cytoplasm,0
Q08969,Cytoplasm,0
Q9ESN6,Cytoplasm,0
P17076,Cytoplasm,0
Q8TF46,Cytoplasm,0
Q54AX5,Cytoplasm,0
Q96C12,Cytoplasm,0
P32469,Cytoplasm,0
Q07653,Cytoplasm,0
Q80WS1,Cytoplasm,0
O14323,Cytoplasm,0
Q2PPJ7,Cytoplasm,0
P39732,Cytoplasm,0
Q9P2A4,Cytoplasm,0
Q8LDI5,Cytoplasm,0
P92186,Cytoplasm,0
P25822,Cytoplasm,0
Q9H765,Cytoplasm,0
P35719,Cytoplasm,0
Q5XPI4,Cytoplasm,0
Q8CGF6,Cytoplasm,0
O14212,Cytoplasm,0
P18589,Cytoplasm,0
Q6ZU80,Cytoplasm,0
Q9P3W4,Cytoplasm,0
Q9C0D2,Cytoplasm,0
Q09815,Cytoplasm,0
O74558,Cytoplasm,0
Q8SY33,Cytoplasm,0
Q92615,Cytoplasm,0
P08045,Cytoplasm,0
P23202,Cytoplasm,0
A9LLI8,Cytoplasm,0
A8K830,Cytoplasm,0
Q8TFH5,Cytoplasm,0
Q15555,Cytoplasm,0
Q9UHD8,Cytoplasm,0
Q9VLU5,Cytoplasm,0
Q9UHD2,Cytoplasm,0
Q9NRD1,Cytoplasm,0
Q5K131,Cytoplasm,0
P05737,Cytoplasm,0
P05739,Cytoplasm,0
P49167,Cytoplasm,0
P22211,Cytoplasm,0
O13772,Cytoplasm,0
Q86AT8,Cytoplasm,0
Q9FR37,Cytoplasm,0
P33401,Cytoplasm,0
Q96DB5,Cytoplasm,0
Q9R257,Cytoplasm,0
P81122,Cytoplasm,0
Q60I27,Cytoplasm,0
P40325,Cytoplasm,0
Q9UJT2,Cytoplasm,0
C6Y4C2,Cytoplasm,0
Q7ZT42,Cytoplasm,0
O95613,Cytoplasm,0
O59704,Cytoplasm,0
Q99J72,Cytoplasm,0
Q10313,Cytoplasm,0
Q8I236,Cytoplasm,0
Q9Z1Z9,Cytoplasm,0
Q9P6N7,Cytoplasm,0
Q9XW16,Cytoplasm,0
Q8NA72,Cytoplasm,0
Q63HN8,Cytoplasm,0
P40210,Cytoplasm,0
Q08817,Cytoplasm,0
A2A3N6,Cytoplasm,0
P55163,Cytoplasm,0
Q8NHU6,Cytoplasm,0
P83887,Cytoplasm,0
Q9BR61,Cytoplasm,0
A8HNV0,Cytoplasm,0
Q96BN8,Cytoplasm,0
O94564,Cytoplasm,0
O94567,Cytoplasm,0
O94560,Cytoplasm,0
Q08971,Cytoplasm,0
Q06137,Cytoplasm,0
Q06134,Cytoplasm,0
Q9NQ48,Cytoplasm,0
P70339,Cytoplasm,0
P83775,Cytoplasm,0
Q9UTG6,Cytoplasm,0
O00329,Cytoplasm,0
P39721,Cytoplasm,0
D5MCN2,Cytoplasm,0
Q8CHQ0,Cytoplasm,0
P47072,Cytoplasm,0
Q8N8W4,Cytoplasm,0
P06101,Cytoplasm,0
P57723,Cytoplasm,0
Q22560,Cytoplasm,0
Q9CA90,Cytoplasm,0
P39053,Cytoplasm,0
Q7XZQ8,Cytoplasm,0
Q8H1Q2,Cytoplasm,0
Q38862,Cytoplasm,0
Q09820,Cytoplasm,0
Q9Y705,Cytoplasm,0
Q8TAC2,Cytoplasm,0
P22366,Cytoplasm,0
Q9Y4D1,Cytoplasm,0
Q9UTK9,Cytoplasm,0
P53970,Cytoplasm,0
P46672,Cytoplasm,0
Q8K4K7,Cytoplasm,0
H9IUR0,Cytoplasm,0
Q9Y6H5,Cytoplasm,0
P53200,Cytoplasm,0
Q12163,Cytoplasm,0
Q09733,Cytoplasm,0
Q10357,Cytoplasm,0
Q7TSG1,Cytoplasm,0
Q9P7T8,Cytoplasm,0
O16844,Cytoplasm,0
Q5T7B8,Cytoplasm,0
Q9P7T1,Cytoplasm,0
P54577,Cytoplasm,0
Q9LVG3,Cytoplasm,0
Q868H8,Cytoplasm,0
Q5SWU9,Cytoplasm,0
Q99943,Endoplasmic.reticulum,0
Q9DAV9,Endoplasmic.reticulum,0
P40557,Endoplasmic.reticulum,0
P40499,Endoplasmic.reticulum,0
Q6QLL4,Endoplasmic.reticulum,0
Q96JJ7,Endoplasmic.reticulum,0
P18031,Endoplasmic.reticulum,0
O94520,Endoplasmic.reticulum,0
P35441,Endoplasmic.reticulum,0
P38694,Endoplasmic.reticulum,0
Q9D1Q6,Endoplasmic.reticulum,0
Q99287,Endoplasmic.reticulum,0
Q8R1W2,Endoplasmic.reticulum,0
Q8TFH3,Endoplasmic.reticulum,0
Q7TNK0,Endoplasmic.reticulum,0
Q9NUD9,Endoplasmic.reticulum,0
O14213,Endoplasmic.reticulum,0
P05177,Endoplasmic.reticulum,0
P38435,Endoplasmic.reticulum,0
P38272,Endoplasmic.reticulum,0
Q60GF7,Endoplasmic.reticulum,0
Q9P7B3,Endoplasmic.reticulum,0
Q8GXV5,Endoplasmic.reticulum,0
Q06107,Endoplasmic.reticulum,0
P38888,Endoplasmic.reticulum,0
Q6A152,Endoplasmic.reticulum,0
Q9UBM7,Endoplasmic.reticulum,0
Q12520,Endoplasmic.reticulum,0
Q570B4,Endoplasmic.reticulum,0
P38307,Endoplasmic.reticulum,0
O14193,Endoplasmic.reticulum,0
Q80WQ6,Endoplasmic.reticulum,0
Q8BLF1,Endoplasmic.reticulum,0
Q9GZR5,Endoplasmic.reticulum,0
Q0WPQ2,Endoplasmic.reticulum,0
O00767,Endoplasmic.reticulum,0
Q5RJY4,Endoplasmic.reticulum,0
Q9Y876,Endoplasmic.reticulum,0
Q7XI45,Endoplasmic.reticulum,0
O09101,Endoplasmic.reticulum,0
Q9FMY1,Endoplasmic.reticulum,0
Q10061,Endoplasmic.reticulum,0
Q70UQ0,Endoplasmic.reticulum,0
P53938,Endoplasmic.reticulum,0
Q86SQ9,Endoplasmic.reticulum,0
Q9JHP7,Endoplasmic.reticulum,0
Q8VY97,Endoplasmic.reticulum,0
Q8VY98,Endoplasmic.reticulum,0
Q5VV42,Endoplasmic.reticulum,0
F4HTM3,Endoplasmic.reticulum,0
Q4N4N8,Endoplasmic.reticulum,0
O60613,Endoplasmic.reticulum,0
Q8GW19,Endoplasmic.reticulum,0
Q12015,Endoplasmic.reticulum,0
P53847,Endoplasmic.reticulum,0
Q9UTN7,Endoplasmic.reticulum,0
P53337,Endoplasmic.reticulum,0
P62651,Endoplasmic.reticulum,0
F4HVJ3,Endoplasmic.reticulum,0
Q9NWW5,Endoplasmic.reticulum,0
Q2L6L1,Endoplasmic.reticulum,0
P38717,Endoplasmic.reticulum,0
Q9Y7T6,Endoplasmic.reticulum,0
Q9JJJ7,Endoplasmic.reticulum,0
Q9BY08,Endoplasmic.reticulum,0
P38138,Endoplasmic.reticulum,0
Q3E790,Endoplasmic.reticulum,0
Q03579,Endoplasmic.reticulum,0
Q03714,Endoplasmic.reticulum,0
Q8L638,Endoplasmic.reticulum,0
Q9DAU1,Endoplasmic.reticulum,0
Q8HZR1,Endoplasmic.reticulum,0
Q9LYQ4,Endoplasmic.reticulum,0
Q9P8E3,Endoplasmic.reticulum,0
Q969S6,Endoplasmic.reticulum,0
O35052,Endoplasmic.reticulum,0
P80365,Endoplasmic.reticulum,0
O74818,Endoplasmic.reticulum,0
P25580,Endoplasmic.reticulum,0
Q94IB8,Endoplasmic.reticulum,0
Q08227,Endoplasmic.reticulum,0
Q9P003,Endoplasmic.reticulum,0
P38875,Endoplasmic.reticulum,0
Q91W90,Endoplasmic.reticulum,0
Q12205,Endoplasmic.reticulum,0
Q9NZV5-2,Endoplasmic.reticulum,0
Q9Z0F5,Endoplasmic.reticulum,0
Q9M2U2,Endoplasmic.reticulum,0
Q9C5U2,Endoplasmic.reticulum,0
O13663,Endoplasmic.reticulum,0
Q10182,Endoplasmic.reticulum,0
Q6EV70,Endoplasmic.reticulum,0
Q86TL2,Endoplasmic.reticulum,0
Q6INX3,Endoplasmic.reticulum,0
Q9W5D4,Endoplasmic.reticulum,0
Q38870,Endoplasmic.reticulum,0
Q12443,Endoplasmic.reticulum,0
P28791,Endoplasmic.reticulum,0
Q9BTX3,Endoplasmic.reticulum,0
O04153,Endoplasmic.reticulum,0
O49434,Endoplasmic.reticulum,0
Q04958,Endoplasmic.reticulum,0
Q5JPE7,Endoplasmic.reticulum,0
Q9BUN8,Endoplasmic.reticulum,0
O75460,Endoplasmic.reticulum,0
Q9C0U9,Endoplasmic.reticulum,0
Q7L1T6,Endoplasmic.reticulum,0
Q12743,Endoplasmic.reticulum,0
Q12745,Endoplasmic.reticulum,0
P52194,Endoplasmic.reticulum,0
Q9C0Y5,Endoplasmic.reticulum,0
Q9SUT9,Endoplasmic.reticulum,0
Q29381,Endoplasmic.reticulum,0
P43560,Endoplasmic.reticulum,0
Q9UT11,Endoplasmic.reticulum,0
P34237,Golgi.apparatus,0
P48563,Golgi.apparatus,0
Q9Y4C5,Golgi.apparatus,0
P53271,Golgi.apparatus,0
O80925,Golgi.apparatus,0
Q86VZ5,Golgi.apparatus,0
H2KZ72,Golgi.apparatus,0
Q9TZM3,Golgi.apparatus,0
O13585,Golgi.apparatus,0
O95159,Golgi.apparatus,0
Q9FMR5,Golgi.apparatus,0
O94955,Golgi.apparatus,0
Q6TCH7,Golgi.apparatus,0
Q9FLD7,Golgi.apparatus,0
Q8N2H4,Golgi.apparatus,0
P36164,Golgi.apparatus,0
Q04183,Golgi.apparatus,0
Q3USQ7,Golgi.apparatus,0
Q968A5,Golgi.apparatus,0
O74981,Golgi.apparatus,0
Q9NXF8,Golgi.apparatus,0
Q8TE99,Golgi.apparatus,0
Q9USY0,Golgi.apparatus,0
O08522,Golgi.apparatus,0
Q5VW38,Golgi.apparatus,0
Q9HC24,Golgi.apparatus,0
P53633,Golgi.apparatus,0
B2ZXD5,Golgi.apparatus,0
Q12893,Golgi.apparatus,0
O94599,Golgi.apparatus,0
O94300,Golgi.apparatus,0
Q9LQ32,Golgi.apparatus,0
Q9UST3,Golgi.apparatus,0
Q02742,Golgi.apparatus,0
P40009,Golgi.apparatus,0
Q12114,Golgi.apparatus,0
Q5DTN8,Golgi.apparatus,0
Q9NX62,Golgi.apparatus,0
Q6ZXA0,Golgi.apparatus,0
Q9VYB7,Golgi.apparatus,0
Q9LS42,Golgi.apparatus,0
Q765H6,Golgi.apparatus,0
Q96L58,Golgi.apparatus,0
Q9UK23,Golgi.apparatus,0
Q5QJU3,Golgi.apparatus,0
Q7Z6B0,Golgi.apparatus,0
O14244,Golgi.apparatus,0
P36122,Golgi.apparatus,0
Q92805,Golgi.apparatus,0
Q9VHV5,Lysosome/Vacuole,0
Q04301,Lysosome/Vacuole,0
Q56XP4,Lysosome/Vacuole,0
O75503,Lysosome/Vacuole,0
Q9LHA4,Lysosome/Vacuole,0
O22213,Lysosome/Vacuole,0
Q02205,Lysosome/Vacuole,0
Q9SZN1,Lysosome/Vacuole,0
Q9USK3,Lysosome/Vacuole,0
Q12438,Lysosome/Vacuole,0
P51798,Lysosome/Vacuole,0
P10253,Lysosome/Vacuole,0
P0DH93,Lysosome/Vacuole,0
Q8LAS7,Lysosome/Vacuole,0
O94886,Lysosome/Vacuole,0
O82628,Lysosome/Vacuole,0
P53950,Lysosome/Vacuole,0
O13849,Lysosome/Vacuole,0
P42210,Lysosome/Vacuole,0
O13665,Lysosome/Vacuole,0
Q8CIF6,Lysosome/Vacuole,0
P38142,Lysosome/Vacuole,0
Q9HE12,Lysosome/Vacuole,0
P32563,Lysosome/Vacuole,0
Q8BWC0,Lysosome/Vacuole,0
Q924V4,Lysosome/Vacuole,0
Q12296,Lysosome/Vacuole,0
Q03899,Lysosome/Vacuole,0
Q04602,Lysosome/Vacuole,0
Q3TCN2,Lysosome/Vacuole,0
P93654,Lysosome/Vacuole,0
Q5A2J7,Lysosome/Vacuole,0
Q9UMR5,Lysosome/Vacuole,0
Q9SUL1,Lysosome/Vacuole,0
Q9NP78,Lysosome/Vacuole,0
Q8LBL1,Lysosome/Vacuole,0
Q04329,Lysosome/Vacuole,0
P53947,Lysosome/Vacuole,0
Q06109,Mitochondrion,0
P40556,Mitochondrion,0
A2AIL4,Mitochondrion,0
Q6C354,Mitochondrion,0
P25379,Mitochondrion,0
P25374,Mitochondrion,0
P87109,Mitochondrion,0
Q06567,Mitochondrion,0
Q06563,Mitochondrion,0
Q3E7A9,Mitochondrion,0
Q3E7A4,Mitochondrion,0
O13899,Mitochondrion,0
Q3SZX5,Mitochondrion,0
O74972,Mitochondrion,0
P38289,Mitochondrion,0
Q01802,Mitochondrion,0
Q9M315,Mitochondrion,0
Q9USS6,Mitochondrion,0
P47025,Mitochondrion,0
Q9BT30,Mitochondrion,0
O75431,Mitochondrion,0
O14235,Mitochondrion,0
P22354,Mitochondrion,0
P22353,Mitochondrion,0
Q8LE47,Mitochondrion,0
Q9C8L4,Mitochondrion,0
P0DJE0,Mitochondrion,0
Q3ZC04,Mitochondrion,0
Q96PG8,Mitochondrion,0
Q7L8L6,Mitochondrion,0
Q9FK02,Mitochondrion,0
P87133,Mitochondrion,0
Q5SXM8,Mitochondrion,0
P86397,Mitochondrion,0
P54098,Mitochondrion,0
Q7L3V2,Mitochondrion,0
Q2KID9,Mitochondrion,0
Q9V579,Mitochondrion,0
O80988,Mitochondrion,0
Q9CQW7,Mitochondrion,0
P40941,Mitochondrion,0
Q8JZU2,Mitochondrion,0
P40168,Mitochondrion,0
Q12298,Mitochondrion,0
Q66GT5,Mitochondrion,0
P40305,Mitochondrion,0
P40099,Mitochondrion,0
Q3SYS0,Mitochondrion,0
Q96HS1,Mitochondrion,0
Q9P7K1,Mitochondrion,0
P39965,Mitochondrion,0
P25348,Mitochondrion,0
Q9BUE6,Mitochondrion,0
Q07511,Mitochondrion,0
B9DFA8,Mitochondrion,0
Q3E7B2,Mitochondrion,0
Q58DQ5,Mitochondrion,0
Q9Y291,Mitochondrion,0
Q08622,Mitochondrion,0
Q9P7J5,Mitochondrion,0
Q9USP3,Mitochondrion,0
P0C2B7,Mitochondrion,0
P14905,Mitochondrion,0
P47015,Mitochondrion,0
Q94IN5,Mitochondrion,0
Q08176,Mitochondrion,0
P32451,Mitochondrion,0
Q4G0N4,Mitochondrion,0
P32858,Mitochondrion,0
Q05809,Mitochondrion,0
Q9CQF0,Mitochondrion,0
Q9C0W3,Mitochondrion,0
P53733,Mitochondrion,0
Q9VGH1,Mitochondrion,0
P10109,Mitochondrion,0
Q6UWS5,Mitochondrion,0
Q02608,Mitochondrion,0
Q6P4A7,Mitochondrion,0
Q3SZ47,Mitochondrion,0
Q05648,Mitochondrion,0
Q9NUT2,Mitochondrion,0
Q64380,Mitochondrion,0
P40159,Mitochondrion,0
P82918,Mitochondrion,0
P82911,Mitochondrion,0
P82916,Mitochondrion,0
P82917,Mitochondrion,0
P82914,Mitochondrion,0
P82915,Mitochondrion,0
P07275,Mitochondrion,0
Q96RR1,Mitochondrion,0
P60602,Mitochondrion,0
Q08749,Mitochondrion,0
P50416,Mitochondrion,0
P54987,Mitochondrion,0
Q9VH38,Mitochondrion,0
O23138,Mitochondrion,0
Q9SUU5,Mitochondrion,0
Q03429,Mitochondrion,0
