AC,priority,label-val,between_connectivity,cluster
2XOMA,False,0,0,1.0
2XJPA,False,0,0,1.0
5U3AA,False,0,0,1.0
7A3HA,False,0,0,1.0
5JSKB,False,0,0,1.0
5JSKA,False,0,0,1.0
1MJ5A,False,0,0,1.0
4WKAA,False,0,0,1.0
5ZGXA,False,0,0,1.0
3VN3A,False,0,0,1.0
3G9XA,False,0,0,1.0
4KQPA,False,0,0,1.0
5O2XA,False,0,0,1.0
4XDXA,False,0,0,1.0
3DK9A,False,0,0,1.0
1ZZKA,False,0,0,1.0
3VLAA,False,0,0,1.0
4G9SA,False,0,0,1.0
4G9SB,False,0,0,1.0
4E3YA,False,0,0,1.0
5EWOA,False,0,0,1.0
6J93A,False,0,0,1.0
1RTQA,False,0,0,1.0
7DC4A,False,0,0,1.0
4EGUA,False,0,0,1.0
1NKIA,False,0,0,1.0
6J64A,False,0,0,1.0
4GA2A,False,0,0,1.0
6IIPA,False,0,0,1.0
1UFYA,False,0,0,1.0
3ZZPA,False,0,0,1.0
1K5CA,False,0,0,1.0
5DP2A,False,0,0,1.0
3AGNA,False,0,0,1.0
5JUGA,False,0,0,1.0
2XODA,False,0,0,1.0
2E4TA,False,0,0,1.0
3KFFA,False,0,0,1.0
6JPTA,False,0,0,1.0
3E4GA,False,0,0,1.0
4R5RA,False,0,0,1.0
1AHOA,False,0,0,1.0
1G4IA,False,0,0,1.0
4KXVA,False,0,0,1.0
5A8CA,False,0,0,1.0
1XG0D,False,0,0,1.0
1XG0A,False,0,0,1.0
1XG0B,False,0,0,1.0
2BF6A,False,0,0,1.0
2XFRA,False,0,0,1.0
1BYIA,False,0,0,1.0
1C75A,False,0,0,1.0
4ACJA,False,0,0,1.0
6X7JA,False,0,0,1.0
5DZEA,False,0,0,1.0
5TIFA,False,0,0,1.0
1F94A,False,0,0,1.0
3EO6A,False,0,0,1.0
4Q4GX,False,0,0,1.0
1M1QA,False,0,0,1.0
3GOEA,False,0,0,1.0
1XMKA,False,0,0,1.0
4MTUA,False,0,0,1.0
1TG0A,False,0,0,1.0
6YP6A,False,0,0,1.0
3WCQA,False,0,0,1.0
1ZLBA,False,0,0,1.0
3AKSA,False,0,0,4.0
4AWTA,False,0,0,1.0
3V1AA,False,0,0,1.0
2V8TA,False,0,0,1.0
3D1PA,False,0,0,1.0
4BCTA,False,0,0,1.0
5SY4A,False,0,0,1.0
3JU4A,False,0,0,1.0
1IXHA,False,0,0,1.0
6K9JA,False,0,0,1.0
2G58A,False,0,0,1.0
4WPKA,False,0,0,1.0
2PNEA,False,0,0,1.0
1UNQA,False,0,0,1.0
2ZPMA,False,0,0,1.0
1K4IA,False,0,0,1.0
1TQGA,False,0,0,1.0
5SBQA,False,0,0,1.0
4IAUA,False,0,0,1.0
1MWQA,False,0,0,1.0
3Q46A,False,0,0,1.0
5CKLA,False,0,0,1.0
2FWHA,False,0,0,1.0
5O45A,False,0,0,1.0
5OTNA,False,0,0,1.0
6RK0A,False,0,0,1.0
6RVUA,False,0,0,1.0
6G1IA,False,0,0,1.0
4GZNC,False,0,0,1.0
6U66A,False,0,0,1.0
5II8A,False,0,0,1.0
4RJ2A,False,0,0,1.0
7LOGA,False,0,0,1.0
7B1SA,False,0,0,1.0
7B1SB,False,0,0,1.0
7B1SC,False,0,0,1.0
4X5PA,False,0,0,1.0
5JDKA,False,0,0,1.0
6YK4A,False,0,0,1.0
2GKGA,False,0,0,1.0
2CHHA,False,0,0,1.0
7ADRB,False,0,0,1.0
7ADRA,False,0,0,1.0
1JFBA,False,0,0,1.0
7ADRC,False,0,0,1.0
2CWSA,False,0,0,1.0
1EB6A,False,0,0,1.0
3AJ4A,False,0,0,1.0
1O7JA,False,0,0,1.0
3FYMA,False,0,0,1.0
6IFPA,False,0,0,1.0
1GA6A,False,0,0,1.0
4N1IA,False,0,0,1.0
4BJ0A,False,0,0,1.0
5R43B,False,0,0,1.0
5R43C,False,0,0,1.0
1LNIA,False,0,0,1.0
6IGGA,False,0,0,1.0
4ZGFA,False,0,0,1.0
5WS7A,False,0,0,1.0
4DPBX,False,0,0,1.0
1GKMA,False,0,0,1.0
2R31A,False,0,0,1.0
1HJ8A,False,0,0,1.0
5IQNA,False,0,0,1.0
2GGCA,False,0,0,1.0
1TT8A,False,0,0,1.0
5B5HA,False,0,0,1.0
1Q6ZA,False,0,0,1.0
2RBKA,False,0,0,1.0
5IDBA,False,0,0,1.0
2PNDA,False,0,0,1.0
4YMYA,False,0,0,1.0
2JHFA,False,0,0,1.0
3NOQA,False,0,0,1.0
6ZATA,False,0,0,1.0
5XBUA,False,0,0,1.0
4GNRA,False,0,0,1.0
5CTMA,False,0,0,1.0
2OFRX,False,0,0,1.0
3U7QB,False,0,0,1.0
3U7QA,False,0,0,1.0
5ZX8A,False,0,0,1.0
2QSKA,False,0,0,1.0
4YNHA,False,0,0,1.0
2A6ZA,False,0,0,1.0
3VRCA,False,0,0,1.0
1OD3A,False,0,0,1.0
3RWNA,False,0,0,1.0
5SV5A,False,0,0,1.0
1MN8A,False,0,0,1.0
5E1NA,False,0,0,1.0
6GZ8A,False,0,0,1.0
3L8WA,False,0,0,1.0
2VHAA,False,0,0,1.0
4AXOA,False,0,0,1.0
2X46A,False,0,0,1.0
6FVIA,False,0,0,1.0
2P5KA,False,0,0,1.0
2QXIA,False,0,0,1.0
1NQJB,False,0,0,1.0
3RQ9A,False,0,0,1.0
7K9CA,False,0,0,1.0
6NFRA,False,0,0,1.0
4K8YA,False,0,0,1.0
4JP6A,False,0,0,1.0
6I3BA,False,0,0,1.0
6UKFX,False,0,0,1.0
4X6HA,False,0,0,1.0
2QCPX,False,0,0,1.0
3SOJA,False,0,0,1.0
4TXRA,False,0,0,1.0
3JYOA,False,0,0,1.0
3AUBA,False,0,0,1.0
6L8GB,False,0,0,1.0
3BWHA,False,0,0,1.0
2V1MA,False,0,0,1.0
7B5WA,False,0,0,1.0
3ZUCA,False,0,0,1.0
4YPOA,False,0,0,1.0
3ZIYA,False,0,0,1.0
6HN3A,False,0,0,1.0
3SK2A,False,0,0,1.0
7JJAA,False,0,0,1.0
4BPFA,False,0,0,1.0
4ZA9A,False,0,0,1.0
6Z5YA,False,0,0,1.0
7A3MA,False,0,0,1.0
3NBCA,False,0,0,1.0
5E1YA,False,0,0,1.0
5JH8A,False,0,0,1.0
6Y4EA,False,0,0,1.0
6QAZA,False,0,0,1.0
1QTWA,False,0,0,1.0
1RW1A,False,0,0,1.0
5MDUA,False,0,0,1.0
1CC8A,False,0,0,1.0
6I03A,False,0,0,1.0
5AOTA,False,0,0,1.0
3NVSA,False,0,0,1.0
7NIYA,False,0,0,1.0
1KQPA,False,0,0,1.0
4UHCA,False,0,0,1.0
5M17A,False,0,0,1.0
5M2TA,False,0,0,1.0
3W07A,False,0,0,1.0
4WX4A,False,0,0,1.0
6EF7A,False,0,0,1.0
4UYTA,False,0,0,1.0
3L5LA,False,0,0,1.0
1NH0A,False,0,0,1.0
4UDXX,False,0,0,1.0
4EIEA,False,0,0,1.0
6GGPA,False,0,0,1.0
3O1NA,False,0,0,1.0
6Q3PB,False,0,0,1.0
6Q41B,False,0,0,1.0
3ROFA,False,0,0,1.0
1Y93A,False,0,0,1.0
4XPXA,False,0,0,1.0
1XQOA,False,0,0,1.0
5D5YA,False,0,0,1.0
5ONKA,False,0,0,1.0
3VZ9B,False,0,0,1.0
6DCMA,False,0,0,1.0
6BQAA,False,0,0,1.0
3W9VA,False,0,0,1.0
3QZRA,False,0,0,1.0
6N9HA,False,0,0,1.0
3A72A,False,0,0,1.0
2OB3A,False,0,0,1.0
4RV5A,False,0,0,1.0
5FBFA,False,0,0,1.0
3FMUA,False,0,0,1.0
5TNVA,False,0,0,1.0
6FM7A,False,0,0,1.0
1OE1A,False,0,0,1.0
5IMAA,False,0,0,1.0
2ANXA,False,0,0,1.0
6H5GA,False,0,0,1.0
3I94A,False,0,0,1.0
5AE0A,False,0,0,1.0
2HEUA,False,0,0,1.0
2J9JA,False,0,0,1.0
5P9VA,False,0,0,1.0
2NWDX,False,0,0,1.0
1QXYA,False,0,0,1.0
6MM2A,False,0,0,1.0
6HR0A,False,0,0,1.0
3CUZA,False,0,0,1.0
4B9GA,False,0,0,1.0
2GJ3A,False,0,0,1.0
1TJXA,False,0,0,1.0
3ZQXA,False,0,0,1.0
1D5TA,False,0,0,1.0
6S07A,False,0,0,1.0
6KGIB,False,0,0,1.0
4AOHA,False,0,0,4.0
6ENPA,False,0,0,4.0
6BEVA,False,0,0,1.0
3C70A,False,0,0,1.0
1LWBA,False,0,0,1.0
6RY0A,False,0,0,1.0
1PSRA,False,0,0,1.0
6F9OA,False,0,0,1.0
4QYTA,False,0,0,1.0
1YQSA,False,0,0,1.0
6FPOL,False,0,0,1.0
6FPOS,False,0,0,1.0
3EUNA,False,0,0,1.0
2W15A,False,0,0,1.0
4CO8A,False,0,0,1.0
6TVEP,False,0,0,1.0
2OIZA,False,0,0,1.0
7E2SA,False,0,0,1.0
5NWPA,False,0,0,1.0
2OIZD,False,0,0,1.0
7D8DA,False,0,0,1.0
2V3IA,False,0,0,1.0
6NNRA,False,0,0,1.0
3BEUA,False,0,0,1.0
3FS9A,False,0,0,1.0
1FSGA,False,0,0,1.0
2AU7A,False,0,0,1.0
5SVYA,False,0,0,1.0
5FI3A,False,0,0,1.0
2C71A,False,0,0,1.0
2XWVA,False,0,0,1.0
2HBWA,False,0,0,1.0
7MPDA,False,0,0,1.0
3GMXA,False,0,0,1.0
4MNCA,False,0,0,1.0
4YAAA,False,0,0,1.0
2VZPA,False,0,0,1.0
5B8DA,False,0,0,1.0
3IQUA,False,0,0,1.0
1KMVA,False,0,0,1.0
6SIDA,False,0,0,1.0
2X5YA,False,0,0,1.0
4W7LA,False,0,0,1.0
3R2QA,False,0,0,1.0
5FAFA,False,0,0,1.0
2RK3A,False,0,0,1.0
1RWYA,False,0,0,1.0
5CTVA,False,0,0,1.0
3EY6A,False,0,0,1.0
5QI0A,False,0,0,1.0
3WMVA,False,0,0,1.0
3VUPA,False,0,0,1.0
4ANNA,False,0,0,1.0
1M2DA,False,0,0,1.0
6WQYA,False,0,0,1.0
3PB6X,False,0,0,1.0
5I86A,False,0,0,1.0
4W7WA,False,0,0,1.0
3R41A,False,0,0,1.0
1JCLA,False,0,0,1.0
2VZCA,False,0,0,1.0
6C1XA,False,0,0,1.0
6TCCA,False,0,0,1.0
2CZQA,False,0,0,1.0
6ELVA,False,0,0,1.0
3R87A,False,0,0,1.0
7ESKA,False,0,0,1.0
4OUSA,False,0,0,1.0
5NYKA,False,0,0,1.0
6FJ7A,False,0,0,1.0
1M9ZA,False,0,0,1.0
4N0KA,False,0,0,1.0
5U4HA,False,0,0,1.0
5R4OA,False,0,0,1.0
7BHSA,False,0,0,1.0
4WZ4A,False,0,0,1.0
6R4ZA,False,0,0,1.0
7ET5A,False,0,0,1.0
6H40A,False,0,0,1.0
4D8BA,False,0,0,1.0
6B8FA,False,0,0,1.0
4XOTA,False,0,0,1.0
3TC8A,False,0,0,1.0
6HAVA,False,0,0,1.0
4FK9A,False,0,0,1.0
3ULJA,False,0,0,1.0
4KGDA,False,0,0,1.0
3W42A,False,0,0,1.0
3MCWA,False,0,0,1.0
3NYCA,False,0,0,1.0
7BIUA,False,0,0,1.0
3P6DA,False,0,0,1.0
2DKOA,False,0,0,1.0
2DKOB,False,0,0,1.0
2R0XA,False,0,0,1.0
3CU9A,False,0,0,1.0
7CKAA,False,0,0,1.0
6UFVA,False,0,0,1.0
3LB2A,False,0,0,1.0
1PMHX,False,0,0,1.0
1SFSA,False,0,0,1.0
6GX2A,False,0,0,1.0
3CIJA,False,0,0,1.0
6RHFA,False,0,0,1.0
3VGIA,False,0,0,1.0
2O90A,False,0,0,1.0
4QRNA,False,0,0,1.0
6TM9A,False,0,0,1.0
5OLRA,False,0,0,1.0
6S6CA,False,0,0,0.0
6WFNA,False,0,0,1.0
7CX5A,False,0,0,1.0
3HNYM,False,0,0,1.0
4Q2LA,False,0,0,1.0
4K12B,False,0,0,1.0
5TOGA,False,0,0,1.0
4WESA,False,0,0,1.0
4WESB,False,0,0,1.0
2CI1A,False,0,0,1.0
6TM3A,False,0,0,1.0
5F8SA,False,0,0,1.0
1UWCA,False,0,0,1.0
1W23A,False,0,0,1.0
1W66A,False,0,0,1.0
2XMJA,False,0,0,1.0
4M51A,False,0,0,1.0
6P2LA,False,0,0,1.0
2YEOA,False,0,0,1.0
5ELBA,False,0,0,1.0
2XW6A,False,0,0,1.0
3WA2X,False,0,0,1.0
3O1CA,False,0,0,1.0
2YHGA,False,0,0,1.0
1DS1A,False,0,0,1.0
6SE1A,False,0,0,1.0
4MQ3A,False,0,0,1.0
4L57A,False,0,0,1.0
2O5GA,False,0,0,1.0
5OJ5A,False,0,0,1.0
4AVRA,False,0,0,1.0
5GZCA,False,0,0,2.0
6EKZA,False,0,0,1.0
5LUNC,False,0,0,1.0
6AR0A,False,0,0,1.0
7O4PA,False,0,0,1.0
4RQRA,False,0,0,1.0
5UMPA,False,0,0,1.0
4PE0A,False,0,0,1.0
6LOZA,False,0,0,1.0
4BPSA,False,0,0,1.0
5OPFA,False,0,0,1.0
6OSNA,False,0,0,1.0
4PZ3A,False,0,0,1.0
7COFA,False,0,0,1.0
6XY7AAA,False,0,0,1.0
6GY5A,False,0,0,1.0
4G9EA,False,0,0,1.0
2CARA,False,0,0,1.0
1NKDA,False,0,0,1.0
6THOA,False,0,0,1.0
6ZEGC,False,0,0,1.0
1K5NA,False,0,0,1.0
6FIYA,False,0,0,1.0
4WUIA,False,0,0,1.0
4ZO2A,False,0,0,1.0
7CEHA,False,0,0,1.0
1QLWA,False,0,0,1.0
1N62B,False,0,0,1.0
1N62C,False,0,0,1.0
1N62A,False,0,0,1.0
1KZKA,False,0,0,1.0
5J1NA,False,0,0,1.0
3MWSA,False,0,0,1.0
3T7LA,False,0,0,1.0
4JOKA,False,0,0,1.0
6UO3A,False,0,0,1.0
5S9GA,False,0,0,1.0
6FTFB,False,0,0,1.0
5ABOA,False,0,0,1.0
4L05A,False,0,0,4.0
5OHQA,False,0,0,1.0
4BM1A,False,0,0,1.0
4RXVA,False,0,0,1.0
3PFZA,False,0,0,1.0
1C5EA,False,0,0,1.0
1ZL0A,False,0,0,1.0
3RPEB,False,0,0,1.0
2B3HA,False,0,0,1.0
5LSVA,False,0,0,1.0
5JK4A,False,0,0,1.0
4CJ0A,False,0,0,1.0
5Z3EA,False,0,0,1.0
6T85A,False,0,0,1.0
4IZXA,False,0,0,1.0
5A0YA,False,0,0,1.0
5A0YB,False,0,0,1.0
5A0YC,False,0,0,1.0
5VG0A,False,0,0,1.0
4JEDA,False,0,0,1.0
5EL9A,False,0,0,1.0
2Z72A,False,0,0,1.0
4WWFA,False,0,0,1.0
1ITXA,False,0,0,1.0
3LWXA,False,0,0,1.0
4A9VA,False,0,0,1.0
5IHSA,False,0,0,1.0
6RRVA,False,0,0,1.0
6RZ0A,False,0,0,1.0
2AIBA,False,0,0,1.0
4A29A,False,0,0,1.0
3I06A,False,0,0,1.0
3RO3A,False,0,0,1.0
2V9VA,False,0,0,1.0
2OSXA,False,0,0,1.0
4QQSA,False,0,0,1.0
6R1DA,False,0,0,1.0
4HE6A,False,0,0,1.0
4ATEA,False,0,0,1.0
2NWFA,False,0,0,1.0
5JBXA,False,0,0,1.0
3QZBA,False,0,0,1.0
5OFSA,False,0,0,1.0
4B5NA,False,0,0,1.0
2C2UA,False,0,0,1.0
1D4TA,False,0,0,1.0
3E8MA,False,0,0,1.0
1GMXA,False,0,0,1.0
4QLPB,False,0,0,1.0
4QLPA,False,0,0,1.0
5L2VA,False,0,0,1.0
4WPGA,False,0,0,1.0
3KWEA,False,0,0,1.0
5J93A,False,0,0,1.0
4LF0A,False,0,0,1.0
1SBYA,False,0,0,1.0
4C1HA,False,0,0,1.0
4EIRA,False,0,0,1.0
4H7WA,False,0,0,1.0
4MX6A,False,0,0,1.0
3EWYA,False,0,0,1.0
5MSZA,False,0,0,1.0
1T8KA,False,0,0,1.0
6G7NA,False,0,0,1.0
4JZ5A,False,0,0,1.0
6MU0A,False,0,0,1.0
4CVRA,False,0,0,1.0
3P4HA,False,0,0,1.0
4MAKA,False,0,0,1.0
2W39A,False,0,0,1.0
6THSA,False,0,0,1.0
2NXVA,False,0,0,1.0
4M91A,False,0,0,1.0
4MIJA,False,0,0,1.0
2Z4UA,False,0,0,1.0
3RZNA,False,0,0,1.0
5AULA,False,0,0,1.0
2VFRA,False,0,0,1.0
2CALA,False,0,0,1.0
1CTJA,False,0,0,1.0
3V0DA,False,0,0,1.0
1BKRA,False,0,0,1.0
6E1ZA,False,0,0,1.0
4XUWA,False,0,0,1.0
6EXXA,False,0,0,1.0
1UZ3A,False,0,0,1.0
2FBAA,False,0,0,1.0
2V8FA,False,0,0,1.0
3CT6A,False,0,0,1.0
1RG8A,False,0,0,1.0
6DYFA,False,0,0,1.0
6FGGA,False,0,0,1.0
4H4NA,False,0,0,1.0
3NZNA,False,0,0,1.0
3SU6A,False,0,0,1.0
1YFQA,False,0,0,1.0
3BVXA,False,0,0,1.0
4CD5A,False,0,0,1.0
3OD3A,False,0,0,1.0
4PF3A,False,0,0,1.0
1PM1X,False,0,0,1.0
2I5VO,False,0,0,1.0
4ETNA,False,0,0,1.0
1H4GA,False,0,0,4.0
4B1MA,False,0,0,1.0
1NNFA,False,0,0,1.0
1R0RE,False,0,0,1.0
4ID0A,False,0,0,1.0
6ENIA,False,0,0,1.0
5LJPA,False,0,0,1.0
4CNGA,False,0,0,1.0
3MVSA,False,0,0,1.0
4BT7A,False,0,0,1.0
4QA8A,False,0,0,1.0
3U8IA,False,0,0,1.0
4MHPA,False,0,0,1.0
5EM0A,False,0,0,1.0
3LQBA,False,0,0,1.0
4ESPA,False,0,0,1.0
6DI1A,False,0,0,1.0
5D7WA,False,0,0,1.0
5XECC,False,0,0,1.0
7MW7A,False,0,0,1.0
2RHFA,False,0,0,1.0
5FG6A,False,0,0,1.0
6YV5A,False,0,0,1.0
6T02B,False,0,0,1.0
5CHUA,False,0,0,1.0
5NQ0A,False,0,0,1.0
1KT6A,False,0,0,1.0
2II2A,False,0,0,1.0
3BF7A,False,0,0,1.0
5M1PA,False,0,0,1.0
3TG2A,False,0,0,1.0
5IWHA,False,0,0,1.0
3U97A,False,0,0,1.0
6BXDA,False,0,0,1.0
6H10A,False,0,0,1.0
6ESMA,False,0,0,1.0
6DQHA,False,0,0,1.0
7AFYA,False,0,0,1.0
6AT8A,False,0,0,1.0
1OC7A,False,0,0,1.0
1JM1A,False,0,0,1.0
4MF5A,False,0,0,1.0
2OFCA,False,0,0,1.0
3ORUA,False,0,0,1.0
2Q3GA,False,0,0,1.0
5V92A,False,0,0,1.0
3A8GB,False,0,0,1.0
3A8GA,False,0,0,1.0
5WSFA,False,0,0,1.0
5OUOA,False,0,0,1.0
3CI3A,False,0,0,1.0
4YAPA,False,0,0,1.0
6OSHK,False,0,0,1.0
3G5TA,False,0,0,1.0
5JVIE,False,0,0,1.0
1JSEA,False,0,0,1.0
1SAUA,False,0,0,1.0
1K7CA,False,0,0,1.0
2YLNA,False,0,0,1.0
6PZDA,False,0,0,1.0
4HCJA,False,0,0,1.0
4ZBDA,False,0,0,1.0
1H1NA,False,0,0,1.0
5MX9A,False,0,0,1.0
5EMIA,False,0,0,1.0
6RG2B,False,0,0,1.0
6F4QA,False,0,0,1.0
4CK4A,False,0,0,1.0
6E7EA,False,0,0,1.0
5HZ8A,False,0,0,1.0
5UFYA,False,0,0,1.0
4I4OA,False,0,0,1.0
1LU4A,False,0,0,1.0
5F6EA,False,0,0,4.0
2WJ5A,False,0,0,1.0
4YECB,False,0,0,1.0
4YECA,False,0,0,1.0
6GHTA,False,0,0,1.0
6SYVA,False,0,0,1.0
1RA0A,False,0,0,1.0
6LUJA,False,0,0,1.0
2EABA,False,0,0,1.0
6T92AAA,False,0,0,1.0
1JF8A,False,0,0,1.0
7BAFA,False,0,0,1.0
4KNKA,False,0,0,1.0
5C0ZA,False,0,0,1.0
3EINA,False,0,0,1.0
4USAA,False,0,0,1.0
4ZURA,False,0,0,1.0
4IQBA,False,0,0,1.0
5GTQA,False,0,0,1.0
6J2MA,False,0,0,1.0
2CCWA,False,0,0,1.0
6HPHA,False,0,0,1.0
6ZC2A,False,0,0,1.0
1U07A,False,0,0,1.0
3K6IA,False,0,0,1.0
4BPZA,False,0,0,1.0
6N4LA,False,0,0,1.0
3D9XA,False,0,0,1.0
6SWIA,False,0,0,1.0
2JLIA,False,0,0,1.0
6Q9LA,False,0,0,1.0
4JCCA,False,0,0,1.0
6RVQA,False,0,0,1.0
7BKFA,False,0,0,1.0
5K6DA,False,0,0,1.0
1P6OA,False,0,0,1.0
5AOZA,False,0,0,1.0
2J45A,False,0,0,1.0
5UM2A,False,0,0,1.0
4IPMA,False,0,0,1.0
5UE1A,False,0,0,1.0
4BK7A,False,0,0,1.0
5MXCA,False,0,0,1.0
6ELMA,False,0,0,1.0
4E9XA,False,0,0,1.0
4W8HA,False,0,0,1.0
5NB4M,False,0,0,1.0
5NB4A,False,0,0,1.0
6YBEA,False,0,0,4.0
4QPWA,False,0,0,1.0
4INWA,False,0,0,1.0
5KLAA,False,0,0,1.0
6HYNA,False,0,0,0.0
6JV0A,False,0,0,1.0
3S2RA,False,0,0,1.0
6ZNVA,False,0,0,1.0
4LWUA,False,0,0,1.0
5KARA,False,0,0,1.0
5YOBA,False,0,0,1.0
6HFQA,False,0,0,1.0
5UQZA,False,0,0,1.0
2ZK9X,False,0,0,1.0
6WZ6A,False,0,0,1.0
4W8BA,False,0,0,1.0
1B6GA,False,0,0,1.0
7CN7A,False,0,0,1.0
7CN7C,False,0,0,1.0
3TBNA,False,0,0,1.0
4JXRA,False,0,0,1.0
1TKJA,False,0,0,1.0
3WKQA,False,0,0,1.0
4YZ0A,False,0,0,1.0
1T3YA,False,0,0,1.0
1B9OA,False,0,0,1.0
3DLCA,False,0,0,1.0
4UU3A,False,0,0,1.0
4WN5B,False,0,0,1.0
2OLNA,False,0,0,1.0
4N03A,False,0,0,1.0
1HDOA,False,0,0,1.0
2O0BA,False,0,0,1.0
6NP3A,False,0,0,1.0
6H8OA,False,0,0,1.0
2X7KA,False,0,0,4.0
4H3UA,False,0,0,1.0
1GWMA,False,0,0,1.0
4ERCA,False,0,0,1.0
4UHTA,False,0,0,1.0
2ZXYA,False,0,0,1.0
6T9QA,False,0,0,1.0
3ZZOA,False,0,0,1.0
6CWMA,False,0,0,1.0
3W06A,False,0,0,1.0
2NSZA,False,0,0,1.0
4JN7A,False,0,0,1.0
1E9GA,False,0,0,1.0
3DNJA,False,0,0,1.0
4EZIA,False,0,0,1.0
5IY2A,False,0,0,1.0
4KU0A,False,0,0,1.0
4KU0D,False,0,0,1.0
4ZVFA,False,0,0,1.0
1I8OA,False,0,0,1.0
4JF5A,False,0,0,1.0
4JK8A,False,0,0,1.0
3M73A,False,0,0,1.0
6MYIA,False,0,0,1.0
1ODMA,False,0,0,1.0
7LDQA,False,0,0,1.0
1VZIA,False,0,0,1.0
6ICGA,False,0,0,1.0
4U98A,False,0,0,1.0
6GEHA,False,0,0,1.0
4PSCA,False,0,0,1.0
4JIUA,False,0,0,1.0
2ZPTX,False,0,0,1.0
2R01A,False,0,0,1.0
1XMTA,False,0,0,1.0
2CIWA,False,0,0,1.0
1I4UA,False,0,0,1.0
6UAQA,False,0,0,1.0
3K21A,False,0,0,1.0
6W5BA,False,0,0,1.0
3R72A,False,0,0,1.0
5T38A,False,0,0,1.0
6EKGY,False,0,0,1.0
1XODB,False,0,0,1.0
3S0AA,False,0,0,1.0
2IC6A,False,0,0,1.0
4XDZA,False,0,0,1.0
6VI2B,False,0,0,4.0
6VI2A,False,0,0,4.0
5G38A,False,0,0,1.0
6NLQA,False,0,0,1.0
