,AC,priority,label-val,between_connectivity,cluster,max_ident_other,closest_other
23,ALWS01034753.1_3246-3128,False,0,0,1.0,0.782,ALWS01036190.1_20496-20391
24,ALWZ042914886.1_530-643,False,0,0,4.0,0.754,ALWZ044802083.1_5218-5337
25,ALWZ045395737.1_390-508,False,0,0,0.0,0.792,ALWZ044371225.1_2254-2137
26,AACT01036488.1_598-716,False,0,0,3.0,0.8,DG000018.5_10098695-10098577
27,CM001406.1_27311256-27311374,False,0,0,2.0,0.685,KN150479.1_10965-10852
28,CAJI01007523.1_39530-39641,False,0,0,3.0,0.76,JRRC01452803.1_2923-3041
29,ALWS01049680.1_3765-3883,False,0,0,1.0,0.7390000000000001,CM000012.3_36390772-36390880
30,AZAQ01003214.1_84171-84289,False,0,0,1.0,0.79,HE587305.1_2589949-2589831
31,CM000669.2_116944414-116944280,False,0,0,3.0,0.711,CM000878.1_95784220-95784102
32,CM000883.2_23446755-23446873,False,0,0,0.0,0.752,X06840.1_1-119
33,ALWZ045862116.1_11130-11009,False,0,0,4.0,0.792,ALWZ044997670.1_3264-3389
34,GL870884.1_43243-43125,False,0,0,3.0,0.746,KV454410.1_75118-74998
35,ALWS01019225.1_11756-11638,False,0,0,1.0,0.7240000000000001,AFYH01037682.1_5868-5755
36,ALWS01013700.1_8717-8832,False,0,0,1.0,0.748,ALWS01036190.1_20496-20391
37,LSRQ01006378.1_1822-1940,False,0,0,0.0,0.7659999999999999,ALWZ043444934.1_856-736
38,LXWW01000554.1_85380-85262,False,0,0,3.0,0.69,AFFK01015728.1_7747-7629
39,KQ972928.1_14211-14329,False,0,0,1.0,0.765,ACJG01017458.1_927-1045
40,GL984363.1_23877-23759,False,0,0,3.0,0.738,ALWZ042044387.1_1172-1054
41,FAOM01397548.1_3193-3075,False,0,0,0.0,0.7659999999999999,ALWZ043785995.1_811-931
42,CM000663.2_228617109-228616991,False,0,0,1.0,0.8,AFSB01160831.1_7727-7619
43,GG738850.1_466426-466544,False,0,0,3.0,0.7190000000000001,LGKD01219340.1_331-213
44,CM001411.1_27136430-27136312,False,0,0,2.0,0.696,ALWS01095463.1_12487-12369
45,ALYE01019009.1_187-305,False,0,0,0.0,0.748,X06840.1_1-119
46,ALWS01163187.1_138650-138765,False,0,0,1.0,0.725,CM000867.1_100198069-100198192
47,JWKZ01000001.1_5785-5900,False,0,0,3.0,0.645,CP009217.2_1265877-1265991
48,CM001415.1_437250-437369,False,0,0,2.0,0.6509999999999999,CM000669.2_128697439-128697556
49,ALWZ043444934.1_856-736,False,0,0,4.0,0.78,ALWZ044997670.1_3264-3389
50,GL538352.1_1128682-1128567,False,0,0,3.0,0.7979999999999999,LJIZ01000034.1_63135-63020
51,ALWZ041214672.1_20-119,False,0,0,3.0,0.6859999999999999,ALWZ045211292.1_5690-5810
52,AFYH01206767.1_158-262,False,0,0,1.0,0.748,CM001509.2_22304724-22304822
53,CM000101.4_938092-937971,False,0,0,1.0,0.684,CM000867.1_100198069-100198192
54,MJIG01000007.1_14891-15008,False,0,0,3.0,0.777,CP003326.1_2464689-2464573
55,ALWZ044919754.1_970-852,False,0,0,0.0,0.7859999999999999,ALWZ043785995.1_811-931
56,BDFN01001488.1_5043-5161,False,0,0,0.0,0.7659999999999999,ALWZ043444934.1_856-736
57,CAPY01002050.2_1624-1742,False,0,0,1.0,0.79,HE587305.1_2589949-2589831
58,JOWA01000132.1_1310530-1310649,False,0,0,3.0,0.693,KL584759.1_594024-593905
59,JPDO01000320.1_175-294,False,0,0,2.0,0.758,LYXU01000002.1_3974551-3974432
60,CM001064.2_32949583-32949465,False,0,0,0.0,0.7090000000000001,ALWZ041197614.1_2099-1979
61,DG000018.5_10098695-10098577,False,0,0,1.0,0.8,AACT01036488.1_598-716
62,ALWS01054441.1_73439-73321,False,0,0,1.0,0.773,ALWS01036190.1_20496-20391
63,CP002156.1_2575000-2574886,False,0,0,2.0,0.7609999999999999,AYOY01000055.1_5659-5773
64,ALWS01016761.1_58999-59117,False,0,0,1.0,0.736,ALWS01033495.1_4755-4637
65,GL377660.1_354729-354816,False,0,0,2.0,0.5489999999999999,ABAV01023951.1_1987-1897
66,AGCT01037894.1_5480-5600,False,0,0,4.0,0.653,AYZS02000338.1_27796-27934
67,KV878987.1_525066-524947,False,0,0,3.0,0.767,AMGW01000001.1_2552784-2552903
68,CM002900.2_1262252-1262366,False,0,0,2.0,0.7440000000000001,CM002892.2_12489342-12489446
69,CM002909.2_3388737-3388841,False,0,0,2.0,0.7020000000000001,KN150479.1_10965-10852
70,ALWS01051354.1_64462-64586,False,0,0,1.0,0.7190000000000001,ALWS01036190.1_20496-20391
71,MLAU01004178.1_47032-47150,False,0,0,0.0,0.738,ALWZ043444934.1_856-736
72,CM001410.1_21056932-21057050,False,0,0,2.0,0.693,CM000669.2_128697439-128697556
73,ALWZ043189709.1_3125-3245,False,0,0,4.0,0.754,ALWZ044919754.1_970-852
74,ALWS01071425.1_976-1093,False,0,0,1.0,0.73,AFSB01160831.1_7727-7619
75,ALWS01095463.1_12487-12369,False,0,0,1.0,0.787,CM000867.1_100198069-100198192
76,MDYM01000022.1_242572-242691,False,0,0,3.0,0.792,AMGW01000001.1_2552784-2552903
77,ALWZ042294414.1_4235-4115,False,0,0,4.0,0.736,CP002686.1_13839201-13839319
78,APLE01005405.1_33023-32905,False,0,0,0.0,0.7559999999999999,X06840.1_1-119
79,ALWS01096156.1_75295-75403,False,0,0,1.0,0.723,ALWS01036190.1_20496-20391
80,CM001414.1_28073292-28073403,False,0,0,2.0,0.667,KN150479.1_10965-10852
81,ALWZ042860937.1_6620-6500,False,0,0,4.0,0.78,CP002686.1_13839201-13839319
82,AANH01014215.1_8439-8323,False,0,0,1.0,0.7140000000000001,AFYH01013348.1_2370-2252
83,DQ867109.1_1-117,False,0,0,4.0,0.655,DG000018.5_10098695-10098577
84,CM002887.2_30924174-30924058,False,0,0,2.0,0.7559999999999999,KN150479.1_10965-10852
85,ALWS01044002.1_17899-18017,False,0,0,1.0,0.79,ALWS01036190.1_20496-20391
86,CBXK010002953.1_189-270,False,0,0,4.0,0.618,JRRC01467953.1_74-1
87,LHOX01000018.1_12-127,False,0,0,4.0,0.759,GL538352.1_1128682-1128567
88,AFYH01013348.1_2370-2252,False,0,0,4.0,0.74,ALWS01163382.1_61133-61015
89,JRRC01282004.1_3189-3307,False,0,0,0.0,0.765,X06840.1_1-119
90,GK000001.2_17827803-17827697,False,0,0,2.0,0.7859999999999999,FR853087.2_26368223-26368328
91,ALWS01017554.1_35616-35734,False,0,0,1.0,0.752,ALWS01033495.1_4755-4637
92,CM001414.1_32143907-32143789,False,0,0,2.0,0.68,AFYH01098233.1_2848-2732
93,ALWZ044003169.1_5446-5572,False,0,0,4.0,0.785,ALWZ044997670.1_3264-3389
94,GL876969.1_2081663-2081544,False,0,0,3.0,0.748,KL584759.1_594024-593905
95,CM000768.3_7676250-7676132,False,0,0,0.0,0.758,ALWZ043444934.1_856-736
96,CM002898.2_9692207-9692321,False,0,0,2.0,0.7140000000000001,CM002892.2_12489342-12489446
97,ALWS01167047.1_8915-8798,False,0,0,1.0,0.733,HE587305.1_2589949-2589831
98,GL377870.1_8586-8673,False,0,0,2.0,0.59,ABAV01023951.1_1987-1897
99,ALWZ042454727.1_1104-1222,False,0,0,0.0,0.7559999999999999,ALWZ042881948.1_23492-23384
100,CM001404.1_51927450-51927568,False,0,0,2.0,0.72,KN150479.1_10965-10852
101,AAXJ01017503.1_722-843,False,0,0,2.0,0.754,AYZS02043457.1_616-734
102,ACJG01017458.1_927-1045,False,0,0,0.0,0.7979999999999999,AYZS02043457.1_616-734
103,AACT01037768.1_1180-1062,False,0,0,3.0,0.8,DG000018.5_10098695-10098577
104,FQTU01000029.1_1-95,False,0,0,4.0,0.664,MJIG01000007.1_14891-15008
105,MDHN01000020.1_382-497,False,0,0,4.0,0.73,JJMO01001976.1_131-19
106,CM001428.1_2808283-2808401,False,0,0,2.0,0.6829999999999999,ALWS01034829.1_2545-2427
107,M34770.1_1-114,False,0,0,0.0,0.669,HE577331.1_402624-402509
108,GG662654.1_125939-126057,False,0,0,3.0,0.738,ALWZ042044387.1_1172-1054
109,LM399072.1_2665-2545,False,0,0,2.0,0.584,LM406107.1_4388-4270
110,ALWZ042391539.1_3220-3099,False,0,0,0.0,0.777,ALWZ043069647.1_8673-8551
111,AWGM01130601.1_1516-1633,False,0,0,2.0,0.74,AWGM01145322.1_103923-103807
112,DS562965.1_439280-439401,False,0,0,1.0,0.78,AFSB01160831.1_7727-7619
113,BDFN01001350.1_5690-5568,False,0,0,0.0,0.723,ALWZ043444934.1_856-736
114,ALWS01094372.1_8531-8413,False,0,0,1.0,0.742,HE587305.1_2589949-2589831
115,CM002814.1_62686146-62686030,False,0,0,3.0,0.642,CP003261.1_4610927-4610811
116,AFQF01000616.1_14590-14709,False,0,0,3.0,0.75,KL584759.1_594024-593905
117,CM007375.1_5229731-5229849,False,0,0,0.0,0.718,ALWZ046013498.1_4894-5014
118,ALWZ042324773.1_2703-2583,False,0,0,4.0,0.74,CP002686.1_13839201-13839319
119,AFYH01037682.1_5868-5755,False,0,0,0.0,0.778,AFYH01107611.1_6756-6640
120,CM001408.1_29808766-29808652,False,0,0,2.0,0.634,CM002892.2_12489342-12489446
121,ALWZ044371225.1_2254-2137,False,0,0,4.0,0.792,ALWZ045395737.1_390-508
122,ALWS01033495.1_4755-4637,False,0,0,2.0,0.789,ALWS01164299.1_16101-16219
123,ALWZ044422285.1_804-922,False,0,0,0.0,0.7440000000000001,ALWZ043444934.1_856-736
124,AAQR03049946.1_12602-12694,False,0,0,3.0,0.723,AFSB01160831.1_7727-7619
125,CM001416.1_5315155-5315037,False,0,0,2.0,0.69,DG000018.5_10098695-10098577
126,ALWS01024684.1_65160-65043,False,0,0,1.0,0.721,CM000867.1_100198069-100198192
127,AANH01014214.1_10227-10109,False,0,0,1.0,0.7390000000000001,AACT01036488.1_598-716
128,AFYH01062886.1_4521-4633,False,0,0,0.0,0.77,AFYH01018453.1_160-278
129,CP016434.1_2836379-2836492,False,0,0,2.0,0.7879999999999999,LJTD01000007.1_174579-174464
130,ALWZ041197614.1_2099-1979,False,0,0,4.0,0.77,ALWZ041065916.1_590-472
131,CP000153.1_581655-581770,False,0,0,3.0,0.6779999999999999,CP009217.2_1265877-1265991
132,AFTI01006917.1_7583-7465,False,0,0,1.0,0.7979999999999999,ACJG01017458.1_927-1045
133,DS496110.1_312731-312611,False,0,0,0.0,0.72,MCFN01000016.1_3241212-3241094
134,GL343463.1_44500-44616,False,0,0,0.0,0.688,ALWS01099705.1_41386-41504
135,ALWS01034829.1_2545-2427,False,0,0,1.0,0.767,ALWS01036190.1_20496-20391
136,X00931.1_3-117,False,0,0,0.0,0.741,CP000880.1_2659132-2659017
137,AWGM01145322.1_103923-103807,False,0,0,3.0,0.742,AWGM01011666.1_515-397
138,AFYH01062275.1_22648-22766,False,0,0,4.0,0.736,AFYH01279708.1_916-797
139,CM001410.1_32097132-32097250,False,0,0,2.0,0.654,ALWS01034829.1_2545-2427
140,JARH01001055.1_4017-4136,False,0,0,3.0,0.758,KL584759.1_594024-593905
141,ALWZ044237259.1_606-486,False,0,0,4.0,0.7340000000000001,CP002686.1_13839201-13839319
142,JRRC01459534.1_3343-3466,False,0,0,0.0,0.677,ALWZ043103832.1_2452-2574
143,GL631506.1_1353-1471,False,0,0,1.0,0.7559999999999999,ACJG01017458.1_927-1045
144,ALWS01045297.1_10996-10877,False,0,0,1.0,0.76,ALWS01033495.1_4755-4637
145,ALWZ041122367.1_524-646,False,0,0,4.0,0.769,ALWZ044997670.1_3264-3389
146,FOAS01000017.1_66710-66595,False,0,0,4.0,0.733,CP016434.1_2836379-2836492
147,BDDD01002710.1_82279-82162,False,0,0,3.0,0.73,CCCW010030974.1_3237-3119
148,ALWZ044461459.1_5111-5233,False,0,0,4.0,0.746,ALWZ044802083.1_5218-5337
149,FO904941.1_1641157-1641276,False,0,0,3.0,0.7440000000000001,KL584759.1_594024-593905
150,KB203083.1_934263-934145,False,0,0,1.0,0.775,HE587305.1_2589949-2589831
151,LGDY01000081.1_80-1,False,0,0,2.0,0.632,HE804045.1_7320566-7320450
152,ACTA01074383.1_20808-20927,False,0,0,1.0,0.76,AFSB01160831.1_7727-7619
153,JRRC01281218.1_8834-8952,False,0,0,0.0,0.7170000000000001,CAJI01007523.1_39530-39641
154,CM000297.1_13808950-13808822,False,0,0,2.0,0.748,CM000878.1_95784220-95784102
155,JOKG01000002.1_897957-897840,False,0,0,4.0,0.696,CP016434.1_2836379-2836492
156,CM001409.1_16535727-16535611,False,0,0,2.0,0.6940000000000001,DG000018.5_10098695-10098577
157,ABAV01023951.1_1987-1897,False,0,0,0.0,0.723,ABAV01046944.1_583-465
158,GG692710.1_3178-3293,False,0,0,3.0,0.6920000000000001,CP003261.1_4610927-4610811
159,KV454538.1_1393038-1393158,False,0,0,4.0,0.7559999999999999,LXTC01000003.1_1276214-1276334
160,LCGI01000021.1_7734-7849,False,0,0,2.0,0.68,CP013213.1_746551-746664
161,AFYH01264549.1_1258-1376,False,0,0,4.0,0.732,AFYH01062886.1_4521-4633
162,CM002894.2_41079618-41079734,False,0,0,2.0,0.727,KN150479.1_10965-10852
163,AFYH01104740.1_12922-12804,False,0,0,4.0,0.73,APWO02001413.1_3968-4084
164,CP002281.1_194943-195059,False,0,0,4.0,0.696,JPRF03000014.1_206848-206732
165,ALWZ045211292.1_5690-5810,False,0,0,4.0,0.764,CP002686.1_13839201-13839319
166,CM000518.1_93549599-93549482,False,0,0,1.0,0.6779999999999999,CM000942.1_76527633-76527750
167,AFYH01071722.1_7043-7151,False,0,0,3.0,0.7390000000000001,AFYH01117718.1_2991-2873
168,CM004174.1_998077-997958,False,0,0,3.0,0.718,KL584759.1_594024-593905
169,CM002897.2_4266166-4266282,False,0,0,2.0,0.774,KN150479.1_10965-10852
170,JRRC01452803.1_2923-3041,False,0,0,0.0,0.76,CAJI01007523.1_39530-39641
171,AWGM01098229.1_44683-44800,False,0,0,4.0,0.731,AWGM01036939.1_64175-64293
172,JMFY01000039.1_22-138,False,0,0,0.0,0.795,CP003261.1_4610927-4610811
173,FAOM01467832.1_666-784,False,0,0,0.0,0.774,ALWZ043444934.1_856-736
174,KV454410.1_75118-74998,False,0,0,2.0,0.746,GL870884.1_43243-43125
175,ALWS01110509.1_3976-4094,False,0,0,1.0,0.752,ALWS01033495.1_4755-4637
176,CM001493.2_134715522-134715410,False,0,0,3.0,0.738,CM001388.3_79911182-79911065
177,ALWZ043069647.1_8673-8551,False,0,0,4.0,0.792,ALWZ044802083.1_5218-5337
178,AFYH01197421.1_897-1018,False,0,0,1.0,0.7120000000000001,AFYH01050170.1_281-398
179,AFYH01050170.1_281-398,False,0,0,4.0,0.7440000000000001,AFYH01279708.1_916-797
180,FAOM01398693.1_1806-1924,False,0,0,0.0,0.76,X06840.1_1-119
181,CP009217.2_1265877-1265991,False,0,0,2.0,0.778,AYOY01000055.1_5659-5773
182,AFYH01127122.1_2177-2302,False,0,0,3.0,0.789,AFYH01279708.1_916-797
183,ALWS01087144.1_28852-28967,False,0,0,1.0,0.785,ALWS01033495.1_4755-4637
184,ALWS01017883.1_25768-25650,False,0,0,1.0,0.7979999999999999,CM000867.1_100198069-100198192
185,GG657760.1_367708-367591,False,0,0,3.0,0.75,JMFY01000039.1_22-138
186,X06840.1_1-119,False,0,0,4.0,0.765,JRRC01282004.1_3189-3307
187,ABAV01046944.1_583-465,False,0,0,1.0,0.7559999999999999,ACJG01017458.1_927-1045
188,ALWZ044802083.1_5218-5337,False,0,0,2.0,0.792,ALWZ043069647.1_8673-8551
189,AWGM01036939.1_64175-64293,False,0,0,3.0,0.754,AWGM01011666.1_515-397
190,LL814723.1_1266-1199,False,0,0,4.0,0.7609999999999999,ALWS01044375.1_1-71
191,ALWZ043606526.1_3066-2948,False,0,0,0.0,0.762,ALWZ043785995.1_811-931
192,ALWS01164299.1_16101-16219,False,0,0,1.0,0.789,ALWS01033495.1_4755-4637
193,CM001412.1_20238561-20238686,False,0,0,2.0,0.659,ALWS01069815.1_4136-4018
194,AAMC03042112.1_1759-1852,False,0,0,0.0,0.7170000000000001,CM000663.2_228617109-228616991
195,ALWZ042881948.1_23492-23384,False,0,0,4.0,0.7559999999999999,ALWZ045395737.1_390-508
196,CM001585.2_111656783-111656903,False,0,0,1.0,0.7240000000000001,CM000830.4_121515874-121515760
197,ALWZ045444814.1_2997-3119,False,0,0,4.0,0.758,ALWZ042044387.1_1172-1054
198,MCGO01000275.1_11237-11119,False,0,0,3.0,0.76,ABAV01031008.1_1358-1240
199,CM001406.1_6896493-6896611,False,0,0,2.0,0.6559999999999999,KN150479.1_10965-10852
200,ALWS01024618.1_7170-7285,False,0,0,1.0,0.738,ALWS01036190.1_20496-20391
201,GG697359.1_451131-451250,False,0,0,3.0,0.77,KL584759.1_594024-593905
202,AWGM01098229.1_34216-34331,False,0,0,4.0,0.638,LADI01013789.1_722523-722405
203,BDFN01003379.1_5418-5292,False,0,0,0.0,0.722,ALWZ043785995.1_811-931
204,AFYH01066963.1_39758-39856,False,0,0,0.0,0.71,AFYH01116807.1_2541-2446
205,CM001423.1_1120808-1120942,False,0,0,2.0,0.645,ALWS01084851.1_1691-1806
206,ALWZ046013498.1_4894-5014,False,0,0,4.0,0.78,CP002686.1_13839201-13839319
207,ALWS01166743.1_5534-5652,False,0,0,1.0,0.7559999999999999,ALWS01036190.1_20496-20391
208,CM000857.1_120015560-120015441,False,0,0,1.0,0.7240000000000001,CM000012.3_36390772-36390880
209,AYOY01000055.1_5659-5773,False,0,0,4.0,0.778,CP009217.2_1265877-1265991
210,CM001413.1_22176508-22176390,False,0,0,2.0,0.7070000000000001,KN150479.1_10965-10852
211,CM002894.2_40945621-40945735,False,0,0,2.0,0.7240000000000001,CM002892.2_12489342-12489446
212,MLAU01001835.1_788-670,False,0,0,0.0,0.7559999999999999,ALWZ043103832.1_2452-2574
213,ALWS01163382.1_61133-61015,False,0,0,1.0,0.773,ALWS01036190.1_20496-20391
214,JH835756.1_71987-71875,False,0,0,1.0,0.794,CM000867.1_100198069-100198192
215,CP013213.1_746551-746664,False,0,0,0.0,0.68,LCGI01000021.1_7734-7849
216,ACJE01000006.1_806101-806220,False,0,0,3.0,0.767,AMGW01000001.1_2552784-2552903
217,ALWS01039725.1_3024-2906,False,0,0,1.0,0.736,ALWS01036190.1_20496-20391
218,AFFK01015728.1_7747-7629,False,0,0,1.0,0.7390000000000001,ACJG01017458.1_927-1045
219,ACTA01001171.1_58284-58166,False,0,0,1.0,0.7829999999999999,AFSB01160831.1_7727-7619
220,KK202022.1_2905-2784,False,0,0,0.0,0.705,X06840.1_1-119
221,DF126472.1_257134-257253,False,0,0,3.0,0.76,AMGW01000001.1_2552784-2552903
222,BDFN01003186.1_6459-6341,False,0,0,0.0,0.7659999999999999,ALWZ043444934.1_856-736
223,CP002686.1_13839201-13839319,False,0,0,0.0,0.78,ALWZ042860937.1_6620-6500
224,MTQP01000057.1_2-118,False,0,0,3.0,0.722,JMFY01000039.1_22-138
225,ALWZ042019140.1_1818-1696,False,0,0,4.0,0.75,ALWZ045395737.1_390-508
226,JRRC01535005.1_89-38,False,0,0,2.0,0.515,FAOM01157990.1_141538-141475
227,KQ034035.1_694-798,False,0,0,4.0,0.6579999999999999,GL349422.1_294426-294311
228,AYZS02010788.1_9565-9682,False,0,0,0.0,0.713,ALWZ045229414.1_3528-3647
229,AAPE02004486.1_69769-69653,False,0,0,1.0,0.7040000000000001,CM000940.1_152807758-152807875
230,KK201294.1_4461-4343,False,0,0,0.0,0.75,X06840.1_1-119
231,ALWZ043785995.1_811-931,False,0,0,4.0,0.792,ALWZ042044387.1_1172-1054
232,LWNT01000054.1_64-181,False,0,0,3.0,0.685,CP002156.1_2575000-2574886
233,CM001388.3_79911182-79911065,False,0,0,1.0,0.769,GK000001.2_17827803-17827697
234,ALWZ040826452.1_645-763,False,0,0,0.0,0.778,ALWZ043785995.1_811-931
235,CM001384.3_42726029-42726153,False,0,0,1.0,0.7759999999999999,CM000867.1_100198069-100198192
236,BDDD01000400.1_317881-317764,False,0,0,3.0,0.682,BDDD01000007.1_528710-528593
237,AGCT01015340.1_5987-5863,False,0,0,4.0,0.662,AYZS02000338.1_27796-27934
238,CAPY01001852.2_285-403,False,0,0,1.0,0.7140000000000001,AACT01036488.1_598-716
239,ALWS01041744.1_33641-33756,False,0,0,1.0,0.765,ALWS01036190.1_20496-20391
240,CM001410.1_10224289-10224406,False,0,0,2.0,0.7020000000000001,ALWS01095463.1_12487-12369
241,ALWS01005196.1_1983-2101,False,0,0,1.0,0.7559999999999999,ALWS01036190.1_20496-20391
242,AAXJ01023315.1_1-118,False,0,0,2.0,0.7340000000000001,ALWZ043614703.1_734-852
243,ALWS01044375.1_1-71,False,0,0,3.0,0.7609999999999999,LL814723.1_1266-1199
244,GG738925.1_52662-52780,False,0,0,3.0,0.727,LGKD01219340.1_331-213
245,CM002889.2_17029298-17029414,False,0,0,2.0,0.782,KN150479.1_10965-10852
246,CM002818.1_18829721-18829839,False,0,0,0.0,0.726,ALWZ043444934.1_856-736
247,ALWS01106849.1_1022-908,False,0,0,1.0,0.7390000000000001,HE587305.1_2589949-2589831
248,ALWZ042044387.1_1172-1054,False,0,0,0.0,0.792,ALWZ043785995.1_811-931
249,KB207069.1_1065-950,False,0,0,4.0,0.585,KQ972928.1_14211-14329
250,AMPZ01023510.1_30354-30236,False,0,0,0.0,0.73,AFTI01006917.1_7583-7465
251,BDDD01003632.1_190661-190777,False,0,0,3.0,0.701,BDDD01000007.1_528710-528593
252,LJTD01000007.1_174579-174464,False,0,0,4.0,0.797,CP001068.1_3258461-3258349
253,JH992957.1_364-479,False,0,0,4.0,0.741,GL538352.1_1128682-1128567
254,ALWZ042841780.1_930-1047,False,0,0,4.0,0.787,ALWZ044802083.1_5218-5337
255,M11535.1_2-117,False,0,0,0.0,0.698,FOAS01000017.1_66710-66595
256,AFYH01195156.1_2155-2272,False,0,0,3.0,0.632,AFYH01279708.1_916-797
257,CAGI01000162.1_160381-160262,False,0,0,4.0,0.698,MCGO01000275.1_11237-11119
258,MLAU01022475.1_2263-2145,False,0,0,0.0,0.738,CAJI01007523.1_39530-39641
259,LYXU01000002.1_3974551-3974432,False,0,0,3.0,0.758,JPDO01000320.1_175-294
260,JRRC01467953.1_74-1,False,0,0,0.0,0.6509999999999999,CBXK010002953.1_189-270
261,CM002889.2_6184569-6184685,False,0,0,2.0,0.782,KN150479.1_10965-10852
262,AACT01037962.1_1841-1723,False,0,0,3.0,0.8,DG000018.5_10098695-10098577
263,AACT01062300.1_2183-2065,False,0,0,3.0,0.8,DG000018.5_10098695-10098577
264,MKPU01000476.1_2308-2221,False,0,0,2.0,0.6940000000000001,ABAV01023951.1_1987-1897
265,LGKD01534548.1_442-324,False,0,0,1.0,0.738,ACJG01010094.1_865-748
266,CM001509.2_22304724-22304822,False,0,0,3.0,0.748,AFYH01206767.1_158-262
267,JPMD01000043.1_22731-22617,False,0,0,0.0,0.733,CP003261.1_4610927-4610811
268,AYZS02030437.1_3100-3218,False,0,0,0.0,0.664,CAJI01007523.1_39530-39641
269,CM000942.1_76527633-76527750,False,0,0,4.0,0.76,APWO02000983.1_18794-18911
270,ALWZ043614703.1_734-852,False,0,0,0.0,0.762,ALWZ043785995.1_811-931
271,ALWS01042904.1_54466-54577,False,0,0,1.0,0.736,ALWS01033495.1_4755-4637
272,AWGM01011666.1_515-397,False,0,0,2.0,0.754,AWGM01036939.1_64175-64293
273,KB201459.1_3161731-3161617,False,0,0,1.0,0.76,AACT01036488.1_598-716
274,ALWZ044623345.1_1496-1604,False,0,0,4.0,0.721,ALWZ040826452.1_645-763
275,ALWZ044422274.1_577-695,False,0,0,0.0,0.7440000000000001,ALWZ041197614.1_2099-1979
276,HE804045.1_7320566-7320450,False,0,0,3.0,0.7140000000000001,JMFY01000039.1_22-138
277,CM001410.1_30178549-30178431,False,0,0,2.0,0.69,ALWS01095463.1_12487-12369
278,GL349422.1_294426-294311,False,0,0,3.0,0.777,CP003326.1_2464689-2464573
279,JRRC01444043.1_3745-3863,False,0,0,0.0,0.76,CAJI01007523.1_39530-39641
280,CP003326.1_2464689-2464573,False,0,0,4.0,0.777,MJIG01000007.1_14891-15008
281,AZDZ01000017.1_117-1,False,0,0,4.0,0.726,GL538352.1_1128682-1128567
282,CM001412.1_10445338-10445220,False,0,0,2.0,0.682,DG000018.5_10098695-10098577
283,AAZO01001978.1_181510-181628,False,0,0,1.0,0.706,HE587305.1_2589949-2589831
284,CH674585.1_1072-954,False,0,0,1.0,0.773,HE587305.1_2589949-2589831
285,CM002891.2_70170924-70171036,False,0,0,2.0,0.7070000000000001,ALWS01036113.1_4507-4625
286,CM000805.1_58487478-58487585,False,0,0,4.0,0.754,JH835756.1_71987-71875
287,CM002893.2_43331395-43331511,False,0,0,2.0,0.669,KN150479.1_10965-10852
288,AFYH01117718.1_2991-2873,False,0,0,0.0,0.742,AFYH01018453.1_160-278
289,CM001405.1_8655298-8655182,False,0,0,2.0,0.669,ALWS01036113.1_4507-4625
290,AJJI01000004.1_3119-3234,False,0,0,4.0,0.7240000000000001,X00931.1_3-117
291,BDDD01000007.1_528710-528593,False,0,0,0.0,0.701,BDDD01003632.1_190661-190777
292,AFYH01279708.1_916-797,False,0,0,0.0,0.789,AFYH01127122.1_2177-2302
