,AC,label-val,cluster,max_ident_other,closest_other
129,seq_839,0,1.0,0.493,seq_696
130,seq_840,0,3.0,0.53,seq_2278
131,seq_841,0,4.0,0.493,seq_1308
132,seq_842,0,0.0,0.512,seq_646
133,seq_843,0,1.0,0.506,seq_1891
134,seq_844,0,2.0,0.47200000000000003,seq_2855
135,seq_845,0,3.0,0.525,seq_2289
136,seq_846,0,4.0,0.49700000000000005,seq_381
137,seq_847,0,0.0,0.488,seq_501
138,seq_848,0,1.0,0.479,seq_370
139,seq_849,0,2.0,0.504,seq_1148
140,seq_850,0,4.0,0.49200000000000005,seq_1373
141,seq_851,0,0.0,0.5579999999999999,seq_506
142,seq_852,0,1.0,0.545,seq_265
143,seq_853,0,2.0,0.495,seq_2101
144,seq_854,0,3.0,0.56,seq_240
145,seq_855,0,4.0,0.48100000000000004,seq_173
146,seq_856,0,0.0,0.508,seq_2721
147,seq_857,0,1.0,0.47600000000000003,seq_1552
148,seq_858,0,2.0,0.501,seq_870
149,seq_859,0,3.0,0.486,seq_556
150,seq_860,0,0.0,0.489,seq_2617
151,seq_861,0,1.0,0.489,seq_752
152,seq_862,0,2.0,0.49,seq_1421
153,seq_863,0,3.0,0.5379999999999999,seq_1814
154,seq_864,0,4.0,0.495,seq_2843
155,seq_865,0,0.0,0.512,seq_2366
156,seq_866,0,1.0,0.7170000000000001,seq_607
157,seq_867,0,2.0,0.494,seq_2585
158,seq_868,0,3.0,0.529,seq_2055
159,seq_869,0,4.0,0.556,seq_723
160,seq_870,0,1.0,0.501,seq_858
161,seq_871,0,2.0,0.48,seq_2253
162,seq_872,0,3.0,0.557,seq_1220
163,seq_873,0,4.0,0.5489999999999999,seq_2626
164,seq_874,0,0.0,0.519,seq_1677
165,seq_875,0,1.0,0.745,seq_1466
166,seq_876,0,2.0,0.479,seq_2401
167,seq_877,0,3.0,0.5329999999999999,seq_2248
168,seq_878,0,4.0,0.501,seq_691
169,seq_879,0,0.0,0.5,seq_1807
170,seq_880,0,2.0,0.504,seq_1306
171,seq_881,0,3.0,0.511,seq_2074
172,seq_882,0,4.0,0.485,seq_701
173,seq_883,0,0.0,0.485,seq_2238
174,seq_884,0,1.0,0.539,seq_606
175,seq_885,0,2.0,0.72,seq_299
176,seq_886,0,3.0,0.7290000000000001,seq_193
177,seq_887,0,4.0,0.506,seq_2035
178,seq_888,0,0.0,0.514,seq_2188
179,seq_889,0,1.0,0.49700000000000005,seq_1956
180,seq_890,0,3.0,0.48100000000000004,seq_2631
181,seq_891,0,4.0,0.486,seq_2285
182,seq_892,0,0.0,0.7609999999999999,seq_101
183,seq_893,0,1.0,0.522,seq_2137
184,seq_894,0,2.0,0.484,seq_2454
185,seq_895,0,3.0,0.479,seq_1693
186,seq_896,0,4.0,0.486,seq_2122
187,seq_897,0,0.0,0.505,seq_901
188,seq_898,0,1.0,0.5,seq_716
189,seq_899,0,2.0,0.494,seq_904
190,seq_900,0,0.0,0.485,seq_963
191,seq_2101,0,3.0,0.495,seq_853
192,seq_2102,0,4.0,0.523,seq_2624
193,seq_2103,0,0.0,0.607,seq_1624
194,seq_2104,0,1.0,0.483,seq_1630
195,seq_2105,0,2.0,0.48200000000000004,seq_1122
196,seq_2106,0,3.0,0.519,seq_313
197,seq_2107,0,4.0,0.532,seq_1998
198,seq_2108,0,0.0,0.48100000000000004,seq_222
199,seq_2109,0,1.0,0.503,seq_2261
200,seq_2110,0,3.0,0.512,seq_1194
201,seq_2111,0,4.0,0.505,seq_789
202,seq_1795,0,4.0,0.507,seq_789
203,seq_2112,0,0.0,0.506,seq_1060
204,seq_2113,0,1.0,0.508,seq_2505
205,seq_2114,0,2.0,0.48100000000000004,seq_753
206,seq_2115,0,3.0,0.48700000000000004,seq_2771
207,seq_2116,0,0.0,0.518,seq_2732
208,seq_2117,0,1.0,0.495,seq_1157
209,seq_2118,0,2.0,0.504,seq_2713
210,seq_2119,0,3.0,0.525,seq_1281
211,seq_2120,0,0.0,0.483,seq_2469
212,seq_2122,0,1.0,0.486,seq_896
213,seq_2123,0,2.0,0.473,seq_181
214,seq_2124,0,3.0,0.488,seq_1298
215,seq_2125,0,4.0,0.568,seq_1319
216,seq_2126,0,0.0,0.486,seq_2264
217,seq_2127,0,1.0,0.49200000000000005,seq_921
218,seq_2128,0,2.0,0.524,seq_2307
219,seq_2129,0,3.0,0.496,seq_35
220,seq_2130,0,0.0,0.5589999999999999,seq_2246
221,seq_2131,0,1.0,0.47700000000000004,seq_1922
222,seq_2132,0,2.0,0.485,seq_2576
223,seq_2133,0,3.0,0.535,seq_2130
224,seq_2134,0,4.0,0.529,seq_1988
225,seq_2135,0,0.0,0.496,seq_1721
226,seq_2136,0,1.0,0.511,seq_1544
227,seq_2137,0,2.0,0.564,seq_2091
228,seq_2138,0,3.0,0.48,seq_2511
229,seq_2139,0,4.0,0.47700000000000004,seq_179
230,seq_2140,0,1.0,0.557,seq_2470
231,seq_2141,0,2.0,0.485,seq_1915
232,seq_2142,0,3.0,0.508,seq_190
233,seq_2143,0,4.0,0.484,seq_602
234,seq_2144,0,0.0,0.473,seq_148
235,seq_2145,0,1.0,0.503,seq_1275
236,seq_2146,0,2.0,0.521,seq_578
237,seq_2147,0,3.0,0.485,seq_2578
238,seq_2148,0,4.0,0.494,seq_205
239,seq_2149,0,0.0,0.494,seq_2357
240,seq_2150,0,2.0,0.486,seq_1118
241,seq_2151,0,3.0,0.49200000000000005,seq_2612
242,seq_2152,0,4.0,0.529,seq_1061
243,seq_2153,0,0.0,0.48200000000000004,seq_839
244,seq_2154,0,1.0,0.489,seq_396
245,seq_2155,0,2.0,0.48200000000000004,seq_1963
246,seq_2156,0,3.0,0.531,seq_378
247,seq_2157,0,4.0,0.541,seq_141
248,seq_2158,0,0.0,0.488,seq_1656
249,seq_2159,0,1.0,0.495,seq_449
250,seq_2160,0,3.0,0.551,seq_1637
251,seq_2161,0,4.0,0.503,seq_1328
252,seq_2162,0,0.0,0.48200000000000004,seq_1115
253,seq_2163,0,1.0,0.501,seq_1844
254,seq_2164,0,2.0,0.489,seq_714
255,seq_2165,0,3.0,0.47700000000000004,seq_2181
256,seq_2166,0,4.0,0.462,seq_905
257,seq_2167,0,0.0,0.48200000000000004,seq_2071
258,seq_2168,0,1.0,0.47200000000000003,seq_1383
259,seq_2169,0,2.0,0.469,seq_1070
260,seq_2170,0,4.0,0.474,seq_895
261,seq_2171,0,0.0,0.503,seq_2191
262,seq_2172,0,1.0,0.501,seq_1769
263,seq_2173,0,2.0,0.5,seq_2563
264,seq_2174,0,3.0,0.726,seq_2441
265,seq_2175,0,4.0,0.491,seq_1849
266,seq_2176,0,0.0,0.503,seq_2313
267,seq_2177,0,1.0,0.513,seq_2289
268,seq_2178,0,2.0,0.504,seq_1163
269,seq_2179,0,3.0,0.557,seq_1394
270,seq_2180,0,0.0,0.485,seq_2541
271,seq_2181,0,1.0,0.505,seq_2233
272,seq_2182,0,2.0,0.506,seq_834
273,seq_2183,0,3.0,0.537,seq_2130
274,seq_2184,0,4.0,0.489,seq_531
275,seq_2185,0,0.0,0.523,seq_2811
276,seq_2186,0,1.0,0.499,seq_1062
277,seq_2187,0,2.0,0.49,seq_74
278,seq_2188,0,3.0,0.551,seq_1194
279,seq_2189,0,4.0,0.473,seq_772
280,seq_2190,0,1.0,0.524,seq_2528
281,seq_2191,0,2.0,0.517,seq_2655
282,seq_2192,0,3.0,0.546,seq_1220
283,seq_2193,0,4.0,0.515,seq_1461
284,seq_2194,0,0.0,0.49200000000000005,seq_1849
285,seq_2195,0,1.0,0.47700000000000004,seq_132
286,seq_2196,0,2.0,0.507,seq_1138
287,seq_2197,0,3.0,0.494,seq_321
288,seq_2198,0,4.0,0.51,seq_110
289,seq_2199,0,0.0,0.47600000000000003,seq_716
290,seq_2200,0,3.0,0.49200000000000005,seq_2879
291,seq_2201,0,4.0,0.523,seq_784
292,seq_2202,0,0.0,0.499,seq_2822
293,seq_2203,0,1.0,0.518,seq_1994
294,seq_2204,0,2.0,0.488,seq_2324
295,seq_2205,0,3.0,0.5589999999999999,seq_1194
296,seq_2206,0,4.0,0.49700000000000005,seq_2262
297,seq_2207,0,0.0,0.508,seq_547
298,seq_2208,0,1.0,0.536,seq_1890
299,seq_2209,0,2.0,0.57,seq_2091
300,seq_2210,0,4.0,0.503,seq_2089
301,seq_2211,0,0.0,0.551,seq_1587
302,seq_2212,0,1.0,0.49,seq_813
303,seq_2213,0,2.0,0.5429999999999999,seq_77
304,seq_2214,0,3.0,0.507,seq_378
305,seq_2215,0,4.0,0.514,seq_1749
306,seq_2216,0,0.0,0.524,seq_2802
307,seq_2217,0,1.0,0.517,seq_1044
308,seq_2218,0,2.0,0.48,seq_1566
309,seq_2219,0,3.0,0.507,seq_418
310,seq_2220,0,4.0,0.499,seq_987
311,seq_2221,0,0.0,0.521,seq_1406
312,seq_2222,0,1.0,0.532,seq_1229
313,seq_2223,0,2.0,0.48,seq_1705
314,seq_2224,0,3.0,0.493,seq_1908
315,seq_2225,0,4.0,0.48200000000000004,seq_975
316,seq_2226,0,0.0,0.507,seq_301
317,seq_2227,0,1.0,0.47200000000000003,seq_1760
318,seq_2228,0,2.0,0.547,seq_1572
319,seq_2229,0,3.0,0.523,seq_2475
320,seq_2230,0,0.0,0.518,seq_1784
321,seq_2231,0,1.0,0.48100000000000004,seq_1506
322,seq_2232,0,2.0,0.501,seq_1544
323,seq_2233,0,3.0,0.527,seq_1134
324,seq_2234,0,4.0,0.518,seq_1895
325,seq_2235,0,0.0,0.496,seq_868
326,seq_2236,0,1.0,0.494,seq_1313
327,seq_2237,0,2.0,0.49200000000000005,seq_2609
328,seq_2238,0,3.0,0.512,seq_2900
329,seq_2239,0,4.0,0.515,seq_2116
330,seq_2240,0,1.0,0.5539999999999999,seq_2787
331,seq_2241,0,2.0,0.507,seq_932
332,seq_2242,0,3.0,0.496,seq_2031
333,seq_2243,0,4.0,0.48200000000000004,seq_1391
334,seq_2244,0,0.0,0.46399999999999997,seq_20
335,seq_2245,0,1.0,0.49,seq_2412
336,seq_2246,0,2.0,0.5589999999999999,seq_2130
337,seq_2247,0,3.0,0.524,seq_518
338,seq_2248,0,4.0,0.5329999999999999,seq_877
339,seq_2249,0,0.0,0.7290000000000001,seq_523
340,seq_2250,0,2.0,0.5670000000000001,seq_1220
341,seq_2251,0,3.0,0.479,seq_289
342,seq_2252,0,4.0,0.6759999999999999,seq_892
343,seq_2253,0,0.0,0.496,seq_1510
344,seq_2254,0,1.0,0.474,seq_204
345,seq_2255,0,2.0,0.503,seq_2599
346,seq_2256,0,3.0,0.649,seq_1565
347,seq_2257,0,4.0,0.488,seq_1564
348,seq_2258,0,0.0,0.49700000000000005,seq_1822
349,seq_2259,0,1.0,0.488,seq_2768
350,seq_2260,0,3.0,0.485,seq_711
351,seq_2261,0,4.0,0.506,seq_2834
352,seq_2262,0,0.0,0.49700000000000005,seq_2206
353,seq_2263,0,1.0,0.48100000000000004,seq_501
354,seq_2264,0,2.0,0.495,seq_146
355,seq_2265,0,3.0,0.49200000000000005,seq_447
356,seq_2266,0,4.0,0.537,seq_1861
357,seq_2267,0,0.0,0.654,seq_1134
358,seq_2268,0,1.0,0.484,seq_922
359,seq_2269,0,2.0,0.5,seq_816
360,seq_2270,0,4.0,0.485,seq_1210
361,seq_2271,0,0.0,0.506,seq_951
362,seq_2272,0,1.0,0.485,seq_830
363,seq_2273,0,2.0,0.529,seq_47
364,seq_2274,0,3.0,0.485,seq_1659
365,seq_2275,0,4.0,0.527,seq_1294
366,seq_2276,0,0.0,0.474,seq_2117
367,seq_2277,0,1.0,0.49200000000000005,seq_1361
368,seq_2278,0,2.0,0.5379999999999999,seq_840
369,seq_2279,0,3.0,0.513,seq_2014
370,seq_2280,0,0.0,0.47600000000000003,seq_527
371,seq_2281,0,1.0,0.49,seq_49
372,seq_2282,0,2.0,0.507,seq_2738
373,seq_2283,0,3.0,0.489,seq_2145
374,seq_2284,0,4.0,0.467,seq_492
375,seq_2285,0,0.0,0.506,seq_806
376,seq_2286,0,1.0,0.485,seq_812
377,seq_2287,0,2.0,0.473,seq_696
378,seq_2288,0,3.0,0.486,seq_398
379,seq_2289,0,4.0,0.525,seq_845
380,seq_2290,0,1.0,0.516,seq_24
381,seq_2291,0,2.0,0.5,seq_2401
382,seq_2292,0,3.0,0.489,seq_2136
383,seq_2293,0,4.0,0.508,seq_2925
384,seq_2294,0,0.0,0.494,seq_2327
385,seq_2295,0,1.0,0.478,seq_1242
386,seq_2296,0,2.0,0.48100000000000004,seq_630
387,seq_2297,0,3.0,0.527,seq_2400
388,seq_2298,0,4.0,0.469,seq_461
389,seq_2299,0,0.0,0.639,seq_2090
390,seq_2300,0,3.0,0.483,seq_1272
391,seq_2401,0,3.0,0.509,seq_118
392,seq_2402,0,4.0,0.489,seq_2479
393,seq_2403,0,0.0,0.524,seq_2040
394,seq_2404,0,1.0,0.511,seq_926
395,seq_2405,0,2.0,0.503,seq_1131
396,seq_2406,0,3.0,0.47700000000000004,seq_441
397,seq_2407,0,4.0,0.612,seq_508
398,seq_2408,0,0.0,0.488,seq_2618
399,seq_2409,0,1.0,0.484,seq_1229
400,seq_2410,0,3.0,0.503,seq_1640
401,seq_2411,0,4.0,0.51,seq_25
402,seq_2412,0,0.0,0.493,seq_1566
403,seq_2413,0,1.0,0.49200000000000005,seq_1043
404,seq_2414,0,2.0,0.486,seq_1903
405,seq_2415,0,3.0,0.479,seq_154
406,seq_2416,0,4.0,0.499,seq_2626
407,seq_2417,0,0.0,0.562,seq_2505
408,seq_2418,0,1.0,0.539,seq_2205
409,seq_2419,0,2.0,0.546,seq_2505
410,seq_2420,0,4.0,0.48100000000000004,seq_664
411,seq_2421,0,0.0,0.518,seq_2894
412,seq_2422,0,1.0,0.478,seq_965
413,seq_2423,0,2.0,0.485,seq_200
414,seq_2424,0,3.0,0.48200000000000004,seq_2054
415,seq_2425,0,4.0,0.516,seq_1204
416,seq_2426,0,0.0,0.48200000000000004,seq_1461
417,seq_2427,0,1.0,0.507,seq_362
418,seq_2428,0,2.0,0.504,seq_458
419,seq_2429,0,3.0,0.51,seq_187
420,seq_2430,0,0.0,0.504,seq_1326
421,seq_2431,0,1.0,0.474,seq_38
422,seq_2432,0,2.0,0.503,seq_2477
423,seq_2433,0,3.0,0.488,seq_1343
424,seq_2434,0,4.0,0.48200000000000004,seq_4
425,seq_2435,0,0.0,0.519,seq_184
426,seq_2436,0,1.0,0.508,seq_2021
427,seq_2437,0,2.0,0.49700000000000005,seq_2230
428,seq_2438,0,3.0,0.493,seq_2824
429,seq_2439,0,4.0,0.507,seq_2779
430,seq_2440,0,1.0,0.5,seq_417
431,seq_2441,0,2.0,0.726,seq_2174
432,seq_2442,0,3.0,0.514,seq_360
433,seq_2443,0,4.0,0.473,seq_946
434,seq_2444,0,0.0,0.488,seq_1619
435,seq_2445,0,1.0,0.493,seq_1642
436,seq_2446,0,2.0,0.527,seq_1216
437,seq_2447,0,3.0,0.5,seq_1848
438,seq_2448,0,4.0,0.49700000000000005,seq_760
439,seq_2449,0,0.0,0.49700000000000005,seq_325
440,seq_2450,0,2.0,0.515,seq_77
441,seq_2451,0,3.0,0.531,seq_764
442,seq_2452,0,4.0,0.486,seq_2096
443,seq_2453,0,0.0,0.552,seq_2250
444,seq_2454,0,1.0,0.5,seq_2779
445,seq_2455,0,2.0,0.706,seq_221
446,seq_2456,0,3.0,0.493,seq_785
447,seq_2457,0,4.0,0.514,seq_2517
448,seq_2458,0,0.0,0.499,seq_2537
449,seq_2459,0,1.0,0.495,seq_1473
450,seq_2460,0,3.0,0.547,seq_1263
451,seq_2461,0,4.0,0.5,seq_1755
452,seq_2462,0,0.0,0.48200000000000004,seq_117
453,seq_2463,0,1.0,0.479,seq_633
454,seq_2464,0,2.0,0.479,seq_633
455,seq_2465,0,3.0,0.462,seq_645
456,seq_2466,0,4.0,0.501,seq_1586
457,seq_2467,0,0.0,0.48100000000000004,seq_1510
458,seq_2468,0,1.0,0.485,seq_693
459,seq_2469,0,2.0,0.484,seq_1717
460,seq_2470,0,4.0,0.557,seq_2140
461,seq_2471,0,0.0,0.441,seq_1405
462,seq_2472,0,1.0,0.47600000000000003,seq_44
463,seq_2473,0,2.0,0.507,seq_2891
464,seq_2474,0,3.0,0.5489999999999999,seq_1924
465,seq_2475,0,4.0,0.531,seq_578
466,seq_2476,0,0.0,0.496,seq_2910
467,seq_2477,0,1.0,0.534,seq_2209
468,seq_2478,0,2.0,0.469,seq_2715
469,seq_2479,0,3.0,0.49,seq_2513
470,seq_2480,0,0.0,0.507,seq_2919
471,seq_2481,0,1.0,0.503,seq_1279
472,seq_2482,0,2.0,0.48100000000000004,seq_399
473,seq_2483,0,3.0,0.6559999999999999,seq_797
474,seq_2484,0,4.0,0.488,seq_1695
475,seq_2485,0,0.0,0.51,seq_2910
476,seq_2486,0,1.0,0.552,seq_2069
477,seq_2487,0,2.0,0.512,seq_731
478,seq_2488,0,3.0,0.47700000000000004,seq_2354
479,seq_2489,0,4.0,0.5579999999999999,seq_1300
480,seq_2490,0,1.0,0.583,seq_648
481,seq_2491,0,2.0,0.489,seq_2759
482,seq_2492,0,3.0,0.485,seq_382
483,seq_2493,0,4.0,0.5589999999999999,seq_542
484,seq_2494,0,0.0,0.485,seq_189
485,seq_2495,0,1.0,0.47200000000000003,seq_650
486,seq_2496,0,2.0,0.586,seq_1903
487,seq_2497,0,3.0,0.49700000000000005,seq_106
488,seq_2498,0,4.0,0.49,seq_1507
489,seq_2499,0,0.0,0.505,seq_1292
490,seq_2500,0,3.0,0.484,seq_580
491,seq_2501,0,4.0,0.529,seq_469
492,seq_2502,0,0.0,0.5489999999999999,seq_542
493,seq_2503,0,1.0,0.493,seq_290
494,seq_2504,0,2.0,0.515,seq_625
495,seq_2505,0,3.0,0.562,seq_2417
496,seq_2506,0,4.0,0.494,seq_2249
497,seq_2507,0,0.0,0.508,seq_1519
498,seq_2508,0,1.0,0.47700000000000004,seq_1011
499,seq_2509,0,2.0,0.508,seq_2635
500,seq_2510,0,4.0,0.49700000000000005,seq_1985
501,seq_2511,0,0.0,0.51,seq_177
502,seq_2512,0,1.0,0.501,seq_1804
503,seq_2513,0,2.0,0.7040000000000001,seq_824
504,seq_2514,0,3.0,0.51,seq_146
505,seq_2515,0,4.0,0.48100000000000004,seq_322
506,seq_2516,0,0.0,0.493,seq_351
507,seq_2517,0,1.0,0.528,seq_822
508,seq_2518,0,2.0,0.511,seq_2803
509,seq_2519,0,3.0,0.504,seq_1658
510,seq_2520,0,0.0,0.5379999999999999,seq_1452
511,seq_2521,0,1.0,0.484,seq_2673
512,seq_2522,0,2.0,0.511,seq_396
513,seq_2523,0,3.0,0.525,seq_1856
514,seq_2524,0,4.0,0.493,seq_2816
515,seq_2525,0,0.0,0.6859999999999999,seq_703
516,seq_2526,0,1.0,0.524,seq_2001
517,seq_2527,0,2.0,0.47700000000000004,seq_1791
518,seq_2528,0,3.0,0.555,seq_1152
519,seq_2529,0,4.0,0.48,seq_955
520,seq_2530,0,1.0,0.474,seq_1621
521,seq_2531,0,2.0,0.47,seq_321
522,seq_2532,0,3.0,0.501,seq_901
523,seq_2533,0,4.0,0.537,seq_141
524,seq_2534,0,0.0,0.49,seq_2093
525,seq_2535,0,1.0,0.48,seq_917
526,seq_2536,0,2.0,0.555,seq_1677
527,seq_2537,0,3.0,0.529,seq_123
528,seq_2538,0,4.0,0.688,seq_886
529,seq_2539,0,0.0,0.517,seq_1640
530,seq_2540,0,2.0,0.485,seq_1226
531,seq_2541,0,3.0,0.5,seq_281
532,seq_2542,0,4.0,0.5489999999999999,seq_452
533,seq_2543,0,0.0,0.485,seq_806
534,seq_2544,0,1.0,0.5329999999999999,seq_2211
535,seq_2545,0,2.0,0.49,seq_2072
536,seq_2546,0,3.0,0.501,seq_228
537,seq_2547,0,4.0,0.517,seq_1244
538,seq_2548,0,0.0,0.5329999999999999,seq_1772
539,seq_2549,0,1.0,0.48700000000000004,seq_2731
540,seq_2550,0,3.0,0.491,seq_675
541,seq_2551,0,4.0,0.515,seq_1280
542,seq_2552,0,0.0,0.49,seq_101
543,seq_2553,0,1.0,0.529,seq_1152
544,seq_2554,0,2.0,0.534,seq_2069
545,seq_2555,0,3.0,0.486,seq_2161
546,seq_2556,0,4.0,0.49700000000000005,seq_1201
547,seq_2557,0,0.0,0.51,seq_2572
548,seq_2558,0,1.0,0.514,seq_2246
549,seq_2559,0,2.0,0.493,seq_1563
550,seq_2560,0,4.0,0.499,seq_420
551,seq_2561,0,0.0,0.48100000000000004,seq_627
552,seq_2563,0,1.0,0.561,seq_1491
553,seq_2564,0,2.0,0.49700000000000005,seq_1521
554,seq_2565,0,3.0,0.49,seq_2743
555,seq_2566,0,4.0,0.51,seq_2387
556,seq_2567,0,0.0,0.488,seq_1870
557,seq_2568,0,1.0,0.47700000000000004,seq_1436
558,seq_2569,0,2.0,0.488,seq_2194
559,seq_2570,0,4.0,0.489,seq_160
560,seq_2571,0,0.0,0.505,seq_604
561,seq_2572,0,1.0,0.51,seq_2557
562,seq_2573,0,2.0,0.504,seq_2381
563,seq_2574,0,3.0,0.473,seq_2426
564,seq_2575,0,4.0,0.6920000000000001,seq_2761
565,seq_2576,0,0.0,0.493,seq_2448
566,seq_2577,0,1.0,0.47200000000000003,seq_2698
567,seq_2578,0,2.0,0.71,seq_2249
568,seq_2579,0,3.0,0.493,seq_1966
569,seq_2580,0,0.0,0.503,seq_982
570,seq_2581,0,1.0,0.514,seq_125
571,seq_2582,0,2.0,0.48100000000000004,seq_1218
572,seq_2583,0,3.0,0.6829999999999999,seq_797
573,seq_2584,0,4.0,0.517,seq_2477
