,AC,priority,label-val,between_connectivity,cluster,max_ident_other,closest_other
33,1W0NA,False,0,0,2.0,0.24,6Y3DAAA
34,2IXTA,False,0,0,0.0,0.23199999999999998,1WMDA
35,5HB7A,False,0,0,2.0,0.245,3NUFA
36,2H5CA,False,0,0,4.0,0.226,4LQ6A
37,2VXNA,False,0,0,0.0,0.225,6MSWA
38,7AVKA,False,0,0,2.0,0.245,2J7JA
39,2JFRA,False,0,0,0.0,0.228,1YS6B
40,2O9SA,False,0,0,1.0,0.223,4CCGX
41,2PWAA,False,0,0,0.0,0.226,5AJHA
42,6TGUA,False,0,0,0.0,0.23800000000000002,6GZDA
43,1P9GA,False,0,0,1.0,0.225,2YEOA
44,7BNHA,False,0,0,2.0,0.243,3LO3A
45,2YKZA,False,0,0,3.0,0.237,1HBRA
46,4EICA,False,0,0,1.0,0.24600000000000002,7KSCA
47,6EIOA,False,0,0,2.0,0.24600000000000002,7DFNA
48,2HS1A,False,0,0,0.0,0.23600000000000002,1XTYA
49,4PSSA,False,0,0,1.0,0.233,1GMUA
50,1M40A,False,0,0,1.0,0.23600000000000002,1ES5A
51,4AYOA,False,0,0,2.0,0.217,5BOEA
52,6Q00A,False,0,0,1.0,0.228,4B8NA
53,6Q00B,False,0,0,1.0,0.23,5WASB
54,3O4PA,False,0,0,2.0,0.218,3E5ZA
55,6ETLA,False,0,0,1.0,0.23600000000000002,4ZYBA
56,1MC2A,False,0,0,2.0,0.22,6Q0MA
57,1X8QA,False,0,0,3.0,0.242,5XI8A
58,7BBXA,False,0,0,4.0,0.239,1WX0A
59,4O8HA,False,0,0,1.0,0.22899999999999998,3LORA
60,7AOTA,False,0,0,1.0,0.243,1Q6HA
61,3QPAA,False,0,0,4.0,0.242,2Z0JA
62,5EMBA,False,0,0,1.0,0.25,2WHNA
63,2FMAA,False,0,0,1.0,0.21899999999999997,6DS6A
64,5XVTA,False,0,0,2.0,0.215,6BD9B
65,1G6XA,False,0,0,1.0,0.24600000000000002,1D0DA
66,4TKBA,False,0,0,1.0,0.25,2ESHA
67,3WDNA,False,0,0,1.0,0.25,3T7ZA
68,1MUWA,False,0,0,4.0,0.225,4EMDA
69,3ZSJA,False,0,0,1.0,0.22399999999999998,3SZ6A
70,5AVDA,False,0,0,4.0,0.221,4INKA
71,6ZPAA,False,0,0,2.0,0.24100000000000002,3VM9A
72,2DDXA,False,0,0,2.0,0.218,2IXDA
73,5AKRA,False,0,0,2.0,0.22,3FJ1A
74,1V6PA,False,0,0,1.0,0.237,6R5JA
75,4HS1A,False,0,0,1.0,0.22399999999999998,3FGVA
76,5L87A,False,0,0,1.0,0.22899999999999998,2FHTA
77,5O99A,False,0,0,1.0,0.243,3PF4A
78,1GWEA,False,0,0,4.0,0.201,3AHXA
79,3ZOJA,False,0,0,2.0,0.213,3EGVA
80,4F1VA,False,0,0,4.0,0.235,3HFQA
81,5LP9A,False,0,0,2.0,0.239,3HVVA
82,1I1WA,False,0,0,4.0,0.217,6U0KB
83,4U9HL,False,0,0,2.0,0.207,3M8UA
84,4U9HS,False,0,0,2.0,0.221,1GEGA
85,6KFNA,False,0,0,2.0,0.225,5C8ZA
86,4O6UA,False,0,0,2.0,0.228,3GNMH
87,5HBSA,False,0,0,1.0,0.24100000000000002,3ZUIA
88,3IP0A,False,0,0,2.0,0.231,3TEKA
89,4WEEA,False,0,0,0.0,0.245,1RLWA
90,4Y9VA,False,0,0,4.0,0.195,2X3HA
91,1G66A,False,0,0,4.0,0.22899999999999998,1QGED
92,1IX9A,False,0,0,3.0,0.218,5EPFA
93,6KLZA,False,0,0,2.0,0.21899999999999997,3A7IA
94,6FMCA,False,0,0,4.0,0.223,2DBBA
95,4NPDA,False,0,0,1.0,0.239,3PF4A
96,1VYRA,False,0,0,4.0,0.21899999999999997,4FB7A
97,5AVHA,False,0,0,4.0,0.22699999999999998,6CUMA
98,5X9LA,False,0,0,2.0,0.23,1C3MA
99,1OEWA,False,0,0,4.0,0.225,3VLAA
100,3VORA,False,0,0,1.0,0.22699999999999998,6NJDB
101,3G21A,False,0,0,2.0,0.25,6NYAB
102,1N9BA,False,0,0,1.0,0.228,1ES5A
103,4CE8A,False,0,0,3.0,0.23800000000000002,2VO8A
104,5GJIA,False,0,0,1.0,0.235,3LO3A
105,3ZR8X,False,0,0,1.0,0.23600000000000002,6BJ5F
106,7A2PA,False,0,0,1.0,0.209,2HIPA
107,4NSVA,False,0,0,2.0,0.231,3MI02
108,6XVMC,False,0,0,1.0,0.233,6TM6A
109,2XU3A,False,0,0,2.0,0.221,2YD1A
110,6LK1A,False,0,0,0.0,0.248,1BJAA
111,1J0PA,False,0,0,1.0,0.24,3KSED
112,2Y78A,False,0,0,1.0,0.23800000000000002,1Q6HA
113,2PVBA,False,0,0,3.0,0.242,3LOFA
114,5A71A,False,0,0,4.0,0.23600000000000002,7V6DA
115,3QM9A,False,0,0,0.0,0.22399999999999998,6S6HB
116,5IG6A,False,0,0,1.0,0.248,5YPPA
117,3G46A,False,0,0,0.0,0.233,2GAXA
118,5BR4A,False,0,0,4.0,0.226,6ISVA
119,3X0IA,False,0,0,2.0,0.24600000000000002,2O5FB
120,7P1QA,False,0,0,4.0,0.233,7AF2AAA
121,5MK9A,False,0,0,4.0,0.217,6TACA
122,4HNOA,False,0,0,2.0,0.228,5B7YA
123,1RB9A,False,0,0,1.0,0.217,4XP8A
124,1IQZA,False,0,0,1.0,0.25,6VZ6A
125,6EQEA,False,0,0,2.0,0.223,7AM3A
126,3EA6A,False,0,0,2.0,0.23800000000000002,3NEKA
127,6HSAA,False,0,0,2.0,0.235,2R25B
128,2FVYA,False,0,0,0.0,0.222,4R75A
129,1VB0A,False,0,0,1.0,0.22899999999999998,1KVEA
130,4G78A,False,0,0,3.0,0.24,6QIOD
131,6CNWA,False,0,0,1.0,0.25,5V92A
132,7A2XA,False,0,0,1.0,0.21100000000000002,6IWVA
133,6UWWA,False,0,0,1.0,0.24,6W6AA
134,1L9LA,False,0,0,4.0,0.24,5KRBB
135,3WGXA,False,0,0,1.0,0.245,3TU6A
136,2G6FX,False,0,0,1.0,0.237,1C9OA
137,2PPNA,False,0,0,1.0,0.23800000000000002,1WS8A
138,6TJ8A,False,0,0,2.0,0.19699999999999998,4B7HA
139,7MBOA,False,0,0,4.0,0.214,1LCSA
140,6ZSYA,False,0,0,1.0,0.247,5VMDA
141,1OK0A,False,0,0,4.0,0.23800000000000002,3REAB
142,6RI6A,False,0,0,4.0,0.19899999999999998,4AX7A
143,1VBWA,False,0,0,1.0,0.22699999999999998,6JDXC
144,3QL9A,False,0,0,2.0,0.23600000000000002,7A1IA
145,3M5QA,False,0,0,2.0,0.22399999999999998,1WL4A
146,5QU8A,False,0,0,1.0,0.23199999999999998,5MSMC
147,1B0YA,False,0,0,0.0,0.22899999999999998,1LRIA
148,1KWFA,False,0,0,2.0,0.249,5CZLA
149,2FDNA,False,0,0,1.0,0.25,1SN4A
150,3QR7A,False,0,0,1.0,0.225,6VGWA
151,2UU8A,False,0,0,4.0,0.22,3K6OA
152,2ZQ7A,False,0,0,1.0,0.243,1ES5A
153,2GUDA,False,0,0,0.0,0.231,3ULTA
154,4QB3A,False,0,0,1.0,0.242,3O36A
155,7A31A,False,0,0,1.0,0.225,2DYOB
156,4MZCA,False,0,0,1.0,0.228,1R7LA
157,4A02A,False,0,0,2.0,0.21899999999999997,4A41A
158,1BXOA,False,0,0,4.0,0.22,2YNAA
159,2XOMA,False,0,0,4.0,0.242,3RVCA
160,2XJPA,False,0,0,0.0,0.218,5VH4A
161,4UNUA,False,0,0,1.0,0.24600000000000002,6NEPB
162,5U3AA,False,0,0,4.0,0.218,6SAOA
163,7A3HA,False,0,0,0.0,0.233,6GL2A
164,5JSKB,False,0,0,2.0,0.209,5O0JA
165,5JSKA,False,0,0,2.0,0.207,3QK8A
166,1MJ5A,False,0,0,0.0,0.23600000000000002,3QC0A
167,4WKAA,False,0,0,4.0,0.222,5KZ6A
168,5ZGXA,False,0,0,2.0,0.223,4D3SA
169,3VN3A,False,0,0,2.0,0.23600000000000002,2Q2LA
170,3G9XA,False,0,0,0.0,0.22899999999999998,4CCWA
171,4KQPA,False,0,0,0.0,0.212,2QYBA
172,5O2XA,False,0,0,4.0,0.23800000000000002,7BV0A
173,3S6EA,False,0,0,2.0,0.23600000000000002,3NJNA
174,4XDXA,False,0,0,0.0,0.25,7JNYA
175,3DK9A,False,0,0,4.0,0.204,3FQ8A
176,3VLAA,False,0,0,2.0,0.225,1OEWA
177,4G9SA,False,0,0,2.0,0.248,5B8FA
178,4G9SB,False,0,0,2.0,0.245,1NC7A
179,4E3YA,False,0,0,2.0,0.22,6DR3A
180,5EWOA,False,0,0,2.0,0.233,6NEXB
181,3DHAA,False,0,0,2.0,0.218,1XGSA
182,6J93A,False,0,0,0.0,0.24100000000000002,3A5ZB
183,1RTQA,False,0,0,2.0,0.228,3F7MA
184,3NEDA,False,0,0,0.0,0.228,2FZ4A
185,7DC4A,False,0,0,2.0,0.221,3L51A
186,4EGUA,False,0,0,1.0,0.221,3AQ9A
187,1KTHA,False,0,0,1.0,0.221,3M20A
188,5OAVA,False,0,0,1.0,0.214,1UCRA
189,1NKIA,False,0,0,0.0,0.24600000000000002,5TKZA
190,5AQ0A,False,0,0,3.0,0.25,3TEUA
191,6J64A,False,0,0,1.0,0.242,3LFKA
192,3F1LA,False,0,0,0.0,0.221,1JCLA
193,4GA2A,False,0,0,2.0,0.24600000000000002,2VYIB
194,6IIPA,False,0,0,0.0,0.25,4RXJA
195,2RH2A,False,0,0,2.0,0.242,5ZKTA
196,1UFYA,False,0,0,1.0,0.242,1WNAA
197,1K5CA,False,0,0,2.0,0.225,6ENEA
198,3PUCA,False,0,0,1.0,0.235,2ZPMA
199,5DP2A,False,0,0,0.0,0.22899999999999998,4OKIA
200,3AGNA,False,0,0,4.0,0.23199999999999998,1I3UA
201,5F82A,False,0,0,1.0,0.226,6NHUA
202,5JUGA,False,0,0,2.0,0.225,3P0TA
203,2XODA,False,0,0,1.0,0.23800000000000002,1A62A
204,2E4TA,False,0,0,2.0,0.203,2X1LA
205,3KFFA,False,0,0,4.0,0.24,3SAOB
206,6JPTA,False,0,0,2.0,0.239,6Q8UC
207,5NLDA,False,0,0,1.0,0.21600000000000003,4YK2A
208,3E4GA,False,0,0,2.0,0.22899999999999998,2VRIA
209,4R5RA,False,0,0,1.0,0.24100000000000002,1H34A
210,1U2HA,False,0,0,1.0,0.243,3CX5H
211,1G4IA,False,0,0,2.0,0.22399999999999998,6IP9A
212,4KXVA,False,0,0,2.0,0.19699999999999998,6IUMA
213,6MU9A,False,0,0,1.0,0.23,6NHUA
214,5A8CA,False,0,0,2.0,0.24100000000000002,6MNIA
215,1XG0D,False,0,0,0.0,0.22,3KLBA
216,1XG0A,False,0,0,3.0,0.244,1KVEA
217,2BF6A,False,0,0,4.0,0.23600000000000002,7AF2AAA
218,2XFRA,False,0,0,2.0,0.19699999999999998,6AAVA
219,1BYIA,False,0,0,0.0,0.21899999999999997,2CVHA
220,1C75A,False,0,0,1.0,0.23199999999999998,5XM3B
221,4ACJA,False,0,0,2.0,0.21899999999999997,4AGKA
222,6X7JA,False,0,0,1.0,0.228,1G43A
223,5DZEA,False,0,0,0.0,0.231,2UWAA
224,5TIFA,False,0,0,0.0,0.225,4TX1A
225,1F94A,False,0,0,1.0,0.24,1SN4A
226,3EO6A,False,0,0,1.0,0.25,2OPKA
227,1ZUUA,False,0,0,1.0,0.242,1N13A
228,4Q4GX,False,0,0,2.0,0.209,3U7VA
229,7A7YA,False,0,0,0.0,0.239,3R0RA
230,3VIIA,False,0,0,2.0,0.21600000000000003,1XPMA
231,5XQVA,False,0,0,0.0,0.247,6A7KA
232,4OO4A,False,0,0,1.0,0.24100000000000002,2H0DB
233,3GOEA,False,0,0,1.0,0.24600000000000002,6VJGA
234,1XMKA,False,0,0,1.0,0.24100000000000002,5B5IA
235,4MTUA,False,0,0,4.0,0.247,3ZBDA
236,1TG0A,False,0,0,1.0,0.23199999999999998,2ASTC
237,6YP6A,False,0,0,4.0,0.242,7LFBL
238,3WCQA,False,0,0,0.0,0.233,4LTUA
239,1ZLBA,False,0,0,2.0,0.226,2YXMA
240,6FJNA,False,0,0,0.0,0.217,3U0CA
241,3AKSA,False,0,0,0.0,0.248,1HPGA
242,4AWTA,False,0,0,4.0,0.22,4DI9A
243,3V1AA,False,0,0,1.0,0.244,6SIDA
244,2V8TA,False,0,0,4.0,0.21899999999999997,4DI9A
245,4HGUA,False,0,0,1.0,0.22899999999999998,1VQOU
246,3D1PA,False,0,0,4.0,0.237,3Q2EA
247,4BCTA,False,0,0,2.0,0.231,1C1EH
248,5SY4A,False,0,0,4.0,0.242,2UZHC
249,3JU4A,False,0,0,2.0,0.192,6XLRA
250,1GQVA,False,0,0,1.0,0.205,2FJ8A
251,1IXHA,False,0,0,4.0,0.23,4ECFA
252,1V0LA,False,0,0,4.0,0.222,4P98A
253,3PSMA,False,0,0,1.0,0.22699999999999998,5GYYG
254,6Z7IA,False,0,0,1.0,0.23399999999999999,1ES5A
255,6K9JA,False,0,0,1.0,0.23,2RFFA
256,2G58A,False,0,0,2.0,0.231,3IVVA
257,4WPKA,False,0,0,2.0,0.243,4XL5C
258,4A7UA,False,0,0,1.0,0.237,1RFSA
259,2PNEA,False,0,0,0.0,0.218,1XSOA
260,1UNQA,False,0,0,2.0,0.237,3H79A
261,2ZPMA,False,0,0,4.0,0.245,5OC7B
262,1K4IA,False,0,0,0.0,0.221,3K6YA
263,1TQGA,False,0,0,4.0,0.248,5J0IA
264,5SBQA,False,0,0,4.0,0.226,2D16A
265,4IAUA,False,0,0,4.0,0.243,6W5BA
266,3Q46A,False,0,0,3.0,0.22699999999999998,1W2WB
267,2FWHA,False,0,0,1.0,0.24100000000000002,4HR1A
268,5OTNA,False,0,0,1.0,0.24,4N8MA
269,1UG6A,False,0,0,2.0,0.21100000000000002,4JN7A
270,6RK0A,False,0,0,4.0,0.239,7KD8A
271,4AQOA,False,0,0,3.0,0.23800000000000002,1R6JA
272,6RVUA,False,0,0,1.0,0.248,6UAQA
273,3F7LA,False,0,0,1.0,0.23800000000000002,1SQUA
274,6G1IA,False,0,0,4.0,0.21600000000000003,1WX0A
275,7A2WA,False,0,0,1.0,0.21100000000000002,6IWVA
276,4GZNC,False,0,0,1.0,0.221,1WQJI
277,6U66A,False,0,0,0.0,0.22699999999999998,7JREA
278,5II8A,False,0,0,4.0,0.231,4IP8A
279,4RJ2A,False,0,0,0.0,0.22399999999999998,3NGJA
280,7LOGA,False,0,0,0.0,0.242,4J4ZA
281,7B1SA,False,0,0,4.0,0.193,6K5JA
282,7B1SB,False,0,0,4.0,0.228,3A4GA
283,7B1SC,False,0,0,4.0,0.22,4X3LA
284,4NDSA,False,0,0,2.0,0.245,3I71A
285,4X5PA,False,0,0,2.0,0.235,5EHAA
286,5JDKA,False,0,0,2.0,0.237,6IQCA
287,6YK4A,False,0,0,0.0,0.217,3LFTA
288,7K4TA,False,0,0,4.0,0.212,4ECFA
289,2GKGA,False,0,0,1.0,0.24600000000000002,3FF4A
290,2CHHA,False,0,0,3.0,0.247,2W87A
291,7ADRB,False,0,0,2.0,0.215,7ADRA
292,7ADRA,False,0,0,4.0,0.215,7ADRB
293,1JFBA,False,0,0,0.0,0.217,2EJAA
294,7ADRC,False,0,0,4.0,0.24,3EYIA
295,2CWSA,False,0,0,1.0,0.23,2GGVB
296,1EB6A,False,0,0,2.0,0.25,2BV8A
297,3AJ4A,False,0,0,4.0,0.24100000000000002,1UPQA
298,2BV4A,False,0,0,3.0,0.25,5V5HB
299,5TVYA,False,0,0,0.0,0.23800000000000002,4CNLA
300,1O7JA,False,0,0,1.0,0.21899999999999997,6Y88A
301,3FYMA,False,0,0,2.0,0.228,2B9CA
302,1GA6A,False,0,0,4.0,0.242,5FFNA
303,4N1IA,False,0,0,2.0,0.239,5DR5H
304,4BJ0A,False,0,0,1.0,0.237,7BZJA
305,6PWSA,False,0,0,3.0,0.228,3LWZA
306,5R43B,False,0,0,4.0,0.23600000000000002,6H70C
307,5R43C,False,0,0,4.0,0.231,7B5WA
308,1LNIA,False,0,0,1.0,0.239,5DHDA
309,6IGGA,False,0,0,4.0,0.23,2F2EA
310,4ZGFA,False,0,0,2.0,0.245,3AKMA
311,5WS7A,False,0,0,1.0,0.23199999999999998,4P0JA
312,4DPBX,False,0,0,3.0,0.244,4WVRA
313,1GKMA,False,0,0,2.0,0.207,5BWIA
314,2R31A,False,0,0,2.0,0.24100000000000002,6VW8A
315,1HJ8A,False,0,0,4.0,0.21899999999999997,6WZMC
316,5IQNA,False,0,0,2.0,0.24,2W87A
317,2GGCA,False,0,0,0.0,0.214,5LJ8A
318,1TT8A,False,0,0,2.0,0.23,4UQWA
319,5B5HA,False,0,0,2.0,0.221,4OLTA
320,1Q6ZA,False,0,0,4.0,0.222,2PGNA
321,6WJMA,False,0,0,1.0,0.24,5KZJA
322,2RBKA,False,0,0,2.0,0.244,1WR8A
323,6T2LA,False,0,0,0.0,0.24600000000000002,5UICA
324,5IDBA,False,0,0,2.0,0.243,3CF4G
325,2PNDA,False,0,0,1.0,0.242,3F62A
326,4YMYA,False,0,0,0.0,0.226,2Z10A
327,2JHFA,False,0,0,0.0,0.213,5BPKA
328,3NOQA,False,0,0,2.0,0.247,4K2HA
329,6ZATA,False,0,0,2.0,0.20800000000000002,4ZEFA
330,5XBUA,False,0,0,2.0,0.23,3GL3A
331,5CTMA,False,0,0,2.0,0.21600000000000003,4RKEA
332,2OFRX,False,0,0,3.0,0.237,5XI8A
333,3U7QB,False,0,0,2.0,0.20800000000000002,7ADRA
334,3U7QA,False,0,0,4.0,0.204,4WESB
335,5ZX8A,False,0,0,0.0,0.24100000000000002,3CGGA
336,5IVNA,False,0,0,1.0,0.25,4C9RB
337,2QSKA,False,0,0,4.0,0.243,1EZGA
338,4YNHA,False,0,0,1.0,0.239,1MGQA
339,2A6ZA,False,0,0,4.0,0.22399999999999998,5C0CD
340,3VRCA,False,0,0,3.0,0.242,6ZMXA
341,4Q9WA,False,0,0,0.0,0.223,3A8GB
342,2IIMA,False,0,0,1.0,0.21600000000000003,4TPSB
343,3RWNA,False,0,0,4.0,0.23600000000000002,5GY2C
344,1LKKA,False,0,0,1.0,0.23399999999999999,6QCBA
345,5SV5A,False,0,0,3.0,0.25,6W3WA
346,1MN8A,False,0,0,4.0,0.225,2DUYA
347,5E1NA,False,0,0,1.0,0.249,4S0UC
348,6GZ8A,False,0,0,4.0,0.248,2VMHA
349,2I4AA,False,0,0,1.0,0.24,5ICUA
350,3L8WA,False,0,0,4.0,0.21899999999999997,4CLQA
351,2VHAA,False,0,0,0.0,0.223,3TNYA
352,4AXOA,False,0,0,1.0,0.247,5YA6A
353,2X46A,False,0,0,2.0,0.239,7LA8A
354,6FVIA,False,0,0,4.0,0.243,5YYFA
355,3WYQA,False,0,0,0.0,0.24600000000000002,3A5PA
356,2P5KA,False,0,0,0.0,0.25,6SIBA
357,5D66A,False,0,0,1.0,0.228,3FDEA
358,4LN2A,False,0,0,1.0,0.22699999999999998,3FPNB
359,2QXIA,False,0,0,4.0,0.21600000000000003,2JELH
360,6Y0HA,False,0,0,0.0,0.226,3NBCA
361,1NQJB,False,0,0,3.0,0.24100000000000002,1VYFA
362,2CE2X,False,0,0,1.0,0.23800000000000002,2GJ8A
363,3RQ9A,False,0,0,1.0,0.24,2V6YA
364,2H3LA,False,0,0,1.0,0.23399999999999999,2I7FA
365,7K9CA,False,0,0,1.0,0.244,2E1FA
366,1OAIA,False,0,0,1.0,0.242,3CS5A
367,6NFRA,False,0,0,3.0,0.24600000000000002,1SVFA
368,4K8YA,False,0,0,4.0,0.22399999999999998,4LEXH
369,4JP6A,False,0,0,4.0,0.235,6TC2A
370,6I3BA,False,0,0,2.0,0.235,4UJ7A
371,1C7KA,False,0,0,4.0,0.23800000000000002,1QGEE
372,6UKFX,False,0,0,4.0,0.222,1MW7A
373,4X6HA,False,0,0,2.0,0.21600000000000003,1PN9A
374,1ZK4A,False,0,0,0.0,0.228,5FYDA
375,3A4RA,False,0,0,1.0,0.245,6YS4A
376,2QCPX,False,0,0,4.0,0.23800000000000002,6CKPA
377,3SOJA,False,0,0,1.0,0.239,6LF2A
378,4TXRA,False,0,0,4.0,0.24100000000000002,2IG8A
379,4TXRC,False,0,0,1.0,0.25,5HE9E
380,3JYOA,False,0,0,0.0,0.23,3FUTA
381,1Y55X,False,0,0,0.0,0.242,3HCZA
382,3AUBA,False,0,0,1.0,0.226,1KP6A
383,6L8GB,False,0,0,1.0,0.22,7CE5E
384,3BWHA,False,0,0,4.0,0.222,4FBCA
385,3A02A,False,0,0,1.0,0.226,4QY7A
386,2V1MA,False,0,0,1.0,0.23199999999999998,4HDEA
387,3CCDA,False,0,0,1.0,0.231,3NJNA
388,3X1XA,False,0,0,1.0,0.23199999999999998,3O5YA
389,7B5WA,False,0,0,1.0,0.23199999999999998,3FKAA
390,3E7RL,False,0,0,1.0,0.21899999999999997,1MJCA
391,3ZUCA,False,0,0,0.0,0.24,4W68A
392,4YPOA,False,0,0,2.0,0.222,6KUEA
393,3TEUA,False,0,0,1.0,0.25,5AQ0A
394,3ZIYA,False,0,0,2.0,0.215,5EHFA
395,6HN3A,False,0,0,1.0,0.239,2IFAA
396,3SK2A,False,0,0,2.0,0.23,5UMPA
397,7JJAA,False,0,0,2.0,0.225,4CSHA
398,4BPFA,False,0,0,1.0,0.245,6VZDA
399,4ZA9A,False,0,0,2.0,0.207,2YQUA
400,6Z5YA,False,0,0,2.0,0.221,5NZOA
401,7A3MA,False,0,0,1.0,0.223,7BBLA
402,3NBCA,False,0,0,2.0,0.244,4GV8A
403,5E1YA,False,0,0,1.0,0.243,1QC7A
404,6P0ZA,False,0,0,1.0,0.244,2GJ8A
405,5JH8A,False,0,0,2.0,0.23199999999999998,3E59A
406,5OXCA,False,0,0,0.0,0.21600000000000003,1WBFA
407,6Y4EA,False,0,0,1.0,0.228,5V6JA
408,6QAZA,False,0,0,2.0,0.25,3BY6A
409,1QTWA,False,0,0,2.0,0.218,3HN2A
410,1I27A,False,0,0,1.0,0.245,7MBKA
411,1RW1A,False,0,0,4.0,0.22899999999999998,1ZPWX
412,5MDUA,False,0,0,2.0,0.23399999999999999,5IW9A
413,1CC8A,False,0,0,1.0,0.247,6DS6A
414,6I03A,False,0,0,0.0,0.218,6BVCA
415,7A2SA,False,0,0,1.0,0.207,1LJOA
416,5AOTA,False,0,0,1.0,0.22399999999999998,3G5OA
417,3NVSA,False,0,0,2.0,0.22899999999999998,3K96A
418,5YDEA,False,0,0,4.0,0.231,5K8SA
419,7NIYA,False,0,0,4.0,0.213,7BRDA
420,1KQPA,False,0,0,4.0,0.228,3O74A
421,4UHCA,False,0,0,0.0,0.245,4MYDA
422,5M17A,False,0,0,4.0,0.249,5NGWA
423,5M2TA,False,0,0,0.0,0.218,5A8RC
424,3W07A,False,0,0,1.0,0.225,3EWYA
425,4WX4A,False,0,0,4.0,0.214,4LMSB
426,6EF7A,False,0,0,2.0,0.23199999999999998,3RWNA
427,4UYTA,False,0,0,4.0,0.22699999999999998,7REFA
428,3L5LA,False,0,0,4.0,0.22899999999999998,3HDJA
429,1NH0A,False,0,0,0.0,0.242,6WZ3A
430,4UDXX,False,0,0,4.0,0.195,1GNLA
431,4EIEA,False,0,0,1.0,0.23199999999999998,1C52A
432,6GGPA,False,0,0,0.0,0.231,6L33B
433,3B64A,False,0,0,1.0,0.21600000000000003,2P3CA
434,3O1NA,False,0,0,0.0,0.23600000000000002,5SWUA
435,5OAZA,False,0,0,1.0,0.221,2VE8A
436,6Q3PB,False,0,0,0.0,0.25,2EQ9C
437,6Q41A,False,0,0,0.0,0.22399999999999998,2HNUA
438,6Q3PC,False,0,0,0.0,0.226,2HNUA
439,3ROFA,False,0,0,1.0,0.226,4RJ9A
440,1Y93A,False,0,0,2.0,0.23399999999999999,2BMVA
441,1XQOA,False,0,0,4.0,0.22399999999999998,1RVGB
442,5D5YA,False,0,0,1.0,0.222,1OPSA
443,5ONKA,False,0,0,4.0,0.23199999999999998,5BPKC
444,3VZ9B,False,0,0,4.0,0.233,3MN7S
445,3VZ9D,False,0,0,1.0,0.226,2Q8RE
446,6DCMA,False,0,0,1.0,0.228,5GYYG
447,6BQAA,False,0,0,1.0,0.24600000000000002,4GUCA
448,3W9VA,False,0,0,4.0,0.21600000000000003,6NJKA
449,3QZRA,False,0,0,4.0,0.235,4ZSIA
450,6N9HA,False,0,0,1.0,0.248,5DPOA
451,3A72A,False,0,0,2.0,0.22399999999999998,4BF7A
452,2OB3A,False,0,0,0.0,0.22699999999999998,3R4KA
453,4RV5A,False,0,0,2.0,0.233,4EYGA
454,5FBFA,False,0,0,2.0,0.213,6VAPB
455,3FMUA,False,0,0,2.0,0.22,2AA4A
456,5TNVA,False,0,0,0.0,0.244,6WN6A
457,6FM7A,False,0,0,2.0,0.235,6A2FA
458,1OE1A,False,0,0,2.0,0.21899999999999997,1SJDA
459,5IMAA,False,0,0,1.0,0.239,1FHJB
460,2ANXA,False,0,0,0.0,0.228,2IT9B
461,6H5GA,False,0,0,0.0,0.228,5SWUA
462,3I94A,False,0,0,4.0,0.223,5CHNB
463,5AE0A,False,0,0,4.0,0.23,5TKJB
464,2HEUA,False,0,0,4.0,0.222,4RK9A
465,2J9JA,False,0,0,0.0,0.24600000000000002,3WWVA
466,3OV5A,False,0,0,4.0,0.248,5L38A
467,5P9VA,False,0,0,0.0,0.226,1BVYF
468,2NWDX,False,0,0,3.0,0.248,4H11A
469,2PVXA,False,0,0,1.0,0.20800000000000002,2A7TA
