,AC,label-val,cluster,max_ident_other,closest_other
62,seq_63,0,2.0,0.493,seq_1516
63,seq_64,0,3.0,0.47100000000000003,seq_261
64,seq_65,0,4.0,0.488,seq_2889
65,seq_66,0,0.0,0.507,seq_962
66,seq_67,0,1.0,0.507,seq_273
67,seq_68,0,2.0,0.503,seq_2855
68,seq_69,0,3.0,0.64,seq_2590
69,seq_70,0,4.0,0.48100000000000004,seq_1996
70,seq_71,0,0.0,0.49700000000000005,seq_912
71,seq_72,0,1.0,0.489,seq_2249
72,seq_73,0,2.0,0.514,seq_385
73,seq_74,0,3.0,0.49,seq_2187
74,seq_75,0,4.0,0.483,seq_1897
75,seq_76,0,0.0,0.499,seq_2183
76,seq_77,0,1.0,0.575,seq_783
77,seq_78,0,2.0,0.48200000000000004,seq_1269
78,seq_79,0,3.0,0.486,seq_1107
79,seq_80,0,4.0,0.565,seq_1504
80,seq_81,0,0.0,0.489,seq_1703
81,seq_82,0,1.0,0.54,seq_240
82,seq_83,0,2.0,0.486,seq_642
83,seq_84,0,3.0,0.485,seq_2604
84,seq_85,0,4.0,0.54,seq_2211
85,seq_86,0,0.0,0.49700000000000005,seq_360
86,seq_87,0,1.0,0.499,seq_1132
87,seq_88,0,2.0,0.503,seq_1479
88,seq_89,0,3.0,0.475,seq_271
89,seq_90,0,4.0,0.737,seq_2861
90,seq_91,0,0.0,0.6809999999999999,seq_1404
91,seq_92,0,1.0,0.515,seq_664
92,seq_93,0,2.0,0.7,seq_1905
93,seq_94,0,3.0,0.506,seq_1395
94,seq_95,0,4.0,0.516,seq_407
95,seq_96,0,0.0,0.5479999999999999,seq_1864
96,seq_97,0,1.0,0.565,seq_1864
97,seq_98,0,2.0,0.521,seq_1535
98,seq_99,0,3.0,0.542,seq_2366
99,seq_100,0,4.0,0.474,seq_473
100,seq_101,0,0.0,0.7609999999999999,seq_892
101,seq_102,0,1.0,0.486,seq_641
102,seq_103,0,2.0,0.49,seq_2583
103,seq_104,0,3.0,0.5,seq_195
104,seq_105,0,4.0,0.478,seq_234
105,seq_106,0,0.0,0.49700000000000005,seq_2497
106,seq_107,0,1.0,0.49200000000000005,seq_1213
107,seq_108,0,2.0,0.49200000000000005,seq_154
108,seq_109,0,3.0,0.528,seq_2246
109,seq_110,0,4.0,0.547,seq_1741
110,seq_111,0,0.0,0.49,seq_1488
111,seq_112,0,1.0,0.513,seq_914
112,seq_113,0,2.0,0.486,seq_1386
113,seq_114,0,3.0,0.612,seq_202
114,seq_115,0,4.0,0.491,seq_1628
115,seq_116,0,0.0,0.654,seq_2348
116,seq_117,0,1.0,0.504,seq_508
117,seq_118,0,2.0,0.509,seq_2401
118,seq_119,0,3.0,0.467,seq_979
119,seq_120,0,4.0,0.465,seq_674
120,seq_121,0,0.0,0.496,seq_2626
121,seq_122,0,1.0,0.539,seq_1924
122,seq_123,0,2.0,0.546,seq_152
123,seq_124,0,3.0,0.75,seq_2921
124,seq_125,0,4.0,0.525,seq_1138
125,seq_126,0,0.0,0.638,seq_2442
126,seq_127,0,1.0,0.478,seq_2723
127,seq_128,0,2.0,0.545,seq_1580
128,seq_129,0,3.0,0.478,seq_1941
129,seq_130,0,4.0,0.529,seq_928
130,seq_131,0,0.0,0.488,seq_2242
131,seq_132,0,1.0,0.486,seq_1187
132,seq_133,0,2.0,0.537,seq_1891
133,seq_134,0,3.0,0.47700000000000004,seq_975
134,seq_135,0,4.0,0.493,seq_1469
135,seq_136,0,0.0,0.51,seq_437
136,seq_137,0,1.0,0.496,seq_2538
137,seq_138,0,2.0,0.504,seq_2889
138,seq_139,0,3.0,0.569,seq_2374
139,seq_140,0,4.0,0.475,seq_1822
140,seq_141,0,0.0,0.578,seq_723
141,seq_142,0,1.0,0.48,seq_310
142,seq_143,0,2.0,0.473,seq_71
143,seq_144,0,3.0,0.555,seq_2211
144,seq_145,0,4.0,0.515,seq_1210
145,seq_146,0,0.0,0.51,seq_2514
146,seq_147,0,1.0,0.519,seq_2553
147,seq_148,0,2.0,0.48100000000000004,seq_302
148,seq_149,0,3.0,0.493,seq_787
149,seq_150,0,4.0,0.507,seq_209
150,seq_151,0,0.0,0.484,seq_210
151,seq_152,0,1.0,0.546,seq_123
152,seq_153,0,2.0,0.52,seq_1076
153,seq_154,0,3.0,0.49200000000000005,seq_108
154,seq_155,0,4.0,0.519,seq_1609
155,seq_156,0,0.0,0.485,seq_986
156,seq_157,0,1.0,0.478,seq_1214
157,seq_158,0,2.0,0.537,seq_170
158,seq_159,0,3.0,0.545,seq_1225
159,seq_160,0,4.0,0.489,seq_2570
160,seq_161,0,0.0,0.496,seq_397
161,seq_162,0,1.0,0.528,seq_1713
162,seq_163,0,2.0,0.557,seq_1741
163,seq_164,0,3.0,0.494,seq_2034
164,seq_165,0,4.0,0.48,seq_154
165,seq_166,0,0.0,0.493,seq_1573
166,seq_167,0,1.0,0.504,seq_270
167,seq_168,0,2.0,0.5,seq_973
168,seq_169,0,3.0,0.528,seq_60
169,seq_170,0,4.0,0.5660000000000001,seq_1003
170,seq_171,0,0.0,0.517,seq_482
171,seq_172,0,1.0,0.522,seq_648
172,seq_173,0,2.0,0.504,seq_2695
173,seq_174,0,3.0,0.48100000000000004,seq_716
174,seq_175,0,4.0,0.49200000000000005,seq_1663
175,seq_176,0,0.0,0.527,seq_2341
176,seq_177,0,1.0,0.49200000000000005,seq_1459
177,seq_178,0,2.0,0.46299999999999997,seq_1259
178,seq_179,0,3.0,0.516,seq_1256
179,seq_180,0,4.0,0.499,seq_1005
180,seq_181,0,0.0,0.48,seq_577
181,seq_182,0,1.0,0.763,seq_2647
182,seq_183,0,2.0,0.489,seq_574
183,seq_184,0,3.0,0.526,seq_2209
184,seq_185,0,4.0,0.49200000000000005,seq_808
185,seq_186,0,0.0,0.5,seq_2059
186,seq_187,0,1.0,0.526,seq_884
187,seq_188,0,2.0,0.488,seq_2769
188,seq_189,0,3.0,0.491,seq_232
189,seq_190,0,4.0,0.529,seq_1817
190,seq_191,0,0.0,0.49200000000000005,seq_1607
191,seq_192,0,1.0,0.489,seq_1222
192,seq_193,0,2.0,0.7290000000000001,seq_886
193,seq_194,0,3.0,0.478,seq_2059
194,seq_195,0,4.0,0.5,seq_104
195,seq_196,0,0.0,0.503,seq_723
196,seq_197,0,1.0,0.518,seq_1979
197,seq_198,0,2.0,0.455,seq_2825
198,seq_199,0,3.0,0.49,seq_2631
199,seq_200,0,4.0,0.521,seq_1276
200,seq_201,0,0.0,0.51,seq_2713
201,seq_202,0,1.0,0.612,seq_114
202,seq_203,0,2.0,0.5,seq_179
203,seq_204,0,3.0,0.742,seq_285
204,seq_205,0,4.0,0.536,seq_2340
205,seq_206,0,0.0,0.501,seq_1478
206,seq_207,0,1.0,0.5539999999999999,seq_80
207,seq_208,0,2.0,0.517,seq_801
208,seq_209,0,3.0,0.542,seq_2394
209,seq_210,0,4.0,0.501,seq_2738
210,seq_211,0,0.0,0.489,seq_2416
211,seq_212,0,1.0,0.5,seq_1220
212,seq_213,0,2.0,0.484,seq_699
213,seq_214,0,3.0,0.524,seq_1935
214,seq_215,0,4.0,0.47700000000000004,seq_760
215,seq_216,0,0.0,0.504,seq_1096
216,seq_217,0,1.0,0.519,seq_2713
217,seq_218,0,2.0,0.493,seq_1717
218,seq_219,0,3.0,0.499,seq_2145
219,seq_220,0,4.0,0.531,seq_2188
220,seq_221,0,0.0,0.6679999999999999,seq_2741
221,seq_222,0,1.0,0.483,seq_1649
222,seq_223,0,2.0,0.507,seq_2299
223,seq_224,0,3.0,0.507,seq_2702
224,seq_225,0,4.0,0.493,seq_2580
225,seq_226,0,0.0,0.507,seq_112
226,seq_227,0,1.0,0.518,seq_1297
227,seq_228,0,2.0,0.501,seq_2190
228,seq_229,0,3.0,0.51,seq_1770
229,seq_230,0,4.0,0.499,seq_1624
230,seq_231,0,0.0,0.493,seq_849
231,seq_232,0,1.0,0.49200000000000005,seq_1455
232,seq_233,0,2.0,0.524,seq_7
233,seq_234,0,3.0,0.499,seq_271
234,seq_235,0,4.0,0.527,seq_2062
235,seq_236,0,0.0,0.485,seq_1518
236,seq_237,0,1.0,0.49700000000000005,seq_974
237,seq_238,0,2.0,0.529,seq_851
238,seq_239,0,3.0,0.501,seq_1741
239,seq_240,0,4.0,0.5539999999999999,seq_139
240,seq_241,0,0.0,0.493,seq_2541
241,seq_242,0,1.0,0.48200000000000004,seq_897
242,seq_243,0,2.0,0.5,seq_1038
243,seq_244,0,3.0,0.49,seq_2645
244,seq_245,0,4.0,0.514,seq_606
245,seq_246,0,0.0,0.49,seq_40
246,seq_247,0,1.0,0.5,seq_783
247,seq_248,0,2.0,0.49,seq_1579
248,seq_249,0,3.0,0.521,seq_1551
249,seq_250,0,4.0,0.48100000000000004,seq_8
250,seq_251,0,0.0,0.499,seq_1885
251,seq_252,0,1.0,0.5379999999999999,seq_2528
252,seq_253,0,2.0,0.489,seq_1519
253,seq_254,0,3.0,0.588,seq_1970
254,seq_255,0,4.0,0.49700000000000005,seq_2720
255,seq_256,0,0.0,0.504,seq_2047
256,seq_257,0,1.0,0.51,seq_1539
257,seq_258,0,2.0,0.485,seq_1907
258,seq_259,0,3.0,0.503,seq_934
259,seq_260,0,4.0,0.486,seq_2093
260,seq_261,0,0.0,0.493,seq_2908
261,seq_262,0,1.0,0.51,seq_2517
262,seq_263,0,2.0,0.52,seq_2446
263,seq_264,0,3.0,0.486,seq_1477
264,seq_265,0,4.0,0.545,seq_852
265,seq_266,0,0.0,0.494,seq_272
266,seq_267,0,1.0,0.513,seq_469
267,seq_268,0,2.0,0.527,seq_2614
268,seq_269,0,3.0,0.52,seq_2417
269,seq_270,0,4.0,0.504,seq_167
270,seq_271,0,0.0,0.499,seq_234
271,seq_272,0,1.0,0.511,seq_298
272,seq_273,0,2.0,0.517,seq_1872
273,seq_274,0,3.0,0.5,seq_153
274,seq_275,0,4.0,0.522,seq_1370
275,seq_276,0,0.0,0.48200000000000004,seq_2416
276,seq_277,0,1.0,0.504,seq_2683
277,seq_278,0,2.0,0.486,seq_1959
278,seq_279,0,3.0,0.508,seq_1586
279,seq_280,0,4.0,0.496,seq_328
280,seq_281,0,0.0,0.5,seq_2541
281,seq_282,0,1.0,0.522,seq_2523
282,seq_283,0,2.0,0.51,seq_465
283,seq_284,0,3.0,0.6920000000000001,seq_2590
284,seq_285,0,4.0,0.753,seq_1140
285,seq_286,0,0.0,0.504,seq_1379
286,seq_287,0,1.0,0.521,seq_803
287,seq_288,0,2.0,0.535,seq_941
288,seq_289,0,3.0,0.503,seq_1597
289,seq_290,0,4.0,0.523,seq_2655
290,seq_291,0,0.0,0.489,seq_2176
291,seq_292,0,1.0,0.486,seq_701
292,seq_293,0,2.0,0.486,seq_680
293,seq_294,0,3.0,0.529,seq_723
294,seq_295,0,4.0,0.485,seq_23
295,seq_296,0,0.0,0.5,seq_282
296,seq_297,0,1.0,0.49700000000000005,seq_370
297,seq_298,0,2.0,0.511,seq_272
298,seq_299,0,3.0,0.726,seq_748
299,seq_300,0,4.0,0.514,seq_1231
300,seq_301,0,0.0,0.507,seq_2226
301,seq_302,0,1.0,0.507,seq_985
302,seq_303,0,2.0,0.499,seq_1189
303,seq_304,0,3.0,0.522,seq_764
304,seq_305,0,4.0,0.545,seq_2062
305,seq_306,0,0.0,0.49,seq_1064
306,seq_307,0,1.0,0.491,seq_266
307,seq_308,0,2.0,0.485,seq_1228
308,seq_309,0,3.0,0.512,seq_2742
309,seq_310,0,4.0,0.506,seq_1784
310,seq_311,0,0.0,0.518,seq_836
311,seq_312,0,1.0,0.49,seq_484
312,seq_313,0,2.0,0.524,seq_1572
313,seq_314,0,3.0,0.511,seq_1870
314,seq_315,0,4.0,0.494,seq_937
315,seq_316,0,0.0,0.475,seq_1705
316,seq_317,0,1.0,0.49,seq_1468
317,seq_318,0,2.0,0.519,seq_2081
318,seq_319,0,3.0,0.49200000000000005,seq_230
319,seq_320,0,4.0,0.49200000000000005,seq_553
320,seq_321,0,0.0,0.494,seq_2197
321,seq_322,0,1.0,0.485,seq_691
322,seq_323,0,2.0,0.525,seq_2748
323,seq_324,0,3.0,0.495,seq_2906
324,seq_325,0,4.0,0.49700000000000005,seq_478
325,seq_326,0,0.0,0.514,seq_2022
326,seq_327,0,1.0,0.493,seq_1082
327,seq_328,0,2.0,0.496,seq_280
328,seq_329,0,3.0,0.479,seq_1646
329,seq_330,0,4.0,0.499,seq_1666
330,seq_331,0,0.0,0.523,seq_1637
331,seq_332,0,1.0,0.49200000000000005,seq_431
332,seq_333,0,2.0,0.48200000000000004,seq_2673
333,seq_334,0,3.0,0.485,seq_1561
334,seq_335,0,4.0,0.49200000000000005,seq_1192
335,seq_336,0,0.0,0.491,seq_1406
336,seq_337,0,1.0,0.49200000000000005,seq_611
337,seq_338,0,2.0,0.49700000000000005,seq_375
338,seq_339,0,3.0,0.493,seq_2039
339,seq_340,0,4.0,0.517,seq_82
340,seq_341,0,0.0,0.486,seq_1404
341,seq_342,0,1.0,0.479,seq_2483
342,seq_343,0,2.0,0.491,seq_445
343,seq_344,0,3.0,0.486,seq_2302
344,seq_345,0,4.0,0.479,seq_2572
345,seq_346,0,0.0,0.569,seq_2351
346,seq_347,0,1.0,0.514,seq_2655
347,seq_348,0,2.0,0.5,seq_311
348,seq_349,0,3.0,0.6759999999999999,seq_1464
349,seq_350,0,4.0,0.529,seq_2318
350,seq_351,0,0.0,0.495,seq_834
351,seq_352,0,1.0,0.48100000000000004,seq_1994
352,seq_353,0,2.0,0.51,seq_2663
353,seq_354,0,3.0,0.49,seq_874
354,seq_355,0,4.0,0.551,seq_2622
355,seq_356,0,0.0,0.47200000000000003,seq_103
356,seq_357,0,1.0,0.524,seq_840
357,seq_358,0,2.0,0.512,seq_1872
358,seq_359,0,3.0,0.48,seq_1147
359,seq_360,0,4.0,0.514,seq_2442
360,seq_361,0,0.0,0.48700000000000004,seq_1959
361,seq_362,0,1.0,0.534,seq_2137
362,seq_363,0,2.0,0.508,seq_1163
363,seq_364,0,3.0,0.484,seq_2007
364,seq_365,0,4.0,0.536,seq_1504
365,seq_366,0,0.0,0.478,seq_1974
366,seq_367,0,1.0,0.49,seq_1103
367,seq_368,0,2.0,0.517,seq_2714
368,seq_369,0,3.0,0.5,seq_2571
369,seq_370,0,4.0,0.49700000000000005,seq_297
370,seq_371,0,0.0,0.475,seq_2496
371,seq_372,0,1.0,0.503,seq_144
372,seq_373,0,2.0,0.49,seq_1982
373,seq_374,0,3.0,0.495,seq_2112
374,seq_375,0,4.0,0.49700000000000005,seq_338
375,seq_376,0,0.0,0.507,seq_22
376,seq_377,0,1.0,0.7040000000000001,seq_797
377,seq_378,0,2.0,0.531,seq_2156
378,seq_379,0,3.0,0.518,seq_1586
379,seq_380,0,4.0,0.484,seq_2595
380,seq_381,0,0.0,0.51,seq_1909
381,seq_382,0,1.0,0.485,seq_2492
382,seq_383,0,2.0,0.48100000000000004,seq_1235
383,seq_384,0,3.0,0.47600000000000003,seq_727
384,seq_385,0,4.0,0.561,seq_648
385,seq_386,0,0.0,0.5660000000000001,seq_1504
386,seq_387,0,1.0,0.737,seq_2348
387,seq_388,0,2.0,0.478,seq_2920
388,seq_389,0,3.0,0.485,seq_1916
389,seq_390,0,4.0,0.488,seq_873
390,seq_391,0,0.0,0.522,seq_543
391,seq_392,0,1.0,0.47200000000000003,seq_1509
392,seq_393,0,2.0,0.503,seq_466
393,seq_394,0,3.0,0.504,seq_272
394,seq_395,0,4.0,0.485,seq_2028
395,seq_396,0,0.0,0.515,seq_2586
396,seq_397,0,1.0,0.496,seq_161
397,seq_398,0,2.0,0.49700000000000005,seq_1383
398,seq_399,0,3.0,0.48100000000000004,seq_1793
399,seq_400,0,4.0,0.489,seq_343
400,seq_401,0,0.0,0.48100000000000004,seq_293
401,seq_402,0,1.0,0.496,seq_1956
402,seq_403,0,2.0,0.473,seq_92
403,seq_404,0,3.0,0.49700000000000005,seq_122
404,seq_405,0,4.0,0.513,seq_2355
405,seq_406,0,0.0,0.518,seq_442
406,seq_407,0,1.0,0.55,seq_1152
407,seq_408,0,2.0,0.47700000000000004,seq_2595
408,seq_409,0,3.0,0.489,seq_1646
409,seq_410,0,4.0,0.485,seq_646
410,seq_411,0,0.0,0.489,seq_1652
411,seq_412,0,1.0,0.508,seq_772
412,seq_413,0,2.0,0.485,seq_481
413,seq_414,0,3.0,0.479,seq_2202
414,seq_415,0,4.0,0.47200000000000003,seq_2136
415,seq_416,0,0.0,0.514,seq_644
416,seq_417,0,1.0,0.521,seq_1679
417,seq_418,0,2.0,0.528,seq_1587
418,seq_419,0,3.0,0.478,seq_1269
419,seq_420,0,4.0,0.499,seq_2560
420,seq_421,0,0.0,0.521,seq_854
421,seq_422,0,1.0,0.518,seq_783
422,seq_423,0,2.0,0.493,seq_889
423,seq_424,0,3.0,0.496,seq_1217
424,seq_425,0,4.0,0.503,seq_2833
425,seq_426,0,0.0,0.523,seq_2656
426,seq_427,0,1.0,0.528,seq_1294
427,seq_428,0,2.0,0.486,seq_911
428,seq_429,0,3.0,0.489,seq_1320
429,seq_430,0,4.0,0.47600000000000003,seq_397
430,seq_431,0,0.0,0.485,seq_332
431,seq_432,0,1.0,0.47600000000000003,seq_2232
432,seq_433,0,2.0,0.48,seq_2516
433,seq_434,0,3.0,0.493,seq_697
434,seq_435,0,4.0,0.67,seq_523
435,seq_436,0,0.0,0.51,seq_2669
436,seq_437,0,1.0,0.5329999999999999,seq_80
437,seq_438,0,2.0,0.49700000000000005,seq_1215
438,seq_439,0,3.0,0.473,seq_2506
439,seq_440,0,4.0,0.508,seq_1929
440,seq_441,0,0.0,0.49,seq_1517
441,seq_442,0,1.0,0.547,seq_2250
442,seq_443,0,2.0,0.489,seq_92
443,seq_444,0,3.0,0.496,seq_761
444,seq_445,0,4.0,0.49200000000000005,seq_87
445,seq_446,0,0.0,0.573,seq_578
446,seq_447,0,1.0,0.49200000000000005,seq_2265
447,seq_448,0,2.0,0.48200000000000004,seq_805
448,seq_449,0,3.0,0.523,seq_2486
449,seq_450,0,4.0,0.496,seq_48
450,seq_451,0,0.0,0.488,seq_1900
451,seq_452,0,1.0,0.5489999999999999,seq_2542
452,seq_453,0,2.0,0.56,seq_1572
453,seq_454,0,3.0,0.46799999999999997,seq_2267
454,seq_455,0,4.0,0.48100000000000004,seq_2412
455,seq_456,0,0.0,0.494,seq_937
456,seq_457,0,1.0,0.519,seq_2160
457,seq_458,0,2.0,0.504,seq_2133
458,seq_459,0,3.0,0.48200000000000004,seq_192
459,seq_460,0,4.0,0.488,seq_716
460,seq_461,0,0.0,0.504,seq_872
461,seq_462,0,1.0,0.5329999999999999,seq_2513
462,seq_463,0,2.0,0.68,seq_2761
463,seq_464,0,3.0,0.49200000000000005,seq_2239
464,seq_465,0,4.0,0.51,seq_283
465,seq_466,0,0.0,0.517,seq_697
466,seq_467,0,1.0,0.521,seq_2307
467,seq_468,0,2.0,0.49,seq_2573
468,seq_469,0,3.0,0.529,seq_2501
469,seq_470,0,4.0,0.495,seq_104
470,seq_471,0,0.0,0.47700000000000004,seq_2444
471,seq_472,0,1.0,0.501,seq_968
472,seq_473,0,2.0,0.493,seq_1433
473,seq_474,0,3.0,0.515,seq_1365
474,seq_475,0,4.0,0.47600000000000003,seq_557
475,seq_476,0,0.0,0.49700000000000005,seq_939
476,seq_477,0,1.0,0.51,seq_608
477,seq_478,0,2.0,0.511,seq_2205
478,seq_479,0,3.0,0.49200000000000005,seq_1811
479,seq_480,0,4.0,0.503,seq_1062
480,seq_481,0,0.0,0.493,seq_1774
481,seq_482,0,1.0,0.527,seq_1474
482,seq_483,0,2.0,0.488,seq_2929
483,seq_484,0,3.0,0.488,seq_312
484,seq_485,0,4.0,0.511,seq_1316
485,seq_486,0,0.0,0.512,seq_1609
486,seq_487,0,1.0,0.551,seq_1504
487,seq_488,0,2.0,0.479,seq_1777
488,seq_489,0,3.0,0.499,seq_718
489,seq_490,0,4.0,0.541,seq_1138
490,seq_491,0,0.0,0.49700000000000005,seq_2622
491,seq_492,0,1.0,0.48,seq_659
492,seq_493,0,2.0,0.49,seq_1661
493,seq_494,0,3.0,0.499,seq_1665
494,seq_495,0,4.0,0.52,seq_893
495,seq_496,0,0.0,0.48,seq_1537
496,seq_497,0,1.0,0.48,seq_1190
497,seq_498,0,2.0,0.49,seq_1857
498,seq_499,0,3.0,0.49,seq_1350
499,seq_500,0,4.0,0.585,seq_1390
500,seq_501,0,0.0,0.488,seq_847
501,seq_502,0,1.0,0.48,seq_2064
502,seq_503,0,2.0,0.511,seq_1160
503,seq_504,0,3.0,0.486,seq_1577
504,seq_505,0,4.0,0.5,seq_991
505,seq_506,0,0.0,0.562,seq_758
506,seq_507,0,1.0,0.5379999999999999,seq_884
507,seq_508,0,2.0,0.508,seq_2586
508,seq_509,0,3.0,0.48100000000000004,seq_2650
509,seq_510,0,4.0,0.47,seq_1465
510,seq_511,0,0.0,0.48100000000000004,seq_1854
511,seq_512,0,1.0,0.473,seq_2408
512,seq_513,0,2.0,0.49200000000000005,seq_2726
513,seq_514,0,3.0,0.515,seq_1718
514,seq_515,0,4.0,0.509,seq_1679
515,seq_516,0,0.0,0.469,seq_1654
516,seq_517,0,1.0,0.49700000000000005,seq_603
517,seq_518,0,2.0,0.512,seq_845
518,seq_519,0,3.0,0.49,seq_265
519,seq_520,0,4.0,0.5429999999999999,seq_1549
520,seq_521,0,0.0,0.48200000000000004,seq_1482
521,seq_522,0,1.0,0.48100000000000004,seq_193
522,seq_523,0,2.0,0.7290000000000001,seq_2249
523,seq_524,0,3.0,0.479,seq_1885
524,seq_525,0,4.0,0.48,seq_79
525,seq_526,0,0.0,0.473,seq_2601
526,seq_527,0,1.0,0.48700000000000004,seq_2095
527,seq_528,0,2.0,0.48200000000000004,seq_1586
528,seq_529,0,3.0,0.517,seq_723
529,seq_530,0,4.0,0.531,seq_1577
530,seq_531,0,0.0,0.508,seq_2358
531,seq_532,0,1.0,0.48200000000000004,seq_2747
532,seq_533,0,2.0,0.494,seq_1331
533,seq_534,0,3.0,0.742,seq_2861
534,seq_535,0,4.0,0.48100000000000004,seq_1616
535,seq_536,0,0.0,0.473,seq_1066
536,seq_537,0,1.0,0.48,seq_256
537,seq_538,0,2.0,0.53,seq_2748
538,seq_539,0,3.0,0.489,seq_2760
539,seq_540,0,4.0,0.515,seq_2240
540,seq_541,0,0.0,0.474,seq_1823
541,seq_542,0,1.0,0.5589999999999999,seq_2493
542,seq_543,0,2.0,0.522,seq_391
543,seq_544,0,3.0,0.484,seq_919
544,seq_545,0,4.0,0.506,seq_1132
545,seq_546,0,0.0,0.526,seq_1864
546,seq_547,0,1.0,0.519,seq_2554
547,seq_548,0,2.0,0.505,seq_45
548,seq_549,0,3.0,0.5579999999999999,seq_2250
549,seq_550,0,4.0,0.46399999999999997,seq_388
550,seq_551,0,0.0,0.488,seq_1041
551,seq_552,0,1.0,0.483,seq_2625
552,seq_553,0,2.0,0.49200000000000005,seq_320
553,seq_554,0,3.0,0.47,seq_1702
554,seq_555,0,4.0,0.49,seq_2083
555,seq_556,0,0.0,0.539,seq_872
556,seq_557,0,1.0,0.483,seq_2080
557,seq_558,0,2.0,0.5,seq_1334
558,seq_559,0,3.0,0.5,seq_2446
559,seq_560,0,4.0,0.499,seq_1418
560,seq_561,0,0.0,0.507,seq_1376
561,seq_562,0,1.0,0.525,seq_1004
562,seq_563,0,2.0,0.504,seq_1115
563,seq_564,0,3.0,0.493,seq_1454
564,seq_565,0,4.0,0.496,seq_932
565,seq_566,0,0.0,0.46799999999999997,seq_2631
566,seq_567,0,1.0,0.495,seq_326
567,seq_568,0,2.0,0.521,seq_1255
568,seq_569,0,3.0,0.598,seq_1467
569,seq_570,0,4.0,0.499,seq_1662
570,seq_571,0,0.0,0.551,seq_953
571,seq_572,0,1.0,0.51,seq_1238
572,seq_573,0,2.0,0.479,seq_2895
573,seq_574,0,3.0,0.489,seq_183
574,seq_575,0,4.0,0.501,seq_1163
575,seq_576,0,0.0,0.496,seq_2327
576,seq_577,0,1.0,0.526,seq_1859
577,seq_578,0,2.0,0.573,seq_446
578,seq_579,0,3.0,0.507,seq_845
579,seq_580,0,4.0,0.495,seq_1544
580,seq_581,0,0.0,0.499,seq_2694
581,seq_582,0,1.0,0.48100000000000004,seq_2768
582,seq_583,0,2.0,0.505,seq_1056
583,seq_584,0,3.0,0.496,seq_2908
584,seq_585,0,4.0,0.494,seq_2520
585,seq_586,0,0.0,0.47100000000000003,seq_2018
586,seq_587,0,1.0,0.517,seq_746
587,seq_588,0,2.0,0.6920000000000001,seq_2633
588,seq_589,0,3.0,0.493,seq_2885
589,seq_590,0,4.0,0.503,seq_1747
590,seq_591,0,0.0,0.745,seq_2338
591,seq_592,0,1.0,0.633,seq_1009
