,AC,priority,label-val,between_connectivity,cluster,max_ident_other,closest_other
80,P83636,False,1,0,2.0,0.24100000000000002,P86471
81,P83084,False,1,0,0.0,0.248,L0P323
82,P21844,False,1,0,4.0,0.21899999999999997,Q8CIT9
83,Q9QZS0,False,1,0,1.0,0.24,Q8I0L5
84,A6H584,False,1,0,2.0,0.252,P07480
85,P02748,False,1,0,2.0,0.24600000000000002,Q95P08
86,Q9UNA0,False,1,0,2.0,0.259,Q8NJP6
87,Q76LX8,False,1,0,2.0,0.24,Q8R1L8
88,Q769J6,False,1,0,2.0,0.233,Q86AV4
89,Q8NJP6,False,1,0,1.0,0.271,Q07488
90,O59893,False,1,0,2.0,0.256,Q8R0A6
91,B3VSG7,False,1,0,4.0,0.25,Q8TG42
92,B8YG19,False,1,0,4.0,0.242,P62937
93,Q9HEZ1,False,1,0,0.0,0.254,Q5A343
94,O00744,False,1,0,1.0,0.23399999999999999,Q8MVA6
95,P56703,False,1,0,1.0,0.22,A6MFK5
96,P49338,False,1,0,1.0,0.242,Q75R32
97,Q3UTY6,False,1,0,2.0,0.244,Q9D7Q1
98,P09615,False,1,0,1.0,0.233,P08962
99,Q14508,False,1,0,2.0,0.24600000000000002,P84808
100,P41047,False,1,0,0.0,0.265,Q9P232
101,Q9BEA8,False,1,0,0.0,0.254,P50591
102,Q8BZH1,False,1,0,2.0,0.23800000000000002,P00488
103,P13726,False,1,0,0.0,0.24600000000000002,Q9WUC3
104,P01033,False,1,0,2.0,0.24100000000000002,P0DP60
105,Q7YRQ8,False,1,0,3.0,0.285,H2A0P0
106,Q8GTB6,False,1,0,0.0,0.242,D4B1Z7
107,Q7TQN3,False,1,0,2.0,0.267,P54197
108,Q9VH14,False,1,0,2.0,0.243,Q53B57
109,Q9GZM7,False,1,0,2.0,0.254,P83948
110,O57382,False,1,0,0.0,0.22399999999999998,P83370
111,Q9UPZ6,False,1,0,1.0,0.226,Q39099
112,Q9H1J5,False,1,0,1.0,0.228,Q9W3W5
113,P30120,False,1,0,2.0,0.24600000000000002,P01492
114,P09544,False,1,0,1.0,0.24,Q84J95
115,D4AUF1,False,1,0,1.0,0.235,Q9GKK3
116,Q5S248,False,1,0,4.0,0.23800000000000002,D4AVI0
117,Q9U7D3,False,1,0,1.0,0.22,O70513
118,W3VKA4,False,1,0,3.0,0.248,Q8J1Y4
119,F4K5W8,False,1,0,0.0,0.218,Q9JHI0
120,P37840,False,1,0,1.0,0.242,Q7Z1Y7
121,Q9P8V9,False,1,0,4.0,0.24,M5AXY1
122,D4B1N9,False,1,0,2.0,0.24600000000000002,Q2PGY1
123,Q08380,False,1,0,0.0,0.25,Q00898
124,Q99041,False,1,0,2.0,0.248,P00488
125,P12032,False,1,0,2.0,0.268,Q12891
126,P35624,False,1,0,2.0,0.244,Q072L5
127,Q9UJW2,False,1,0,2.0,0.24600000000000002,P86728
128,Q9DER7,False,1,0,0.0,0.223,Q61468
129,O15393,False,1,0,4.0,0.23,F5CPD8
130,P0C7W2,False,1,0,1.0,0.233,Q8NKB6
131,Q27084,False,1,0,2.0,0.214,P86964
132,Q22328,False,1,0,2.0,0.23,D4B3C8
133,A1EC31,False,1,0,1.0,0.248,Q07990
134,Q27394,False,1,0,2.0,0.226,P48827
135,P18424,False,1,0,0.0,0.265,Q9YGJ8
136,Q02763,False,1,0,2.0,0.225,P50390
137,P20414,False,1,0,2.0,0.254,P53301
138,Q9VBV3,False,1,0,2.0,0.243,P85259
139,Q2PGY1,False,1,0,4.0,0.25,Q2UUZ1
140,Q9Y4K0,False,1,0,1.0,0.24600000000000002,Q9Y0X6
141,P04916,False,1,0,2.0,0.23199999999999998,Q95333
142,Q9VV36,False,1,0,0.0,0.254,Q8NK90
143,P42854,False,1,0,2.0,0.233,Q684R7
144,Q91053,False,1,0,4.0,0.262,G4NK46
145,Q8R2Z5,False,1,0,0.0,0.25,Q8BWU1
146,B1A4F7,False,1,0,1.0,0.252,Q2UH35
147,Q8VHI5,False,1,0,0.0,0.228,Q5AMT2
148,P02774,False,1,0,2.0,0.233,Q8BVZ5
149,B6EY09,False,1,0,0.0,0.259,P08571
150,Q4P902,False,1,0,0.0,0.239,P86728
151,P93349,False,1,0,0.0,0.231,B8XGR5
152,I1S2K3,False,1,0,4.0,0.23800000000000002,Q8MU95
153,W0HFK8,False,1,0,0.0,0.24100000000000002,Q1JPW9
154,Q6UX27,False,1,0,2.0,0.221,P24807
155,Q91516,False,1,0,4.0,0.23600000000000002,P86734
156,Q39099,False,1,0,0.0,0.226,Q9UPZ6
157,Q2PGV8,False,1,0,0.0,0.239,P46587
158,B5A7N4,False,1,0,4.0,0.242,D4B0F8
159,A8TGA1,False,1,0,1.0,0.271,Q5AHE8
160,Q5BKQ4,False,1,0,1.0,0.242,P48284
161,B5DF27,False,1,0,1.0,0.225,Q19791
162,Q9XSC9,False,1,0,2.0,0.23800000000000002,Q7T3L1
163,Q8SPJ0,False,1,0,0.0,0.23600000000000002,A6MFK7
164,P20062,False,1,0,2.0,0.243,Q06890
165,Q2ULM2,False,1,0,1.0,0.243,Q5AMF7
166,Q670P5,False,1,0,1.0,0.22899999999999998,A2CKF6
167,Q6T6C1,False,1,0,0.0,0.254,Q9NP95
168,D4B528,False,1,0,2.0,0.237,P11597
169,Q28388,False,1,0,0.0,0.243,P41222
170,G5EGH7,False,1,0,1.0,0.24600000000000002,P86959
171,Q6XZB0,False,1,0,0.0,0.239,Q8I6K1
172,Q8NHL6,False,1,0,1.0,0.244,Q8BV57
173,P06858,False,1,0,2.0,0.21,Q9Y6Y9
174,P53761,False,1,0,0.0,0.233,P01344
175,Q9P4E8,False,1,0,4.0,0.24100000000000002,P61365
176,O94091,False,1,0,4.0,0.268,Q8TGE1
177,O95970,False,1,0,0.0,0.233,Q8MU95
178,Q03626,False,1,0,1.0,0.21899999999999997,Q9SJ81
179,A2AJB7,False,1,0,2.0,0.258,O60462
180,Q3YBN2,False,1,0,0.0,0.235,A0A1D5PUP4
181,P80607,False,1,0,2.0,0.254,P10252
182,O04300,False,1,0,2.0,0.254,P10252
183,P98137,False,1,0,1.0,0.24600000000000002,G0RUP7
184,Q9FUJ3,False,1,0,0.0,0.21899999999999997,D4B3C8
185,P19438,False,1,0,0.0,0.24,Q61468
186,P06744,False,1,0,2.0,0.23399999999999999,Q5A8I6
187,Q8T115,False,1,0,4.0,0.242,O43405
188,D4ATA2,False,1,0,0.0,0.22399999999999998,Q9Z175
189,Q63041,False,1,0,1.0,0.225,P27005
190,Q8IFJ8,False,1,0,4.0,0.231,M5AXY1
191,Q5A7R7,False,1,0,1.0,0.27399999999999997,H2A0K8
192,Q7Z1K3,False,1,0,2.0,0.27,Q9T039
193,Q01117,False,1,0,0.0,0.261,O13692
194,Q8NK92,False,1,0,3.0,0.256,O04529
195,P07355,False,1,0,1.0,0.231,D4AK94
196,P55083,False,1,0,1.0,0.233,D4AVJ0
197,Q6Q788,False,1,0,2.0,0.273,Q8BJ66
198,Q06601,False,1,0,2.0,0.281,B3A0R8
199,P35581,False,1,0,2.0,0.281,B3A0R8
200,B1P0S1,False,1,0,0.0,0.321,Q5A6M0
201,P02652,False,1,0,1.0,0.268,P60985
202,P31696,False,1,0,1.0,0.235,O00182
203,P04083,False,1,0,1.0,0.25,A1IKL2
204,H2A0M3,False,1,0,0.0,0.23,Q32LB5
205,P0DN29,False,1,0,2.0,0.24600000000000002,P35763
206,A8K2U0,False,1,0,1.0,0.23800000000000002,P84688
207,Q95P07,False,1,0,4.0,0.22,D4B0F8
208,Q9P8P3,False,1,0,1.0,0.275,O80517
209,P07987,False,1,0,4.0,0.282,Q9R0R1
210,Q09101,False,1,0,0.0,0.23399999999999999,Q8WUM4
211,D4ATS1,False,1,0,1.0,0.235,Q9V3D4
212,Q06ZW0,False,1,0,3.0,0.233,Q9IBG7
213,P62694,False,1,0,1.0,0.27,Q99PI8
214,P01023,False,1,0,1.0,0.231,P22079
215,D4AV98,False,1,0,2.0,0.244,Q04951
216,G4MMH2,False,1,0,4.0,0.33,Q5A6M0
217,F8J2D7,False,1,0,3.0,0.254,P05160
218,Q9C9H5,False,1,0,0.0,0.237,P34884
219,B3A0Q2,False,1,0,4.0,0.3,Q93V72
220,P31398,False,1,0,0.0,0.257,Q6WRI0
221,Q75VN4,False,1,0,2.0,0.225,O43157
222,D4B0N9,False,1,0,4.0,0.24600000000000002,Q8CC36
223,D4AWM9,False,1,0,0.0,0.25,D4B2Q8
224,P28240,False,1,0,1.0,0.24,D2KX90
225,Q7SDR1,False,1,0,2.0,0.272,Q66NB7
226,Q8VIM0,False,1,0,4.0,0.237,Q9H3R2
227,D4AK18,False,1,0,0.0,0.228,P0CY27
228,D4B0M5,False,1,0,1.0,0.244,P79085
229,P30292,False,1,0,0.0,0.254,Q8J0I9
230,P19269,False,1,0,0.0,0.287,O94549
231,Q07936,False,1,0,1.0,0.23199999999999998,A0A219CMY0
232,O60218,False,1,0,2.0,0.21100000000000002,O35568
233,P09230,False,1,0,2.0,0.265,A1CD22
234,P55869,False,1,0,4.0,0.248,Q64610
235,Q8RX86,False,1,0,0.0,0.26899999999999996,Q8BVZ5
236,Q9FZA2,False,1,0,2.0,0.24600000000000002,Q8WWQ2
237,Q12904,False,1,0,0.0,0.262,Q4VP10
238,D4ALV6,False,1,0,2.0,0.237,P01492
239,B6KAM0,False,1,0,4.0,0.22,Q28193
240,Q9Y653,False,1,0,2.0,0.23600000000000002,Q28193
241,P31230,False,1,0,0.0,0.259,A8MRC6
242,Q9D3J8,False,1,0,4.0,0.243,P62694
243,Q6UXH0,False,1,0,0.0,0.243,Q14393
244,Q15848,False,1,0,2.0,0.23800000000000002,O60020
245,Q3T478,False,1,0,4.0,0.228,Q6UXB3
246,A1IKL2,False,1,0,0.0,0.25,P04083
247,Q68GV9,False,1,0,2.0,0.259,A2QBQ3
248,D4ARV2,False,1,0,4.0,0.244,D4AUH6
249,Q90WJ8,False,1,0,2.0,0.243,Q59DY5
250,Q9R182,False,1,0,1.0,0.243,Q80WD1
251,P28039,False,1,0,2.0,0.24,Q9VZH2
252,P84715,False,1,0,0.0,0.26899999999999996,C6EVG7
253,O74288,False,1,0,4.0,0.222,Q769J6
254,Q8R1L8,False,1,0,0.0,0.24,Q76LX8
255,Q8N302,False,1,0,4.0,0.248,Q02246
256,Q13790,False,1,0,4.0,0.24100000000000002,A2BDG0
257,P79085,False,1,0,4.0,0.255,G0Y276
258,P10107,False,1,0,1.0,0.244,P31151
259,A1YV58,False,1,0,4.0,0.22,Q9GZM7
260,Q5T601,False,1,0,0.0,0.225,Q9JJZ5
261,Q9I925,False,1,0,4.0,0.244,Q8N6G6
262,Q8I948,False,1,0,0.0,0.25,Q07092
263,O04496,False,1,0,2.0,0.27899999999999997,Q9LEW3
264,D4B0X3,False,1,0,2.0,0.239,P85254
265,Q9I928,False,1,0,4.0,0.23800000000000002,Q90VW1
266,Q9STX1,False,1,0,2.0,0.22699999999999998,Q9SJ24
267,Q9NZK5,False,1,0,2.0,0.23,Q4VBE4
268,Q60994,False,1,0,2.0,0.23,Q8WSR7
269,Q9VLJ6,False,1,0,4.0,0.222,P12019
270,Q640N1,False,1,0,2.0,0.24100000000000002,Q7Z4R8
271,Q8NK90,False,1,0,4.0,0.271,Q4X084
272,U6A629,False,1,0,4.0,0.25,Q6UWN5
273,Q13443,False,1,0,2.0,0.233,P52794
274,O13716,False,1,0,1.0,0.243,O82081
275,D4AS41,False,1,0,2.0,0.23,Q58T60
276,D4AK94,False,1,0,4.0,0.257,P25380
277,D4AMT2,False,1,0,4.0,0.213,Q5RE54
278,H2A0M0,False,1,0,2.0,0.223,Q9LEW3
279,Q07092,False,1,0,4.0,0.267,P10165
280,P39060,False,1,0,4.0,0.233,P01142
281,Q9Y6Z7,False,1,0,2.0,0.243,Q59DY5
282,Q96P44,False,1,0,4.0,0.325,P04280
283,P46379,False,1,0,0.0,0.23399999999999999,Q5A8I6
284,Q9SA86,False,1,0,0.0,0.24600000000000002,Q9UW98
285,Q0H293,False,1,0,2.0,0.239,Q86LE4
286,P80957,False,1,0,2.0,0.24600000000000002,D2Y2C8
287,Q5QNQ9,False,1,0,0.0,0.24100000000000002,Q9I925
288,Q63083,False,1,0,4.0,0.24,Q6Q788
289,P0CT92,False,1,0,0.0,0.235,Q9UQ52
290,Q8X151,False,1,0,0.0,0.24100000000000002,A2AJ76
291,Q9H8L6,False,1,0,2.0,0.24600000000000002,O94091
292,Q9NDE8,False,1,0,4.0,0.242,Q58T77
293,Q9VCR3,False,1,0,2.0,0.24600000000000002,P12843
294,Q5AAU5,False,1,0,4.0,0.237,P83110
295,P07231,False,1,0,2.0,0.255,E1AXF6
296,Q8N6G6,False,1,0,2.0,0.244,Q9I925
297,Q9BN21,False,1,0,4.0,0.248,Q9XF04
298,P81117,False,1,0,0.0,0.22,Q63691
299,P79021,False,1,0,0.0,0.22899999999999998,Q8NK90
300,O43405,False,1,0,0.0,0.242,Q8T115
301,Q8VE43,False,1,0,0.0,0.25,Q17025
302,P82987,False,1,0,2.0,0.23199999999999998,P10456
303,Q9NAS8,False,1,0,4.0,0.237,P35053
304,P02463,False,1,0,1.0,0.25,G4NK46
305,P17140,False,1,0,1.0,0.23600000000000002,Q20930
306,P12110,False,1,0,2.0,0.231,P57016
307,Q8C6K9,False,1,0,0.0,0.235,B3H7A9
308,Q62930,False,1,0,2.0,0.24100000000000002,Q9D0T7
309,O75882,False,1,0,2.0,0.243,Q96QR1
310,Q9H1Z8,False,1,0,0.0,0.242,Q29616
311,Q68SA9,False,1,0,2.0,0.24100000000000002,Q96F46
312,Q9P2N4,False,1,0,2.0,0.25,P00736
313,Q8WTD3,False,1,0,0.0,0.258,O23507
314,Q9H324,False,1,0,2.0,0.22,Q9NS15
315,Q99LS0,False,1,0,0.0,0.244,P49141
316,P0CB20,False,1,0,0.0,0.252,Q90X24
317,Q9NJ98,False,1,0,2.0,0.243,Q8NCW5
318,Q8ISB6,False,1,0,2.0,0.24,P0DKQ7
319,O11780,False,1,0,0.0,0.259,P52802
320,Q9BT67,False,1,0,0.0,0.22699999999999998,Q9BUR5
321,Q99574,False,1,0,4.0,0.228,Q9CYH5
322,Q9PW19,False,1,0,3.0,0.228,Q09101
323,Q9GLE3,False,1,0,2.0,0.237,Q90ZI3
324,D4AR77,False,1,0,0.0,0.256,D4B3I5
325,O45348,False,1,0,2.0,0.23,P83083
326,Q20930,False,1,0,3.0,0.259,P17140
327,P01165,False,1,0,2.0,0.235,Q9VG55
328,P0CE80,False,1,0,0.0,0.231,O76856
329,D4AQ27,False,1,0,2.0,0.254,Q5BD29
330,Q4WZB4,False,1,0,2.0,0.254,B3A0Q4
331,P0CU79,False,1,0,2.0,0.24100000000000002,Q9XW71
332,P98159,False,1,0,1.0,0.233,P05121
333,A0S865,False,1,0,3.0,0.244,P03973
334,Q08431,False,1,0,2.0,0.27,Q9CPT4
335,D4B1Z7,False,1,0,2.0,0.242,Q8GTB6
336,O74411,False,1,0,0.0,0.282,Q5AGC4
337,Q14520,False,1,0,4.0,0.23800000000000002,D4AVJ0
338,A2QEQ6,False,1,0,1.0,0.24100000000000002,P12729
339,Q7Z9M7,False,1,0,0.0,0.24600000000000002,O00560
340,Q8J0I9,False,1,0,1.0,0.254,P30292
341,Q00896,False,1,0,4.0,0.223,P80245
342,U6BLZ9,False,1,0,4.0,0.245,P81529
343,Q9GK37,False,1,0,4.0,0.24100000000000002,Q5RFD6
344,Q5AVR1,False,1,0,0.0,0.254,G1UBC2
345,Q90935,False,1,0,4.0,0.237,P61366
346,Q6ZMM2,False,1,0,1.0,0.248,Q9R1A3
347,Q5SSH8,False,1,0,1.0,0.244,P86726
348,P26339,False,1,0,1.0,0.237,Q6P1S2
349,Q86X52,False,1,0,1.0,0.267,Q15582
350,Q10916,False,1,0,2.0,0.264,P70158
351,P58806,False,1,0,2.0,0.228,Q2WCN8
352,Q9VPF0,False,1,0,0.0,0.233,P31429
353,Q9HB63,False,1,0,1.0,0.282,O09118
354,Q86RQ1,False,1,0,4.0,0.264,O49519
355,Q9R1A3,False,1,0,2.0,0.248,Q6ZMM2
356,O09118,False,1,0,2.0,0.282,Q9HB63
357,Q9NAS9,False,1,0,4.0,0.255,A7WNV5
358,P83083,False,1,0,0.0,0.248,L0P323
359,A7XQ02,False,1,0,4.0,0.226,Q4R5M8
360,Q7TMA5,False,1,0,0.0,0.254,P31428
361,P07306,False,1,0,2.0,0.217,Q684R7
362,D4B5H9,False,1,0,1.0,0.239,Q4R1C4
363,Q941C5,False,1,0,1.0,0.24100000000000002,C0K3N1
364,Q9FZE4,False,1,0,0.0,0.24600000000000002,Q84W98
365,Q6UY14,False,1,0,2.0,0.239,O76840
366,D4AM57,False,1,0,1.0,0.237,P26329
367,D4B0F8,False,1,0,0.0,0.255,Q70GH4
368,Q05538,False,1,0,4.0,0.256,Q8WX77
369,Q7TN16,False,1,0,1.0,0.23800000000000002,Q96CW9
370,P0CY27,False,1,0,2.0,0.239,P17693
371,C0IW58,False,1,0,0.0,0.228,Q8GW72
372,Q9P8W1,False,1,0,4.0,0.244,P33157
373,Q9GZN4,False,1,0,4.0,0.266,Q9NPF7
374,D4AV38,False,1,0,1.0,0.217,P43508
375,D4AZ78,False,1,0,4.0,0.23399999999999999,Q8LW54
376,Q9LJR2,False,1,0,1.0,0.22899999999999998,P22079
377,Q02936,False,1,0,2.0,0.242,G5EC21
378,O35453,False,1,0,4.0,0.23199999999999998,Q8AVA3
379,Q90WZ1,False,1,0,4.0,0.297,P04280
380,Q8N4T0,False,1,0,1.0,0.23,P04114
381,Q9ESN4,False,1,0,2.0,0.254,P14174
382,Q4ZJM9,False,1,0,2.0,0.225,D4ATS1
383,D4AYT4,False,1,0,2.0,0.233,A6NI73
384,P60827,False,1,0,2.0,0.22,Q61554
385,Q23997,False,1,0,0.0,0.261,Q7M6Z0
386,Q8R066,False,1,0,2.0,0.248,P18424
387,A2AJ76,False,1,0,2.0,0.24600000000000002,P02778
388,B3A0P2,False,1,0,2.0,0.25,P48284
389,P13747,False,1,0,4.0,0.287,P86957
390,D4ATH2,False,1,0,2.0,0.23600000000000002,P41748
391,Q27908,False,1,0,0.0,0.23,P00488
392,Q9FJZ3,False,1,0,0.0,0.222,Q9UHL4
393,Q4ZJN1,False,1,0,2.0,0.233,P36222
394,P90884,False,1,0,2.0,0.258,P97766
395,Q86VB7,False,1,0,4.0,0.24100000000000002,D2KX90
396,Q9NZP8,False,1,0,4.0,0.23399999999999999,Q5AMT2
397,Q2R222,False,1,0,0.0,0.24100000000000002,P86969
398,Q9TW98,False,1,0,1.0,0.215,P86960
399,Q2PE51,False,1,0,0.0,0.262,P83228
400,Q9UAH3,False,1,0,1.0,0.218,Q9VZH2
401,Q58T62,False,1,0,0.0,0.263,Q96QR1
402,Q7T3L1,False,1,0,4.0,0.303,P83056
403,P00736,False,1,0,4.0,0.25,Q9P2N4
404,B2RNN3,False,1,0,2.0,0.231,Q9GK37
405,Q58T42,False,1,0,0.0,0.267,L0P323
406,B6D434,False,1,0,2.0,0.237,P86038
407,Q9BXJ3,False,1,0,2.0,0.23,P18424
408,P04180,False,1,0,0.0,0.23800000000000002,Q8AY81
409,Q5QHG6,False,1,0,1.0,0.23399999999999999,Q86RQ1
410,Q9C168,False,1,0,4.0,0.23399999999999999,P61365
411,Q9VYB0,False,1,0,0.0,0.24600000000000002,P02897
412,H2A0L6,False,1,0,2.0,0.278,Q9WU78
413,O45599,False,1,0,4.0,0.24,P41748
414,P15087,False,1,0,0.0,0.242,J3S6Y1
415,P00732,False,1,0,1.0,0.242,Q9ZPE7
416,Q6P1S2,False,1,0,4.0,0.27,P20607
417,Q8R2G6,False,1,0,2.0,0.218,Q00870
418,Q9XFX3,False,1,0,1.0,0.235,Q02786
419,Q9XFX4,False,1,0,1.0,0.262,Q7Z1K3
420,Q8WRC7,False,1,0,4.0,0.24100000000000002,Q59XX2
421,A0A0K2S4Q6,False,1,0,0.0,0.25,Q5U523
422,Q9QZQ5,False,1,0,1.0,0.248,O14944
423,P40240,False,1,0,1.0,0.243,Q5A1A9
424,Q6XBF8,False,1,0,1.0,0.24600000000000002,Q801X7
425,Q9JHH6,False,1,0,1.0,0.22699999999999998,P47001
426,O02350,False,1,0,1.0,0.243,Q9ZUJ5
427,O43866,False,1,0,2.0,0.22699999999999998,O73753
428,O55233,False,1,0,4.0,0.25,Q16553
429,Q06100,False,1,0,0.0,0.242,A0A088MIT0
430,D4ANB6,False,1,0,1.0,0.235,Q7Z9M7
431,Q66K79,False,1,0,1.0,0.235,Q70GH4
432,B3A0Q7,False,1,0,2.0,0.22899999999999998,Q58T41
433,B3A0Q3,False,1,0,4.0,0.304,H2A0N4
434,Q2WEN9,False,1,0,0.0,0.256,Q9I930
435,Q8BGU2,False,1,0,2.0,0.242,Q9ER31
436,A6P6V9,False,1,0,0.0,0.237,Q8NKF9
437,P63182,False,1,0,2.0,0.23800000000000002,P46992
438,O76856,False,1,0,1.0,0.24100000000000002,P0CE81
439,Q2KIX7,False,1,0,2.0,0.24100000000000002,D4B0N9
440,P86956,False,1,0,2.0,0.25,B3A0R3
441,P32478,False,1,0,2.0,0.26899999999999996,D4AQ52
442,Q9GQV7,False,1,0,4.0,0.28600000000000003,P91889
443,Q6YGZ1,False,1,0,1.0,0.244,Q8T113
444,Q09055,False,1,0,4.0,0.244,O04496
445,Q90Y12,False,1,0,0.0,0.262,P83228
446,P17693,False,1,0,4.0,0.239,P0CY27
447,Q8CFR0,False,1,0,2.0,0.228,P14174
448,Q07797,False,1,0,0.0,0.27,Q9FNQ2
449,Q9LZF5,False,1,0,1.0,0.226,D4B0N9
450,D4AL26,False,1,0,4.0,0.248,D4B4P1
451,P17454,False,1,0,4.0,0.21899999999999997,Q4WLW6
452,Q9GKK3,False,1,0,0.0,0.235,D4AUF1
453,Q1ELU4,False,1,0,0.0,0.23,P05059
454,Q9JJN5,False,1,0,0.0,0.23600000000000002,O80460
455,Q9H6E4,False,1,0,1.0,0.235,Q6UWY5
456,Q9JI81,False,1,0,2.0,0.23600000000000002,Q9LNF2
457,P49662,False,1,0,1.0,0.233,Q9P4E7
458,P17213,False,1,0,4.0,0.257,A2QTU5
459,Q7T2X7,False,1,0,2.0,0.237,Q58L96
460,P01034,False,1,0,4.0,0.22,D4AXK7
461,Q9NL39,False,1,0,1.0,0.24600000000000002,P86960
462,H2A0L4,False,1,0,0.0,0.235,Q8IN43
463,D4B4X4,False,1,0,1.0,0.235,Q96LB8
464,Q6NUI6,False,1,0,1.0,0.244,Q7T3L1
465,Q4U4T0,False,1,0,1.0,0.24100000000000002,Q4WDN4
466,Q12713,False,1,0,1.0,0.248,B0XVI5
467,P48827,False,1,0,0.0,0.248,P09230
468,A6N6J0,False,1,0,0.0,0.24600000000000002,O46375
469,P29022,False,1,0,4.0,0.221,P07457
470,Q9D7Q1,False,1,0,1.0,0.244,Q3UTY6
