,AC,priority,label-val,between_connectivity,cluster,max_ident_other,closest_other
78,ALWS01096156.1_75295-75403,False,0,0,1.0,0.723,ALWS01036190.1_20496-20391
79,CM001414.1_28073292-28073403,False,0,0,2.0,0.667,KN150479.1_10965-10852
80,ALWZ042860937.1_6620-6500,False,0,0,4.0,0.78,CP002686.1_13839201-13839319
81,AANH01014215.1_8439-8323,False,0,0,1.0,0.752,KQ972928.1_14211-14329
82,DQ867109.1_1-117,False,0,0,1.0,0.6940000000000001,X06840.1_1-119
83,CM002887.2_30924174-30924058,False,0,0,2.0,0.7559999999999999,KN150479.1_10965-10852
84,ALWS01044002.1_17899-18017,False,0,0,1.0,0.79,ALWS01036190.1_20496-20391
85,CBXK010002953.1_189-270,False,0,0,2.0,0.618,JRRC01467953.1_74-1
86,LHOX01000018.1_12-127,False,0,0,4.0,0.8,AZDZ01000017.1_117-1
87,AFYH01013348.1_2370-2252,False,0,0,3.0,0.74,ALWS01163382.1_61133-61015
88,JRRC01282004.1_3189-3307,False,0,0,0.0,0.746,ALWZ043444934.1_856-736
89,GK000001.2_17827803-17827697,False,0,0,2.0,0.765,ALWS01017883.1_25768-25650
90,ALWS01017554.1_35616-35734,False,0,0,1.0,0.758,LFJF01048717.1_6002-5884
91,CM001414.1_32143907-32143789,False,0,0,2.0,0.68,AFYH01098233.1_2848-2732
92,ALWZ044003169.1_5446-5572,False,0,0,4.0,0.785,ALWZ044997670.1_3264-3389
93,GL876969.1_2081663-2081544,False,0,0,3.0,0.748,KL584759.1_594024-593905
94,CM000768.3_7676250-7676132,False,0,0,0.0,0.758,ALWZ043444934.1_856-736
95,CM002898.2_9692207-9692321,False,0,0,2.0,0.669,ALWS01095463.1_12487-12369
96,ALWS01167047.1_8915-8798,False,0,0,1.0,0.792,CM000857.1_120015560-120015441
97,GL377870.1_8586-8673,False,0,0,2.0,0.59,ABAV01023951.1_1987-1897
98,ALWZ042454727.1_1104-1222,False,0,0,0.0,0.7559999999999999,ALWZ042881948.1_23492-23384
99,CM001404.1_51927450-51927568,False,0,0,2.0,0.72,KN150479.1_10965-10852
100,AAXJ01017503.1_722-843,False,0,0,2.0,0.754,KZ248899.1_228347-228229
101,ACJG01017458.1_927-1045,False,0,0,4.0,0.742,ACTA01001171.1_58284-58166
102,AACT01037768.1_1180-1062,False,0,0,3.0,0.8079999999999999,CM002888.2_49346372-49346254
103,FQTU01000029.1_1-95,False,0,0,3.0,0.664,MJIG01000007.1_14891-15008
104,MDHN01000020.1_382-497,False,0,0,4.0,0.73,JJMO01001976.1_131-19
105,CM001428.1_2808283-2808401,False,0,0,2.0,0.6829999999999999,ALWS01034829.1_2545-2427
106,M34770.1_1-114,False,0,0,2.0,0.6920000000000001,X00931.1_3-117
107,GG662654.1_125939-126057,False,0,0,3.0,0.738,ALWZ042044387.1_1172-1054
108,LM399072.1_2665-2545,False,0,0,3.0,0.584,LM406107.1_4388-4270
109,ALWZ042391539.1_3220-3099,False,0,0,2.0,0.777,ALWZ043069647.1_8673-8551
110,AWGM01130601.1_1516-1633,False,0,0,3.0,0.74,AWGM01145322.1_103923-103807
111,DS562965.1_439280-439401,False,0,0,1.0,0.8109999999999999,ACTA01074383.1_20808-20927
112,BDFN01001350.1_5690-5568,False,0,0,0.0,0.723,ALWZ043444934.1_856-736
113,ALWS01094372.1_8531-8413,False,0,0,1.0,0.758,CM000857.1_120015560-120015441
114,CM002814.1_62686146-62686030,False,0,0,2.0,0.642,CP003261.1_4610927-4610811
115,AFQF01000616.1_14590-14709,False,0,0,3.0,0.75,KL584759.1_594024-593905
116,CM007375.1_5229731-5229849,False,0,0,0.0,0.718,ALWZ046013498.1_4894-5014
117,ALWZ042324773.1_2703-2583,False,0,0,4.0,0.74,CP002686.1_13839201-13839319
118,AFYH01037682.1_5868-5755,False,0,0,1.0,0.6779999999999999,CM001492.2_44743677-44743571
119,CM001408.1_29808766-29808652,False,0,0,2.0,0.624,ALWS01165865.1_63217-63325
120,ALWZ044371225.1_2254-2137,False,0,0,4.0,0.792,ALWZ045395737.1_390-508
121,ALWS01033495.1_4755-4637,False,0,0,1.0,0.696,AFFK01015728.1_7747-7629
122,ALWZ044422285.1_804-922,False,0,0,0.0,0.7440000000000001,ALWZ043444934.1_856-736
123,AAQR03049946.1_12602-12694,False,0,0,1.0,0.6940000000000001,GK000001.2_17827803-17827697
124,CM001416.1_5315155-5315037,False,0,0,2.0,0.69,DG000018.5_10098695-10098577
125,ALWS01024684.1_65160-65043,False,0,0,1.0,0.732,MCFN01000760.1_110126-110008
126,AANH01014214.1_10227-10109,False,0,0,1.0,0.762,ABAV01031008.1_1358-1240
127,AFYH01062886.1_4521-4633,False,0,0,3.0,0.69,ALWS01011299.1_52849-52970
128,CP016434.1_2836379-2836492,False,0,0,3.0,0.7879999999999999,LJTD01000007.1_174579-174464
129,ALWZ041197614.1_2099-1979,False,0,0,4.0,0.77,ALWZ041065916.1_590-472
130,CP000153.1_581655-581770,False,0,0,2.0,0.711,CP009922.2_2414771-2414655
131,DS496110.1_312731-312611,False,0,0,0.0,0.675,HE587305.1_2589949-2589831
132,GL343463.1_44500-44616,False,0,0,2.0,0.688,ALWS01099705.1_41386-41504
133,ALWS01034829.1_2545-2427,False,0,0,1.0,0.767,ALWS01036190.1_20496-20391
134,X00931.1_3-117,False,0,0,4.0,0.6920000000000001,M34770.1_1-114
135,AWGM01145322.1_103923-103807,False,0,0,0.0,0.773,AWGM01036939.1_64175-64293
136,AFYH01062275.1_22648-22766,False,0,0,3.0,0.72,ALWS01034753.1_3246-3128
137,CM001410.1_32097132-32097250,False,0,0,2.0,0.654,ALWS01034829.1_2545-2427
138,JARH01001055.1_4017-4136,False,0,0,3.0,0.758,KL584759.1_594024-593905
139,ALWZ044237259.1_606-486,False,0,0,4.0,0.7340000000000001,CP002686.1_13839201-13839319
140,JRRC01459534.1_3343-3466,False,0,0,0.0,0.677,ALWZ043103832.1_2452-2574
141,GL631506.1_1353-1471,False,0,0,4.0,0.738,LGKD01534548.1_442-324
142,ALWS01045297.1_10996-10877,False,0,0,1.0,0.7240000000000001,ALWS01036190.1_20496-20391
143,ALWZ041122367.1_524-646,False,0,0,4.0,0.769,ALWZ044997670.1_3264-3389
144,FOAS01000017.1_66710-66595,False,0,0,4.0,0.738,JOKG01000002.1_897957-897840
145,BDDD01002710.1_82279-82162,False,0,0,0.0,0.831,BDDD01000400.1_317881-317764
146,ALWZ044461459.1_5111-5233,False,0,0,4.0,0.742,ALWZ045395737.1_390-508
147,FO904941.1_1641157-1641276,False,0,0,3.0,0.7440000000000001,KL584759.1_594024-593905
148,LGDY01000081.1_80-1,False,0,0,3.0,0.573,FAOM01004394.1_12032-11960
149,ACTA01074383.1_20808-20927,False,0,0,2.0,0.8109999999999999,DS562965.1_439280-439401
150,JRRC01281218.1_8834-8952,False,0,0,0.0,0.7020000000000001,CM001221.2_14363065-14362944
151,CM000297.1_13808950-13808822,False,0,0,3.0,0.748,CM000878.1_95784220-95784102
152,JOKG01000002.1_897957-897840,False,0,0,0.0,0.773,AE004439.1_346652-346767
153,CM001409.1_16535727-16535611,False,0,0,2.0,0.6940000000000001,DG000018.5_10098695-10098577
154,ABAV01023951.1_1987-1897,False,0,0,4.0,0.682,AFYH01206767.1_158-262
155,GG692710.1_3178-3293,False,0,0,3.0,0.6970000000000001,ABCK01000020.1_90270-90384
156,KV454538.1_1393038-1393158,False,0,0,4.0,0.7559999999999999,LXTC01000003.1_1276214-1276334
157,LCGI01000021.1_7734-7849,False,0,0,3.0,0.68,CP013213.1_746551-746664
158,AFYH01264549.1_1258-1376,False,0,0,3.0,0.72,AFYH01004526.1_7361-7480
159,CM002894.2_41079618-41079734,False,0,0,2.0,0.727,KN150479.1_10965-10852
160,AFYH01104740.1_12922-12804,False,0,0,3.0,0.73,APWO02001413.1_3968-4084
161,CM002888.2_53500121-53500003,False,0,0,1.0,0.8170000000000001,AACT01037901.1_252-370
162,CP002281.1_194943-195059,False,0,0,0.0,0.708,AZDZ01000017.1_117-1
163,ALWZ045211292.1_5690-5810,False,0,0,4.0,0.764,CP002686.1_13839201-13839319
164,CM000518.1_93549599-93549482,False,0,0,2.0,0.802,ACTA01001171.1_58284-58166
165,AFYH01071722.1_7043-7151,False,0,0,3.0,0.7020000000000001,AFYH01004526.1_7361-7480
166,CM004174.1_998077-997958,False,0,0,3.0,0.718,KL584759.1_594024-593905
167,CM002897.2_4266166-4266282,False,0,0,2.0,0.774,KN150479.1_10965-10852
168,JRRC01452803.1_2923-3041,False,0,0,0.0,0.742,ALWZ044969207.1_7678-7794
169,AWGM01098229.1_44683-44800,False,0,0,0.0,0.731,AWGM01036939.1_64175-64293
170,JMFY01000039.1_22-138,False,0,0,2.0,0.795,CP003261.1_4610927-4610811
171,FAOM01467832.1_666-784,False,0,0,0.0,0.774,ALWZ043444934.1_856-736
172,KV454410.1_75118-74998,False,0,0,3.0,0.736,KV454539.1_823215-823095
173,ALWS01110509.1_3976-4094,False,0,0,1.0,0.748,ALWS01036190.1_20496-20391
174,CM001493.2_134715522-134715410,False,0,0,0.0,0.6920000000000001,GK000001.2_17827803-17827697
175,ALWZ043069647.1_8673-8551,False,0,0,4.0,0.777,ALWZ042391539.1_3220-3099
176,AFYH01197421.1_897-1018,False,0,0,1.0,0.746,CM000857.1_120015560-120015441
177,AFYH01050170.1_281-398,False,0,0,3.0,0.7440000000000001,ALWS01034753.1_3246-3128
178,FAOM01398693.1_1806-1924,False,0,0,0.0,0.75,ALWZ043444934.1_856-736
179,CP009217.2_1265877-1265991,False,0,0,2.0,0.778,AYOY01000055.1_5659-5773
180,AFYH01127122.1_2177-2302,False,0,0,3.0,0.7070000000000001,ALWS01017883.1_25768-25650
181,ALWS01087144.1_28852-28967,False,0,0,1.0,0.7290000000000001,CM000867.1_100198069-100198192
182,ALWS01017883.1_25768-25650,False,0,0,1.0,0.7979999999999999,CM000867.1_100198069-100198192
183,CM002888.2_55108188-55108306,False,0,0,1.0,0.8079999999999999,AACT01037901.1_252-370
184,GG657760.1_367708-367591,False,0,0,2.0,0.7340000000000001,HE804045.1_7320566-7320450
185,X06840.1_1-119,False,0,0,0.0,0.6940000000000001,DQ867109.1_1-117
186,ABAV01046944.1_583-465,False,0,0,4.0,0.807,CM000878.1_95784220-95784102
187,ALWZ044802083.1_5218-5337,False,0,0,4.0,0.708,ALWZ042044387.1_1172-1054
188,AWGM01036939.1_64175-64293,False,0,0,3.0,0.773,AWGM01145322.1_103923-103807
189,ALWZ043606526.1_3066-2948,False,0,0,0.0,0.762,ALWZ043785995.1_811-931
190,ALWS01164299.1_16101-16219,False,0,0,1.0,0.767,AACT01033230.1_985-867
191,CM001412.1_20238561-20238686,False,0,0,2.0,0.659,CM002888.2_53500121-53500003
192,AAMC03042112.1_1759-1852,False,0,0,1.0,0.6809999999999999,ALWS01091482.1_8017-8128
193,CM002888.2_53515425-53515307,False,0,0,1.0,0.8170000000000001,AACT01037901.1_252-370
194,ALWZ042881948.1_23492-23384,False,0,0,4.0,0.7559999999999999,ALWZ045395737.1_390-508
195,CM001585.2_111656783-111656903,False,0,0,1.0,0.7340000000000001,FR853087.2_26368223-26368328
196,ALWZ045444814.1_2997-3119,False,0,0,4.0,0.758,ALWZ042044387.1_1172-1054
197,MCGO01000275.1_11237-11119,False,0,0,4.0,0.7190000000000001,DG000018.5_10098695-10098577
198,CM001406.1_6896493-6896611,False,0,0,2.0,0.6559999999999999,KN150479.1_10965-10852
199,ALWS01024618.1_7170-7285,False,0,0,1.0,0.748,FR853087.2_26368223-26368328
200,GG697359.1_451131-451250,False,0,0,3.0,0.77,KL584759.1_594024-593905
201,AWGM01098229.1_34216-34331,False,0,0,0.0,0.638,LADI01013789.1_722523-722405
202,BDFN01003379.1_5418-5292,False,0,0,0.0,0.722,ALWZ043785995.1_811-931
203,AFYH01066963.1_39758-39856,False,0,0,1.0,0.71,AFYH01116807.1_2541-2446
204,CM001423.1_1120808-1120942,False,0,0,2.0,0.645,ALWS01084851.1_1691-1806
205,ALWZ046013498.1_4894-5014,False,0,0,4.0,0.78,CP002686.1_13839201-13839319
206,ALWS01166743.1_5534-5652,False,0,0,1.0,0.7559999999999999,ALWS01036190.1_20496-20391
207,CM000857.1_120015560-120015441,False,0,0,2.0,0.792,ALWS01167047.1_8915-8798
208,AYOY01000055.1_5659-5773,False,0,0,3.0,0.778,CP009217.2_1265877-1265991
209,CM001413.1_22176508-22176390,False,0,0,2.0,0.7070000000000001,KN150479.1_10965-10852
210,CM002894.2_40945621-40945735,False,0,0,2.0,0.664,AFYH01206767.1_158-262
211,MLAU01001835.1_788-670,False,0,0,0.0,0.7559999999999999,ALWZ043103832.1_2452-2574
212,ALWS01163382.1_61133-61015,False,0,0,1.0,0.775,CM000857.1_120015560-120015441
213,JH835756.1_71987-71875,False,0,0,1.0,0.794,CM000867.1_100198069-100198192
214,CP013213.1_746551-746664,False,0,0,0.0,0.68,LCGI01000021.1_7734-7849
215,ACJE01000006.1_806101-806220,False,0,0,3.0,0.767,AMGW01000001.1_2552784-2552903
216,ALWS01039725.1_3024-2906,False,0,0,1.0,0.736,ALWS01036190.1_20496-20391
217,AFFK01015728.1_7747-7629,False,0,0,4.0,0.79,LGKD01534548.1_442-324
218,ACTA01001171.1_58284-58166,False,0,0,1.0,0.802,CM000518.1_93549599-93549482
219,KK202022.1_2905-2784,False,0,0,0.0,0.703,ALWZ043444934.1_856-736
220,DF126472.1_257134-257253,False,0,0,3.0,0.76,AMGW01000001.1_2552784-2552903
221,BDFN01003186.1_6459-6341,False,0,0,0.0,0.7659999999999999,ALWZ043444934.1_856-736
222,CP002686.1_13839201-13839319,False,0,0,0.0,0.78,ALWZ042860937.1_6620-6500
223,MTQP01000057.1_2-118,False,0,0,3.0,0.736,MJIG01000007.1_14891-15008
224,ALWZ042019140.1_1818-1696,False,0,0,4.0,0.75,ALWZ045395737.1_390-508
225,JRRC01535005.1_89-38,False,0,0,0.0,0.529,DS562874.1_9857500-9857563
226,KQ034035.1_694-798,False,0,0,2.0,0.6940000000000001,LHOX01000018.1_12-127
227,AYZS02010788.1_9565-9682,False,0,0,0.0,0.713,ALWZ045229414.1_3528-3647
228,AAPE02004486.1_69769-69653,False,0,0,1.0,0.738,CM000857.1_120015560-120015441
229,KK201294.1_4461-4343,False,0,0,0.0,0.732,ALWZ044349291.1_3079-3198
230,ALWZ043785995.1_811-931,False,0,0,4.0,0.792,ALWZ042044387.1_1172-1054
231,LWNT01000054.1_64-181,False,0,0,3.0,0.6970000000000001,CP000153.1_581655-581770
232,ALWZ040826452.1_645-763,False,0,0,0.0,0.778,ALWZ043785995.1_811-931
233,CM001384.3_42726029-42726153,False,0,0,1.0,0.7759999999999999,CM000867.1_100198069-100198192
234,BDDD01000400.1_317881-317764,False,0,0,3.0,0.831,BDDD01002710.1_82279-82162
235,AGCT01015340.1_5987-5863,False,0,0,2.0,0.643,ALWZ042881948.1_23492-23384
236,CAPY01001852.2_285-403,False,0,0,1.0,0.748,KB201459.1_3161731-3161617
237,ALWS01041744.1_33641-33756,False,0,0,1.0,0.765,ALWS01036190.1_20496-20391
238,CM001410.1_10224289-10224406,False,0,0,2.0,0.7020000000000001,ALWS01095463.1_12487-12369
239,ALWS01005196.1_1983-2101,False,0,0,1.0,0.7559999999999999,ALWS01036190.1_20496-20391
240,AAXJ01023315.1_1-118,False,0,0,2.0,0.7340000000000001,ALWZ043614703.1_734-852
241,ALWS01044375.1_1-71,False,0,0,1.0,0.627,CM003291.1_65368341-65368420
242,GG738925.1_52662-52780,False,0,0,2.0,0.727,LGKD01219340.1_331-213
243,CM002889.2_17029298-17029414,False,0,0,2.0,0.782,KN150479.1_10965-10852
244,CM002818.1_18829721-18829839,False,0,0,0.0,0.726,ALWZ043444934.1_856-736
245,ALWS01106849.1_1022-908,False,0,0,1.0,0.782,MCFN01000760.1_110126-110008
246,ALWZ042044387.1_1172-1054,False,0,0,0.0,0.792,ALWZ043785995.1_811-931
247,KB207069.1_1065-950,False,0,0,4.0,0.568,APWO02000983.1_18794-18911
248,AMPZ01023510.1_30354-30236,False,0,0,0.0,0.711,GL631506.1_1353-1471
249,BDDD01003632.1_190661-190777,False,0,0,0.0,0.769,BDDD01000400.1_317881-317764
250,LJTD01000007.1_174579-174464,False,0,0,4.0,0.797,CP001068.1_3258461-3258349
251,JH992957.1_364-479,False,0,0,4.0,0.741,GL538352.1_1128682-1128567
252,ALWZ042841780.1_930-1047,False,0,0,4.0,0.772,ALWZ042391539.1_3220-3099
253,M11535.1_2-117,False,0,0,4.0,0.6920000000000001,M34770.1_1-114
254,AFYH01195156.1_2155-2272,False,0,0,3.0,0.613,CM001384.3_42726029-42726153
255,CAGI01000162.1_160381-160262,False,0,0,4.0,0.688,KV454410.1_75118-74998
256,MLAU01022475.1_2263-2145,False,0,0,0.0,0.73,CM001221.2_14363065-14362944
257,LYXU01000002.1_3974551-3974432,False,0,0,3.0,0.758,JPDO01000320.1_175-294
258,JRRC01467953.1_74-1,False,0,0,0.0,0.6509999999999999,CBXK010002953.1_189-270
259,CM002889.2_6184569-6184685,False,0,0,2.0,0.782,KN150479.1_10965-10852
260,AACT01037962.1_1841-1723,False,0,0,3.0,0.8079999999999999,CM002888.2_49346372-49346254
261,AACT01062300.1_2183-2065,False,0,0,3.0,0.8079999999999999,CM002888.2_49346372-49346254
262,MKPU01000476.1_2308-2221,False,0,0,4.0,0.602,AFYH01001579.1_21413-21518
263,LGKD01534548.1_442-324,False,0,0,1.0,0.8079999999999999,AAZO01002521.1_66-184
264,CM001509.2_22304724-22304822,False,0,0,0.0,0.748,AFYH01206767.1_158-262
265,JPMD01000043.1_22731-22617,False,0,0,2.0,0.733,CP003261.1_4610927-4610811
266,AYZS02030437.1_3100-3218,False,0,0,0.0,0.654,CM001221.2_14363065-14362944
267,CM000942.1_76527633-76527750,False,0,0,3.0,0.76,APWO02000983.1_18794-18911
268,ALWZ043614703.1_734-852,False,0,0,0.0,0.762,ALWZ043785995.1_811-931
269,ALWS01042904.1_54466-54577,False,0,0,1.0,0.6970000000000001,MCFN01000760.1_110126-110008
270,AWGM01011666.1_515-397,False,0,0,4.0,0.754,AWGM01036939.1_64175-64293
271,KB201459.1_3161731-3161617,False,0,0,4.0,0.79,CAPY01002050.2_1624-1742
272,ALWZ044623345.1_1496-1604,False,0,0,4.0,0.721,ALWZ040826452.1_645-763
273,ALWZ044422274.1_577-695,False,0,0,0.0,0.7440000000000001,ALWZ041197614.1_2099-1979
274,HE804045.1_7320566-7320450,False,0,0,3.0,0.736,MJIG01000007.1_14891-15008
275,CM001410.1_30178549-30178431,False,0,0,2.0,0.69,ALWS01095463.1_12487-12369
276,GL349422.1_294426-294311,False,0,0,0.0,0.777,CP003326.1_2464689-2464573
277,JRRC01444043.1_3745-3863,False,0,0,0.0,0.742,ALWZ044969207.1_7678-7794
278,CP003326.1_2464689-2464573,False,0,0,3.0,0.812,LJIZ01000034.1_63135-63020
279,AZDZ01000017.1_117-1,False,0,0,2.0,0.8,LHOX01000018.1_12-127
280,CM001412.1_10445338-10445220,False,0,0,2.0,0.682,DG000018.5_10098695-10098577
281,AAZO01001978.1_181510-181628,False,0,0,4.0,0.7390000000000001,LGKD01534548.1_442-324
282,CH674585.1_1072-954,False,0,0,4.0,0.773,DG000018.5_10098695-10098577
283,CM002891.2_70170924-70171036,False,0,0,2.0,0.7070000000000001,ALWS01036113.1_4507-4625
284,CM000805.1_58487478-58487585,False,0,0,3.0,0.754,JH835756.1_71987-71875
285,CM002893.2_43331395-43331511,False,0,0,2.0,0.669,KN150479.1_10965-10852
286,AFYH01117718.1_2991-2873,False,0,0,3.0,0.7090000000000001,ALWS01081719.1_53792-53674
287,CM001405.1_8655298-8655182,False,0,0,2.0,0.669,ALWS01036113.1_4507-4625
288,CM002888.2_62137641-62137759,False,0,0,1.0,0.8170000000000001,AACT01037901.1_252-370
289,AJJI01000004.1_3119-3234,False,0,0,4.0,0.7709999999999999,JOKG01000002.1_897957-897840
290,BDDD01000007.1_528710-528593,False,0,0,0.0,0.6829999999999999,ALWZ044349291.1_3079-3198
291,AFYH01279708.1_916-797,False,0,0,3.0,0.722,ALWS01110509.1_3976-4094
