,AC,priority,label-val,between_connectivity,cluster,max_ident_other,closest_other
234,P09230,False,1,0,0.0,0.265,A1CD22
235,P55869,False,1,0,4.0,0.248,Q64610
236,Q8RX86,False,1,0,0.0,0.26899999999999996,Q8BVZ5
237,Q9FZA2,False,1,0,1.0,0.24600000000000002,Q8WWQ2
238,Q12904,False,1,0,0.0,0.262,Q4VP10
239,D4ALV6,False,1,0,1.0,0.237,P01492
240,B6KAM0,False,1,0,4.0,0.22,Q28193
241,Q9Y653,False,1,0,1.0,0.23600000000000002,Q28193
242,P31230,False,1,0,0.0,0.259,A8MRC6
243,Q9D3J8,False,1,0,4.0,0.243,P62694
244,Q6UXH0,False,1,0,0.0,0.252,Q99LS0
245,Q15848,False,1,0,1.0,0.22399999999999998,Q8MUJ1
246,Q3T478,False,1,0,4.0,0.228,Q6UXB3
247,A1IKL2,False,1,0,0.0,0.263,P81117
248,Q68GV9,False,1,0,0.0,0.259,A2QBQ3
249,D4ARV2,False,1,0,4.0,0.248,Q63751
250,Q90WJ8,False,1,0,0.0,0.281,P07306
251,Q9R182,False,1,0,3.0,0.21899999999999997,Q8NKF9
252,P28039,False,1,0,0.0,0.24,Q9VZH2
253,P84715,False,1,0,0.0,0.237,Q9ZQ23
254,O74288,False,1,0,4.0,0.222,Q769J6
255,Q8R1L8,False,1,0,0.0,0.24,B3A0Q0
256,Q8N302,False,1,0,4.0,0.248,Q02246
257,Q13790,False,1,0,4.0,0.24100000000000002,A2BDG0
258,P79085,False,1,0,4.0,0.244,D4B0M5
259,P10107,False,1,0,4.0,0.244,P31151
260,A1YV58,False,1,0,4.0,0.231,P86968
261,Q5T601,False,1,0,0.0,0.225,Q9JJZ5
262,Q9I925,False,1,0,4.0,0.244,Q8N6G6
263,Q8I948,False,1,0,2.0,0.29,P15502
264,O04496,False,1,0,0.0,0.27899999999999997,Q9LEW3
265,D4B0X3,False,1,0,0.0,0.239,P85254
266,Q9I928,False,1,0,4.0,0.23800000000000002,Q90VW1
267,Q9STX1,False,1,0,0.0,0.22699999999999998,Q9SJ24
268,Q9NZK5,False,1,0,0.0,0.221,Q9XTA3
269,Q60994,False,1,0,1.0,0.23,Q8WSR7
270,Q9VLJ6,False,1,0,0.0,0.263,Q9NDE8
271,Q640N1,False,1,0,1.0,0.24100000000000002,Q9ZT17
272,Q8NK90,False,1,0,0.0,0.297,U6A629
273,U6A629,False,1,0,1.0,0.297,Q8NK90
274,Q13443,False,1,0,0.0,0.233,P52794
275,O13716,False,1,0,1.0,0.278,B6GX22
276,D4AS41,False,1,0,4.0,0.21600000000000003,A0A0G3F8Z3
277,D4AK94,False,1,0,0.0,0.257,P25380
278,D4AMT2,False,1,0,1.0,0.223,P86984
279,H2A0M0,False,1,0,0.0,0.223,Q9LEW3
280,Q07092,False,1,0,2.0,0.24,P15502
281,P39060,False,1,0,4.0,0.233,G4MMH2
282,Q9Y6Z7,False,1,0,0.0,0.278,Q09GK0
283,Q96P44,False,1,0,2.0,0.27699999999999997,Q90WZ1
284,P46379,False,1,0,1.0,0.23399999999999999,Q5A8I6
285,Q9SA86,False,1,0,3.0,0.222,Q1ELU1
286,Q0H293,False,1,0,4.0,0.239,Q86LE4
287,P80957,False,1,0,4.0,0.24600000000000002,D2Y2C8
288,Q5QNQ9,False,1,0,0.0,0.24100000000000002,Q9I925
289,Q63083,False,1,0,1.0,0.231,Q9QZ25
290,P0CT92,False,1,0,0.0,0.22899999999999998,Q80ZA0
291,Q8X151,False,1,0,0.0,0.24600000000000002,Q9ZPE7
292,Q9H8L6,False,1,0,1.0,0.252,O75888
293,Q9NDE8,False,1,0,1.0,0.263,Q9VLJ6
294,Q9VCR3,False,1,0,4.0,0.24600000000000002,P12843
295,Q5AAU5,False,1,0,1.0,0.242,X5JA13
296,P07231,False,1,0,4.0,0.255,E1AXF6
297,Q8N6G6,False,1,0,1.0,0.29100000000000004,Q9H324
298,Q9BN21,False,1,0,0.0,0.248,Q9XF04
299,P81117,False,1,0,4.0,0.263,A1IKL2
300,P79021,False,1,0,4.0,0.23800000000000002,P0DJI8
301,Q9JLD2,False,1,0,1.0,0.24,Q8WWQ2
302,O43405,False,1,0,3.0,0.252,Q9SJ81
303,Q8VE43,False,1,0,0.0,0.25,Q17025
304,P82987,False,1,0,1.0,0.27,Q9H324
305,Q9NAS8,False,1,0,1.0,0.252,P00739
306,P02463,False,1,0,3.0,0.218,Q9P4E6
307,P17140,False,1,0,3.0,0.23600000000000002,Q20930
308,P12110,False,1,0,4.0,0.231,P57016
309,Q8C6K9,False,1,0,4.0,0.228,Q54LC2
310,Q62930,False,1,0,0.0,0.24100000000000002,Q9D0T7
311,O75882,False,1,0,0.0,0.243,Q96QR1
312,Q9H1Z8,False,1,0,4.0,0.242,Q29616
313,Q68SA9,False,1,0,0.0,0.25,Q6UY14
314,Q9P2N4,False,1,0,0.0,0.252,Q19791
315,Q8WTD3,False,1,0,4.0,0.258,O23507
316,Q9H324,False,1,0,0.0,0.29100000000000004,Q8N6G6
317,Q99LS0,False,1,0,4.0,0.252,Q6UXH0
318,P0CB20,False,1,0,4.0,0.252,Q90X24
319,Q9NJ98,False,1,0,0.0,0.243,Q8NCW5
320,Q8ISB6,False,1,0,0.0,0.24,P0DKQ7
321,O11780,False,1,0,4.0,0.259,P52802
322,Q9BT67,False,1,0,4.0,0.22699999999999998,Q9BUR5
323,Q99574,False,1,0,1.0,0.228,Q9CYH5
324,Q9PW19,False,1,0,3.0,0.23600000000000002,A0A2I6EDN5
325,Q9GLE3,False,1,0,4.0,0.235,O19116
326,D4AR77,False,1,0,4.0,0.256,D4B3I5
327,O45348,False,1,0,0.0,0.23399999999999999,P97430
328,Q20930,False,1,0,4.0,0.259,P17140
329,P01165,False,1,0,0.0,0.23,P04180
330,P0CE80,False,1,0,4.0,0.231,O76856
331,D4AQ27,False,1,0,0.0,0.254,G0RUP7
332,Q4WZB4,False,1,0,0.0,0.254,B3A0Q4
333,P0CU79,False,1,0,0.0,0.24100000000000002,Q9XW71
334,P98159,False,1,0,0.0,0.233,P05121
335,A0S865,False,1,0,3.0,0.23600000000000002,P0CH47
336,Q08431,False,1,0,4.0,0.254,P45452
337,D4B1Z7,False,1,0,4.0,0.242,Q8GTB6
338,O74411,False,1,0,0.0,0.282,Q5AGC4
339,Q14520,False,1,0,1.0,0.23800000000000002,D4AVJ0
340,A2QEQ6,False,1,0,0.0,0.27,Q5BAP5
341,Q7Z9M7,False,1,0,0.0,0.24600000000000002,O00560
342,Q8J0I9,False,1,0,0.0,0.254,P30292
343,Q00896,False,1,0,1.0,0.223,P80245
344,U6BLZ9,False,1,0,4.0,0.245,P81529
345,Q9GK37,False,1,0,1.0,0.225,Q5ADQ7
346,Q5AVR1,False,1,0,0.0,0.254,G1UBC2
347,Q90935,False,1,0,1.0,0.237,P61366
348,Q6ZMM2,False,1,0,4.0,0.248,Q9R1A3
349,Q5SSH8,False,1,0,1.0,0.244,P86726
350,P26339,False,1,0,4.0,0.252,O15240
351,Q86X52,False,1,0,4.0,0.23399999999999999,D4AUH1
352,Q10916,False,1,0,0.0,0.264,P70158
353,P58806,False,1,0,4.0,0.228,D4B5D3
354,Q9VPF0,False,1,0,1.0,0.233,P31429
355,Q9HB63,False,1,0,4.0,0.282,O09118
356,Q86RQ1,False,1,0,0.0,0.264,O49519
357,Q9R1A3,False,1,0,0.0,0.248,Q6ZMM2
358,O09118,False,1,0,0.0,0.282,Q9HB63
359,Q9NAS9,False,1,0,1.0,0.255,A7WNV5
360,P83083,False,1,0,4.0,0.248,L0P323
361,A7XQ02,False,1,0,1.0,0.262,P29022
362,Q7TMA5,False,1,0,4.0,0.254,P31428
363,P07306,False,1,0,4.0,0.281,Q90WJ8
364,D4B5H9,False,1,0,0.0,0.248,Q12218
365,Q941C5,False,1,0,0.0,0.27,O13692
366,Q9FZE4,False,1,0,1.0,0.24600000000000002,Q2VF17
367,Q6UY14,False,1,0,3.0,0.282,Q9H324
368,D4AM57,False,1,0,2.0,0.237,P26329
369,D4B0F8,False,1,0,4.0,0.276,C8VIP3
370,Q05538,False,1,0,1.0,0.256,Q8WX77
371,Q7TN16,False,1,0,0.0,0.23800000000000002,Q96CW9
372,P0CY27,False,1,0,1.0,0.239,P17693
373,C0IW58,False,1,0,4.0,0.228,Q8GW72
374,Q9P8W1,False,1,0,4.0,0.256,Q9P4E7
375,Q9GZN4,False,1,0,1.0,0.266,Q9NPF7
376,D4AV38,False,1,0,0.0,0.217,P43508
377,D4AZ78,False,1,0,0.0,0.23399999999999999,Q8LW54
378,Q9LJR2,False,1,0,1.0,0.22899999999999998,P22079
379,Q02936,False,1,0,0.0,0.242,G5EC21
380,O35453,False,1,0,1.0,0.287,Q9VER6
381,Q90WZ1,False,1,0,4.0,0.297,P04280
382,Q8N4T0,False,1,0,4.0,0.23399999999999999,D4B1B1
383,Q9ESN4,False,1,0,1.0,0.244,Q8NIH1
384,Q4ZJM9,False,1,0,1.0,0.23,A1E295
385,D4AYT4,False,1,0,0.0,0.243,Q6P3Y9
386,P60827,False,1,0,1.0,0.22,Q61554
387,Q23997,False,1,0,1.0,0.261,Q7M6Z0
388,Q8R066,False,1,0,1.0,0.248,P18424
389,A2AJ76,False,1,0,0.0,0.24600000000000002,P02778
390,B3A0P2,False,1,0,0.0,0.25,P48284
391,P13747,False,1,0,0.0,0.287,P86957
392,D4ATH2,False,1,0,1.0,0.233,Q9TVT2
393,Q27908,False,1,0,1.0,0.23,P00488
394,Q9FJZ3,False,1,0,0.0,0.222,Q9UHL4
395,Q4ZJN1,False,1,0,1.0,0.23399999999999999,Q56S59
396,P90884,False,1,0,1.0,0.258,P97766
397,Q86VB7,False,1,0,0.0,0.252,Q6PGN1
398,Q9NZP8,False,1,0,1.0,0.267,P00739
399,Q2R222,False,1,0,1.0,0.24100000000000002,P86969
400,Q9TW98,False,1,0,0.0,0.242,H2A0P1
401,Q2PE51,False,1,0,0.0,0.262,P83228
402,Q9UAH3,False,1,0,0.0,0.24600000000000002,H2A0P1
403,P83059,False,1,0,4.0,0.257,Q9NS15
404,Q58T62,False,1,0,4.0,0.263,Q96QR1
405,Q7T3L1,False,1,0,4.0,0.244,Q6NUI6
406,P00736,False,1,0,1.0,0.298,P00739
407,B2RNN3,False,1,0,1.0,0.215,Q92244
408,Q58T42,False,1,0,4.0,0.267,L0P323
409,B6D434,False,1,0,1.0,0.237,P86038
410,Q9BXJ3,False,1,0,1.0,0.242,Q03180
411,P04180,False,1,0,4.0,0.256,Q8NCC3
412,Q5QHG6,False,1,0,0.0,0.22899999999999998,O44249
413,Q9C168,False,1,0,4.0,0.231,Q9UHL4
414,Q9VYB0,False,1,0,1.0,0.24600000000000002,P02897
415,H2A0L6,False,1,0,4.0,0.278,Q9WU78
416,O45599,False,1,0,1.0,0.237,Q24025
417,P15087,False,1,0,1.0,0.278,Q9JJN5
418,P00732,False,1,0,4.0,0.242,Q9ZPE7
419,Q6P1S2,False,1,0,4.0,0.27,P20607
420,Q8R2G6,False,1,0,0.0,0.218,Q00870
421,Q9XFX3,False,1,0,1.0,0.263,A8PZM4
422,Q9XFX4,False,1,0,1.0,0.262,Q7Z1K3
423,Q8WRC7,False,1,0,4.0,0.24100000000000002,Q59XX2
424,A0A0K2S4Q6,False,1,0,0.0,0.25,Q5U523
425,Q9QZQ5,False,1,0,4.0,0.261,Q6T6T2
426,P40240,False,1,0,0.0,0.243,Q5A1A9
427,Q6XBF8,False,1,0,4.0,0.254,P16233
428,Q9JHH6,False,1,0,4.0,0.225,D4B2Q8
429,O02350,False,1,0,4.0,0.243,Q9ZUJ5
430,O43866,False,1,0,0.0,0.226,P27485
431,O55233,False,1,0,0.0,0.239,Q9SYM4
432,Q06100,False,1,0,4.0,0.239,A1C7B5
433,D4ANB6,False,1,0,0.0,0.252,Q59UT4
434,Q66K79,False,1,0,0.0,0.228,Q8MLZ7
435,B3A0Q7,False,1,0,4.0,0.217,D4AQH0
436,B3A0Q3,False,1,0,4.0,0.244,A2VD23
437,Q2WEN9,False,1,0,0.0,0.256,Q9I930
438,Q8BGU2,False,1,0,1.0,0.242,Q9ER31
439,A6P6V9,False,1,0,3.0,0.237,Q8NKF9
440,P63182,False,1,0,1.0,0.22899999999999998,P45478
441,O76856,False,1,0,1.0,0.27399999999999997,A8PZM4
442,Q2KIX7,False,1,0,1.0,0.24100000000000002,D4B0N9
443,P86956,False,1,0,4.0,0.261,P04280
444,P32478,False,1,0,4.0,0.26899999999999996,D4AQ52
445,Q9GQV7,False,1,0,0.0,0.28600000000000003,P91889
446,Q6YGZ1,False,1,0,0.0,0.254,P36222
447,Q09055,False,1,0,1.0,0.244,O04496
448,Q90Y12,False,1,0,0.0,0.262,P83228
449,P17693,False,1,0,0.0,0.239,P0CY27
450,Q8CFR0,False,1,0,1.0,0.222,Q9P8W0
451,Q07797,False,1,0,4.0,0.276,P34115
452,Q9LZF5,False,1,0,1.0,0.226,D4B0N9
453,D4AL26,False,1,0,1.0,0.242,Q04951
454,P17454,False,1,0,1.0,0.21899999999999997,Q4WLW6
455,Q9GKK3,False,1,0,4.0,0.235,D4AUF1
456,Q1ELU4,False,1,0,0.0,0.257,C0HJV8
457,Q9JJN5,False,1,0,4.0,0.278,P15087
458,Q9H6E4,False,1,0,1.0,0.235,Q6UWY5
459,Q9JI81,False,1,0,4.0,0.23600000000000002,Q9LNF2
460,P49662,False,1,0,4.0,0.233,Q9P4E7
461,P17213,False,1,0,1.0,0.257,A2QTU5
462,Q7T2X7,False,1,0,0.0,0.237,Q58L96
463,P01034,False,1,0,1.0,0.264,Q8MVB6
464,Q9NL39,False,1,0,0.0,0.25,H2A0P1
465,H2A0L4,False,1,0,4.0,0.235,Q8IN43
466,D4B4X4,False,1,0,4.0,0.23,Q5A5M7
467,Q6NUI6,False,1,0,2.0,0.244,Q7T3L1
468,Q4U4T0,False,1,0,2.0,0.235,Q07488
469,Q12713,False,1,0,4.0,0.24600000000000002,Q62682
470,P48827,False,1,0,4.0,0.254,Q8MM24
471,A6N6J0,False,1,0,4.0,0.25,Q9FF55
472,P29022,False,1,0,4.0,0.262,A7XQ02
