AC,priority,label-val,between_connectivity,cluster
AFYH01264549.1_1258-1376,False,0,0,3.0
CM002894.2_41079618-41079734,False,0,0,2.0
AFYH01104740.1_12922-12804,False,0,0,3.0
CM002888.2_53500121-53500003,False,0,0,1.0
CP002281.1_194943-195059,False,0,0,0.0
ALWZ045211292.1_5690-5810,False,0,0,4.0
CM000518.1_93549599-93549482,False,0,0,2.0
AFYH01071722.1_7043-7151,False,0,0,3.0
CM004174.1_998077-997958,False,0,0,3.0
CM002897.2_4266166-4266282,False,0,0,2.0
JRRC01452803.1_2923-3041,False,0,0,0.0
AWGM01098229.1_44683-44800,False,0,0,0.0
JMFY01000039.1_22-138,False,0,0,2.0
FAOM01467832.1_666-784,False,0,0,0.0
KV454410.1_75118-74998,False,0,0,3.0
ALWS01110509.1_3976-4094,False,0,0,1.0
CM001493.2_134715522-134715410,False,0,0,0.0
ALWZ043069647.1_8673-8551,False,0,0,4.0
AFYH01197421.1_897-1018,False,0,0,1.0
AFYH01050170.1_281-398,False,0,0,3.0
FAOM01398693.1_1806-1924,False,0,0,0.0
CP009217.2_1265877-1265991,False,0,0,2.0
AFYH01127122.1_2177-2302,False,0,0,3.0
ALWS01087144.1_28852-28967,False,0,0,1.0
ALWS01017883.1_25768-25650,False,0,0,1.0
CM002888.2_55108188-55108306,False,0,0,1.0
GG657760.1_367708-367591,False,0,0,2.0
X06840.1_1-119,False,0,0,0.0
ABAV01046944.1_583-465,False,0,0,4.0
ALWZ044802083.1_5218-5337,False,0,0,4.0
AWGM01036939.1_64175-64293,False,0,0,3.0
ALWZ043606526.1_3066-2948,False,0,0,0.0
ALWS01164299.1_16101-16219,False,0,0,1.0
CM001412.1_20238561-20238686,False,0,0,2.0
AAMC03042112.1_1759-1852,False,0,0,1.0
CM002888.2_53515425-53515307,False,0,0,1.0
ALWZ042881948.1_23492-23384,False,0,0,4.0
CM001585.2_111656783-111656903,False,0,0,1.0
ALWZ045444814.1_2997-3119,False,0,0,4.0
MCGO01000275.1_11237-11119,False,0,0,4.0
CM001406.1_6896493-6896611,False,0,0,2.0
ALWS01024618.1_7170-7285,False,0,0,1.0
GG697359.1_451131-451250,False,0,0,3.0
AWGM01098229.1_34216-34331,False,0,0,0.0
BDFN01003379.1_5418-5292,False,0,0,0.0
AFYH01066963.1_39758-39856,False,0,0,1.0
CM001423.1_1120808-1120942,False,0,0,2.0
ALWZ046013498.1_4894-5014,False,0,0,4.0
ALWS01166743.1_5534-5652,False,0,0,1.0
CM000857.1_120015560-120015441,False,0,0,2.0
AYOY01000055.1_5659-5773,False,0,0,3.0
CM001413.1_22176508-22176390,False,0,0,2.0
CM002894.2_40945621-40945735,False,0,0,2.0
MLAU01001835.1_788-670,False,0,0,0.0
ALWS01163382.1_61133-61015,False,0,0,1.0
JH835756.1_71987-71875,False,0,0,1.0
CP013213.1_746551-746664,False,0,0,0.0
ACJE01000006.1_806101-806220,False,0,0,3.0
ALWS01039725.1_3024-2906,False,0,0,1.0
AFFK01015728.1_7747-7629,False,0,0,4.0
ACTA01001171.1_58284-58166,False,0,0,1.0
KK202022.1_2905-2784,False,0,0,0.0
DF126472.1_257134-257253,False,0,0,3.0
BDFN01003186.1_6459-6341,False,0,0,0.0
CP002686.1_13839201-13839319,False,0,0,0.0
MTQP01000057.1_2-118,False,0,0,3.0
ALWZ042019140.1_1818-1696,False,0,0,4.0
JRRC01535005.1_89-38,False,0,0,0.0
KQ034035.1_694-798,False,0,0,2.0
AYZS02010788.1_9565-9682,False,0,0,0.0
AAPE02004486.1_69769-69653,False,0,0,1.0
KK201294.1_4461-4343,False,0,0,0.0
ALWZ043785995.1_811-931,False,0,0,4.0
LWNT01000054.1_64-181,False,0,0,3.0
ALWZ040826452.1_645-763,False,0,0,0.0
CM001384.3_42726029-42726153,False,0,0,1.0
BDDD01000400.1_317881-317764,False,0,0,3.0
AGCT01015340.1_5987-5863,False,0,0,2.0
CAPY01001852.2_285-403,False,0,0,1.0
ALWS01041744.1_33641-33756,False,0,0,1.0
CM001410.1_10224289-10224406,False,0,0,2.0
ALWS01005196.1_1983-2101,False,0,0,1.0
AAXJ01023315.1_1-118,False,0,0,2.0
ALWS01044375.1_1-71,False,0,0,1.0
GG738925.1_52662-52780,False,0,0,2.0
CM002889.2_17029298-17029414,False,0,0,2.0
CM002818.1_18829721-18829839,False,0,0,0.0
ALWS01106849.1_1022-908,False,0,0,1.0
ALWZ042044387.1_1172-1054,False,0,0,0.0
KB207069.1_1065-950,False,0,0,4.0
AMPZ01023510.1_30354-30236,False,0,0,0.0
BDDD01003632.1_190661-190777,False,0,0,0.0
LJTD01000007.1_174579-174464,False,0,0,4.0
JH992957.1_364-479,False,0,0,4.0
ALWZ042841780.1_930-1047,False,0,0,4.0
M11535.1_2-117,False,0,0,4.0
AFYH01195156.1_2155-2272,False,0,0,3.0
CAGI01000162.1_160381-160262,False,0,0,4.0
MLAU01022475.1_2263-2145,False,0,0,0.0
LYXU01000002.1_3974551-3974432,False,0,0,3.0
JRRC01467953.1_74-1,False,0,0,0.0
CM002889.2_6184569-6184685,False,0,0,2.0
AACT01037962.1_1841-1723,False,0,0,3.0
AACT01062300.1_2183-2065,False,0,0,3.0
MKPU01000476.1_2308-2221,False,0,0,4.0
LGKD01534548.1_442-324,False,0,0,1.0
CM001509.2_22304724-22304822,False,0,0,0.0
JPMD01000043.1_22731-22617,False,0,0,2.0
AYZS02030437.1_3100-3218,False,0,0,0.0
CM000942.1_76527633-76527750,False,0,0,3.0
ALWZ043614703.1_734-852,False,0,0,0.0
ALWS01042904.1_54466-54577,False,0,0,1.0
AWGM01011666.1_515-397,False,0,0,4.0
KB201459.1_3161731-3161617,False,0,0,4.0
ALWZ044623345.1_1496-1604,False,0,0,4.0
ALWZ044422274.1_577-695,False,0,0,0.0
HE804045.1_7320566-7320450,False,0,0,3.0
CM001410.1_30178549-30178431,False,0,0,2.0
GL349422.1_294426-294311,False,0,0,0.0
JRRC01444043.1_3745-3863,False,0,0,0.0
CP003326.1_2464689-2464573,False,0,0,3.0
AZDZ01000017.1_117-1,False,0,0,2.0
CM001412.1_10445338-10445220,False,0,0,2.0
AAZO01001978.1_181510-181628,False,0,0,4.0
CH674585.1_1072-954,False,0,0,4.0
CM002891.2_70170924-70171036,False,0,0,2.0
CM000805.1_58487478-58487585,False,0,0,3.0
CM002893.2_43331395-43331511,False,0,0,2.0
AFYH01117718.1_2991-2873,False,0,0,3.0
CM001405.1_8655298-8655182,False,0,0,2.0
CM002888.2_62137641-62137759,False,0,0,1.0
AJJI01000004.1_3119-3234,False,0,0,4.0
BDDD01000007.1_528710-528593,False,0,0,0.0
AFYH01279708.1_916-797,False,0,0,3.0
CM001406.1_19453556-19453438,False,0,0,2.0
CP000789.1_3760098-3759982,False,0,0,4.0
CM002897.2_44865594-44865710,False,0,0,2.0
CM003291.1_65368341-65368420,False,0,0,4.0
ALWZ041505779.1_5927-5809,False,0,0,0.0
MLAU01001837.1_14022-13905,False,0,0,0.0
CM007362.1_8708837-8708955,False,0,0,0.0
KN150042.1_7573-7719,False,0,0,0.0
ALWS01165865.1_63217-63325,False,0,0,1.0
FAOM01429805.1_1-53,False,0,0,0.0
MVAD01000002.1_42-154,False,0,0,3.0
APWO02000983.1_18794-18911,False,0,0,1.0
CM000012.3_36390772-36390880,False,0,0,2.0
KQ964275.1_65490-65609,False,0,0,3.0
ALWZ040386300.1_2333-2213,False,0,0,4.0
CP003261.1_4610927-4610811,False,0,0,3.0
AACT01037901.1_252-370,False,0,0,3.0
GL377578.1_2217806-2217893,False,0,0,2.0
AACT01040799.1_1-93,False,0,0,4.0
CM001945.1_69398514-69398398,False,0,0,1.0
CAJW011306397.1_1-118,False,0,0,0.0
AWGE01000034.1_5334-5448,False,0,0,0.0
CAPY01001152.2_1992-1874,False,0,0,1.0
BDDD01002104.1_116790-116906,False,0,0,0.0
ALWZ044175416.1_6360-6480,False,0,0,4.0
ALWZ042730505.1_4147-4030,False,0,0,4.0
ALWS01095452.1_33006-32888,False,0,0,1.0
AFYH01266129.1_2793-2903,False,0,0,2.0
MJEQ01007248.1_27683-27800,False,0,0,0.0
ACJG01010094.1_865-748,False,0,0,4.0
MCFN01000760.1_110126-110008,False,0,0,3.0
AWGM01094117.1_11615-11491,False,0,0,4.0
KV407460.1_1211160-1211041,False,0,0,3.0
GL377575.1_524073-523986,False,0,0,2.0
CP001721.1_1453735-1453620,False,0,0,3.0
CP001736.1_5044115-5043998,False,0,0,3.0
ALWS01084851.1_1691-1806,False,0,0,1.0
CM001414.1_14466673-14466791,False,0,0,2.0
ALWZ042203241.1_5622-5507,False,0,0,4.0
CM001424.1_7455766-7455884,False,0,0,2.0
AAXJ01023243.1_9-130,False,0,0,2.0
KZ252240.1_417-323,False,0,0,4.0
JRRC01451491.1_1208-1090,False,0,0,0.0
ALWZ044756326.1_744-626,False,0,0,0.0
AFRZ01000001.1_1222806-1222691,False,0,0,2.0
JJMO01001976.1_131-19,False,0,0,3.0
AACT01037916.1_198-316,False,0,0,3.0
JARH01000413.1_188686-188567,False,0,0,3.0
KL584759.1_594024-593905,False,0,0,2.0
AACT01062988.1_376-494,False,0,0,3.0
AACT01040973.1_440-322,False,0,0,3.0
DS028169.1_523990-524108,False,0,0,2.0
CM003535.1_24391710-24391828,False,0,0,0.0
AFYH01107611.1_6756-6640,False,0,0,1.0
BDFN01002263.1_27196-27078,False,0,0,0.0
JPMD01000078.1_212-95,False,0,0,2.0
ALWS01100306.1_7473-7591,False,0,0,1.0
GG698902.1_1112141-1112260,False,0,0,3.0
JPRF03000014.1_206848-206732,False,0,0,3.0
CM001405.1_41925257-41925375,False,0,0,2.0
ALWZ042044389.1_222-104,False,0,0,0.0
CM001411.1_14643573-14643457,False,0,0,2.0
ALWS01070813.1_33750-33868,False,0,0,1.0
CM001221.2_14363065-14362944,False,0,0,3.0
CAGA01000046.1_148122-148241,False,0,0,3.0
CM002892.2_1024158-1024042,False,0,0,2.0
KI517537.1_9073771-9073889,False,0,0,0.0
CP011005.1_3416654-3416770,False,0,0,3.0
CM001407.1_63002310-63002192,False,0,0,2.0
AWGM01120108.1_883-999,False,0,0,4.0
ALWS01081719.1_53792-53674,False,0,0,1.0
MJIG01000010.1_358-475,False,0,0,2.0
KZ115921.1_938360-938271,False,0,0,2.0
ALWS01011299.1_52849-52970,False,0,0,1.0
CM002892.2_12489342-12489446,False,0,0,2.0
AFFG02006695.1_8761-8881,False,0,0,3.0
ALWZ044349291.1_3079-3198,False,0,0,4.0
AASG02027550.1_658-540,False,0,0,0.0
KZ248899.1_228347-228229,False,0,0,4.0
LMNW01000022.1_2305-2193,False,0,0,3.0
CP000302.1_4119747-4119632,False,0,0,4.0
JH835959.1_587040-586919,False,0,0,0.0
CATG01001174.1_31264-31383,False,0,0,2.0
ALWS01006942.1_21967-21849,False,0,0,1.0
ALWZ042393022.1_5009-5131,False,0,0,4.0
ALWZ041146155.1_429-310,False,0,0,0.0
FAOM01393665.1_30193-30310,False,0,0,0.0
ALWS01061775.1_47495-47612,False,0,0,1.0
CM001417.1_19510725-19510843,False,0,0,2.0
HE577331.1_402624-402509,False,0,0,0.0
AMGW01000001.1_2552784-2552903,False,0,0,4.0
AACT01037768.1_3922-3804,False,0,0,3.0
AZGY01000001.1_2505311-2505430,False,0,0,3.0
CP015776.1_238881-238767,False,0,0,0.0
ALWZ044997273.1_5265-5148,False,0,0,4.0
ALWZ041065916.1_590-472,False,0,0,0.0
FAOM01094216.1_43185-43094,False,0,0,0.0
ALWS01036113.1_4507-4625,False,0,0,1.0
CM007891.1_119084162-119084044,False,0,0,0.0
ALWZ045115290.1_12625-12507,False,0,0,0.0
ALWZ043103832.1_2452-2574,False,0,0,4.0
ALWS01166760.1_51729-51611,False,0,0,1.0
AE004439.1_346652-346767,False,0,0,4.0
AACT01030617.1_949-1067,False,0,0,3.0
ALWZ045758494.1_3652-3530,False,0,0,4.0
FAOM01082336.1_3215-3097,False,0,0,0.0
ALWS01075829.1_53215-53097,False,0,0,1.0
ALWZ044997670.1_3264-3389,False,0,0,2.0
AFSB01160831.1_7727-7619,False,0,0,1.0
AFYH01188448.1_8404-8522,False,0,0,3.0
ALWS01169778.1_15340-15456,False,0,0,1.0
AACT01033230.1_985-867,False,0,0,3.0
CM000830.4_121515874-121515760,False,0,0,3.0
CP000880.1_2659132-2659017,False,0,0,4.0
AACT01038831.1_130-12,False,0,0,3.0
APWO02001413.1_7154-7272,False,0,0,1.0
MHTO01000025.1_20850-20958,False,0,0,4.0
CR382130.1_2678858-2678977,False,0,0,0.0
GL377618.1_1292515-1292428,False,0,0,2.0
FR853091.2_23676037-23675921,False,0,0,1.0
CBWP010000039.1_146119-146004,False,0,0,4.0
AFYH01116807.1_2541-2446,False,0,0,3.0
ALWZ045772649.1_174-292,False,0,0,0.0
KB201424.1_42475-42396,False,0,0,4.0
CP000653.1_255819-255934,False,0,0,4.0
LGKD01219340.1_331-213,False,0,0,1.0
CCCW010028974.1_23270-23152,False,0,0,0.0
CP002688.1_12816392-12816257,False,0,0,0.0
CM001408.1_10274280-10274161,False,0,0,2.0
CM002888.2_53489685-53489567,False,0,0,1.0
MHTM01000043.1_232-127,False,0,0,2.0
KB375701.1_858819-858936,False,0,0,3.0
AWGM01143768.1_8445-8567,False,0,0,4.0
FAOM01158792.1_72742-72843,False,0,0,0.0
ALWS01009990.1_286-404,False,0,0,1.0
ALWS01022347.1_23967-24085,False,0,0,1.0
AWGM01119834.1_52818-52687,False,0,0,0.0
ALWS01091482.1_8017-8128,False,0,0,2.0
ALWZ045229414.1_3528-3647,False,0,0,4.0
ALWS01078337.1_7641-7523,False,0,0,1.0
ALWS01003034.1_55877-55759,False,0,0,1.0
MLAU01023418.1_5871-5753,False,0,0,0.0
GG662656.1_147269-147387,False,0,0,3.0
CM000867.1_100198069-100198192,False,0,0,3.0
LFJF01010243.1_2783-2901,False,0,0,4.0
CM001410.1_30948222-30948107,False,0,0,2.0
CP001001.1_4689341-4689456,False,0,0,2.0
JRRC01440987.1_113-1,False,0,0,0.0
LL934334.1_930-812,False,0,0,4.0
GL377613.1_996495-996582,False,0,0,2.0
CM000940.1_152807758-152807875,False,0,0,4.0
CM002886.2_45073910-45073794,False,0,0,2.0
V00647.1_1-119,False,0,0,1.0
CM000669.2_128697439-128697556,False,0,0,1.0
KQ060737.1_9303-9421,False,0,0,0.0
ABCK01000020.1_90270-90384,False,0,0,0.0
BDCO01000002.1_3347608-3347493,False,0,0,2.0
LXTC01000003.1_1276214-1276334,False,0,0,3.0
CP002205.1_701749-701864,False,0,0,2.0
AACT01040852.1_488-370,False,0,0,3.0
AE013599.5_19754799-19754681,False,0,0,4.0
CAPY01001956.2_4423-4541,False,0,0,1.0
JYIU01000022.1_3-119,False,0,0,3.0
CM002498.1_13570276-13570372,False,0,0,3.0
FAOM01097620.1_13008-12918,False,0,0,0.0
FAOM01288271.1_20835-20909,False,0,0,0.0
CM001407.1_1426581-1426463,False,0,0,2.0
AFYH01098233.1_2848-2732,False,0,0,1.0
CM000867.1_29127961-29127843,False,0,0,1.0
CM002888.2_53480143-53480025,False,0,0,1.0
CM000878.1_95784220-95784102,False,0,0,1.0
CM001406.1_23763212-23763327,False,0,0,2.0
ALWZ044033628.1_242-363,False,0,0,4.0
CM000583.1_3413581-3413700,False,0,0,3.0
BDFN01003242.1_8708-8590,False,0,0,0.0
CM001492.2_44743677-44743571,False,0,0,4.0
FAOM01513354.1_77715-77806,False,0,0,0.0
ALWZ041295687.1_651-771,False,0,0,4.0
CP001068.1_3258461-3258349,False,0,0,3.0
ALWZ044969207.1_7678-7794,False,0,0,4.0
ALWZ043085288.1_612-513,False,0,0,0.0
LADI01013789.1_722523-722405,False,0,0,4.0
NNAY01001081.1_36385-36267,False,0,0,4.0
LM406107.1_4388-4270,False,0,0,4.0
CCCW010030974.1_3237-3119,False,0,0,0.0
ALWZ041840393.1_367-489,False,0,0,4.0
ALWZ042314984.1_4988-4868,False,0,0,4.0
X15180.1_3-118,False,0,0,4.0
CM001745.1_15137686-15137568,False,0,0,0.0
ABAV01031008.1_1358-1240,False,0,0,4.0
ALWZ046027269.1_2072-2189,False,0,0,4.0
CM002892.2_27728086-27727970,False,0,0,2.0
AAZO01002521.1_66-184,False,0,0,4.0
GL377623.1_275270-275183,False,0,0,2.0
JYNV01000211.1_19827-19946,False,0,0,1.0
FR853087.2_26368223-26368328,False,0,0,2.0
AYZS02000338.1_27796-27934,False,0,0,2.0
ALWS01036190.1_20496-20391,False,0,0,3.0
ALWS01069815.1_4136-4018,False,0,0,1.0
AWGM01128476.1_11018-10899,False,0,0,4.0
AASG02016251.1_1237-1119,False,0,0,0.0
CM007402.1_44875649-44875494,False,1,0,0.0
MCGO01000322.1_6330-6178,False,1,0,1.0
BDFN01002413.1_12300-12453,False,1,0,0.0
MJEQ01010265.1_13233-13387,False,1,0,0.0
AACT01046883.1_682-577,False,1,0,2.0
AJWK01015377.1_716-550,False,1,0,3.0
CM002815.1_16156282-16156388,False,1,0,0.0
CM000011.3_26802898-26802746,False,1,0,4.0
MLAU01003771.1_1571-1687,False,1,0,0.0
AACT01050060.1_186-32,False,1,0,2.0
ALYE01011937.1_44882-45008,False,1,0,0.0
JH591506.1_13685-13806,False,1,0,2.0
CM003295.1_25984548-25984395,False,1,0,2.0
AAXJ01019762.1_185-340,False,1,0,1.0
CH685605.1_588-766,False,1,0,3.0
APWO02000207.1_11740-11593,False,1,0,2.0
AACT01047893.1_740-587,False,1,0,2.0
AAXJ01021745.1_214-369,False,1,0,1.0
BDFN01001580.1_5149-4994,False,1,0,0.0
AANI01009595.1_863-685,False,1,0,3.0
LL911372.1_1428-1278,False,1,0,3.0
AACT01049760.1_141-294,False,1,0,2.0
KB847774.1_8508-8353,False,1,0,0.0
AACT01048935.1_414-261,False,1,0,2.0
ALYE01006201.1_61284-61129,False,1,0,0.0
CH683721.1_1081-903,False,1,0,3.0
AACT01051731.1_1-131,False,1,0,2.0
AAXJ01013907.1_257-412,False,1,0,1.0
DF157093.1_774054-774228,False,1,0,4.0
CH963951.1_7544-7723,False,1,0,3.0
KB665094.1_2-159,False,1,0,3.0
AANI01008282.1_537-715,False,1,0,3.0
AEWC01016964.1_5155-5000,False,1,0,0.0
LL189943.1_7515-7664,False,1,0,4.0
ALWZ041564756.1_506-659,False,1,0,0.0
MJEQ01029803.1_553-398,False,1,0,0.0
HE587342.1_140505-140659,False,1,0,4.0
CM007896.1_17484139-17483985,False,1,0,0.0
MCFG01000057.1_152232-152386,False,1,0,1.0
LSRQ01005132.1_158005-157852,False,1,0,0.0
AANI01002642.1_324-502,False,1,0,3.0
CCCW010021400.1_12509-12354,False,1,0,0.0
AAPP01003559.1_576-398,False,1,0,3.0
MINL01000001.1_2084144-2083996,False,1,0,4.0
LN901637.1_731-579,False,1,0,3.0
CCCW010018145.1_4147-3992,False,1,0,0.0
X90410.1_15-165,False,1,0,1.0
AANI01013891.1_17859-17681,False,1,0,3.0
BDFN01001202.1_4108-4264,False,1,0,0.0
ABLE03019734.1_355-504,False,1,0,4.0
CACQ02000800.1_7750-7901,False,1,0,1.0
AEAC01015527.1_7190-7036,False,1,0,2.0
AACT01050277.1_131-1,False,1,0,2.0
MJEQ01030025.1_624-469,False,1,0,0.0
AANI01008807.1_226-404,False,1,0,3.0
CM003262.1_16088300-16088455,False,1,0,0.0
GL377614.1_342092-342245,False,1,0,0.0
ALWZ041163527.1_417-277,False,1,0,4.0
ABWE02010307.1_50-203,False,1,0,1.0
AACT01050288.1_393-240,False,1,0,2.0
AZAQ01076674.1_28399-28552,False,1,0,2.0
AWGM01068868.1_2686-2530,False,1,0,4.0
AAXJ01020970.1_267-422,False,1,0,1.0
GL637363.1_766-915,False,1,0,4.0
AAHC01066104.1_595-750,False,1,0,4.0
