,AC,priority,label-val,between_connectivity,cluster,max_ident_other,closest_other
64,5HBSA,False,0,0,1.0,0.19899999999999998,6RVCD
65,3IP0A,False,0,0,1.0,0.193,1FZYA
66,4WEEA,False,0,0,1.0,0.19399999999999998,6K2YA
67,4Y9VA,False,0,0,1.0,0.109,6W5DH
68,1G66A,False,0,0,1.0,0.21,6XC9I
69,6FMCA,False,0,0,1.0,0.204,3QXTA
70,4NPDA,False,0,0,1.0,0.18600000000000003,1UZHC
71,1VYRA,False,0,0,1.0,0.174,5ZMJH
72,5AVHA,False,0,0,1.0,0.18899999999999997,3GDGA
73,5X9LA,False,0,0,1.0,0.198,1OSPH
74,1OEWA,False,0,0,1.0,0.23199999999999998,3U4XA
75,3VORA,False,0,0,1.0,0.21100000000000002,1GAFH
76,3G21A,False,0,0,1.0,0.175,43C9A
77,4CE8A,False,0,0,1.0,0.21,6GJQB
78,5GJIA,False,0,0,1.0,0.188,1JATA
79,3ZR8X,False,0,0,1.0,0.18100000000000002,6QTLB
80,4NSVA,False,0,0,1.0,0.20800000000000002,5NYXH
81,2XU3A,False,0,0,1.0,0.21,6BEJA
82,6LK1A,False,0,0,1.0,0.195,2ZPOA
83,1J0PA,False,0,0,1.0,0.182,1Y17A
84,2PVBA,False,0,0,1.0,0.235,6QTLB
85,5A71A,False,0,0,1.0,0.19699999999999998,5FGCB
86,5IG6A,False,0,0,1.0,0.18600000000000003,3QXTA
87,3G46A,False,0,0,1.0,0.198,5J2SA
88,5BR4A,False,0,0,1.0,0.174,6LDXH
89,3X0IA,False,0,0,1.0,0.188,5ZIMA
90,7P1QA,False,0,0,1.0,0.161,3GDGA
91,5MK9A,False,0,0,1.0,0.18,3GDGA
92,4HNOA,False,0,0,1.0,0.183,3IFLL
93,1IQZA,False,0,0,1.0,0.15,3D1KB
94,6EQEA,False,0,0,1.0,0.213,5UR8A
95,3EA6A,False,0,0,1.0,0.19399999999999998,3B5LB
96,6HSAA,False,0,0,1.0,0.187,6K2YA
97,2FVYA,False,0,0,1.0,0.198,6DW2B
98,1VB0A,False,0,0,1.0,0.14,2ZPOA
99,4G78A,False,0,0,1.0,0.174,6XODA
100,6UWWA,False,0,0,1.0,0.203,4FKXA
101,1L9LA,False,0,0,1.0,0.188,6SSNA
102,3WGXA,False,0,0,1.0,0.19,3QXTA
103,2PPNA,False,0,0,1.0,0.18899999999999997,6UI1D
104,6TJ8A,False,0,0,1.0,0.10400000000000001,5U38A
105,7MBOA,False,0,0,1.0,0.203,6P60B
106,6RI6A,False,0,0,1.0,0.147,1G7YD
107,3QL9A,False,0,0,1.0,0.18600000000000003,6MTJD
108,3M5QA,False,0,0,1.0,0.18,4YDJA
109,5QU8A,False,0,0,1.0,0.18,1WT9B
110,1B0YA,False,0,0,1.0,0.16399999999999998,3DURA
111,1KWFA,False,0,0,1.0,0.158,4NJAH
112,2BT9A,False,0,0,1.0,0.213,6QTLB
113,2FDNA,False,0,0,1.0,0.153,6GWNC
114,3QR7A,False,0,0,1.0,0.19699999999999998,1LK3L
115,2GUDA,False,0,0,1.0,0.18,6IVZL
116,4QB3A,False,0,0,1.0,0.19399999999999998,4WAAA
117,4MZCA,False,0,0,1.0,0.196,3VVUA
118,4A02A,False,0,0,1.0,0.193,5YBAA
119,1BXOA,False,0,0,1.0,0.184,6Q1GH
120,2XOMA,False,0,0,1.0,0.212,5XCXB
121,2XJPA,False,0,0,1.0,0.218,5VH4A
122,5U3AA,False,0,0,1.0,0.129,6X1UA
123,7A3HA,False,0,0,1.0,0.203,6B0WH
124,5JSKB,False,0,0,1.0,0.125,4JHAH
125,5JSKA,False,0,0,1.0,0.17800000000000002,5W1GL
126,1MJ5A,False,0,0,1.0,0.203,5I1LH
127,4WKAA,False,0,0,1.0,0.185,6ZECH
128,5ZGXA,False,0,0,1.0,0.19899999999999998,4JO4H
129,3VN3A,False,0,0,1.0,0.212,5ZIMA
130,3G9XA,False,0,0,1.0,0.188,5UMNC
131,4KQPA,False,0,0,1.0,0.203,6IDGH
132,5O2XA,False,0,0,1.0,0.218,5B4MC
133,4XDXA,False,0,0,1.0,0.16,3ZXWB
134,3DK9A,False,0,0,1.0,0.129,1MVQA
135,1ZZKA,False,0,0,1.0,0.19699999999999998,3DURA
136,3VLAA,False,0,0,1.0,0.16,6S6CA
137,4G9SA,False,0,0,1.0,0.203,6QU9B
138,4G9SB,False,0,0,1.0,0.182,5KVGH
139,4E3YA,False,0,0,1.0,0.193,3H9YA
140,5EWOA,False,0,0,1.0,0.233,6NEXB
141,6J93A,False,0,0,1.0,0.209,2X7KA
142,1RTQA,False,0,0,1.0,0.196,4N8CH
143,7DC4A,False,0,0,1.0,0.17600000000000002,5HXVA
144,4EGUA,False,0,0,1.0,0.215,1Y17A
145,1NKIA,False,0,0,1.0,0.174,3LTVA
146,6J64A,False,0,0,1.0,0.18600000000000003,6GWNC
147,4GA2A,False,0,0,1.0,0.212,4PDCE
148,6IIPA,False,0,0,1.0,0.17,5GZCA
149,1UFYA,False,0,0,1.0,0.204,7CQ0A
150,3ZZPA,False,0,0,1.0,0.16399999999999998,2QCQA
151,1K5CA,False,0,0,1.0,0.198,3N35A
152,5DP2A,False,0,0,1.0,0.19699999999999998,7EANH
153,3AGNA,False,0,0,1.0,0.20600000000000002,5TP3A
154,5JUGA,False,0,0,1.0,0.207,2HRPH
155,2XODA,False,0,0,1.0,0.225,2X6MA
156,2E4TA,False,0,0,1.0,0.135,5SY8H
157,3KFFA,False,0,0,1.0,0.2,2CMTA
158,6JPTA,False,0,0,1.0,0.2,2ONUA
159,3E4GA,False,0,0,1.0,0.18600000000000003,3SE9L
160,4R5RA,False,0,0,1.0,0.15,6SSNA
161,1AHOA,False,0,0,1.0,0.156,1OZ7B
162,1G4IA,False,0,0,1.0,0.187,6GJQB
163,4KXVA,False,0,0,1.0,0.11199999999999999,6LDXH
164,5A8CA,False,0,0,1.0,0.174,6MNRL
165,1XG0D,False,0,0,1.0,0.196,4MYEA
166,1XG0A,False,0,0,1.0,0.147,1A58A
167,1XG0B,False,0,0,1.0,0.14400000000000002,3LTVA
168,2BF6A,False,0,0,1.0,0.14,5CFDC
169,2XFRA,False,0,0,1.0,0.12,3GDGA
170,1BYIA,False,0,0,1.0,0.2,3MO1B
171,1C75A,False,0,0,1.0,0.154,4L05A
172,4ACJA,False,0,0,1.0,0.213,1XPHA
173,6X7JA,False,0,0,1.0,0.212,5DRNB
174,5DZEA,False,0,0,1.0,0.209,7R6WH
175,5TIFA,False,0,0,1.0,0.201,5XCUB
176,1F94A,False,0,0,1.0,0.192,1Y17A
177,3EO6A,False,0,0,1.0,0.187,2WDQD
178,4Q4GX,False,0,0,1.0,0.14400000000000002,6OW4A
179,1M1QA,False,0,0,1.0,0.171,1UMRA
180,3GOEA,False,0,0,1.0,0.152,1WT9A
181,1XMKA,False,0,0,1.0,0.171,1OZ7B
182,4MTUA,False,0,0,1.0,0.19,6LXQA
183,1TG0A,False,0,0,1.0,0.183,3WAMA
184,6YP6A,False,0,0,1.0,0.242,7LFBL
185,3WCQA,False,0,0,1.0,0.185,4LAJH
186,1ZLBA,False,0,0,1.0,0.18899999999999997,4LAJH
187,3AKSA,False,0,0,4.0,0.22,2EA3A
188,4AWTA,False,0,0,1.0,0.17600000000000002,6GW4A
189,3V1AA,False,0,0,1.0,0.11,1OZ7A
190,2V8TA,False,0,0,1.0,0.18,5B0WA
191,3D1PA,False,0,0,1.0,0.182,2DWRA
192,4BCTA,False,0,0,1.0,0.231,1C1EH
193,5SY4A,False,0,0,1.0,0.21100000000000002,3EXVA
194,3JU4A,False,0,0,1.0,0.106,4RWYH
195,1IXHA,False,0,0,1.0,0.185,3CJIC
196,6K9JA,False,0,0,1.0,0.209,6QTLB
197,2G58A,False,0,0,1.0,0.212,6IVZL
198,4WPKA,False,0,0,1.0,0.20600000000000002,4CMHC
199,2PNEA,False,0,0,1.0,0.187,3GTTA
200,1UNQA,False,0,0,1.0,0.195,6E20A
201,2ZPMA,False,0,0,1.0,0.168,1Y17A
202,1K4IA,False,0,0,1.0,0.204,3ZKMC
203,1TQGA,False,0,0,1.0,0.18100000000000002,1VYOA
204,5SBQA,False,0,0,1.0,0.203,1QD0A
205,4IAUA,False,0,0,1.0,0.221,5LBSH
206,1MWQA,False,0,0,1.0,0.19399999999999998,1TGJA
207,3Q46A,False,0,0,1.0,0.2,5YBAA
208,5CKLA,False,0,0,1.0,0.212,4QPLB
209,2FWHA,False,0,0,1.0,0.201,3STBA
210,5O45A,False,0,0,1.0,0.207,5E03A
211,5OTNA,False,0,0,1.0,0.193,5VXMB
212,6RK0A,False,0,0,1.0,0.192,5DD1L
213,6RVUA,False,0,0,1.0,0.21,6ZC5A
214,6G1IA,False,0,0,1.0,0.19899999999999998,3WFDL
215,4GZNC,False,0,0,1.0,0.161,2QCQA
216,6U66A,False,0,0,1.0,0.191,6FUNA
217,5II8A,False,0,0,1.0,0.191,5E03A
218,4RJ2A,False,0,0,1.0,0.192,7DOHL
219,7LOGA,False,0,0,1.0,0.207,6D9GA
220,7B1SA,False,0,0,1.0,0.113,3U1SH
221,7B1SB,False,0,0,1.0,0.131,4YUEL
222,7B1SC,False,0,0,1.0,0.171,3VXSE
223,4X5PA,False,0,0,1.0,0.183,6X1WL
224,5JDKA,False,0,0,1.0,0.213,6XODA
225,6YK4A,False,0,0,1.0,0.19399999999999998,1AD0B
226,2GKGA,False,0,0,1.0,0.195,4QFIA
227,2CHHA,False,0,0,1.0,0.177,3D1KB
228,7ADRB,False,0,0,1.0,0.13699999999999998,4HKXA
229,7ADRA,False,0,0,1.0,0.12300000000000001,4K2UM
230,1JFBA,False,0,0,1.0,0.145,4Q4W3
231,7ADRC,False,0,0,1.0,0.213,2FU0A
232,2CWSA,False,0,0,1.0,0.23600000000000002,5NBWB
233,1EB6A,False,0,0,1.0,0.205,1V9TA
234,3AJ4A,False,0,0,1.0,0.19899999999999998,1WT9A
235,1O7JA,False,0,0,1.0,0.185,6OW4A
236,3FYMA,False,0,0,1.0,0.18600000000000003,6MTJD
237,6IFPA,False,0,0,1.0,0.22899999999999998,5V0RA
238,1GA6A,False,0,0,1.0,0.19699999999999998,6DW2B
239,4N1IA,False,0,0,1.0,0.23399999999999999,6LDXH
240,4BJ0A,False,0,0,1.0,0.20800000000000002,7KMIA
241,5R43B,False,0,0,1.0,0.22399999999999998,1U0QA
242,5R43C,False,0,0,1.0,0.18899999999999997,1FHJA
243,1LNIA,False,0,0,1.0,0.19699999999999998,1MFAH
244,6IGGA,False,0,0,1.0,0.20199999999999999,2D6MA
245,4ZGFA,False,0,0,1.0,0.22899999999999998,2ONUA
246,5WS7A,False,0,0,1.0,0.2,4XVJH
247,4DPBX,False,0,0,1.0,0.231,1SJXA
248,1GKMA,False,0,0,1.0,0.158,6NWDA
249,2R31A,False,0,0,1.0,0.2,4DZBB
250,1HJ8A,False,0,0,1.0,0.21899999999999997,6WZMC
251,5IQNA,False,0,0,1.0,0.225,4LHQB
252,2GGCA,False,0,0,1.0,0.201,3GK8H
253,1TT8A,False,0,0,1.0,0.217,1FZYA
254,5B5HA,False,0,0,1.0,0.218,5YWFA
255,1Q6ZA,False,0,0,1.0,0.135,5B0WA
256,2RBKA,False,0,0,1.0,0.17600000000000002,6DDVA
257,5IDBA,False,0,0,1.0,0.24,3D1KB
258,2PNDA,False,0,0,1.0,0.225,4LAJH
259,4YMYA,False,0,0,1.0,0.217,5XCXB
260,2JHFA,False,0,0,1.0,0.165,4U0RB
261,3NOQA,False,0,0,1.0,0.21100000000000002,3VBHC
262,6ZATA,False,0,0,1.0,0.17300000000000001,3N35A
263,5XBUA,False,0,0,1.0,0.22399999999999998,6PEHA
264,4GNRA,False,0,0,1.0,0.17300000000000001,6OW4A
265,5CTMA,False,0,0,1.0,0.214,6WX1L
266,2OFRX,False,0,0,1.0,0.212,4HT1L
267,3U7QB,False,0,0,1.0,0.129,6Y7FA
268,3U7QA,False,0,0,1.0,0.13699999999999998,3CJIC
269,5ZX8A,False,0,0,1.0,0.193,3RCZB
270,2QSKA,False,0,0,1.0,0.20800000000000002,5TP3A
271,4YNHA,False,0,0,1.0,0.132,1TGJA
272,2A6ZA,False,0,0,1.0,0.218,6TMOD
273,3VRCA,False,0,0,1.0,0.18600000000000003,2GCYA
274,1OD3A,False,0,0,1.0,0.20600000000000002,3FO9B
275,3RWNA,False,0,0,1.0,0.233,3WAMA
276,5SV5A,False,0,0,1.0,0.182,6MTJD
277,1MN8A,False,0,0,1.0,0.16399999999999998,3ZBWA
278,5E1NA,False,0,0,1.0,0.19399999999999998,3D1KB
279,6GZ8A,False,0,0,1.0,0.193,5VXMB
280,3L8WA,False,0,0,1.0,0.18,3N35A
281,2VHAA,False,0,0,1.0,0.204,4E4YA
282,4AXOA,False,0,0,1.0,0.217,2E2CA
283,2X46A,False,0,0,1.0,0.217,1WT9A
284,6FVIA,False,0,0,1.0,0.196,5XCXA
285,2P5KA,False,0,0,1.0,0.14300000000000002,6SSNA
286,2QXIA,False,0,0,1.0,0.21600000000000003,2JELH
287,1NQJB,False,0,0,1.0,0.19699999999999998,2ONUA
288,3RQ9A,False,0,0,1.0,0.18899999999999997,7NKTBBB
289,7K9CA,False,0,0,1.0,0.19,7NKTBBB
290,6NFRA,False,0,0,1.0,0.218,1KXQE
291,4K8YA,False,0,0,1.0,0.22399999999999998,4LEXH
292,4JP6A,False,0,0,1.0,0.21100000000000002,4AOHA
293,6I3BA,False,0,0,1.0,0.225,5OD8A
294,6UKFX,False,0,0,1.0,0.198,5YXNA
295,4X6HA,False,0,0,1.0,0.198,6P60B
296,2QCPX,False,0,0,1.0,0.19,3STBA
297,3SOJA,False,0,0,1.0,0.18899999999999997,1NDGB
298,4TXRA,False,0,0,1.0,0.19,6U9SB
299,3JYOA,False,0,0,1.0,0.195,5E8EA
300,3AUBA,False,0,0,1.0,0.132,5TP3A
301,6L8GB,False,0,0,1.0,0.214,2QCQA
302,3BWHA,False,0,0,1.0,0.19899999999999998,3BKJL
303,2V1MA,False,0,0,1.0,0.192,3BD3A
304,7B5WA,False,0,0,1.0,0.16699999999999998,1GCVB
305,3ZUCA,False,0,0,1.0,0.2,5E03A
306,4YPOA,False,0,0,1.0,0.174,3QAPA
307,3ZIYA,False,0,0,1.0,0.15,1SBFA
308,6HN3A,False,0,0,1.0,0.201,6XODA
309,3SK2A,False,0,0,1.0,0.20199999999999999,6E20A
310,7JJAA,False,0,0,1.0,0.19699999999999998,3QPXL
311,4BPFA,False,0,0,1.0,0.16699999999999998,1Z3DA
312,4ZA9A,False,0,0,1.0,0.149,3CJIC
313,6Z5YA,False,0,0,1.0,0.193,3RCZB
314,7A3MA,False,0,0,1.0,0.128,6HYNA
315,3NBCA,False,0,0,1.0,0.203,6P60B
316,5E1YA,False,0,0,1.0,0.198,3DURA
317,5JH8A,False,0,0,1.0,0.184,6AXKB
318,6Y4EA,False,0,0,1.0,0.212,5E03A
319,6QAZA,False,0,0,1.0,0.192,2VYRE
320,1QTWA,False,0,0,1.0,0.207,4DZBB
321,1RW1A,False,0,0,1.0,0.191,3VTVA
322,5MDUA,False,0,0,1.0,0.203,4QFIA
323,1CC8A,False,0,0,1.0,0.159,1TGJA
324,6I03A,False,0,0,1.0,0.209,6DF1H
325,5AOTA,False,0,0,1.0,0.188,3STBA
326,3NVSA,False,0,0,1.0,0.14300000000000002,3N35A
327,7NIYA,False,0,0,1.0,0.191,6BEJA
328,1KQPA,False,0,0,1.0,0.20800000000000002,6WFYL
329,4UHCA,False,0,0,1.0,0.18899999999999997,6ZECH
330,5M17A,False,0,0,1.0,0.16399999999999998,2Z4QB
331,5M2TA,False,0,0,1.0,0.20199999999999999,6K6IA
332,3W07A,False,0,0,1.0,0.19,3GJ0A
333,4WX4A,False,0,0,1.0,0.19699999999999998,3H8KA
334,6EF7A,False,0,0,1.0,0.21600000000000003,3DURA
335,4UYTA,False,0,0,1.0,0.18,4NCC2
336,3L5LA,False,0,0,1.0,0.188,3WQJA
337,1NH0A,False,0,0,1.0,0.187,3STBA
338,4UDXX,False,0,0,1.0,0.1,4NUGH
339,4EIEA,False,0,0,1.0,0.193,6DN0A
340,6GGPA,False,0,0,1.0,0.198,2DD7A
341,3O1NA,False,0,0,1.0,0.22699999999999998,3QAPA
342,6Q3PB,False,0,0,1.0,0.125,3H8KA
343,6Q41B,False,0,0,1.0,0.12,3H8KA
344,3ROFA,False,0,0,1.0,0.18100000000000002,6CYOA
345,1Y93A,False,0,0,1.0,0.187,6K2YA
346,4XPXA,False,0,0,1.0,0.191,1UZHC
347,1XQOA,False,0,0,1.0,0.193,5U3PL
348,5D5YA,False,0,0,1.0,0.136,1VYOA
349,5ONKA,False,0,0,1.0,0.215,6X1UA
350,3VZ9B,False,0,0,1.0,0.195,4WAAA
351,6DCMA,False,0,0,1.0,0.165,1A2YB
352,6BQAA,False,0,0,1.0,0.175,3LTVA
353,3W9VA,False,0,0,1.0,0.183,3WQJA
354,3QZRA,False,0,0,1.0,0.191,4YDJA
355,6N9HA,False,0,0,1.0,0.156,1FHJA
356,3A72A,False,0,0,1.0,0.174,6VI2B
357,2OB3A,False,0,0,1.0,0.182,6T40B
358,4RV5A,False,0,0,1.0,0.161,6W5DH
359,5FBFA,False,0,0,1.0,0.191,1MVQA
360,3FMUA,False,0,0,1.0,0.166,6T40C
361,5TNVA,False,0,0,1.0,0.18,6T40B
362,6FM7A,False,0,0,1.0,0.171,6CEZH
363,1OE1A,False,0,0,1.0,0.18100000000000002,6Q1GH
364,5IMAA,False,0,0,1.0,0.20800000000000002,1FZYA
365,2ANXA,False,0,0,1.0,0.192,3VTVA
366,6H5GA,False,0,0,1.0,0.18899999999999997,2Q6PA
367,3I94A,False,0,0,1.0,0.223,5CHNB
368,5AE0A,False,0,0,1.0,0.23,5TKJB
369,2HEUA,False,0,0,1.0,0.161,5B0WA
370,2J9JA,False,0,0,1.0,0.19399999999999998,3STBA
371,5P9VA,False,0,0,1.0,0.213,6X1TA
372,2NWDX,False,0,0,1.0,0.22,4UXMA
373,1QXYA,False,0,0,1.0,0.21,1YYMH
374,6MM2A,False,0,0,1.0,0.192,1I8KB
375,6HR0A,False,0,0,1.0,0.205,2QCQA
376,3CUZA,False,0,0,1.0,0.133,3QJHB
377,4B9GA,False,0,0,1.0,0.20199999999999999,3IFUA
378,2GJ3A,False,0,0,1.0,0.209,1NHKL
379,1TJXA,False,0,0,1.0,0.18600000000000003,3WX8A
380,3ZQXA,False,0,0,1.0,0.19399999999999998,3L5WA
381,1D5TA,False,0,0,1.0,0.14800000000000002,5UMNC
382,6S07A,False,0,0,1.0,0.18899999999999997,5XAJA
383,6KGIB,False,0,0,1.0,0.17800000000000002,1XAUA
384,4AOHA,False,0,0,4.0,0.21899999999999997,1QJ8A
385,6ENPA,False,0,0,4.0,0.22399999999999998,6Q9CA
386,6BEVA,False,0,0,1.0,0.239,5VXMB
387,3C70A,False,0,0,1.0,0.196,4HT1L
388,1LWBA,False,0,0,1.0,0.217,1U0QA
389,6RY0A,False,0,0,1.0,0.147,6JEPH
390,1PSRA,False,0,0,1.0,0.201,2IJ0C
391,6F9OA,False,0,0,1.0,0.193,6X1SA
392,4QYTA,False,0,0,1.0,0.22399999999999998,5NPHL
393,1YQSA,False,0,0,1.0,0.195,4NWTH
394,6FPOL,False,0,0,1.0,0.114,5W24L
395,6FPOS,False,0,0,1.0,0.17600000000000002,7K8OH
396,3EUNA,False,0,0,1.0,0.172,6E20A
397,2W15A,False,0,0,1.0,0.198,6DFJH
398,4CO8A,False,0,0,1.0,0.198,2VYRE
399,6TVEP,False,0,0,1.0,0.11800000000000001,5U3NH
400,2OIZA,False,0,0,1.0,0.18100000000000002,4DQOH
401,7E2SA,False,0,0,1.0,0.19899999999999998,5EYYA
402,5NWPA,False,0,0,1.0,0.23600000000000002,6DFJH
403,2OIZD,False,0,0,1.0,0.18600000000000003,1MQKH
404,7D8DA,False,0,0,1.0,0.182,1KQFC
405,2V3IA,False,0,0,1.0,0.158,6NWDA
406,6NNRA,False,0,0,1.0,0.193,3IFUA
407,3BEUA,False,0,0,1.0,0.198,3GDGA
408,3FS9A,False,0,0,1.0,0.21899999999999997,43C9A
409,1FSGA,False,0,0,1.0,0.18100000000000002,6L9LC
410,2AU7A,False,0,0,1.0,0.20600000000000002,1EAPB
411,5SVYA,False,0,0,1.0,0.12300000000000001,3ZXWB
412,5FI3A,False,0,0,1.0,0.185,6OW4A
413,2C71A,False,0,0,1.0,0.21899999999999997,6JP7H
414,2XWVA,False,0,0,1.0,0.19,6BZWF
415,2HBWA,False,0,0,1.0,0.2,5V6MH
416,7MPDA,False,0,0,1.0,0.239,4FKXA
417,3GMXA,False,0,0,1.0,0.209,2LTNA
418,4MNCA,False,0,0,1.0,0.185,6QNKB
419,4YAAA,False,0,0,1.0,0.204,4MS8D
420,2VZPA,False,0,0,1.0,0.21100000000000002,7CQ0A
421,5B8DA,False,0,0,1.0,0.212,3BD3A
422,3IQUA,False,0,0,1.0,0.205,3FO9B
423,1KMVA,False,0,0,1.0,0.18899999999999997,6VUNA
424,6SIDA,False,0,0,1.0,0.182,6HYNA
425,2X5YA,False,0,0,1.0,0.21,4L83A
426,4W7LA,False,0,0,1.0,0.149,3CJIC
427,3R2QA,False,0,0,1.0,0.201,3FN1B
428,5FAFA,False,0,0,1.0,0.19,4QFIA
429,2RK3A,False,0,0,1.0,0.19399999999999998,6G1EB
430,1RWYA,False,0,0,1.0,0.196,2VU5A
431,5CTVA,False,0,0,1.0,0.19699999999999998,2B71A
432,3EY6A,False,0,0,1.0,0.20800000000000002,2ZSCA
433,5QI0A,False,0,0,1.0,0.185,1F4XL
434,3WMVA,False,0,0,1.0,0.19699999999999998,5NL8A
435,3VUPA,False,0,0,1.0,0.18100000000000002,6EH4E
436,4ANNA,False,0,0,1.0,0.212,2XZCL
437,1M2DA,False,0,0,1.0,0.195,4UOHB
438,6WQYA,False,0,0,1.0,0.156,5JUEL
439,3PB6X,False,0,0,1.0,0.193,5B0WA
440,5I86A,False,0,0,1.0,0.19,1XPHA
441,4W7WA,False,0,0,1.0,0.203,5VAGC
442,3R41A,False,0,0,1.0,0.187,4YUEH
443,1JCLA,False,0,0,1.0,0.204,2Y70A
444,2VZCA,False,0,0,1.0,0.183,1FHJA
445,6C1XA,False,0,0,1.0,0.193,3H8KA
446,6TCCA,False,0,0,1.0,0.203,4AL0A
447,2CZQA,False,0,0,1.0,0.21600000000000003,3WP3A
448,6ELVA,False,0,0,1.0,0.183,5YBAA
449,3R87A,False,0,0,1.0,0.184,6YBEA
450,7ESKA,False,0,0,1.0,0.16,6LDYA
451,4OUSA,False,0,0,1.0,0.20600000000000002,5E03A
452,5NYKA,False,0,0,1.0,0.207,3ZBWA
453,6FJ7A,False,0,0,1.0,0.192,3QXTA
454,1M9ZA,False,0,0,1.0,0.187,1XAUA
455,4N0KA,False,0,0,1.0,0.201,1I8KB
456,5U4HA,False,0,0,1.0,0.159,6OW4A
457,5R4OA,False,0,0,1.0,0.196,1UZHC
458,7BHSA,False,0,0,1.0,0.162,3QEUB
459,4WZ4A,False,0,0,1.0,0.18100000000000002,5UMNC
460,6R4ZA,False,0,0,1.0,0.21600000000000003,6PECH
461,7ET5A,False,0,0,1.0,0.226,6GJQB
462,6H40A,False,0,0,1.0,0.20199999999999999,3ZSEA
463,4D8BA,False,0,0,1.0,0.214,6ZVFH
464,6B8FA,False,0,0,1.0,0.191,1JATA
465,4XOTA,False,0,0,1.0,0.11599999999999999,5X4GA
466,3TC8A,False,0,0,1.0,0.185,1RHHB
467,6HAVA,False,0,0,1.0,0.18600000000000003,1NCQB
468,4FK9A,False,0,0,1.0,0.188,6OW4A
469,3ULJA,False,0,0,1.0,0.17,6ETLA
470,4KGDA,False,0,0,1.0,0.11599999999999999,3GDGA
471,3W42A,False,0,0,1.0,0.218,6U3ZA
