,AC,label-val,cluster,max_ident_other,closest_other
108,Q5J6J3,0,0,0.97,D4APE2
109,Q5J6J1,1,0,0.93,D4DD24
110,P01215,0,0,0.76,Q9BEH3
111,A4QUT2,0,0,0.233,Q3UY90
112,P61149,0,0,0.33299999999999996,O54769
113,Q52085,1,0,0.266,P0CW02
114,P19599,1,0,0.99,P50499
115,Q61468,1,0,0.88,Q9ERA7
116,P22725,0,0,0.54,P49338
117,Q54EQ7,1,0,0.259,Q5AA09
118,O43405,0,0,0.379,Q8VHI5
119,P97527,1,0,0.8809999999999999,O94779
120,O08523,1,0,0.9,O75443
121,Q07092,0,0,0.47600000000000003,Q96P44
122,P07492,0,0,0.254,O11780
123,P52804,1,0,0.95,P52803
124,P13487,0,0,0.695,Q9NII6
125,P32478,0,0,0.87,Q03178
126,P83974,0,0,1.0,B1P1B7
127,A0RZB4,1,0,0.738,Q5BIV9
128,P79021,0,0,0.24,Q4P902
129,Q4U4T0,0,0,0.36700000000000005,Q9HE18
130,Q07488,1,0,0.34299999999999997,P0DN32
131,Q27394,0,0,0.23,O95897
132,B3A0Q0,0,0,0.24,Q8R1L8
133,P18965,0,0,0.65,Q9YGJ8
134,Q9I928,0,0,0.93,Q9I931
135,Q8NI32,1,0,0.8540000000000001,Q9D7F2
136,D4B1N9,0,0,0.24600000000000002,Q2PGY1
137,E1AWD4,0,0,0.8290000000000001,E1B240
138,Q2VF17,0,0,0.24600000000000002,Q9FZE4
139,C6JUP2,0,0,0.5329999999999999,P60301
140,Q3UN54,0,0,0.294,C1IC52
141,W3VKA4,0,0,0.248,Q8J1Y4
142,A0S865,0,0,0.725,A0S864
143,P01034,0,0,0.62,P09228
144,O42721,0,0,0.384,Q9SJY7
145,Q32LD3,1,0,0.67,Q6UWN0
146,Q9FS16,0,0,0.309,Q95JC9
147,D4AT07,1,0,0.281,D4B2Q8
148,Q8BZQ2,0,0,0.24100000000000002,P07140
149,Q14766,0,0,0.536,Q28019
150,P58786,0,0,0.9209999999999999,P58784
151,O70513,0,0,0.68,Q08380
152,B3A0P2,0,0,0.25,P48284
153,P50593,1,0,0.523,Q9QZF2
154,P11597,0,0,0.97,P47896
155,Q9FUJ3,0,0,0.21899999999999997,D4B3C8
156,Q9VPF0,0,0,0.23199999999999998,Q07212
157,Q6UX52,0,0,0.226,P83673
158,P86964,0,0,0.96,H2A0N5
159,P80109,0,0,0.259,P40583
160,X5JA13,0,0,0.248,B8JLQ9
161,P29029,0,0,0.24,Q9HFH0
162,P97785,1,0,0.93,Q62997
163,Q9BWP8,0,0,0.56,Q9Y6Z7
164,B3A0S4,0,0,0.243,Q5AA33
165,Q95176,1,0,1.0,P67992
166,P05117,0,0,0.237,Q04620
167,Q9VG08,0,0,0.75,Q9VG09
168,Q6V9X0,0,0,0.51,P97430
169,Q7Z1K3,0,0,0.27,Q9T039
170,O88875,1,0,0.631,O95971
171,Q59TP1,1,0,0.614,P46593
172,B3A0Q7,0,0,0.22899999999999998,Q58T41
173,P52793,1,0,0.93,P97553
174,O60667,0,0,0.25,O02372
175,O43280,1,0,0.74,Q9JLT2
176,Q63072,1,0,0.9,Q64277
177,P26327,1,0,0.31,P26331
178,Q9P8V9,0,0,0.66,Q9P8W1
179,Q63912,1,0,0.29,Q5AFN8
180,C5FRQ0,1,0,0.782,D4DFT3
181,P80188,0,0,0.65,P11672
182,O35298,0,0,0.8,P28039
183,O94163,0,0,0.706,Q96VB6
184,P83561,0,0,0.341,Q75WH4
185,Q9M069,0,0,0.304,Q9ZU91
186,Q8BGN3,1,0,0.81,Q6UWR7
187,O35118,1,0,0.319,Q9EPI2
188,P68416,0,0,0.914,P19959
189,P02702,1,0,0.569,P35846
190,Q6NW40,1,0,0.8170000000000001,Q7TQ33
191,Q53B58,0,0,0.8490000000000001,Q53B57
192,P03973,0,0,0.5489999999999999,P97430
193,O60020,0,0,0.358,Q01972
194,Q9P232,1,0,0.89,Q07409
195,Q6NLF4,1,0,0.6920000000000001,Q9M0I0
196,Q9DBD0,0,0,0.282,Q9IBF7
197,Q76HP6,0,0,0.373,O94220
198,B1P1F3,0,0,0.988,P0CH56
199,Q9D2S4,0,0,0.245,Q9NIP6
200,Q9UVI4,0,0,0.25,Q01176
201,C0HKM3,0,0,0.245,Q9FFH6
202,Q8LG54,1,0,0.6729999999999999,Q9ZT16
203,Q9QXV0,0,0,0.256,P22412
204,D4AK18,0,0,0.228,P0CY27
205,D4AR77,0,0,0.256,D4B3I5
206,D4B0V1,0,0,0.255,Q07990
207,Q2UY11,0,0,0.24600000000000002,A8MRC6
208,D4B5F9,0,0,0.39799999999999996,D4ALG0
209,P25675,0,0,0.9670000000000001,P01423
210,B3MFC2,1,0,0.95,B4P641
211,Q9ES17,0,0,0.505,Q9HBE4
212,Q8VYV9,1,0,0.306,Q9LX20
213,P0C425,0,0,0.958,Q5EHP3
214,Q8MVA6,0,0,0.28800000000000003,P05623
215,C0HL51,0,0,0.24100000000000002,P60213
216,P46657,1,0,0.84,P51447
217,Q5IS87,1,0,0.97,Q5IS42
218,Q3UST5,0,0,0.237,Q5A8I6
219,O62680,1,0,0.524,O77541
220,P86948,0,0,0.785,H2A0K7
221,Q64610,0,0,0.96,Q13822
222,D4AS41,0,0,0.23,Q58T60
223,P54660,1,0,0.33,Q54LC3
224,P60302,0,0,1.0,P60301
225,Q7TMA5,0,0,0.254,P31428
226,Q6K209,0,0,0.265,B1P1A6
227,P86810,0,0,0.345,B5U6Y8
228,P84805,0,0,0.73,Q09GJ9
229,Q24025,0,0,0.237,O45599
230,P60756,1,0,1.0,P60755
231,P31430,1,0,0.81,P31428
232,Q5UFR8,0,0,0.877,P19959
233,D4AP52,1,0,0.89,Q5J6J2
234,F8J2G5,0,0,0.815,F8J2G3
235,Q5A1A9,1,0,0.23199999999999998,P49927
236,Q93V74,0,0,0.23,P41263
237,O08841,0,0,0.24100000000000002,Q08907
238,P19855,0,0,0.455,O77463
239,Q3HRQ2,0,0,0.243,Q01772
240,Q5PPM0,0,0,0.7,O88310
241,Q4R1C4,0,0,0.239,D4B5H9
242,Q9I930,0,0,0.89,Q9I925
243,Q0II73,1,0,0.81,Q8IVL8
244,D4AUH1,0,0,0.252,Q9ET66
245,P83948,0,0,0.73,O49006
246,Q9VJS7,0,0,0.242,P19218
247,F8J2D7,0,0,0.99,F8J2B3
248,Q93XX5,1,0,0.265,G4MMH2
249,P20950,1,0,0.368,P20947
250,Q75R32,0,0,0.263,Q9WUC3
251,Q9I8M9,0,0,0.231,P15814
252,P24822,1,0,0.622,P51740
253,E1B231,0,0,0.667,A0AEI6
254,Q3SZM7,1,0,0.97,P43477
255,O65375,0,0,0.322,Q95JC9
256,Q8R2G4,1,0,0.45299999999999996,Q13508
257,Q8WZJ4,0,0,0.514,P62694
258,F5CPD9,0,0,0.904,F5CPD6
259,Q8MMJ7,0,0,0.8170000000000001,Q8MTX2
260,Q01301,0,0,0.244,Q09553
261,P43652,0,0,0.336,Q3T478
262,Q96TR7,0,0,0.706,Q96W72
263,Q23997,0,0,0.627,Q9W303
264,Q6UX73,0,0,0.242,A0A088MIT0
265,A0A2L0ART2,0,0,0.275,Q9BJX2
266,P08569,1,0,1.0,P13819
267,P12110,0,0,0.231,P57016
268,Q62918,0,0,0.23399999999999999,P49893
269,Q4QRF7,0,0,0.25,Q2L4Q9
270,P47179,1,0,0.315,P47178
271,D2KX90,0,0,0.929,D2KX92
272,Q9HEZ1,0,0,0.433,Q2PGV8
273,Q9VMR8,0,0,0.371,Q9VIR2
274,Q9VPQ2,0,0,0.22399999999999998,Q9I925
275,P21902,0,0,0.457,P35038
276,O00253,0,0,0.252,P60272
277,H2A0M0,0,0,0.223,Q9LEW3
278,Q5FW60,0,0,0.32,Q28388
279,P01344,0,0,0.81,P09535
280,Q8IDN0,1,0,0.447,Q9BMP8
281,Q59L12,1,0,0.922,O74623
282,Q6ETW4,0,0,0.276,Q10T67
283,A1IGX5,0,0,0.23199999999999998,Q49AH0
284,A7SCE5,0,0,0.965,B1NWS1
285,D4B093,0,0,0.233,Q9V3D4
286,Q90ZI3,0,0,0.604,Q90282
287,P02897,1,0,0.467,P21840
288,Q6T6S7,0,0,0.8,A0A1I9KNP0
289,P80022,0,0,0.24600000000000002,Q3UQ28
290,Q2UH35,0,0,0.46799999999999997,D4APE2
291,Q94EG3,0,0,0.242,P19111
292,P17936,0,0,0.45,Q90WV8
293,Q8BGT1,0,0,0.574,Q6RKD8
294,Q93Z04,1,0,0.315,A2QH21
295,P62389,0,0,1.0,P62388
296,Q76LU6,0,0,0.679,Q9HBE4
297,Q12127,1,0,0.34700000000000003,Q5AF39
298,B7SIW2,0,0,0.433,Q2PGV8
299,O94813,0,0,0.243,Q59ZX3
300,P0C1W3,0,0,0.526,P58924
301,Q9JJZ5,0,0,0.31,Q91V88
302,Q5JNJ5,1,0,0.308,A2QBQ3
303,C0HK26,0,0,0.267,Q9BPA9
304,P86984,0,0,0.25,Q7TQ32
305,P07457,0,0,0.243,Q9D3J8
306,O13157,1,0,0.447,O00451
307,P82935,0,0,0.895,Q9YGI4
308,Q7LHD1,1,0,0.324,D4B2Q8
309,P01424,0,0,0.836,P01423
310,Q9SIL7,1,0,0.48100000000000004,Q9ZWA8
311,Q84UV8,0,0,0.342,Q27908
312,Q5A8T4,1,0,0.435,O74623
313,Q9BYJ0,0,0,0.255,D4AZK9
314,P48551,0,0,0.25,Q9NQ76
315,Q39066,0,0,0.245,P46686
316,D4ATM6,0,0,0.385,D4AV98
317,Q9V3N1,0,0,0.349,Q09055
318,Q58L94,0,0,0.92,P82807
319,Q8IN44,0,0,0.65,Q8IN43
320,Q501W4,1,0,0.941,Q7TSP5
321,B0BND0,1,0,0.81,Q6UWR7
322,O14960,0,0,0.244,Q3HS83
323,O80517,1,0,0.295,D4ALQ5
324,P18513,0,0,0.718,P56714
325,B3A0Q1,0,0,0.26,Q5AG46
326,P86987,0,0,0.248,P01592
327,P04155,0,0,0.36700000000000005,Q03191
328,P00747,0,0,0.45799999999999996,P29786
329,P30292,0,0,0.594,Q01117
330,Q9C9Z9,0,0,0.263,P22146
331,P80703,0,0,0.22899999999999998,P83080
332,P86958,0,0,0.698,H2A0M1
333,P47032,0,0,0.74,P36110
334,P55332,0,0,0.81,P55333
335,Q5A312,1,0,0.252,O95498
336,P49908,0,0,0.634,P70274
337,P83303,0,0,0.8759999999999999,D2Y232
338,D4AV38,0,0,0.217,P43508
339,P13645,0,0,0.491,Q8I948
340,A0A1D8PQ86,1,0,0.312,O13547
341,X5IWT5,0,0,0.613,P58924
342,Q64K36,0,0,0.93,A1XIH4
343,P41797,0,0,0.514,P10591
344,Q920S2,1,0,0.58,Q9JHJ7
345,O94091,0,0,0.6990000000000001,Q9P8W2
346,P08148,1,0,0.91,P15706
347,Q6T6C2,0,0,0.259,P14612
348,Q53B47,0,0,0.846,Q53B52
349,P07306,0,0,0.281,Q90WJ8
350,P01379,0,0,0.659,Q53B57
351,C5P3X6,0,0,0.594,D4ALW9
352,Q39131,1,0,0.25,Q01819
353,Q9D8I1,0,0,0.73,Q8WU39
354,Q95P07,0,0,0.5,Q95P08
355,P17981,1,0,0.6859999999999999,O35975
356,F8J4S0,0,0,0.276,C3RT23
357,Q7JR71,0,0,0.45299999999999996,Q07449
358,P19813,1,0,0.812,Q9JLT2
359,E6ZBE2,0,0,0.716,L0P323
360,P24014,0,0,0.252,B5U6Y4
361,Q9U6Z6,0,0,0.7140000000000001,Q1A3R1
362,Q8SQG7,1,0,0.932,Q8SQG8
363,Q05777,1,0,0.363,Q12218
364,D4AQ54,0,0,0.243,O13368
365,P02675,0,0,0.434,P02671
366,P86899,0,0,0.222,O35701
367,Q6UW32,0,0,0.235,P15816
368,Q9FHN6,1,0,0.728,Q8VXX5
369,Q4WZ11,0,0,0.23399999999999999,Q95M17
370,Q9JHI0,1,0,0.289,P34116
371,O44249,0,0,0.5489999999999999,Q8I6K2
372,Q9QZT4,0,0,0.26,C0HKC3
373,Q6EMK4,0,0,0.282,P86965
374,D4B4V1,0,0,0.225,D4ATR3
375,Q9VA70,0,0,0.345,Q9JHE3
376,P13688,0,0,0.235,Q8NK90
377,Q9NP95,0,0,0.72,O54769
378,Q8CFZ4,1,0,0.79,P51654
379,Q05588,1,0,0.62,Q9GK78
380,Q09788,0,0,0.25,P07743
381,Q9LIB6,1,0,0.693,Q8GZ17
382,O00744,0,0,0.67,Q9GZT5
383,P13852,1,0,0.98,Q60468
384,A0A1W6EVM7,0,0,0.66,A0A1W6EVN2
385,Q76LU5,0,0,0.6509999999999999,Q9HBE4
386,Q99P86,0,0,0.594,Q8K426
387,Q9UK05,0,0,0.535,Q6KF10
388,C6KSX0,1,0,0.99,P19259
389,O04529,1,0,0.455,Q9ZUJ5
390,D4AY02,0,0,0.429,B3A0R0
391,O14558,0,0,0.25,D8VPP5
392,B8XGR5,0,0,0.97,D4AL88
393,Q86Y38,0,0,0.52,Q9H1B5
394,G9I929,0,0,0.536,C1IC52
395,P16519,0,0,0.23399999999999999,P05067
396,Q8I6K0,0,0,0.47100000000000003,O97366
397,D2Y2D1,0,0,0.9520000000000001,D2Y1X9
398,P36378,0,0,0.82,P16975
399,Q8BGC9,0,0,0.86,Q8IUH2
400,Q5ACP5,1,0,0.22899999999999998,D4B0F8
401,C7B247,0,0,0.5329999999999999,A0A0A1I6E7
402,Q9BY14,1,0,0.58,Q9JMI7
403,O15240,0,0,0.89,P20156
404,P81529,0,0,0.436,P91850
405,P00488,0,0,0.248,Q99041
406,B0XXF8,1,0,0.9129999999999999,A1DJ47
407,K9MCX0,0,0,0.7040000000000001,F5CPE0
408,P98088,0,0,0.24,P35456
409,Q6UXB3,1,0,0.654,Q9DD23
410,A0A0P0XM10,0,0,0.85,O64411
411,Q9GLE3,0,0,0.49,Q9JI81
412,Q6FT26,1,0,0.505,P38844
413,X2JCV5,0,0,0.9,J7H670
414,Q4WEP7,1,0,0.373,A2QUQ2
415,Q9TWM7,0,0,0.615,P56714
416,P07981,0,0,0.54,P62694
417,B3A0P8,0,0,0.358,B3A0P7
418,Q7XR91,1,0,0.514,Q94KT8
419,Q07797,0,0,0.67,Q08380
420,P20809,0,0,0.248,P25291
421,C0IW58,0,0,0.35700000000000004,Q9UR19
422,C9K4X8,0,0,0.259,A0A0B5A8P4
423,O49586,1,0,0.452,Q9ZQ23
424,B3NSF6,1,0,0.99,B4QBL6
425,P0DM21,0,0,0.804,P56639
426,P98064,0,0,0.95,Q8CHN8
427,P08459,1,0,0.306,P25380
428,Q9TSX8,1,0,0.77,O95497
429,P13432,0,0,0.256,P02655
430,O14944,0,0,0.248,Q9QZQ5
431,Q59NP5,0,0,0.693,P40472
432,P86728,0,0,0.239,Q4P902
433,P81117,0,0,0.85,P80303
434,Q8N6Q3,1,0,0.28300000000000003,Q924B5
435,H2A0L6,0,0,0.883,P86956
436,Q9ULZ9,1,0,0.341,Q9R0S3
437,P0CE83,0,0,0.86,P0CE81
438,P40092,1,0,0.389,Q5AF39
439,Q9VG55,0,0,0.25,Q8IZI9
440,D4B3R7,0,0,0.272,Q9P6S0
441,O76357,0,0,0.40700000000000003,P83673
442,Q8R066,0,0,0.9109999999999999,Q9BXJ3
443,O55186,1,0,0.523,P58019
444,A0A193H397,0,0,0.9329999999999999,A0A193H365
445,A0A0F7YYV0,0,0,0.369,A0A0B5A8P4
446,D2Y233,0,0,0.988,D2Y232
447,P60775,0,0,0.988,Q90VW1
448,E1AWD6,0,0,0.8109999999999999,E1AXF5
449,Q9C7N5,0,0,0.293,Q93X94
450,Q8L7W8,0,0,0.248,Q5BD29
451,Q9JHH6,0,0,0.485,P00732
452,Q92838,0,0,0.28300000000000003,O75888
453,B5LUQ8,0,0,0.752,B5LUR1
454,Q6ZVN8,1,0,0.83,Q8N7M5
455,Q9BT67,0,0,0.22699999999999998,Q9BUR5
456,Q9D925,0,0,0.467,O75951
457,O73857,0,0,0.988,P01443
458,Q8T0W5,0,0,0.273,A0A1L2FZD4
459,O08545,1,0,0.98,P52797
460,C1IC48,0,0,0.831,C1IC47
461,D4AQ27,0,0,0.254,Q5BD29
462,P13828,1,0,0.505,P19598
463,P25494,0,0,0.983,P62388
464,P86961,0,0,0.28600000000000003,H2A0K9
465,H3BJG9,1,0,0.475,H3BQJ8
466,Q59VW6,1,0,0.24,Q9BZM6
467,P43490,0,0,0.23399999999999999,Q2UXQ5
468,P49369,0,0,0.743,P0DMB4
469,W4VS16,0,0,0.688,W4VSB6
470,Q63751,0,0,0.75,Q80XI7
471,Q9VD83,0,0,0.23199999999999998,Q12567
472,O22126,1,0,0.6729999999999999,Q9LZX4
473,Q9CXD9,0,0,0.23,Q6NUI6
474,A0A088MI62,0,0,0.6559999999999999,L0PJV8
475,P47873,0,0,0.259,P25291
476,C0HK02,0,0,0.986,C0HK01
477,A0A1L4BJ42,0,0,0.527,B8QG00
478,B6HY16,0,0,0.72,Q17UY8
479,Q12562,0,0,0.696,Q96W72
480,A7XQ02,0,0,0.262,P29022
481,P40954,0,0,0.281,P12729
482,P36091,1,0,0.78,Q6FLP9
483,P84516,0,0,0.242,Q9QUG3
484,Q96LT7,0,0,0.98,Q6DFW0
485,Q9LNU1,0,0,0.355,Q9MAP5
486,Q6H3X3,0,0,0.237,Q2L4Q9
487,P05049,0,0,0.364,Q9VWU1
488,Q0WYX8,1,0,0.69,Q8NFP4
489,O95980,1,0,0.87,Q9Z0J1
490,Q9YGJ0,0,0,0.609,P15818
491,P86738,0,0,0.23800000000000002,A2QUQ2
492,O42815,0,0,0.9209999999999999,O42807
493,H2A0N7,0,0,0.9109999999999999,P86968
494,Q7Z5A9,0,0,0.6829999999999999,Q96LR4
495,Q9BDJ5,1,0,0.8,O95497
496,Q9TVT2,0,0,0.96,Q9TW98
497,Q9SJ24,0,0,0.86,Q9SJ23
498,C0HJV7,0,0,0.97,C0HJV8
499,Q99PS8,0,0,0.647,P04196
500,A1XIH5,0,0,0.92,A1XIH4
501,Q2WCN8,0,0,0.878,Q2WCN7
502,P10960,0,0,0.96,Q61207
503,D4ALI1,0,0,0.35,D4B2Q8
504,P10457,0,0,0.9640000000000001,P10456
505,P38894,1,0,0.97,P39712
506,B1P1E0,0,0,0.988,B1P1D9
507,Q10588,1,0,0.64,Q64277
508,O57382,0,0,0.782,P13497
509,P25428,0,0,0.23199999999999998,Q03178
510,Q8N2S1,0,0,0.524,Q14767
511,Q8TG42,0,0,0.425,Q9HFP8
512,E7EKD0,0,0,0.79,E7EKD4
513,E1AWD5,0,0,0.8859999999999999,E1B240
514,P38568,1,0,0.8420000000000001,P38567
515,P83560,0,0,0.287,B3FIV1
516,P0CW03,1,0,0.98,P0CW02
517,Q6BIS8,1,0,0.419,C8ZGM3
518,P23907,1,0,0.99,Q68G95
519,A7WNV4,0,0,0.929,A7WNV3
520,P01404,0,0,0.667,P18329
521,Q9NRA1,0,0,0.95,Q8CI19
522,Q5UCC4,0,0,0.8270000000000001,Q3TAS6
523,P00626,0,0,0.72,B5U6Y4
524,P14844,0,0,0.222,Q9BEE3
525,Q5U9S1,0,0,0.78,P39039
526,O23147,0,0,0.24600000000000002,Q9LJX8
527,D4ALV6,0,0,0.237,P01492
528,Q7TQN2,1,0,0.762,Q924B5
529,Q9XFX3,0,0,0.6729999999999999,Q9XFX4
530,P68415,0,0,0.983,P62388
531,Q8X176,1,0,0.336,Q4WFV6
532,Q9NRR1,0,0,0.273,H2LID1
533,O08602,1,0,0.94,O08603
534,Q9HB63,0,0,0.282,O09118
535,P0CH47,0,0,0.91,P0DMB4
536,P60615,0,0,1.0,Q7T3J2
537,A0A1P8NVU0,0,0,0.762,P62903
538,Q64444,1,0,0.82,P48284
539,Q07936,0,0,0.99,P07355
540,P48023,0,0,0.92,Q9BEA8
541,A2BDG0,1,0,0.298,Q1JPW9
542,Q04433,1,0,0.462,Q08907
543,Q9SU40,1,0,0.544,Q8VXX5
544,A0A193H362,0,0,0.867,A0A193H329
545,Q8N4T0,0,0,0.48,P00732
546,Q9FJR5,0,0,0.261,Q9QZF2
547,Q5XF51,1,0,0.4,O23507
548,Q9H8L6,0,0,0.257,P63182
549,P86954,0,0,0.833,H2A0L3
550,D4AWY5,0,0,1.0,Q64K34
551,C1IC49,0,0,0.802,A2CKF7
552,Q9LK72,0,0,0.7709999999999999,Q9LJR2
553,B0FHH8,0,0,0.233,Q4VP08
554,O97763,0,0,0.833,P61916
555,D4AMT2,0,0,0.214,Q96P44
556,Q9Z0J7,0,0,0.97,Q9Z0J6
557,Q90Y12,0,0,0.99,Q2PE51
558,Q58T42,0,0,1.0,Q58T44
559,Q9URQ0,1,0,0.96,P0CU38
560,Q93Z08,1,0,0.449,Q9M088
561,Q59SU1,1,0,0.28300000000000003,Q5ADQ7
562,Q9S740,1,0,0.364,Q9FPR2
563,Q9QXN2,0,0,0.252,A6MFK4
564,Q54IM7,1,0,0.282,Q96WV6
565,Q9Z2Q3,1,0,0.83,O35632
566,P85213,0,0,0.3,P85013
567,Q2KIX7,0,0,0.361,B2RNN3
568,Q5EF78,0,0,0.252,P47178
569,P60616,0,0,0.9890000000000001,Q7T3J2
570,A9UGV5,1,0,0.47100000000000003,Q9STQ3
571,P15703,0,0,0.67,Q5AMT2
572,P81782,0,0,0.857,C0HKZ8
573,Q8I1Y4,1,0,0.282,Q7K5V2
574,Q9GKK3,0,0,0.235,D4AUF1
575,Q5F378,0,0,0.23600000000000002,Q9TUI9
576,Q8CG08,0,0,0.23,Q6UWR7
577,Q670P5,0,0,0.75,P49893
578,P86146,0,0,0.5820000000000001,P86147
579,Q8W4J3,0,0,0.22899999999999998,Q12567
580,A2CKF6,0,0,0.8370000000000001,A2CKF7
581,Q7Z3B1,1,0,1.0,Q5R412
582,Q6R556,0,0,0.252,D2Y1X8
583,P84715,0,0,0.402,Q6LEM5
584,Q5XVM4,1,0,1.0,Q68G95
585,Q94F57,1,0,0.348,Q6NN00
586,B3A0R8,0,0,0.281,Q06601
587,F8J2E1,0,0,0.815,F8J2E5
588,P0C554,0,0,0.573,A2CKF7
589,Q27084,0,0,0.23399999999999999,Q28680
590,Q00689,1,0,0.38,P23223
591,Q9STY5,0,0,0.23800000000000002,Q54LB9
592,Q5AMF7,1,0,0.777,Q5AK97
593,P86093,0,0,0.574,P84899
594,Q28896,1,0,0.522,P31358
595,Q9XZL1,0,0,0.716,Q9XZK9
596,Q8LC95,1,0,0.414,Q9SK27
597,Q9SX85,0,0,0.252,P10810
598,Q8BVC1,0,0,0.3,Q5A6M0
599,C3VVN6,0,0,0.9359999999999999,C3VVN5
600,B1P1E3,0,0,0.988,B1P1D9
601,O60609,1,0,0.319,Q9EPI2
602,Q75DG6,1,0,0.63,Q6FLP9
