AC,label-val,cluster
Q8IYD8,7,2.0
P50077,0,1.0
P0DM40,0,2.0
Q14008,2,4.0
Q9P219,2,1.0
Q8CIQ7,2,2.0
B2RY04,2,2.0
P53804,7,3.0
Q9BX84,0,4.0
Q14524,0,0.0
Q9JJV9,0,0.0
P04775,0,0.0
Q99250,0,0.0
P35498,0,0.0
O88420,0,0.0
Q9WTU3,0,0.0
Q9UQD0,0,0.0
P15390,0,0.0
P35499,0,0.0
Q5TZA2,2,3.0
Q8CJ40,2,3.0
Q38SD2,2,4.0
P39526,4,2.0
Q3URK3,7,4.0
Q9M658,7,0.0
Q14669,7,1.0
D3IUT5,7,2.0
Q7Z2Z1,7,2.0
Q94FN2,2,0.0
Q61464,7,3.0
Q14966,7,3.0
Q5D869,7,4.0
P18616,7,0.0
P24928,7,0.0
P16356,7,0.0
P04051,7,0.0
P12844,2,1.0
Q8VDD5,2,1.0
Q9UPS6,7,1.0
Q8NDV7,2,4.0
Q9VXG1,7,4.0
Q10411,2,0.0
P70399,7,1.0
F4J7T3,7,2.0
F4J7T2,7,2.0
Q8TDI0,7,3.0
A2A8L1,7,3.0
D3ZD32,7,3.0
G5EBZ4,7,3.0
Q9S775,7,3.0
O43065,7,4.0
P49750,7,1.0
P0CB49,7,1.0
Q9R0I7,7,1.0
Q9AUE0,0,1.0
Q9ZT82,0,1.0
A2AQ25,2,2.0
O94387,7,4.0
Q8TEP8,2,3.0
D4P3R7,2,4.0
Q5ND34,6,2.0
O59722,2,0.0
Q06409,2,1.0
Q3UH93,0,2.0
Q9ULL4,0,2.0
P70207,0,2.0
B2RXS4,0,2.0
O15031,0,2.0
F4KHD8,7,2.0
Q9UPY3,2,2.0
F4J8K6,7,4.0
Q9ERC1,2,3.0
Q9SP32,7,0.0
Q5JRA6,3,4.0
Q91YE5,7,2.0
O14207,7,4.0
Q7KU24,7,0.0
Q9M086,7,1.0
Q9USR3,2,4.0
Q02455,7,2.0
Q2PPJ7,2,0.0
Q07963,2,1.0
P21675,7,4.0
G5EGM3,7,4.0
Q14690,7,0.0
O95248,7,1.0
Q86WI3,2,2.0
Q9W1R5,7,2.0
Q6F6B3,0,3.0
Q8INR6,7,3.0
P70569,2,3.0
Q39160,2,3.0
Q9LKB9,2,3.0
F4K5J1,2,3.0
F4HWY6,2,3.0
Q5QNQ9,10,1.0
Q10059,7,0.0
F4KBW6,7,1.0
Q9VMJ7,7,2.0
P29375,7,2.0
Q3UXZ9,7,2.0
P41229,7,2.0
Q9UGL1,7,2.0
Q80Y84,7,2.0
Q8IY92,7,3.0
Q9UPQ9,2,4.0
Q9U1H0,7,4.0
Q9W420,7,0.0
E9PZM4,7,1.0
B6ZLK2,7,1.0
Q8VDD9,7,3.0
F4I1T7,7,4.0
Q96RT7,2,0.0
P49793,7,0.0
P52948,7,0.0
Q69YN4,7,3.0
Q94IN5,6,4.0
P41809,0,4.0
Q9BYP7,2,1.0
Q04952,6,0.0
O60292,0,3.0
Q9UTK4,7,4.0
Q9SIV5,7,1.0
P34241,7,3.0
Q8N6G6,10,2.0
P82987,10,2.0
Q6W2J9,7,4.0
Q8CGN4,7,4.0
Q2LAE1,7,0.0
Q86V15,7,1.0
Q5DM57,2,2.0
Q9Y238,2,4.0
Q6WKZ8,7,0.0
Q8IWV7,2,0.0
P32634,2,1.0
P53094,2,1.0
Q9Y4F3,8,1.0
Q8TEK3,7,3.0
Q9TW28,2,2.0
O54874,2,4.0
O01583,2,4.0
Q6DT37,2,4.0
Q05022,7,1.0
P97789,2,0.0
Q8IZH2,2,0.0
Q13029,7,3.0
Q9P7T8,2,2.0
F4IP13,5,2.0
Q8IY21,2,1.0
Q5H9F3,7,4.0
Q9W1X4,7,0.0
O94986,2,2.0
Q498G2,2,2.0
F4IIU4,2,0.0
O15047,7,1.0
P29617,7,2.0
P84634,7,3.0
Q2M3C7,2,1.0
Q03921,4,3.0
F4JAU2,7,4.0
Q9FFH1,7,0.0
P14605,2,3.0
Q12756,2,4.0
A1ZAJ2,2,4.0
O74835,7,1.0
P15398,7,2.0
P10964,7,2.0
Q92766,7,3.0
Q92355,7,4.0
O88286,7,0.0
Q9QZR9,10,4.0
O94421,7,1.0
P32597,7,1.0
Q9UTN6,7,1.0
F4K128,7,1.0
Q04958,3,1.0
G5EEH9,7,3.0
Q924C5,7,4.0
Q9VAW5,2,0.0
Q9VQI9,7,0.0
Q9UK61,7,2.0
Q69ZR9,7,2.0
Q9QZS0,10,0.0
Q9V727,7,3.0
Q5T200,7,4.0
Q62234,2,1.0
A2ABU4,2,1.0
Q5VV67,7,0.0
Q6NZN1,7,0.0
P32386,5,4.0
Q9P5N0,5,4.0
P15442,2,2.0
Q3LHL9,7,3.0
Q03661,7,4.0
P46940,0,4.0
Q68SA9,10,1.0
Q9H324,10,1.0
E5FYH1,2,3.0
A8JUV0,7,2.0
P47171,7,3.0
Q94637,10,3.0
Q10124,7,4.0
P51532,7,0.0
Q5LJZ2,7,1.0
Q7Z1M0,10,4.0
Q9VDY1,7,2.0
Q9ULG1,7,2.0
Q6ZPV2,7,2.0
P48563,4,4.0
Q8CFW7,2,0.0
Q90941,7,3.0
P87315,7,4.0
Q09779,7,0.0
Q13219,10,0.0
Q8N2S1,10,2.0
Q76LL6,2,2.0
Q2V2M9,2,2.0
Q2V2M9-4,2,2.0
Q9C8G9,5,1.0
P14772,5,1.0
Q92887,0,1.0
P33527,0,1.0
Q864R9,0,1.0
Q8CG09,0,1.0
P39109,5,1.0
Q5T3U5,0,1.0
Q9UM73,0,3.0
Q08562,7,1.0
O60303,2,3.0
P26358,7,3.0
Q91VN0,3,2.0
Q0WL80,3,4.0
Q9JLA3,3,4.0
Q9NYU2,3,4.0
Q9NYU1,3,4.0
Q09140,3,4.0
Q12675,0,4.0
P39524,4,4.0
O42854,2,4.0
Q76N89,2,0.0
Q8K4P8,2,0.0
Q640Z6,7,4.0
Q07092,10,3.0
Q8NFA0,4,0.0
Q5T5Y3,2,1.0
Q08AD1,2,1.0
Q18892,2,3.0
P53552,7,0.0
Q9Y6X0,7,1.0
P21519,7,3.0
Q95218,10,4.0
P18169,10,0.0
P18171,10,0.0
P18170,10,0.0
Q5K651,2,4.0
Q9UT79,7,4.0
Q5SW79,2,3.0
O14514,0,3.0
O60242,0,3.0
P47170,5,0.0
Q09428,0,4.0
Q15648,7,0.0
Q925J9,7,0.0
Q9LXW7,7,1.0
F4IDQ6,7,2.0
A1Z9P3,2,4.0
Q9P2R6,7,3.0
P54258,1,3.0
Q9P7M8,7,4.0
Q149M9,2,0.0
Q96JN8,2,1.0
Q04781,7,1.0
Q06554,7,2.0
H6D7E6,2,2.0
Q9NRD9,0,4.0
Q94KE2,7,3.0
Q28298,3,1.0
P25822,2,3.0
Q9BVV6,2,4.0
Q1G7G9,2,4.0
P35573,2,0.0
O94813,10,1.0
P24014,10,1.0
Q8IS21,2,1.0
Q14146,7,4.0
Q0WPU1,2,2.0
F4I460,2,2.0
Q8TER5,2,3.0
Q9W539,7,0.0
Q8N2Y8,2,0.0
O94477,2,1.0
Q03570,7,1.0
O88917,0,2.0
Q13948,4,2.0
P53564,7,2.0
P59598,7,3.0
Q05471,7,4.0
Q14004,7,0.0
Q9C9U2,7,0.0
P29620,7,0.0
Q9LMT0,7,0.0
Q02785,0,3.0
P33302,0,3.0
Q5ANA3,0,3.0
P57071,7,1.0
Q18221,7,2.0
O70608,7,3.0
Q9CUU3,7,3.0
Q5THR3,7,4.0
Q9V4C8,7,1.0
Q63041,10,2.0
Q03626,10,2.0
P01023,10,2.0
A8K2U0,10,2.0
Q86UU0,7,2.0
Q67FY2,7,2.0
P42695,7,4.0
Q9R1S7,0,4.0
O75064,4,1.0
Q5VYS8,2,3.0
Q9C811,7,1.0
Q1W617,2,4.0
Q9ULL8,2,4.0
F4JW79,7,3.0
Q03468,7,4.0
P26362,0,2.0
P53115,7,1.0
Q13428,7,2.0
P26019,7,3.0
Q54HS3,7,4.0
Q7KHG2,7,0.0
O60306,7,1.0
Q3MJK5,7,2.0
Q9UIG0,7,3.0
P0CS82,7,4.0
Q3UQ28,10,3.0
Q92626,10,3.0
A5JUY8,10,3.0
P80025,10,3.0
Q8R481,10,3.0
P22079,10,3.0
Q04652,2,0.0
Q9Z2X8,1,0.0
Q9D5V2,2,0.0
Q9UH77,2,0.0
Q8IXQ5,7,0.0
Q9VL52,2,1.0
Q1K9C2,2,2.0
P47169,2,2.0
Q12697,5,2.0
Q9NQ11,5,2.0
O74805,2,3.0
Q9XIE2,0,4.0
Q949G3,0,4.0
O24367,0,4.0
Q9M9E1,0,4.0
O81016,0,4.0
Q99NG0,7,1.0
Q8IRB5,7,2.0
Q00959,0,1.0
P35436,0,1.0
Q9SAC6,9,0.0
Q9AWA5,9,0.0
Q9GYZ0,2,1.0
Q7TSP2,2,1.0
Q99590,7,3.0
O42874,2,3.0
O94532,0,2.0
Q7SZN0,10,4.0
Q58L91,10,4.0
P13635,10,4.0
Q54QV3,2,4.0
Q9P6P3,2,4.0
Q9ULI0,7,4.0
Q6PL18,7,4.0
Q06164,7,0.0
P81182,10,1.0
Q9LQ02,7,1.0
Q9BXW9,7,2.0
P23615,7,3.0
O54728,0,2.0
A1ZAB5,2,2.0
Q6TRW4,7,0.0
Q29RF7,7,0.0
P35187,7,1.0
P46063,7,1.0
P70365,7,2.0
Q6YHK3,0,3.0
Q9LEY4,7,3.0
Q9XER9,7,3.0
F1R5H6,7,4.0
Q9FGR0,7,2.0
Q96T23,7,4.0
Q7Z591,7,0.0
Q07527,2,3.0
Q12769,7,1.0
Q9Z0W3,7,1.0
Q06698,2,0.0
Q14191,7,2.0
O09053,7,2.0
Q8VHK2,2,1.0
Q9VMA7,4,3.0
Q76NQ1,3,2.0
Q9V3C5,4,0.0
O60114,2,2.0
Q09773,2,3.0
Q07436,0,1.0
Q769J6,10,0.0
Q76LX8,10,0.0
Q9U969,3,3.0
Q8IY17,3,3.0
Q3TRM4,3,3.0
Q9D219,7,3.0
F4K1J4,7,4.0
J9VXM5,0,2.0
Q8BMA5,7,0.0
Q03496,2,4.0
Q8INM3,7,3.0
P40976,2,0.0
P54132,7,4.0
G5EEM5,2,1.0
Q03214,7,0.0
Q9VKJ3,7,1.0
Q06211,7,2.0
R4ZGN4,2,2.0
P80456,2,2.0
O54754,2,2.0
Q9Z0U5,2,2.0
Q5SGK3,2,2.0
Q06278,2,2.0
P48034,2,2.0
H9TB17,2,2.0
Q3TYQ9,2,2.0
Q5QE80,2,2.0
G3X982,2,2.0
P28040,7,3.0
Q9NXG0,2,3.0
Q92954,10,1.0
Q96UP3,7,4.0
Q9C0Y5,3,1.0
P12080,0,3.0
Q5JY77,2,4.0
Q920R4,2,4.0
Q9W1R4,7,0.0
Q8WWL7,7,1.0
Q9SJQ6,7,2.0
P37199,7,3.0
Q90240,0,0.0
P14384,0,0.0
O94474,2,0.0
O14139,7,4.0
Q5U1Z0,2,1.0
Q8SY33,2,3.0
P20482,7,0.0
Q14152,2,0.0
Q9Y2I6,2,1.0
P34216,2,3.0
P46974,7,1.0
Q04545,7,1.0
P42286,2,4.0
Q17353,2,0.0
Q86S05,2,1.0
Q96K76,2,3.0
Q9UTL9,7,2.0
Q9NRR4,7,3.0
Q9VYS4,2,4.0
Q9SRH9,7,4.0
Q9JLM4,7,0.0
Q5JR59,2,0.0
Q09706,2,1.0
Q5T7B8,2,3.0
O73798,0,1.0
P08069,0,1.0
Q9PVZ4,0,1.0
E7FBY6,0,2.0
S4X0Q8,0,2.0
F4JY37,2,4.0
F4IN78,7,2.0
F4IZM8,7,2.0
Q0GGX2,7,3.0
Q9STM3,7,4.0
Q5N712,7,4.0
P52701,7,0.0
Q6J1Y9,3,2.0
O94966,3,2.0
Q06632,7,1.0
P31374,2,0.0
Q08217,2,0.0
Q9VKK1,2,1.0
O60503,0,3.0
P51830,0,3.0
G5EDN3,7,3.0
P08045,2,3.0
Q03923,7,3.0
Q05481,7,3.0
Q9XSR1,7,3.0
Q8WTR7,7,3.0
Q8WXB4,7,3.0
Q6ECI4,7,3.0
P17014,7,3.0
Q9NYW8,7,3.0
Q9NZL3,7,3.0
P17020,7,3.0
P16373,7,3.0
Q9Y2P7,7,3.0
Q07230,7,3.0
O60765,7,3.0
Q96RE9,7,3.0
P21506,7,3.0
Q9BWE0,7,3.0
P17032,7,3.0
Q9EPU7,7,3.0
Q86Y25,7,3.0
A0JPL0,7,3.0
Q8WV37,7,3.0
E9QAG8,7,3.0
Q9BS31,7,3.0
Q9C0F3,7,3.0
Q15072,7,3.0
Q3ZCT1,7,3.0
Q62981,7,3.0
Q9WVT0,0,4.0
F4JAA5,2,4.0
P35207,2,4.0
O59801,2,4.0
P42285,7,4.0
P38800,3,0.0
Q7TPV4,1,1.0
Q9BQG0,1,1.0
Q9LTT8,2,1.0
Q9H4Z2,7,0.0
A2A5K6,7,0.0
Q08281,5,3.0
Q9HAW4,7,1.0
Q9UST7,7,2.0
Q94FB9,8,2.0
P28288,8,2.0
Q9C0J8,7,1.0
Q8K4P0,7,1.0
Q9UTN4,7,1.0
P42841,7,1.0
Q8NHM5,7,2.0
Q9Y2K7,7,2.0
Q9Y7U6,2,3.0
Q9UTR5,2,3.0
P13002,7,4.0
Q9HCH0,2,0.0
O23277,7,0.0
D3ZB51,0,0.0
E9PZ19,0,0.0
Q09811,7,4.0
Q9NVI1,7,0.0
O94536,2,1.0
Q61595,3,1.0
P22293,7,2.0
P24348,0,2.0
O14228,2,0.0
Q2QAV0,2,1.0
Q7Z589,7,4.0
Q8BMB0,7,4.0
P81122,2,3.0
Q5TCY1,2,4.0
Q5DID3,0,3.0
Q692V3,2,0.0
Q692V3-2,2,0.0
Q692V3-4,2,0.0
Q8TFG6,2,1.0
Q92349,7,0.0
Q9W252,7,2.0
Q59MQ0,2,3.0
Q04439,2,3.0
P36006,2,3.0
Q00647,2,3.0
Q9Y7Z8,2,3.0
Q23979,2,3.0
Q23978,2,3.0
Q9XXV8,2,3.0
Q0HA38,2,4.0
Q5XPI4,2,1.0
P09547,7,0.0
Q8L7Y8,2,4.0
Q9LDN0,2,4.0
P87141,2,1.0
Q92878,7,1.0
O55112,7,2.0
P51816,7,2.0
Q6KAS7,7,4.0
Q2M1K9,7,4.0
Q6Q4D0,7,0.0
Q99P47,0,4.0
Q8BYJ6,2,2.0
O60343,2,2.0
Q60949,7,2.0
Q9S7I0,9,1.0
Q6VMQ6,7,1.0
Q7TT18,7,1.0
P32334,0,1.0
Q80YF9,0,2.0
P46674,7,0.0
A1Z6W3,0,3.0
Q6P4R8,7,4.0
F4K3G5,7,0.0
Q5JTH9,7,1.0
Q5DW34,7,2.0
Q96KQ7,7,2.0
P24785,7,4.0
Q9HDW7,5,0.0
Q9VF87,2,0.0
O44518,2,0.0
Q04183,4,1.0
Q08748,2,1.0
Q6PAL8,4,2.0
O80725,0,4.0
Q9ZR72,0,4.0
Q2M3G0,0,4.0
B5X0E4,0,4.0
P28273,2,4.0
D3KZG3,0,0.0
O70305,2,1.0
Q9UTJ8,7,0.0
P90520,6,1.0
Q12451,0,1.0
Q9VWE0,0,2.0
Q9UHF7,7,1.0
Q9HCE6,2,2.0
F4JGZ1,7,4.0
Q14203,2,4.0
Q03690,2,0.0
Q04264,7,0.0
Q9HAZ2,7,1.0
A2A935,7,1.0
P14404,7,1.0
Q10164,7,2.0
Q06673,2,1.0
Q60520,7,4.0
Q96ST3,7,4.0
Q62141,7,4.0
G5ED41,7,0.0
Q10135,7,2.0
D0EL35,7,0.0
Q55FB8,7,2.0
Q6PAJ1,0,3.0
G5EG51,7,0.0
P30430,4,3.0
P26016,4,3.0
Q63623,7,1.0
Q6DID3,7,1.0
Q5JPE7,3,0.0
Q04217,7,2.0
Q9HDY4,7,2.0
Q9FKP4,0,0.0
P53125,7,4.0
Q9Y2K2,2,2.0
P41252,2,4.0
O13651,2,4.0
O01789,7,0.0
Q14683,7,0.0
O94383,7,0.0
Q32KD2,7,4.0
B2FDA8,7,1.0
Q9CW03,7,1.0
O93309,7,1.0
O42649,7,1.0
Q10451,6,2.0
Q922B9,2,0.0
P28290,2,0.0
O14654,0,1.0
P29374,7,2.0
Q40983,9,2.0
B8B0E2,9,2.0
O35158,0,2.0
Q9BWV1,0,2.0
Q3T906,4,4.0
Q9M297,7,4.0
F4K2E9,7,2.0
O42643,7,2.0
Q38953,7,2.0
P20095,7,2.0
O35286,7,2.0
O42945,7,2.0
F4IE66,7,2.0
Q80VY9,7,2.0
Q8L5R3,2,1.0
O59704,2,2.0
Q01989,2,1.0
Q86NP2,7,4.0
Q9H3P2,7,4.0
Q8C341,3,1.0
O94385,7,0.0
Q9BX63,7,0.0
O14727,2,2.0
Q12276,2,4.0
Q92833,7,4.0
Q62315,7,4.0
O43314,2,0.0
Q6ZRQ5,7,0.0
A8K8P3,2,1.0
O60103,3,2.0
Q924W6,7,1.0
Q03834,7,0.0
Q8LL04,7,1.0
Q00IB6,7,1.0
Q8T626,2,2.0
P53935,2,3.0
Q9UJ98,7,4.0
O70576,7,4.0
Q19555,7,4.0
O95819,2,4.0
P54098,6,4.0
P53840,7,0.0
Q53WJ1,7,0.0
Q8GUI6,7,0.0
F4I6G4,7,0.0
Q9Z258,0,3.0
Q6UVM4,0,3.0
Q10925,2,0.0
P53254,7,1.0
Q12791,0,0.0
O54982,0,0.0
P51432,7,1.0
O54988,2,1.0
O94804,0,1.0
Q9HCE9,0,1.0
Q9NW15,0,1.0
Q54XG7,7,4.0
P38717,3,3.0
Q9VUX2,2,2.0
Q06836,2,3.0
Q9UT00,3,0.0
Q9HE02,7,1.0
Q02979,2,4.0
Q68FE6,2,0.0
Q86SQ4,0,2.0
C6KFA3,0,2.0
Q8N1G1,7,2.0
Q9P3A8,7,4.0
Q9VK33,7,0.0
P59178,7,0.0
Q2NKJ3,7,1.0
Q5SUQ9,7,1.0
Q15393,7,2.0
Q9UTT2,7,2.0
P38360,0,3.0
Q05D44,2,1.0
P39986,3,1.0
O14072,3,1.0
Q9HD20,3,1.0
Q9LT02,3,1.0
Q3BBV0,2,2.0
O60315,7,4.0
P37275,7,4.0
Q64318,7,4.0
Q7Z7B0,2,3.0
Q8K4T4,2,3.0
Q8K4T4-2,2,3.0
P31424,0,4.0
P41594,0,4.0
P23385,0,4.0
Q13255,0,4.0
P91685,0,4.0
Q14833,0,4.0
Q14832,0,4.0
Q18297,0,0.0
Q9P2D1-3,7,0.0
Q5T8A7,7,1.0
Q86Y13,2,4.0
Q9UNS1,7,2.0
Q9Z2Y1,7,2.0
Q9R1X4,7,2.0
Q9V3I5,7,0.0
O75676,7,0.0
B2RX88,2,0.0
B6DMK2,7,1.0
Q10178,7,3.0
Q9HAV4,1,2.0
Q9TV66,0,3.0
Q9JKB0,0,3.0
O88704,0,3.0
Q9MZS1,0,3.0
O60741,0,3.0
Q9JKA7,0,3.0
O70507,0,3.0
Q9Y3Q4,0,3.0
Q9JKA9,0,3.0
Q9UL51,0,3.0
O88703,0,3.0
Q9P1Z3,0,3.0
O88705,0,3.0
P22138,7,4.0
Q9H9Y6,7,4.0
Q0VGM9,7,1.0
Q8NAP3,7,3.0
Q5EXX3,7,3.0
Q504Q3,1,2.0
Q09798,2,2.0
Q0WP44,7,0.0
Q13136,2,1.0
O16844,2,4.0
Q9VY99,6,0.0
Q9C0W2,7,1.0
Q96PN7,7,2.0
Q6P1X5,7,4.0
Q3UQS8,7,0.0
P91349,2,0.0
Q7Z020,0,0.0
Q8BLA8,0,0.0
Q6RI86,0,0.0
O75762,0,0.0
Q55D99,2,1.0
Q6ZY51,9,4.0
Q54UC9,2,2.0
Q9US60,2,2.0
F9W301,2,2.0
Q9NSV4,2,4.0
O65272,9,1.0
Q9ZTZ7,9,1.0
Q9LYN8,0,1.0
Q9ZWC8,0,1.0
Q9LJF3,0,1.0
Q9ZPS9,0,1.0
C0LGS2,0,1.0
Q9SSL9,0,1.0
C0LGJ1,6,1.0
Q8VZG8,0,1.0
Q9SCT4,0,1.0
C0LGP9,0,1.0
Q9ASS4,0,1.0
Q9LSI9,0,1.0
C0LGL9,0,1.0
C0LGF4,0,1.0
Q9TW45,2,2.0
P27448,0,2.0
Q96L34,2,2.0
Q9NQC3,3,2.0
Q8IMA8,7,1.0
P91943,7,1.0
O14306,2,0.0
Q9VPQ6,7,2.0
O88850,7,3.0
Q8MQ70,7,3.0
O14114,7,4.0
F4IXE7,7,0.0
P47035,7,2.0
Q21227,1,0.0
Q8BM75,7,4.0
Q6J5K9,2,1.0
Q9SY59,7,0.0
P0C090,2,3.0
P70475,7,1.0
Q9QX27,7,1.0
O60284,7,1.0
Q12466,0,2.0
Q86YC2,7,2.0
P28715,7,3.0
Q9Y7U0,2,4.0
Q3UTQ7,7,4.0
O75339,10,4.0
P50942,2,0.0
Q12271,2,0.0
O43001,2,0.0
P40559,2,0.0
Q4JIM5,2,1.0
Q9H3Y6,2,1.0
Q9UPP2,2,3.0
Q8BND3,2,4.0
Q6ZRV2,2,3.0
Q02391,4,0.0
Q92896,4,0.0
Q62638,4,0.0
Q9C5U2,3,3.0
Q9C5U0,3,3.0
Q06156,7,0.0
F4J8D3,2,4.0
P47108,7,2.0
P30876,7,3.0
Q9LK40,7,3.0
P22276,7,3.0
Q9LFR0,4,1.0
P28494,4,1.0
Q24451,4,1.0
Q8IX21,7,4.0
Q62018,7,0.0
Q03560,7,0.0
Q99MV1,2,1.0
O00936,2,2.0
O00934,0,2.0
B9DFG3,9,4.0
P35441,3,4.0
Q12200,5,3.0
I0IUP4,7,2.0
F4I3Z5,2,3.0
Q8T2I8,2,4.0
Q76FK4,7,4.0
Q8TF40,2,1.0
Q80TD3,2,1.0
Q9P278,2,1.0
Q8H0U8,7,1.0
Q7L014,7,1.0
P53950,5,4.0
Q8MSU4,7,2.0
Q6E2N3,7,4.0
Q9UPN9,7,4.0
Q99PP7,7,4.0
Q56R14,7,4.0
Q9UHB7,7,0.0
Q9ESC8,7,0.0
Q9UTH0,7,2.0
P48552,7,3.0
Q8CBD1,7,3.0
Q9NSY1,7,1.0
Q12809,0,2.0
Q09904,7,2.0
Q54KF1,2,3.0
P47068,2,4.0
O94525,2,0.0
Q7TSH3,7,0.0
Q9VP22,7,1.0
Q8WUM0,7,2.0
Q156A1,7,3.0
Q8IZL2,7,3.0
Q9NZP6,7,0.0
O14239,0,0.0
F4JN26,7,1.0
C4LY96,2,2.0
C4M1E4,2,2.0
Q9H6R4,7,2.0
Q8R5K4,7,2.0
Q9S7I6,0,2.0
Q9ZRF9,0,2.0
Q9C0E2,1,3.0
O13987,5,0.0
Q8CCH7,7,4.0
Q8WW38,7,4.0
O35615,7,4.0
D5MCN2,2,3.0
P40541,7,0.0
Q7YRU6,0,0.0
Q924N4,0,0.0
Q9WVL3,0,0.0
Q03897,5,2.0
Q70GP4,7,1.0
Q9U489,2,4.0
O43861,4,2.0
P87061,2,0.0
Q24247,0,4.0
Q9LKW9,0,2.0
P48361,2,3.0
Q06108,2,3.0
Q06685,2,4.0
P38742,5,3.0
Q5AIR7,10,1.0
P53753,10,1.0
D4AZ24,10,1.0
Q12168,2,1.0
P63094,0,4.0
Q63803,0,4.0
P25157,2,4.0
Q86XI2,7,3.0
P38990,2,0.0
Q9P797,7,0.0
O97939,10,2.0
P55163,2,2.0
Q2UY11,10,4.0
Q6P5D4,2,0.0
