AC,priority,label-val,between_connectivity,cluster
Q9ZST4,False,0,0,4.0
P39732,False,0,0,1.0
P48727,False,0,0,1.0
Q9VD44,False,0,0,4.0
G5EFL0,False,0,0,0.0
Q0WPZ7,False,0,0,1.0
O94652,False,0,0,1.0
Q43127,False,0,0,4.0
P32288,False,0,0,1.0
Q10CE4,False,0,0,1.0
Q9LU39,False,0,0,1.0
Q96IJ6,False,0,0,4.0
P25157,False,0,0,1.0
P29348,False,0,0,2.0
Q03557,False,0,0,1.0
O75879,False,0,0,4.0
P53260,False,0,0,1.0
P36408,False,0,0,1.0
O24456,False,0,0,1.0
P04150,False,0,0,4.0
Q12125,False,0,0,4.0
Q04839,False,0,0,4.0
Q9N658,False,0,0,4.0
Q12263,False,0,0,4.0
Q03833,False,0,0,4.0
O35826,False,0,0,1.0
Q9VYS4,False,0,0,1.0
O17087,False,0,0,1.0
Q91YI6,False,0,0,1.0
D2WL32,False,0,0,1.0
P08151,False,0,0,4.0
Q59W62,False,0,0,4.0
Q6PBM1,False,0,0,3.0
Q9HDW8,False,0,0,3.0
Q9LSV0,False,0,0,1.0
Q2QPW1,False,0,0,1.0
Q6PGG6,False,0,0,1.0
Q811S9,False,0,0,4.0
Q8CI11,False,0,0,4.0
Q99JY3,False,0,0,4.0
Q6P9H5,False,0,0,1.0
Q04233,False,0,0,3.0
Q2KIR7,False,0,0,1.0
O13426,False,0,0,1.0
Q94JQ3,False,0,0,1.0
G5EEN4,False,0,0,4.0
P06537,False,0,0,4.0
Q9LQL0,False,0,0,4.0
O14224,False,0,0,1.0
Q9Y7U3,False,0,0,1.0
P53849,False,0,0,1.0
Q9FFH0,False,0,0,1.0
P39726,False,0,0,1.0
Q8GY54,False,0,0,1.0
Q95UQ1,False,0,0,1.0
Q5ZR76,False,0,0,1.0
Q9NWZ8,False,0,0,1.0
Q58EE9,False,0,0,4.0
Q9M0A5,False,0,0,3.0
P25569,False,0,0,1.0
Q59VM7,False,0,0,1.0
Q02784,False,0,0,3.0
Q9UI32,False,0,0,1.0
Q9C102,False,0,0,1.0
Q12393,False,0,0,3.0
Q99684,False,0,0,4.0
Q8VZS6,False,0,0,1.0
Q9FN69,False,0,0,1.0
Q95ZK7,False,0,0,1.0
Q53GS7,False,0,0,1.0
Q9LZS3,False,0,0,4.0
Q9LRR9,False,0,0,1.0
Q9LRS0,False,0,0,1.0
B7ZFT1,False,0,0,1.0
Q9DB00,False,0,0,1.0
P46984,False,0,0,1.0
Q6NXH3,False,0,0,1.0
Q8SR40,False,0,0,1.0
P47122,False,0,0,4.0
Q08726,False,0,0,4.0
F4JTE7,False,0,0,0.0
P81274,False,0,0,1.0
Q9NW75,False,0,0,1.0
O75791,False,0,0,1.0
Q14449,False,0,0,4.0
Q9ZR12,False,0,0,1.0
Q84Y95,False,0,0,4.0
Q9BQ67,False,0,0,4.0
Q9Z1B2,False,0,0,1.0
P30713,False,0,0,3.0
Q8L7C9,False,0,0,1.0
Q9JI57,False,0,0,1.0
P36156,False,0,0,1.0
D2XV59,False,0,0,4.0
O94250,False,0,0,1.0
Q05926,False,0,0,1.0
Q9NZD2,False,0,0,1.0
Q9LV03,False,0,0,1.0
Q6IB77,False,0,0,1.0
Q94C74,False,0,0,4.0
P21279,False,0,0,2.0
Q03786,False,0,0,0.0
O14443,False,0,0,4.0
F3Y5P4,False,0,0,1.0
Q3V6T2,False,0,0,1.0
P38715,False,0,0,1.0
Q9NZI5,False,0,0,2.0
Q03569,False,0,0,2.0
Q9Y4H4,False,0,0,4.0
Q08969,False,0,0,1.0
Q12068,False,0,0,4.0
Q5FWH3,False,0,0,2.0
O74791,False,0,0,4.0
Q9C469,False,0,0,2.0
Q8GWS0,False,0,0,4.0
O94246,False,0,0,4.0
Q9FHE1,False,0,0,3.0
Q923K4,False,0,0,0.0
Q56WN1,False,0,0,1.0
Q69RJ0,False,0,0,4.0
P34897,False,0,0,1.0
Q9Y5P6,False,0,0,4.0
A8MTJ3,False,0,0,2.0
P39717,False,0,0,1.0
Q9HCN4,False,0,0,4.0
Q95QJ7,False,0,0,2.0
P15505,False,0,0,1.0
O77512,False,0,0,1.0
Q49A26,False,0,0,2.0
P04899,False,0,0,2.0
P32191,False,0,0,4.0
P36970,False,0,0,0.0
Q9U405,False,0,0,1.0
Q60760,False,0,0,1.0
Q9UU96,False,0,0,1.0
Q64MA3,False,0,0,3.0
Q08622,False,0,0,1.0
Q9S7E9,False,0,0,1.0
E5RQA1,False,0,0,2.0
Q9NUV9,False,0,0,4.0
Q22663,False,0,0,1.0
Q9Y7N3,False,0,0,4.0
P29992,False,0,0,2.0
Q8TAX9,False,0,0,4.0
Q60EZ2,False,0,0,4.0
Q9Y2Q3,False,0,0,2.0
P78417,False,0,0,2.0
Q9UT36,False,0,0,1.0
O76003,False,0,0,2.0
Q08886,False,0,0,1.0
Q86WP2,False,0,0,1.0
Q10104,False,0,0,1.0
P27601,False,0,0,2.0
P63096,False,0,0,2.0
Q9NVN8,False,0,0,1.0
O59762,False,0,0,1.0
Q8IX06,False,0,0,4.0
O42906,False,0,0,4.0
P40106,False,0,0,1.0
O49506,False,0,0,1.0
P17695,False,0,0,1.0
Q9CQM9,False,0,0,2.0
Q03460,False,0,0,1.0
P08754,False,0,0,2.0
Q96QA5,False,0,0,4.0
P46309,False,0,0,4.0
Q9LX31,False,0,0,4.0
Q04322,False,0,0,1.0
O94711,False,0,0,1.0
Q9VXG1,False,0,0,4.0
P0CS82,False,0,0,1.0
Q99714,False,0,0,4.0
Q0J7P4,False,0,0,4.0
Q9ZV65,False,0,0,4.0
Q9P3U4,False,0,0,4.0
Q9BXL5,False,0,0,1.0
Q568P9,False,0,0,1.0
Q6WQI6,False,0,0,2.0
C8V4D4,False,0,0,3.0
Q8LF89,False,0,0,1.0
Q94BZ7,False,0,0,4.0
P59169,False,0,0,4.0
Q8LPU4,False,0,0,2.0
P34470,False,0,0,2.0
Q9FML2,False,0,0,1.0
Q92769,False,0,0,1.0
O14092,False,0,0,2.0
Q9ERZ0,False,0,0,1.0
O04921,False,0,0,2.0
F4KDN0,False,0,0,2.0
Q550D5,False,0,0,4.0
Q9C882,False,0,0,4.0
Q80SU7,False,0,0,2.0
P35064,False,0,0,0.0
P41353,False,0,0,4.0
Q8H991,False,0,0,2.0
Q9SNQ6,False,0,0,4.0
Q06623,False,0,0,2.0
Q76N89,False,0,0,2.0
Q76PD2,False,0,0,4.0
Q6NVF4,False,0,0,4.0
Q60848,False,0,0,2.0
Q9BYK8,False,0,0,2.0
Q10452,False,0,0,2.0
Q9FE46,False,0,0,3.0
P09211,False,0,0,1.0
Q9ZRT5,False,0,0,3.0
Q8L727,False,0,0,3.0
Q84XV2,False,0,0,2.0
Q04806,False,0,0,1.0
A4D1E9,False,0,0,1.0
O74544,False,0,0,1.0
Q9DAN6,False,0,0,2.0
Q9UBP9,False,0,0,1.0
Q9SAC6,False,0,0,2.0
Q5YLB4,False,0,0,4.0
Q4VBD9,False,0,0,4.0
P62804,False,0,0,0.0
Q90474,False,0,0,3.0
Q96MB7,False,0,0,1.0
Q96CS2,False,0,0,2.0
Q9H6D7,False,0,0,1.0
Q5BKC6,False,0,0,2.0
Q8R316,False,0,0,1.0
Q03385,False,0,0,2.0
O88958,False,0,0,2.0
Q8C0L9,False,0,0,1.0
Q8N335,False,0,0,2.0
P90551,False,0,0,1.0
P41277,False,0,0,1.0
Q9JJA9,False,0,0,4.0
A2XA73,False,0,0,1.0
Q8K5C0,False,0,0,2.0
P83775,False,0,0,4.0
Q9BYG8,False,0,0,4.0
O74824,False,0,0,0.0
Q8CCK0,False,0,0,0.0
P16104,False,0,0,0.0
Q9BVP2,False,0,0,4.0
Q8T1C6,False,0,0,2.0
Q9UTL7,False,0,0,4.0
O04922,False,0,0,1.0
P28676,False,0,0,0.0
Q07845,False,0,0,2.0
Q93V58,False,0,0,1.0
A8E0R9,False,0,0,2.0
Q62833,False,0,0,1.0
Q96305,False,0,0,1.0
P27456,False,0,0,4.0
Q9DCM2,False,0,0,2.0
Q9C8M3,False,0,0,1.0
Q6DBX4,False,0,0,4.0
P38646,False,0,0,4.0
Q8LBK6,False,0,0,4.0
Q9M2W2,False,0,0,4.0
Q9N1F5,False,0,0,2.0
Q9FGW9,False,0,0,2.0
Q9FT54,False,0,0,1.0
P78347,False,0,0,1.0
P48239,False,0,0,2.0
P53258,False,0,0,2.0
Q9SS38,False,0,0,4.0
Q27511,False,0,0,0.0
P59226,False,0,0,4.0
Q9I9R0,False,0,0,1.0
P41546,False,0,0,2.0
Q75N03,False,0,0,1.0
Q8I7Z8,False,0,0,2.0
Q8H7F6,False,0,0,4.0
Q12849,False,0,0,4.0
Q9P0R6,False,0,0,1.0
Q9UUH7,False,0,0,2.0
Q9CAF6,False,0,0,2.0
Q5YLB5,False,0,0,1.0
Q02539,False,0,0,4.0
P0C5Y9,False,0,0,0.0
P62787,False,0,0,0.0
Q0WP44,False,0,0,2.0
O94927,False,0,0,2.0
Q96VH4,False,0,0,2.0
Q9V4C8,False,0,0,1.0
Q9SL92,False,0,0,2.0
Q55BW2,False,0,0,1.0
O22446,False,0,0,1.0
Q13547,False,0,0,1.0
Q6K678,False,0,0,1.0
Q9Y5Z4,False,0,0,0.0
Q8K4P8,False,0,0,2.0
Q8NG08,False,0,0,4.0
Q5Y4Y6,False,0,0,4.0
Q8NEC7,False,0,0,2.0
Q18973,False,0,0,2.0
Q07729,False,0,0,1.0
A1Z6E0,False,0,0,2.0
Q9AWA5,False,0,0,1.0
P07305,False,0,0,2.0
P0C5Z0,False,0,0,0.0
Q22RG7,False,0,0,4.0
Q8CHM7,False,0,0,0.0
Q07653,False,0,0,1.0
P53834,False,0,0,2.0
P34243,False,0,0,1.0
O42227,False,0,0,1.0
Q5A960,False,0,0,1.0
Q8MT06,False,0,0,4.0
Q8TE85,False,0,0,2.0
P38647,False,0,0,4.0
Q9P6M1,False,0,0,2.0
Q96266,False,0,0,4.0
Q6NMS0,False,0,0,2.0
Q9ZRW8,False,0,0,1.0
Q9FNM5,False,0,0,1.0
P48566,False,0,0,2.0
P04913,False,0,0,2.0
P0C0S6,False,0,0,0.0
Q41811,False,0,0,0.0
P00348,False,0,0,2.0
Q852L0,False,0,0,4.0
Q9Y3E1,False,0,0,2.0
Q9H583,False,0,0,4.0
Q9NRV9,False,0,0,1.0
Q91898,False,0,0,2.0
P32479,False,0,0,2.0
P87315,False,0,0,2.0
O17468,False,0,0,1.0
P20271,False,0,0,1.0
Q9LZR5,False,0,0,1.0
Q9P2P5,False,0,0,1.0
Q9ZVW2,False,0,0,1.0
Q230X8,False,0,0,1.0
Q14526,False,0,0,4.0
F4K1R2,False,0,0,1.0
Q9FJH5,False,0,0,1.0
Q6NPM8,False,0,0,4.0
Q22717,False,0,0,4.0
Q93356,False,0,0,4.0
O54879,False,0,0,2.0
Q9Z130,False,0,0,4.0
P31942,False,0,0,1.0
Q794E4,False,0,0,2.0
P52272,False,0,0,4.0
P12258,False,0,0,0.0
Q56R42,False,0,0,4.0
Q8WNR4,False,0,0,2.0
Q9NVX0,False,0,0,1.0
Q99871,False,0,0,4.0
Q3UMU9,False,0,0,2.0
Q56WH4,False,0,0,1.0
Q9R257,False,0,0,1.0
F4HRI2,False,0,0,1.0
Q05580,False,0,0,2.0
P42804,False,0,0,4.0
Q9C5Q8,False,0,0,2.0
Q12276,False,0,0,2.0
Q9LS00,False,0,0,1.0
Q9Y2N7,False,0,0,2.0
Q0E908,False,0,0,1.0
O59667,False,0,0,1.0
Q71PD7,False,0,0,0.0
Q03532,False,0,0,1.0
Q09146,False,0,0,3.0
O60381,False,0,0,1.0
Q9Y5Z7,False,0,0,2.0
Q99N13,False,0,0,1.0
P22557,False,0,0,1.0
Q9LR75,False,0,0,4.0
P42043,False,0,0,1.0
Q9UST9,False,0,0,1.0
F2Z461,False,0,0,1.0
O94992,False,0,0,2.0
Q9JJ50,False,0,0,4.0
Q9DD02,False,0,0,2.0
Q32SG6,False,0,0,1.0
Q3HNG7,False,0,0,4.0
O75367,False,0,0,0.0
P48003,False,0,0,0.0
O14019,False,0,0,2.0
Q12180,False,0,0,1.0
Q64279,False,0,0,1.0
Q9Z0R0,False,0,0,1.0
P46604,False,0,0,2.0
Q68CZ6,False,0,0,1.0
Q7Z4H7,False,0,0,2.0
O74774,False,0,0,4.0
Q8GS60,False,0,0,1.0
Q61191,False,0,0,2.0
P14317,False,0,0,2.0
O15379,False,0,0,1.0
P09950,False,0,0,4.0
Q3B7D0,False,0,0,4.0
Q9FE22,False,0,0,1.0
Q9JHS2,False,0,0,2.0
O80528,False,0,0,1.0
Q9BT25,False,0,0,1.0
Q9SR77,False,0,0,4.0
P32769,False,0,0,2.0
Q9FVE6,False,0,0,1.0
P11353,False,0,0,2.0
Q5GLZ8,False,0,0,1.0
Q8IVU3,False,0,0,1.0
Q9H422,False,0,0,2.0
Q8QFR2,False,0,0,1.0
P46943,False,0,0,1.0
P08985,False,0,0,0.0
Q12692,False,0,0,0.0
Q7Z2G1,False,0,0,1.0
Q12753,False,0,0,1.0
Q06629,False,0,0,2.0
O09106,False,0,0,1.0
Q7TS99,False,0,0,2.0
E9QAM5,False,0,0,2.0
Q9Y5R4,False,0,0,0.0
O94301,False,0,0,1.0
F4JRB0,False,0,0,2.0
Q16665,False,0,0,2.0
Q53FT3,False,0,0,2.0
O59836,False,0,0,1.0
Q9BQA5,False,0,0,1.0
O24591,False,0,0,1.0
Q03937,False,0,0,4.0
I6PL68,False,0,0,1.0
O59786,False,0,0,2.0
Q9UII4,False,0,0,0.0
Q9QYL0,False,0,0,1.0
Q9QZR5,False,0,0,2.0
Q8T0S6,False,0,0,2.0
P47171,False,0,0,3.0
Q9BW71,False,0,0,4.0
Q93Z17,False,0,0,1.0
O48782,False,0,0,1.0
O48722,False,0,0,1.0
P47175,False,0,0,2.0
Q9USN7,False,0,0,2.0
Q9BUP3,False,0,0,2.0
O13772,False,0,0,2.0
F4IN78,False,0,0,2.0
Q6Q5K6,False,0,0,1.0
P83776,False,0,0,1.0
A2XLV9,False,0,0,4.0
O74648,False,0,0,2.0
Q659A1,False,0,0,2.0
O22941,False,0,0,2.0
Q9UTM0,False,0,0,2.0
P40060,False,0,0,2.0
Q94KR7,False,0,0,2.0
Q6Z2Z4,False,0,0,3.0
Q21067,False,0,0,4.0
O35368,False,0,0,2.0
P0DOV1,False,0,0,2.0
Q8R5F7,False,0,0,1.0
P20695,False,0,0,1.0
Q9P305,False,0,0,4.0
Q9VE87,False,0,0,2.0
Q00PI9,False,0,0,0.0
Q8VEK3,False,0,0,0.0
Q9W539,False,0,0,1.0
P38922,False,0,0,4.0
Q08168,False,0,0,1.0
Q6YN16,False,0,0,4.0
Q12988,False,0,0,1.0
Q9LEY4,False,0,0,2.0
P34370,False,0,0,1.0
Q9LSE2,False,0,0,1.0
Q3UZ18,False,0,0,2.0
Q10439,False,0,0,2.0
F4IPE3,False,0,0,1.0
O81796,False,0,0,2.0
Q8RWL4,False,0,0,2.0
Q9BTL4,False,0,0,2.0
Q9P7S9,False,0,0,2.0
O82499,False,0,0,2.0
O49595,False,0,0,2.0
P93047,False,0,0,2.0
O81027,False,0,0,1.0
Q03973,False,0,0,4.0
Q84JU6,False,0,0,1.0
Q9UPZ3,False,0,0,4.0
Q24142,False,0,0,4.0
Q05549,False,0,0,2.0
Q9FX67,False,0,0,1.0
Q92598,False,0,0,1.0
Q84Q77,False,0,0,2.0
P19882,False,0,0,4.0
P02829,False,0,0,3.0
Q18688,False,0,0,3.0
Q16082,False,0,0,0.0
Q9UJY1,False,0,0,0.0
Q09811,False,0,0,2.0
Q7TMY8,False,0,0,2.0
Q8W191,False,0,0,2.0
Q8WUF5,False,0,0,2.0
P53892,False,0,0,2.0
Q8WZK3,False,0,0,2.0
Q6NT76,False,0,0,2.0
P05204,False,0,0,1.0
P82970,False,0,0,1.0
O60760,False,0,0,3.0
Q9NWW0,False,0,0,2.0
Q9C9W5,False,0,0,2.0
Q00613,False,0,0,1.0
P50582,False,0,0,2.0
Q383Q5,False,0,0,2.0
P38348,False,0,0,2.0
P17156,False,0,0,1.0
O59838,False,0,0,1.0
Q05931,False,0,0,1.0
O43719,False,0,0,3.0
P52792,False,0,0,3.0
P17712,False,0,0,3.0
O14254,False,0,0,3.0
Q10132,False,0,0,3.0
Q9LY61,False,0,0,2.0
P53688,False,0,0,3.0
P86397,False,0,0,2.0
Q59RW5,False,0,0,2.0
Q62726,False,0,0,4.0
Q55GF9,False,0,0,4.0
Q9S7H8,False,0,0,4.0
Q14197,False,0,0,3.0
P20067,False,0,0,3.0
P41133,False,0,0,2.0
O94704,False,0,0,3.0
P39936,False,0,0,4.0
Q9R002,False,0,0,2.0
Q9H2S9,False,0,0,3.0
O04203,False,0,0,2.0
P38790,False,0,0,2.0
O60921,False,0,0,3.0
Q9ZQC5,False,0,0,4.0
P93032,False,0,0,2.0
P28241,False,0,0,2.0
Q8LG77,False,0,0,2.0
O75874,False,0,0,2.0
B7SXM5,False,0,0,2.0
Q5VY09,False,0,0,2.0
Q02748,False,0,0,3.0
Q9UST4,False,0,0,4.0
P90901,False,0,0,3.0
Q19286,False,0,0,4.0
Q9BYX4,False,0,0,1.0
Q0G838,False,0,0,2.0
Q61371,False,0,0,2.0
Q8LFW5,False,0,0,3.0
Q9XER9,False,0,0,2.0
P78955,False,0,0,3.0
P31272,False,0,0,3.0
Q96M11,False,0,0,3.0
Q9SKX1,False,0,0,3.0
Q9UPZ9,False,0,0,4.0
P54105,False,0,0,4.0
Q9M9V6,False,0,0,4.0
A2T2X4,False,0,0,3.0
Q9UBC1,False,0,0,4.0
O15111,False,0,0,2.0
Q3SXM5,False,0,0,2.0
Q6VYH9,False,0,0,0.0
O74984,False,0,0,3.0
Q04432,False,0,0,3.0
Q0VDF9,False,0,0,1.0
Q9UBY9,False,0,0,4.0
O46339,False,0,0,2.0
P40325,False,0,0,3.0
F4IZM8,False,0,0,2.0
Q9BYI3,False,0,0,3.0
Q9W1R4,False,0,0,3.0
Q8VYU8,False,0,0,4.0
P41136,False,0,0,2.0
Q9FFH3,False,0,0,1.0
Q8LFC0,False,0,0,2.0
P51553,False,0,0,3.0
O35586,False,0,0,3.0
Q9SYQ0,False,0,0,2.0
